Time,Subsystem 59,Subsystem 60,Subsystem 62
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.000782,0.000000,0.000000
4,0.000782,0.000223,0.000559
5,0.000782,0.000670,0.000894
6,0.000782,0.000670,0.000894
7,0.000782,0.000670,0.003129
8,0.001564,0.000894,0.003688
9,0.001564,0.001564,0.003576
10,0.001564,0.001341,0.005140
11,0.002347,0.002235,0.005699
12,0.002347,0.002682,0.006928
13,0.002347,0.004023,0.007375
14,0.002347,0.004470,0.009163
15,0.003129,0.005140,0.009052
16,0.003911,0.005587,0.010169
17,0.003129,0.006258,0.011845
18,0.003911,0.007599,0.011845
19,0.004693,0.008046,0.012851
20,0.003911,0.008940,0.014639
21,0.004693,0.009387,0.014639
22,0.005476,0.009834,0.016204
23,0.005476,0.010951,0.017433
24,0.005476,0.011622,0.019109
25,0.006258,0.011845,0.020785
26,0.006258,0.012739,0.020785
27,0.007822,0.012963,0.021903
28,0.007822,0.013745,0.024250
29,0.008605,0.014639,0.025814
30,0.007822,0.015086,0.027490
31,0.008605,0.015645,0.028384
32,0.008605,0.016315,0.028831
33,0.010169,0.016539,0.029502
34,0.010169,0.017098,0.029949
35,0.010951,0.017545,0.030508
36,0.010951,0.018327,0.030172
37,0.012516,0.018774,0.030619
38,0.011734,0.019333,0.031290
39,0.011734,0.019668,0.032743
40,0.012516,0.020338,0.033190
41,0.012516,0.020785,0.034084
42,0.012516,0.021344,0.035089
43,0.013298,0.021791,0.035313
44,0.013298,0.022238,0.036207
45,0.014080,0.022573,0.036430
46,0.014080,0.023020,0.037436
47,0.014863,0.023356,0.037436
48,0.014863,0.023691,0.038330
49,0.015645,0.023914,0.038330
50,0.015645,0.024250,0.039224
51,0.016427,0.024473,0.039112
52,0.016427,0.024808,0.039895
53,0.017209,0.024808,0.040677
54,0.017992,0.025591,0.040565
55,0.019556,0.027267,0.043918
56,0.020338,0.029614,0.047382
57,0.021903,0.031402,0.050846
58,0.022685,0.033301,0.054869
59,0.024250,0.035425,0.056657
60,0.025814,0.037324,0.060010
61,0.027379,0.039001,0.063474
62,0.028943,0.041124,0.066379
63,0.030508,0.043024,0.069844
64,0.031290,0.045147,0.073308
65,0.032854,0.046600,0.076772
66,0.034419,0.048388,0.080348
67,0.035983,0.050511,0.082807
68,0.037548,0.052411,0.086271
69,0.038330,0.054534,0.089623
70,0.039895,0.056322,0.093087
71,0.041459,0.058445,0.094987
72,0.043024,0.060568,0.098451
73,0.044588,0.062692,0.101916
74,0.046153,0.064815,0.105492
75,0.047717,0.067050,0.108956
76,0.049282,0.069173,0.112420
77,0.050064,0.071073,0.116443
78,0.051628,0.073196,0.119907
79,0.053193,0.075319,0.121919
80,0.054757,0.077443,0.125383
81,0.056322,0.079566,0.128847
82,0.057886,0.081130,0.132982
83,0.059451,0.083365,0.136446
84,0.061015,0.085600,0.139911
85,0.062580,0.087835,0.143487
86,0.064144,0.090182,0.146951
87,0.065709,0.092529,0.150415
88,0.067273,0.094540,0.153991
89,0.068838,0.096887,0.157344
90,0.070402,0.099010,0.160920
91,0.071185,0.101245,0.164607
92,0.072749,0.102586,0.167401
93,0.074314,0.104039,0.171871
94,0.075878,0.105380,0.176229
95,0.077443,0.106497,0.180587
96,0.079007,0.107503,0.185616
97,0.080572,0.109068,0.190086
98,0.082136,0.110632,0.194556
99,0.083701,0.112085,0.199026
100,0.085265,0.113649,0.203496
101,0.086830,0.115214,0.207966
102,0.088394,0.116555,0.212995
103,0.089958,0.118455,0.217465
104,0.091523,0.120019,0.222494
105,0.093087,0.121919,0.227187
106,0.094652,0.123148,0.231545
107,0.096216,0.124377,0.237133
108,0.097781,0.125607,0.241491
109,0.099345,0.126836,0.247079
110,0.100910,0.128065,0.252666
111,0.102474,0.129294,0.258254
112,0.104039,0.130524,0.263953
113,0.105603,0.131865,0.269540
114,0.107168,0.133094,0.275239
115,0.108757,0.134354,0.280949
116,0.110366,0.136085,0.286530
117,0.111989,0.137663,0.292180
118,0.114462,0.139151,0.297963
119,0.116212,0.141249,0.304370
120,0.117961,0.143126,0.311235
121,0.111186,0.134815,0.294596
122,0.105603,0.127842,0.279933
123,0.100910,0.121584,0.266411
124,0.096216,0.116220,0.254454
125,0.091523,0.110297,0.243056
126,0.087612,0.104933,0.232104
127,0.083701,0.099345,0.222382
128,0.079789,0.094317,0.213442
129,0.076660,0.089400,0.205172
130,0.073531,0.084595,0.198691
131,0.071073,0.080572,0.191315
132,0.068726,0.075766,0.185951
133,0.065597,0.072079,0.181034
134,0.063250,0.068279,0.176676
135,0.060904,0.066156,0.171424
136,0.058557,0.063474,0.166395
137,0.056881,0.060457,0.162484
138,0.053863,0.059227,0.158126
139,0.052522,0.056210,0.155667
140,0.050958,0.053305,0.152650
141,0.049393,0.050623,0.150527
142,0.049058,0.048052,0.147063
143,0.048499,0.046264,0.143040
144,0.047047,0.043582,0.141810
145,0.045035,0.041236,0.141140
146,0.046488,0.039336,0.137229
147,0.045706,0.037548,0.135664
148,0.044476,0.035872,0.134323
149,0.043918,0.034531,0.132647
150,0.044253,0.034084,0.128959
151,0.043135,0.033637,0.126724
152,0.042130,0.033190,0.125271
153,0.042688,0.032854,0.121472
154,0.041683,0.032296,0.120019
155,0.040900,0.031960,0.118678
156,0.041683,0.031625,0.115996
157,0.040900,0.031737,0.113314
158,0.040900,0.030731,0.112532
159,0.041012,0.031178,0.110297
160,0.040342,0.030955,0.109850
161,0.039783,0.030843,0.108509
162,0.039336,0.029949,0.107950
163,0.039448,0.030508,0.105380
164,0.038554,0.029614,0.105827
165,0.038218,0.029502,0.104821
166,0.038107,0.029390,0.103257
167,0.037213,0.029725,0.102363
168,0.036430,0.029614,0.101916
169,0.036542,0.030396,0.099904
170,0.036989,0.030172,0.098787
171,0.036319,0.029949,0.098787
172,0.036207,0.029837,0.098004
173,0.036095,0.029725,0.097557
174,0.036095,0.029502,0.097110
175,0.038442,0.031178,0.103480
176,0.040677,0.032854,0.109738
177,0.042465,0.034531,0.116108
178,0.044700,0.036207,0.122142
179,0.046488,0.037771,0.129518
180,0.048164,0.039448,0.136335
181,0.050399,0.041124,0.143040
182,0.052746,0.042800,0.149745
183,0.054534,0.044476,0.156003
184,0.056210,0.046153,0.162708
185,0.058669,0.048499,0.168072
186,0.060457,0.050958,0.174553
187,0.062245,0.052746,0.181705
188,0.064815,0.055428,0.186845
189,0.067385,0.058110,0.191874
190,0.069397,0.060568,0.198132
191,0.071408,0.062356,0.205284
192,0.074090,0.065038,0.210648
193,0.076660,0.067720,0.216683
194,0.079231,0.070402,0.222717
195,0.081913,0.073084,0.229757
196,0.084483,0.076772,0.236127
197,0.087053,0.079789,0.243391
198,0.090517,0.082695,0.249537
199,0.092752,0.085153,0.258365
200,0.095993,0.088729,0.264958
201,0.098675,0.091746,0.273116
202,0.101357,0.094428,0.281162
203,0.102139,0.098004,0.290214
204,0.103704,0.101022,0.298819
205,0.104486,0.103592,0.309211
206,0.107414,0.106744,0.316166
207,0.108312,0.110032,0.327032
208,0.110686,0.112964,0.337359
209,0.112524,0.116785,0.348784
210,0.115376,0.120569,0.359000
211,0.118297,0.125838,0.368030
212,0.119958,0.129395,0.377285
213,0.121691,0.132012,0.381929
214,0.122189,0.134050,0.383990
