Time,Subsystem 7,Subsystem 8,Subsystem 10
1,0.000000,0.000000,0.000000
2,0.000180,0.000180,0.000000
3,0.000180,0.002701,0.000000
4,0.000180,0.003421,0.002521
5,0.000180,0.003601,0.005041
6,0.000360,0.003601,0.009542
7,0.000360,0.008102,0.011343
8,0.000540,0.008102,0.016744
9,0.000360,0.012603,0.018904
10,0.000540,0.015123,0.022685
11,0.000720,0.015303,0.028987
12,0.000720,0.018904,0.029887
13,0.000720,0.021605,0.033128
14,0.000900,0.022325,0.037809
15,0.001080,0.022325,0.043030
16,0.000900,0.024666,0.042490
17,0.001080,0.026826,0.045730
18,0.001080,0.028807,0.048611
19,0.001260,0.029527,0.052032
20,0.001260,0.030427,0.055093
21,0.001440,0.029887,0.058333
22,0.001260,0.031687,0.060134
23,0.001440,0.033128,0.058693
24,0.001440,0.034568,0.061574
25,0.001620,0.035828,0.064275
26,0.001620,0.036908,0.066615
27,0.001800,0.037809,0.068776
28,0.001620,0.038709,0.070576
29,0.001800,0.039429,0.072197
30,0.001620,0.040149,0.073637
31,0.001800,0.040869,0.074897
32,0.001620,0.041409,0.076157
33,0.001800,0.041950,0.077238
34,0.001620,0.042310,0.078138
35,0.001800,0.042670,0.079038
36,0.001620,0.043030,0.079758
37,0.001800,0.043390,0.080478
38,0.001620,0.043570,0.081019
39,0.001800,0.043750,0.081559
40,0.001620,0.043930,0.082099
41,0.001800,0.044110,0.082459
42,0.001620,0.044290,0.082819
43,0.001800,0.044470,0.083179
44,0.001620,0.044650,0.083539
45,0.001800,0.044830,0.083719
46,0.001980,0.049691,0.092901
47,0.002160,0.054552,0.102083
48,0.002341,0.059414,0.111265
49,0.002521,0.064275,0.120448
50,0.002701,0.069136,0.129630
51,0.002881,0.073997,0.138812
52,0.003061,0.078858,0.147994
53,0.003241,0.083719,0.157176
54,0.003421,0.088580,0.166358
55,0.003601,0.093441,0.175540
56,0.003781,0.098302,0.184722
57,0.003961,0.103164,0.193904
58,0.004141,0.108025,0.203086
59,0.004321,0.112886,0.212269
60,0.004501,0.117747,0.221451
61,0.004681,0.122608,0.230633
62,0.004861,0.127469,0.239815
63,0.005041,0.132330,0.248997
64,0.005221,0.137191,0.258179
65,0.005401,0.142052,0.267361
66,0.005581,0.146914,0.276543
67,0.005761,0.151775,0.285725
68,0.005941,0.156636,0.294907
69,0.006121,0.161497,0.304090
70,0.006301,0.166358,0.313272
71,0.006481,0.171219,0.322454
72,0.006662,0.176080,0.331636
73,0.006842,0.179681,0.342078
74,0.007028,0.183524,0.352931
75,0.007229,0.187853,0.364560
76,0.007431,0.192355,0.376045
77,0.007657,0.197121,0.388653
78,0.007881,0.201711,0.401375
79,0.008091,0.205347,0.412980
80,0.008239,0.207534,0.422153
81,0.008333,0.208166,0.428212
82,0.008375,0.207792,0.431603
83,0.008388,0.206994,0.433455
84,0.008387,0.207624,0.432943
85,0.008383,0.208193,0.432324
86,0.008373,0.208698,0.431345
87,0.008364,0.209179,0.430439
88,0.008357,0.209636,0.429706
89,0.008349,0.210067,0.428905
90,0.008340,0.210469,0.428076
91,0.008332,0.210863,0.427321
92,0.008327,0.211268,0.426744
93,0.008325,0.211700,0.426317
94,0.008322,0.212104,0.425845
95,0.008320,0.212505,0.425443
96,0.008318,0.212893,0.425053
97,0.008316,0.213268,0.424677
98,0.008315,0.213631,0.424312
99,0.008313,0.213983,0.423959
100,0.008311,0.214323,0.423617
101,0.008310,0.214654,0.423286
102,0.008308,0.214974,0.422964
103,0.008306,0.215284,0.422652
104,0.008305,0.215586,0.422349
105,0.008304,0.215879,0.422055
106,0.008302,0.216163,0.421770
107,0.008301,0.216440,0.421492
108,0.008299,0.216709,0.421222
109,0.008298,0.216970,0.420960
110,0.008297,0.217225,0.420704
111,0.008296,0.217472,0.420456
112,0.008294,0.217713,0.420214
113,0.008293,0.217948,0.419978
114,0.008292,0.218177,0.419748
115,0.008291,0.218400,0.419524
116,0.008290,0.218618,0.419306
117,0.008289,0.218830,0.419093
118,0.008288,0.219037,0.418885
119,0.008287,0.219239,0.418682
120,0.008286,0.219437,0.418484
121,0.008279,0.219761,0.418163
122,0.008377,0.220045,0.417779
123,0.008375,0.220324,0.417499
124,0.008372,0.220635,0.417188
125,0.008370,0.220984,0.416839
126,0.008367,0.221378,0.416445
127,0.008362,0.221787,0.416101
128,0.008373,0.222332,0.416473
129,0.008392,0.223018,0.417339
130,0.008328,0.222759,0.413688
131,0.007843,0.207809,0.380400
132,0.007203,0.187461,0.343479
133,0.006662,0.172479,0.315072
134,0.006301,0.159156,0.289866
135,0.005941,0.147274,0.267541
136,0.005581,0.136651,0.247557
137,0.005221,0.127289,0.229733
138,0.004861,0.118827,0.213889
139,0.004681,0.111265,0.199666
140,0.004501,0.104604,0.187063
141,0.004321,0.098663,0.175720
142,0.004141,0.093261,0.165638
143,0.003961,0.088580,0.156636
144,0.003781,0.084259,0.148714
145,0.003601,0.080478,0.141512
146,0.003421,0.077058,0.135211
147,0.003241,0.073997,0.129450
148,0.003241,0.071296,0.124408
149,0.003241,0.068956,0.119907
150,0.003241,0.066795,0.115947
151,0.003241,0.064815,0.112346
152,0.003241,0.063194,0.109105
153,0.003241,0.061754,0.106224
154,0.003241,0.060314,0.103704
155,0.003241,0.059053,0.101363
156,0.003241,0.057973,0.099383
157,0.003241,0.057073,0.097582
158,0.003241,0.056173,0.095962
159,0.003241,0.055453,0.094522
160,0.003241,0.054733,0.093261
161,0.003241,0.054192,0.092181
162,0.003241,0.053652,0.091101
163,0.003241,0.053112,0.090201
164,0.003241,0.052752,0.089300
165,0.003241,0.052392,0.088580
166,0.003421,0.057613,0.097402
167,0.003601,0.062834,0.106224
168,0.003781,0.068056,0.115046
169,0.003961,0.073277,0.123868
170,0.004141,0.078498,0.132690
171,0.004321,0.083719,0.141512
172,0.004501,0.088940,0.150334
173,0.004681,0.094162,0.159156
174,0.004861,0.099383,0.167978
175,0.005041,0.104604,0.176800
176,0.005221,0.109825,0.185622
177,0.005401,0.115046,0.194444
178,0.005581,0.120267,0.203266
179,0.005761,0.125489,0.212088
180,0.005941,0.130710,0.220910
181,0.006121,0.135931,0.229733
182,0.006301,0.141152,0.238555
183,0.006481,0.146373,0.247377
184,0.006662,0.151595,0.256199
185,0.006842,0.156816,0.265021
186,0.007022,0.162037,0.273843
187,0.007202,0.167258,0.282665
188,0.007382,0.172479,0.291487
189,0.007562,0.177701,0.300309
190,0.007742,0.182922,0.309131
191,0.007922,0.188143,0.317953
192,0.008102,0.193364,0.326775
193,0.008290,0.198814,0.335989
194,0.008494,0.204870,0.345941
195,0.008698,0.209355,0.357288
196,0.008930,0.214235,0.369755
197,0.009163,0.219008,0.382526
198,0.009378,0.222631,0.394076
199,0.009523,0.224737,0.403395
200,0.009604,0.225157,0.409692
201,0.009627,0.224481,0.413444
202,0.009615,0.223363,0.415659
203,0.009590,0.222116,0.417055
204,0.009562,0.220904,0.418284
205,0.009527,0.219693,0.419082
206,0.009495,0.219960,0.418459
207,0.009466,0.220199,0.417923
208,0.009436,0.220429,0.417350
209,0.009406,0.220637,0.416745
210,0.009378,0.220843,0.416204
211,0.009355,0.221083,0.415876
212,0.009334,0.221330,0.415591
213,0.009314,0.221568,0.415306
214,0.009295,0.222634,0.414249
215,0.009277,0.223665,0.413227
216,0.009259,0.224663,0.412238
217,0.009242,0.225628,0.411282
218,0.009226,0.226562,0.410355
219,0.009210,0.227468,0.409458
220,0.009194,0.228345,0.408588
221,0.009180,0.229196,0.407744
222,0.009165,0.230022,0.406926
223,0.009151,0.230824,0.406131
224,0.009137,0.231602,0.405360
225,0.009124,0.232358,0.404610
226,0.009111,0.233093,0.403882
227,0.009098,0.233807,0.403173
228,0.009086,0.234502,0.402485
229,0.009074,0.235179,0.401814
230,0.009063,0.235837,0.401162
231,0.009051,0.236478,0.400526
232,0.009040,0.237102,0.399908
233,0.009030,0.237710,0.399305
234,0.009019,0.238303,0.398717
235,0.009009,0.238881,0.398144
236,0.008999,0.239445,0.397585
237,0.008990,0.239995,0.397039
238,0.008980,0.240532,0.396507
239,0.008971,0.241057,0.395988
240,0.008962,0.241568,0.395480
241,0.008987,0.242212,0.394806
242,0.009014,0.242816,0.394170
243,0.009044,0.243483,0.393467
244,0.009079,0.244152,0.392756
245,0.009117,0.244854,0.392011
246,0.009159,0.245644,0.391172
247,0.009207,0.246399,0.390362
248,0.009273,0.247425,0.389927
249,0.009361,0.248557,0.390075
250,0.009431,0.249401,0.388644
251,0.008988,0.239261,0.365666
252,0.008121,0.215670,0.328185
253,0.007562,0.198045,0.299769
254,0.007022,0.181481,0.276903
255,0.006481,0.165638,0.257459
256,0.006121,0.151415,0.240175
257,0.005761,0.140432,0.223071
258,0.005401,0.131610,0.206867
259,0.005041,0.123868,0.192284
260,0.004681,0.116847,0.179321
261,0.004501,0.110545,0.167798
262,0.004321,0.104964,0.157536
263,0.004141,0.100103,0.148354
264,0.003961,0.095602,0.140072
265,0.003781,0.091641,0.132690
266,0.003601,0.088220,0.126209
267,0.003421,0.085159,0.120448
268,0.003241,0.082279,0.115226
269,0.003241,0.079758,0.110545
270,0.003241,0.077598,0.106404
271,0.003241,0.074537,0.103884
272,0.003241,0.071836,0.101543
273,0.003241,0.069316,0.099563
274,0.003241,0.067155,0.097762
275,0.003241,0.065175,0.096142
276,0.003241,0.063374,0.094702
277,0.003241,0.061754,0.093441
278,0.003241,0.060314,0.092181
279,0.003241,0.059053,0.091101
280,0.003241,0.057973,0.090201
281,0.003241,0.057073,0.089300
282,0.003241,0.056173,0.088580
283,0.003241,0.055453,0.087860
284,0.003241,0.054733,0.087320
285,0.003241,0.054192,0.086780
286,0.003421,0.059414,0.095602
287,0.003601,0.064635,0.104424
288,0.003781,0.069856,0.113246
289,0.003961,0.075077,0.122068
290,0.004141,0.080298,0.130890
291,0.004321,0.085520,0.139712
292,0.004501,0.090741,0.148534
293,0.004681,0.095962,0.157356
294,0.004861,0.101183,0.166178
295,0.005041,0.106404,0.175000
296,0.005221,0.111626,0.183822
297,0.005401,0.116847,0.192644
298,0.005581,0.122068,0.201466
299,0.005761,0.126749,0.210828
300,0.005941,0.131430,0.220190
301,0.006121,0.136111,0.229552
302,0.006301,0.140792,0.238915
303,0.006481,0.145473,0.248277
304,0.006662,0.150154,0.257639
305,0.006842,0.154835,0.267001
306,0.007022,0.160057,0.275823
307,0.007202,0.165278,0.284645
308,0.007382,0.170499,0.293467
309,0.007562,0.175720,0.302289
310,0.007742,0.180941,0.311111
311,0.007922,0.186163,0.319933
312,0.008102,0.191384,0.328755
313,0.008290,0.196831,0.337971
314,0.008494,0.202879,0.347931
315,0.008698,0.208991,0.357651
316,0.008930,0.215514,0.368480
317,0.009163,0.221947,0.379593
318,0.009378,0.227223,0.389483
319,0.009523,0.230939,0.397169
320,0.009604,0.232890,0.401900
321,0.009627,0.232069,0.405778
322,0.009615,0.230797,0.408140
323,0.009590,0.229396,0.409690
324,0.009562,0.228035,0.411069
325,0.009527,0.226681,0.412018
326,0.009495,0.225375,0.412986
327,0.009466,0.224104,0.413979
328,0.009436,0.222880,0.414875
329,0.009406,0.221689,0.415683
330,0.009378,0.220548,0.416501
331,0.009355,0.219489,0.417484
332,0.009334,0.218484,0.418464
333,0.009314,0.218770,0.418128
334,0.009295,0.219059,0.417856
335,0.009277,0.219338,0.417592
336,0.009259,0.220406,0.416532
337,0.009242,0.221440,0.415507
338,0.009226,0.222441,0.414513
339,0.009210,0.223410,0.413551
340,0.009194,0.224350,0.412618
341,0.009180,0.225262,0.411714
342,0.009165,0.226146,0.410836
343,0.009151,0.227004,0.409984
344,0.009137,0.227838,0.409157
345,0.009124,0.228648,0.408353
346,0.009111,0.229435,0.407572
347,0.009098,0.230200,0.406813
348,0.009086,0.230277,0.406747
349,0.009074,0.230352,0.406683
350,0.009063,0.230425,0.406621
351,0.009051,0.230496,0.406561
352,0.009040,0.230566,0.406502
353,0.009030,0.230633,0.406444
354,0.009019,0.230699,0.406388
355,0.009009,0.230763,0.406334
356,0.008999,0.230826,0.406281
357,0.008990,0.230887,0.406229
358,0.008980,0.230946,0.406178
359,0.008971,0.231004,0.406129
360,0.008962,0.231061,0.406080
361,0.008987,0.231203,0.405913
362,0.009014,0.231358,0.405729
363,0.009044,0.231530,0.405525
364,0.009077,0.231721,0.405299
365,0.009117,0.231856,0.405124
366,0.009161,0.232008,0.404927
367,0.009209,0.232129,0.404756
368,0.009275,0.232420,0.405071
369,0.009366,0.232920,0.405891
370,0.009433,0.233077,0.405110
371,0.008988,0.222916,0.381809
372,0.008119,0.198657,0.344915
373,0.007562,0.180221,0.317413
374,0.007022,0.164378,0.293647
375,0.006481,0.150334,0.272402
376,0.006121,0.137731,0.253498
377,0.005761,0.128189,0.234954
378,0.005401,0.120808,0.217490
379,0.005041,0.114146,0.201826
380,0.004681,0.108205,0.187783
381,0.004501,0.102984,0.175360
382,0.004321,0.098302,0.164198
383,0.004141,0.094162,0.154295
384,0.003961,0.090381,0.145473
385,0.003781,0.086600,0.137912
386,0.003601,0.082279,0.132330
387,0.003421,0.078318,0.127289
388,0.003241,0.075257,0.122428
389,0.003241,0.072377,0.118107
390,0.003241,0.069856,0.114326
391,0.003241,0.067695,0.110905
392,0.003241,0.065715,0.107845
393,0.003241,0.063915,0.105144
394,0.003241,0.062294,0.102623
395,0.003241,0.060854,0.100463
396,0.003241,0.059594,0.098483
397,0.003241,0.058513,0.096682
398,0.003241,0.057433,0.095062
399,0.003241,0.056533,0.093621
400,0.003241,0.055813,0.092361
401,0.003241,0.055093,0.091281
402,0.003241,0.054372,0.090381
403,0.003241,0.053832,0.089480
404,0.003241,0.053292,0.088760
405,0.003241,0.052932,0.088040
406,0.003421,0.058153,0.096862
407,0.003601,0.063374,0.105684
408,0.003781,0.068596,0.114506
409,0.003961,0.073817,0.123328
410,0.004141,0.079038,0.132150
411,0.004321,0.084259,0.140972
412,0.004501,0.089480,0.149794
413,0.004681,0.094702,0.158616
414,0.004861,0.099923,0.167438
415,0.005041,0.105144,0.176260
416,0.005221,0.110365,0.185082
417,0.005401,0.115586,0.193904
418,0.005581,0.120808,0.202726
419,0.005761,0.126029,0.211548
420,0.005941,0.131250,0.220370
421,0.006121,0.136471,0.229192
422,0.006301,0.141692,0.238014
423,0.006481,0.146914,0.246836
424,0.006662,0.152135,0.255658
425,0.006842,0.157356,0.264480
426,0.007022,0.162577,0.273302
427,0.007202,0.167798,0.282124
428,0.007382,0.173020,0.290947
429,0.007562,0.178241,0.299769
430,0.007742,0.183462,0.308591
431,0.007922,0.188683,0.317413
432,0.008102,0.193904,0.326235
433,0.008290,0.199355,0.335448
434,0.008494,0.205413,0.345399
435,0.008698,0.211536,0.355113
436,0.008930,0.218074,0.365929
437,0.009163,0.224519,0.377027
438,0.009378,0.229794,0.386911
439,0.009523,0.233493,0.394606
440,0.009604,0.235408,0.399364
441,0.009627,0.236128,0.401678
442,0.009615,0.236329,0.402544
443,0.009590,0.236337,0.402668
444,0.009562,0.236327,0.402680
445,0.009527,0.236268,0.402326
446,0.009495,0.234773,0.403491
447,0.009466,0.233318,0.404670
448,0.009436,0.233296,0.404356
449,0.009406,0.233262,0.404002
450,0.009378,0.233235,0.403700
451,0.009355,0.233253,0.403597
452,0.009334,0.233286,0.403529
453,0.009314,0.233318,0.403452
454,0.009295,0.233360,0.403428
455,0.009277,0.233402,0.403404
456,0.009259,0.233442,0.403382
457,0.009242,0.233480,0.403360
458,0.009226,0.233518,0.403338
459,0.009210,0.233554,0.403318
460,0.009194,0.233589,0.403298
461,0.009180,0.233623,0.403278
462,0.009165,0.233656,0.403260
463,0.009151,0.233688,0.403241
464,0.009137,0.233719,0.403224
465,0.009124,0.233749,0.403206
466,0.009111,0.233779,0.403190
467,0.009098,0.233807,0.403173
468,0.009086,0.233835,0.403158
469,0.009074,0.233862,0.403142
470,0.009063,0.233889,0.403127
471,0.009051,0.233914,0.403113
472,0.009040,0.233939,0.403098
473,0.009030,0.233964,0.403085
474,0.009019,0.233987,0.403071
475,0.009009,0.234010,0.403058
476,0.008999,0.234033,0.403045
477,0.008990,0.234055,0.403032
478,0.008980,0.234076,0.403020
479,0.008971,0.234097,0.403008
480,0.008962,0.234118,0.402997
481,0.008987,0.234205,0.402884
482,0.009014,0.234301,0.402760
483,0.009044,0.234408,0.402622
484,0.009077,0.234526,0.402470
485,0.009115,0.234658,0.402299
486,0.009157,0.234807,0.402107
487,0.009205,0.234976,0.401889
488,0.009271,0.235323,0.402147
489,0.009361,0.235723,0.403050
490,0.009429,0.235781,0.402429
491,0.008987,0.225467,0.379598
492,0.008122,0.202550,0.341602
493,0.007562,0.185262,0.312731
494,0.007022,0.170499,0.287886
495,0.006481,0.157356,0.265741
496,0.006121,0.145653,0.245936
497,0.005761,0.135211,0.228292
498,0.005401,0.125489,0.212989
499,0.005041,0.116847,0.199306
500,0.004681,0.109105,0.187063
501,0.004501,0.103704,0.174640
502,0.004321,0.097762,0.164738
503,0.004141,0.092541,0.155916
504,0.003961,0.087860,0.147994
505,0.003781,0.083719,0.140972
506,0.003601,0.079938,0.134671
507,0.003421,0.076698,0.129090
508,0.003241,0.073637,0.124048
509,0.003241,0.070936,0.119547
510,0.003241,0.068596,0.115586
511,0.003241,0.066435,0.111986
512,0.003241,0.065715,0.107665
513,0.003241,0.064995,0.103884
514,0.003241,0.064455,0.100463
515,0.003241,0.063915,0.097402
516,0.003241,0.063374,0.094702
517,0.003241,0.062834,0.092361
518,0.003241,0.062474,0.090201
519,0.003241,0.062114,0.088220
520,0.003241,0.060674,0.087680
521,0.003241,0.059414,0.087140
522,0.003241,0.058333,0.086600
523,0.003241,0.057253,0.086240
524,0.003241,0.056353,0.085880
525,0.003241,0.055633,0.085520
526,0.003421,0.060854,0.094342
527,0.003601,0.066075,0.103164
528,0.003781,0.071296,0.111986
529,0.003961,0.076517,0.120808
530,0.004141,0.081739,0.129630
531,0.004321,0.086960,0.138452
532,0.004501,0.091641,0.147814
533,0.004681,0.096322,0.157176
534,0.004861,0.101003,0.166538
535,0.005041,0.105684,0.175900
536,0.005221,0.110365,0.185262
537,0.005401,0.115046,0.194624
538,0.005581,0.120267,0.203447
539,0.005761,0.125489,0.212269
540,0.005941,0.130710,0.221091
541,0.006121,0.135931,0.229913
542,0.006301,0.141152,0.238735
543,0.006481,0.146373,0.247557
544,0.006662,0.151595,0.256379
545,0.006842,0.156816,0.265201
546,0.007022,0.162037,0.274023
547,0.007202,0.167258,0.282845
548,0.007382,0.172479,0.291667
549,0.007562,0.177701,0.300489
550,0.007742,0.182922,0.309311
551,0.007922,0.188143,0.318133
552,0.008102,0.193364,0.326955
553,0.008290,0.198848,0.336168
554,0.008494,0.204867,0.346119
555,0.008698,0.210985,0.355832
556,0.008933,0.217592,0.366754
557,0.009163,0.223948,0.377734
558,0.009377,0.229239,0.387637
559,0.009522,0.232913,0.395294
560,0.009603,0.234821,0.400023
561,0.009625,0.235542,0.402297
562,0.009613,0.235747,0.403146
563,0.009587,0.235772,0.403252
564,0.009560,0.235772,0.403255
565,0.009525,0.235723,0.402885
566,0.009492,0.235662,0.402548
567,0.009463,0.235604,0.402364
568,0.009433,0.235538,0.402096
569,0.009404,0.235462,0.401785
570,0.009376,0.235394,0.401524
571,0.009352,0.235359,0.401414
572,0.009332,0.235369,0.401429
573,0.009312,0.235365,0.401389
574,0.009293,0.235373,0.401400
575,0.009275,0.235380,0.401410
576,0.009257,0.235388,0.401420
577,0.009240,0.235395,0.401429
578,0.009224,0.235402,0.401439
579,0.009208,0.235409,0.401448
580,0.009193,0.235416,0.401456
581,0.009178,0.235422,0.401465
582,0.009163,0.235428,0.401473
583,0.009149,0.235435,0.401481
584,0.009136,0.235440,0.401489
585,0.009122,0.235446,0.401496
586,0.009109,0.235452,0.401504
587,0.009097,0.235457,0.401511
588,0.009085,0.235462,0.401518
589,0.009073,0.235467,0.401524
590,0.009061,0.235472,0.401531
591,0.009050,0.235477,0.401537
592,0.009039,0.235482,0.401543
593,0.009028,0.235487,0.401550
594,0.009018,0.235491,0.401555
595,0.009008,0.235495,0.401561
596,0.008998,0.235500,0.401567
597,0.008988,0.235504,0.401572
598,0.008979,0.235508,0.401578
599,0.008970,0.235512,0.401583
600,0.008961,0.235516,0.401588
601,0.008985,0.235570,0.401509
602,0.009012,0.235629,0.401421
603,0.009042,0.235695,0.401325
604,0.009076,0.235768,0.401218
605,0.009113,0.235850,0.401098
606,0.009159,0.235776,0.401127
607,0.009207,0.235869,0.400985
608,0.009284,0.236406,0.401034
609,0.009373,0.236841,0.401940
