Time,Subsystem 97,Subsystem 110,Subsystem 111
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000
5,0.000000,0.001440,0.000000
6,0.002521,0.001800,0.000000
7,0.003601,0.003241,0.000000
8,0.003601,0.010802,0.000000
9,0.010802,0.012243,0.000000
10,0.014403,0.015484,0.004681
11,0.014763,0.023405,0.009362
12,0.025206,0.035288,0.009362
13,0.036008,0.040329,0.018724
14,0.037088,0.043570,0.044650
15,0.037449,0.051132,0.070576
16,0.046811,0.051132,0.096502
17,0.046811,0.061214,0.122428
18,0.054733,0.063014,0.153035
19,0.064815,0.072016,0.157716
20,0.075617,0.084259,0.183642
21,0.079218,0.096142,0.214249
22,0.097582,0.109105,0.218930
23,0.101903,0.124228,0.249537
24,0.111677,0.134733,0.280274
25,0.123855,0.141229,0.318788
26,0.135538,0.152553,0.352412
27,0.137464,0.160615,0.355333
28,0.137136,0.157542,0.356352
29,0.136169,0.155853,0.356998
30,0.136117,0.154548,0.358173
31,0.135629,0.154052,0.359155
32,0.135390,0.153552,0.359891
33,0.135681,0.153120,0.360031
34,0.135638,0.152445,0.360745
35,0.135346,0.152208,0.361273
36,0.135123,0.152040,0.361664
37,0.135637,0.151617,0.361570
38,0.135344,0.151403,0.362077
39,0.135704,0.151124,0.361994
40,0.136035,0.150868,0.361918
41,0.136341,0.150631,0.361848
42,0.136625,0.150412,0.361783
43,0.136888,0.150208,0.361722
44,0.137248,0.149984,0.361585
45,0.137060,0.149830,0.361927
46,0.136784,0.149374,0.362656
47,0.135438,0.147740,0.365629
48,0.137873,0.149337,0.361604
49,0.135235,0.149594,0.363986
50,0.137749,0.149138,0.361926
51,0.135615,0.147289,0.365901
52,0.138151,0.148995,0.361666
53,0.136809,0.149029,0.362975
54,0.138738,0.148345,0.361727
55,0.139209,0.147793,0.361805
56,0.139284,0.146385,0.363132
57,0.139311,0.146655,0.362837
58,0.139871,0.146237,0.362692
59,0.141398,0.135514,0.371841
60,0.145542,0.127676,0.375499
61,0.147417,0.121277,0.379995
62,0.150676,0.114208,0.384218
63,0.154655,0.107760,0.390224
64,0.145459,0.090335,0.364162
65,0.123950,0.069902,0.337980
66,0.121708,0.055813,0.302109
67,0.110905,0.044290,0.271862
68,0.103344,0.036368,0.245936
69,0.099743,0.030247,0.226132
70,0.090381,0.032767,0.212088
71,0.077418,0.041409,0.212449
72,0.073817,0.042130,0.212809
73,0.072016,0.038169,0.216770
74,0.069136,0.045370,0.208488
75,0.066255,0.047531,0.213529
76,0.065535,0.048611,0.212449
77,0.064815,0.048971,0.213169
78,0.063735,0.050772,0.212449
79,0.063735,0.051852,0.212088
80,0.062654,0.052572,0.213169
81,0.062294,0.054012,0.212088
82,0.062654,0.054012,0.212449
83,0.061934,0.054733,0.212809
84,0.061214,0.055453,0.212809
85,0.061574,0.055813,0.212088
86,0.060854,0.056173,0.212809
87,0.060494,0.056533,0.212449
88,0.060494,0.056893,0.212088
89,0.059053,0.056893,0.213169
90,0.059414,0.056893,0.212449
91,0.059414,0.056893,0.212809
92,0.060134,0.056893,0.212088
93,0.060854,0.056893,0.212449
94,0.060494,0.056893,0.213169
95,0.060854,0.056893,0.212449
96,0.060854,0.056893,0.212809
97,0.061214,0.056893,0.212809
98,0.060854,0.056893,0.213169
99,0.061214,0.056893,0.212449
100,0.061934,0.056893,0.212449
101,0.062294,0.056893,0.212449
102,0.061574,0.056893,0.213529
103,0.061934,0.056893,0.212449
104,0.062294,0.056893,0.212809
105,0.062294,0.056893,0.212809
106,0.063014,0.056893,0.212809
107,0.063735,0.056893,0.213169
108,0.064815,0.056893,0.212809
109,0.079938,0.069136,0.244496
110,0.096142,0.081379,0.275463
111,0.112346,0.093621,0.308591
112,0.132236,0.106749,0.344304
113,0.151120,0.119075,0.376550
114,0.157394,0.121121,0.373642
115,0.163781,0.119632,0.365723
116,0.169405,0.118977,0.360297
117,0.176514,0.118373,0.353789
118,0.180682,0.117686,0.350306
119,0.185063,0.114197,0.349397
120,0.194878,0.116896,0.336895
121,0.204485,0.116898,0.327286
122,0.210622,0.116222,0.321822
123,0.216159,0.115395,0.317109
124,0.219756,0.114225,0.314676
125,0.224070,0.111177,0.313397
126,0.232136,0.112427,0.304087
127,0.229870,0.113608,0.305177
128,0.235992,0.111847,0.300807
129,0.232987,0.112400,0.303262
130,0.240295,0.111320,0.297029
131,0.235678,0.112309,0.300662
132,0.241367,0.111624,0.295655
133,0.243514,0.110861,0.294268
134,0.239953,0.109741,0.298944
135,0.241918,0.111927,0.294803
136,0.245736,0.110875,0.292032
137,0.247618,0.110356,0.290666
138,0.247618,0.110356,0.290666
139,0.244732,0.110873,0.293037
140,0.246633,0.111210,0.290801
141,0.248586,0.110507,0.289548
142,0.250667,0.109932,0.288040
143,0.250667,0.109932,0.288040
144,0.255561,0.108912,0.284161
145,0.254658,0.110827,0.283157
146,0.256043,0.110437,0.282161
147,0.257126,0.110788,0.280728
148,0.257515,0.110842,0.280286
149,0.259214,0.110359,0.279067
150,0.259956,0.109957,0.278725
151,0.260516,0.109767,0.278355
152,0.260516,0.109767,0.278355
153,0.260516,0.109767,0.278355
154,0.260516,0.109767,0.278355
155,0.265106,0.108787,0.274740
156,0.265106,0.108787,0.274740
157,0.264203,0.110633,0.273805
158,0.264203,0.110633,0.273805
159,0.265506,0.110258,0.272876
160,0.265506,0.110258,0.272876
161,0.266168,0.110381,0.272091
162,0.265988,0.110747,0.271907
163,0.266440,0.110616,0.271585
164,0.266544,0.110743,0.271356
165,0.266544,0.110743,0.271356
166,0.266544,0.110743,0.271356
167,0.266544,0.110743,0.271356
168,0.268147,0.110277,0.270216
169,0.268147,0.110277,0.270216
170,0.268147,0.110277,0.270216
171,0.268207,0.110245,0.270188
172,0.270051,0.109404,0.269181
173,0.275566,0.107822,0.265242
174,0.279023,0.110274,0.259344
175,0.287402,0.107883,0.253344
176,0.295088,0.108986,0.244560
177,0.304578,0.109769,0.234291
178,0.315674,0.108894,0.224066
179,0.311927,0.109161,0.227547
180,0.308870,0.102585,0.237151
181,0.307806,0.097846,0.242932
182,0.309325,0.091398,0.247834
183,0.302672,0.084028,0.261823
184,0.311644,0.076274,0.260570
185,0.306265,0.069201,0.272991
186,0.300675,0.061866,0.285884
187,0.308375,0.055900,0.284123
188,0.312227,0.048921,0.287218
189,0.315806,0.042478,0.290054
190,0.316479,0.037017,0.294817
191,0.319415,0.031880,0.296995
192,0.345010,0.026617,0.276714
193,0.387879,0.022383,0.238190
194,0.411071,0.018273,0.218886
195,0.437672,0.018486,0.192277
196,0.455715,0.018813,0.174134
197,0.469000,0.020535,0.160358
198,0.474300,0.030860,0.146246
199,0.454016,0.043120,0.132524
200,0.394548,0.044360,0.103866
201,0.371693,0.048623,0.103728
202,0.347479,0.053652,0.077778
203,0.314712,0.057613,0.077778
204,0.287706,0.057253,0.051852
205,0.267181,0.056173,0.051852
206,0.251698,0.055093,0.051852
207,0.238014,0.055453,0.025926
208,0.228292,0.055453,0.025926
209,0.220730,0.055453,0.025926
210,0.214249,0.055813,0.025926
211,0.209928,0.055453,0.025926
212,0.206327,0.055813,0.000000
213,0.203447,0.056173,0.000000
214,0.200926,0.056533,0.000000
