Time,Subsystem 1,Subsystem 8,Subsystem 10
1,0.000000,0.000000,0.000000
2,0.000360,0.000900,0.000000
3,0.000360,0.000900,0.000000
4,0.000360,0.000900,0.000000
5,0.000360,0.014583,0.006842
6,0.000720,0.015484,0.006842
7,0.000720,0.015484,0.006842
8,0.001080,0.032948,0.010802
9,0.001080,0.045730,0.011523
10,0.001440,0.050412,0.014763
11,0.001440,0.063735,0.015484
12,0.001800,0.067876,0.018724
13,0.001800,0.084259,0.020525
14,0.002160,0.098663,0.023405
15,0.002521,0.102803,0.026646
16,0.002881,0.119367,0.030607
17,0.002881,0.136831,0.034028
18,0.003241,0.154115,0.036368
19,0.003601,0.171579,0.039789
20,0.003961,0.188863,0.043570
21,0.004321,0.205967,0.047531
22,0.004681,0.223431,0.051132
23,0.005041,0.238374,0.055093
24,0.005401,0.255838,0.059053
25,0.005761,0.273302,0.063014
26,0.006121,0.290766,0.066975
27,0.006481,0.308230,0.070936
28,0.006842,0.325694,0.074897
29,0.007202,0.343158,0.078858
30,0.007562,0.360622,0.082819
31,0.007922,0.378086,0.086780
32,0.008282,0.395550,0.090741
33,0.008642,0.413014,0.094702
34,0.009011,0.430830,0.098763
35,0.009395,0.450211,0.102994
36,0.009816,0.470956,0.107623
37,0.010273,0.493164,0.112652
38,0.010632,0.508034,0.116636
39,0.010816,0.513998,0.118613
40,0.010866,0.515184,0.119173
41,0.010870,0.515290,0.119224
42,0.010856,0.515181,0.119074
43,0.010828,0.514698,0.118793
44,0.010814,0.514471,0.118643
45,0.010805,0.514317,0.118551
46,0.010800,0.514289,0.118509
47,0.010798,0.514308,0.118491
48,0.010796,0.514327,0.118474
49,0.010793,0.514345,0.118458
50,0.010792,0.514362,0.118443
51,0.010847,0.514411,0.118338
52,0.010911,0.514525,0.118247
53,0.010991,0.514758,0.118385
54,0.011111,0.515608,0.118674
55,0.011151,0.514596,0.117984
56,0.010635,0.491883,0.111523
57,0.009754,0.448088,0.101906
58,0.009367,0.415458,0.094545
59,0.009002,0.387989,0.088400
60,0.008642,0.363683,0.082819
61,0.008282,0.341898,0.077958
62,0.007922,0.322454,0.073637
63,0.007562,0.305170,0.069676
64,0.007202,0.289686,0.066255
65,0.006842,0.276003,0.063194
66,0.006481,0.263760,0.060494
67,0.006481,0.252778,0.057973
68,0.006481,0.243056,0.055813
69,0.006481,0.234414,0.053832
70,0.006481,0.226672,0.052032
71,0.006481,0.219650,0.050412
72,0.006481,0.213529,0.048971
73,0.006481,0.207948,0.047711
74,0.006481,0.200026,0.049691
75,0.006481,0.192824,0.051492
76,0.006481,0.186523,0.053112
77,0.006481,0.181121,0.054552
78,0.006481,0.180581,0.055813
79,0.006481,0.180581,0.056893
80,0.006481,0.180581,0.057793
81,0.006481,0.180581,0.058693
82,0.006481,0.180581,0.059414
83,0.006481,0.180581,0.060134
84,0.006481,0.180581,0.060674
85,0.006481,0.184002,0.057793
86,0.006481,0.184002,0.055273
87,0.006481,0.184002,0.052932
88,0.006481,0.184002,0.050952
89,0.006481,0.184002,0.049151
90,0.006481,0.184002,0.047531
91,0.006481,0.184002,0.046091
92,0.006481,0.184002,0.044830
93,0.006481,0.184002,0.043750
94,0.006481,0.184002,0.042670
95,0.006481,0.184002,0.041770
96,0.006481,0.184002,0.040869
97,0.006481,0.184002,0.040149
98,0.006481,0.184002,0.039429
99,0.006481,0.184002,0.038889
100,0.006481,0.184002,0.038349
101,0.006481,0.184002,0.037809
102,0.006481,0.184002,0.037449
103,0.006481,0.184002,0.037088
104,0.006481,0.184002,0.036728
105,0.006481,0.184002,0.036368
106,0.006481,0.184002,0.036188
107,0.006481,0.184002,0.036008
108,0.006481,0.184002,0.035828
109,0.006481,0.184002,0.035648
110,0.006481,0.184002,0.035468
111,0.006481,0.184002,0.035288
