Time,Subsystem 128,Subsystem 136
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000270,0.000000
9,0.000270,0.000000
10,0.000270,0.000540
11,0.000270,0.000540
12,0.001080,0.000540
13,0.001890,0.000540
14,0.002971,0.000540
15,0.003241,0.001080
16,0.002971,0.000540
17,0.004591,0.000540
18,0.004321,0.001620
19,0.005671,0.001620
20,0.006481,0.001620
21,0.007562,0.002160
22,0.009182,0.001620
23,0.009992,0.002160
24,0.010802,0.002160
25,0.010802,0.003241
26,0.011613,0.003241
27,0.012693,0.003781
28,0.013503,0.003241
29,0.013503,0.003781
30,0.014313,0.003241
31,0.015123,0.003781
32,0.015664,0.003241
33,0.016204,0.003781
34,0.017284,0.003241
35,0.017284,0.003781
36,0.018094,0.003241
37,0.018904,0.003781
38,0.019444,0.003241
39,0.019985,0.003781
40,0.020795,0.003241
41,0.021335,0.003781
42,0.022145,0.003241
43,0.022685,0.003781
44,0.023225,0.003241
45,0.022685,0.003781
46,0.023225,0.003241
47,0.023765,0.003781
48,0.024035,0.003241
49,0.024576,0.003781
50,0.025116,0.003241
51,0.025386,0.003781
52,0.025656,0.003241
53,0.026196,0.003241
54,0.025656,0.003241
55,0.025926,0.003781
56,0.025656,0.002701
57,0.025386,0.003241
58,0.025656,0.003241
59,0.026196,0.003241
60,0.025926,0.003241
61,0.025926,0.003781
62,0.025386,0.003241
63,0.025656,0.003511
64,0.025116,0.003511
65,0.025386,0.003511
66,0.024846,0.004051
67,0.025116,0.004321
68,0.024306,0.005401
69,0.024576,0.005131
70,0.024846,0.004861
71,0.025386,0.004861
72,0.025386,0.005131
73,0.025656,0.004861
74,0.025926,0.004861
75,0.026196,0.004861
76,0.026196,0.005131
77,0.026466,0.004861
78,0.026466,0.004861
79,0.026736,0.004861
80,0.026196,0.005131
81,0.026196,0.004861
82,0.026196,0.005131
83,0.025926,0.005131
84,0.026196,0.004861
85,0.025926,0.005401
86,0.025926,0.005401
87,0.026196,0.005131
88,0.026466,0.005131
89,0.026736,0.005131
90,0.028356,0.005401
91,0.030517,0.005671
92,0.035108,0.005671
93,0.039699,0.006752
94,0.044290,0.007022
95,0.049691,0.007832
96,0.056443,0.009992
97,0.067785,0.010532
98,0.075617,0.014313
99,0.087500,0.014313
100,0.095602,0.014313
101,0.102353,0.015664
102,0.107485,0.016474
103,0.113156,0.018634
104,0.125849,0.018634
105,0.133951,0.020525
106,0.143133,0.020525
107,0.148264,0.023225
108,0.153395,0.023225
109,0.157986,0.023225
110,0.157446,0.024576
111,0.161497,0.024035
112,0.161767,0.024846
113,0.155285,0.032948
114,0.149884,0.038349
115,0.150154,0.036998
116,0.148534,0.034298
117,0.147184,0.032137
118,0.147184,0.031597
119,0.147994,0.029707
120,0.145833,0.030787
121,0.144483,0.029437
122,0.144213,0.026196
123,0.141242,0.025386
124,0.136921,0.024576
125,0.134491,0.022685
126,0.129900,0.022685
127,0.126929,0.021335
128,0.121798,0.021335
129,0.112346,0.019985
130,0.106134,0.019174
131,0.101813,0.018364
132,0.100193,0.017554
133,0.096142,0.018094
134,0.093171,0.017284
135,0.091011,0.016204
136,0.088850,0.015664
137,0.086690,0.015123
138,0.084529,0.014583
139,0.081829,0.015123
140,0.079938,0.014583
141,0.079398,0.013233
142,0.079938,0.011883
143,0.079668,0.010532
144,0.078048,0.009722
145,0.076427,0.009182
146,0.074537,0.008642
147,0.072647,0.007832
148,0.069946,0.007562
149,0.066435,0.007292
150,0.063735,0.007022
151,0.061034,0.006481
152,0.058873,0.006481
153,0.056713,0.006211
154,0.053742,0.006481
155,0.051582,0.006211
156,0.049691,0.006211
157,0.046991,0.006211
158,0.044290,0.006481
159,0.042670,0.006211
160,0.040239,0.006211
161,0.038349,0.006211
162,0.036728,0.006211
163,0.034298,0.006481
164,0.032948,0.006211
165,0.031327,0.006211
166,0.029977,0.006211
167,0.028897,0.006211
168,0.027546,0.006211
169,0.026736,0.006211
170,0.024846,0.006211
171,0.023765,0.006481
172,0.022145,0.006752
173,0.021065,0.006481
174,0.019985,0.006752
175,0.019174,0.006481
176,0.018364,0.006752
177,0.017554,0.006752
178,0.017554,0.006752
179,0.017554,0.006752
180,0.017554,0.006752
181,0.017284,0.007022
182,0.017284,0.007292
183,0.017284,0.007562
184,0.017284,0.007562
185,0.017284,0.007562
186,0.017284,0.007562
187,0.017284,0.007562
188,0.017284,0.007832
189,0.017284,0.007832
190,0.017284,0.007832
191,0.017284,0.008102
192,0.017284,0.008642
193,0.019444,0.007832
194,0.018634,0.008912
195,0.018904,0.009182
196,0.019174,0.009182
197,0.018634,0.009452
198,0.018904,0.009182
199,0.019174,0.008912
200,0.019715,0.008642
201,0.020255,0.008372
202,0.020525,0.008102
203,0.020795,0.008102
204,0.021065,0.008102
205,0.021335,0.007832
206,0.021605,0.007562
207,0.021875,0.007292
208,0.021875,0.007292
209,0.022955,0.007022
210,0.023225,0.007292
211,0.025926,0.007022
212,0.028086,0.007022
213,0.031327,0.006752
214,0.036458,0.006481
215,0.042130,0.006752
216,0.047261,0.007562
217,0.053472,0.008372
218,0.058873,0.010262
219,0.066435,0.010532
220,0.070216,0.010802
221,0.079938,0.012423
222,0.089120,0.013773
223,0.091821,0.015123
224,0.097222,0.014583
225,0.105864,0.018094
226,0.116937,0.017284
227,0.125309,0.017824
228,0.130710,0.019715
229,0.135031,0.021605
230,0.138812,0.021605
231,0.132330,0.031057
232,0.125849,0.040509
233,0.121798,0.046721
234,0.117477,0.052122
235,0.113426,0.056443
236,0.109375,0.060494
237,0.110995,0.058333
238,0.114506,0.052122
239,0.111265,0.048611
240,0.115316,0.044020
241,0.118287,0.039969
242,0.120718,0.035918
243,0.120177,0.033758
244,0.119637,0.030247
245,0.117477,0.028897
246,0.110185,0.026196
247,0.109645,0.024035
248,0.106674,0.022145
249,0.101543,0.020795
