Time,Subsystem 71,Subsystem 88
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,0.000000,0.000000
20,0.000000,0.000000
21,0.000000,0.000000
22,0.000000,0.000000
23,0.000000,0.000000
24,0.000000,0.000000
25,0.000000,0.000000
26,0.000000,0.000000
27,0.000000,0.000000
28,0.000000,0.000000
29,0.000000,0.000000
30,0.000000,0.000000
31,0.000270,0.000000
32,0.000270,0.000000
33,0.000540,0.000000
34,0.000540,0.000000
35,0.001080,0.000000
36,0.001080,0.000000
37,0.001350,0.000000
38,0.001620,0.000000
39,0.002431,0.000000
40,0.002701,0.000000
41,0.003511,0.000000
42,0.004051,0.000000
43,0.004861,0.000000
44,0.004861,0.000000
45,0.005671,0.000000
46,0.006211,0.000000
47,0.007292,0.000000
48,0.008102,0.000000
49,0.008912,0.000000
50,0.009722,0.000000
51,0.010532,0.000000
52,0.011343,0.000000
53,0.012153,0.000000
54,0.012693,0.000000
55,0.013233,0.000000
56,0.013773,0.000000
57,0.014313,0.000000
58,0.013503,0.000000
59,0.013233,0.000000
60,0.012423,0.000000
61,0.011883,0.000000
62,0.011343,0.000000
63,0.009992,0.000000
64,0.009722,0.000000
65,0.009182,0.000000
66,0.008642,0.000000
67,0.007562,0.000000
68,0.006481,0.000000
69,0.006752,0.000000
70,0.005941,0.000000
71,0.005401,0.000000
72,0.004861,0.000000
73,0.004321,0.000000
74,0.004321,0.000000
75,0.003781,0.000000
76,0.003511,0.000000
77,0.002971,0.000000
78,0.002971,0.000000
79,0.002701,0.000000
80,0.002701,0.000000
81,0.002160,0.000000
82,0.002160,0.000000
83,0.002160,0.000000
84,0.002160,0.000000
85,0.002160,0.000000
86,0.002160,0.000000
87,0.002160,0.000000
88,0.002160,0.000000
89,0.001080,0.000000
90,0.001080,0.000000
91,0.001080,0.000000
92,0.001080,0.000000
93,0.001080,0.000000
94,0.001080,0.000000
95,0.001080,0.000000
96,0.000000,-0.000000
97,0.000000,-0.000000
98,0.000000,-0.000000
99,0.000000,-0.000000
100,0.000000,-0.000000
101,0.000000,-0.000000
102,0.000000,-0.000000
103,0.000000,-0.000000
104,0.000000,-0.000000
105,0.000000,-0.000000
106,0.000000,-0.000000
107,0.000000,-0.000000
108,0.000000,-0.000000
109,0.000000,-0.000000
110,0.000000,-0.000000
111,0.000000,-0.000000
112,0.015664,0.000000
113,0.042130,0.000000
114,0.069946,0.000000
115,0.101543,0.000000
116,0.130980,0.000000
117,0.155556,0.000000
118,0.174190,0.000000
119,0.187423,0.000000
120,0.197145,0.000000
121,0.201736,0.000000
122,0.200386,0.000000
123,0.197955,0.000000
124,0.191204,0.000000
125,0.187153,0.000000
126,0.180131,0.000000
127,0.170949,0.000000
128,0.160957,0.000000
129,0.151775,0.000000
130,0.138002,0.000000
131,0.131250,0.000000
132,0.121798,0.000000
133,0.113696,0.000000
134,0.106674,0.000000
135,0.098032,0.000000
136,0.091011,0.000000
137,0.088310,0.000000
138,0.083719,0.000000
139,0.081559,0.000000
140,0.078858,0.000000
141,0.075347,0.000000
142,0.072106,0.000000
143,0.069406,0.000000
144,0.066705,0.000000
145,0.064545,0.000000
146,0.062654,0.000000
147,0.060764,0.000000
148,0.059414,0.000000
149,0.058603,0.000000
150,0.058063,0.000000
151,0.057793,0.000000
152,0.057523,0.000000
153,0.057253,0.000000
154,0.056983,0.000000
155,0.056713,0.000000
156,0.056443,0.000000
157,0.056443,0.000000
158,0.056443,0.000000
159,0.056443,0.000000
160,0.056443,0.000000
161,0.055903,0.000000
162,0.055093,0.000000
163,0.053472,0.000000
164,0.051312,0.000000
165,0.048611,0.000000
166,0.046721,0.000000
167,0.044290,0.000000
168,0.041049,0.000000
169,0.037809,0.000000
170,0.034838,0.000000
171,0.031867,0.000000
172,0.029167,0.000000
173,0.026466,0.000000
174,0.024035,0.000000
175,0.020795,0.000000
176,0.018904,0.000000
177,0.016744,0.000000
178,0.014583,0.000000
179,0.012423,0.000000
180,0.012423,0.000000
181,0.011073,0.000000
182,0.009992,0.000000
183,0.008642,0.000000
184,0.007292,0.000000
185,0.007562,0.000000
186,0.006481,0.000000
187,0.005941,0.000000
188,0.005131,0.000000
189,0.004591,0.000000
190,0.004051,0.000000
191,0.003781,0.000000
192,0.003241,0.000000
193,0.003241,0.000000
194,0.003511,0.000000
195,0.002160,0.000000
196,0.002160,0.000000
197,0.002160,0.000000
198,0.002160,0.000000
199,0.001080,0.000000
200,0.001080,0.000000
201,0.001620,0.000000
202,0.001080,0.000000
203,0.001080,0.000000
204,0.001080,0.000000
205,0.001080,0.000000
206,0.001080,0.000000
207,0.001080,0.000000
208,0.001080,0.000000
209,0.000000,-0.000000
210,0.000000,-0.000000
211,0.000000,-0.000000
212,0.000000,-0.000000
213,0.000000,-0.000000
214,0.000000,-0.000000
215,0.000000,-0.000000
216,0.000000,-0.000000
217,0.000000,-0.000000
218,0.000000,-0.000000
219,0.000000,-0.000000
220,0.000000,-0.000000
221,0.000000,-0.000000
222,0.006481,0.000000
223,0.016474,0.000000
224,0.026736,0.000000
225,0.036728,0.000000
226,0.045370,0.000000
227,0.052662,0.000000
228,0.058603,0.000000
229,0.061574,0.000000
230,0.063735,0.000000
231,0.064815,0.000000
232,0.063194,0.000000
233,0.061574,0.000000
234,0.057253,0.000000
235,0.055093,0.000000
236,0.052662,0.000000
237,0.047531,0.000000
238,0.045370,0.000000
239,0.042130,0.000000
240,0.035648,0.000000
241,0.039969,0.000000
242,0.037809,0.000000
243,0.034568,0.000000
244,0.030247,0.000000
245,0.025926,0.000000
246,0.028086,0.000000
247,0.023765,0.000000
