Time,Subsystem 47
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000112
15,0.000112
16,0.000223
17,0.000223
18,0.000335
19,0.000447
20,0.000447
21,0.000559
22,0.000559
23,0.000782
24,0.000894
25,0.001117
26,0.001117
27,0.001453
28,0.001564
29,0.001900
30,0.002011
31,0.002347
32,0.002458
33,0.002905
34,0.003017
35,0.003576
36,0.003688
37,0.004023
38,0.004582
39,0.005029
40,0.005476
41,0.005811
42,0.006370
43,0.006705
44,0.006258
45,0.007152
46,0.006817
47,0.007599
48,0.008381
49,0.009275
50,0.010057
51,0.010728
52,0.011510
53,0.012292
54,0.012963
55,0.013857
56,0.015198
57,0.016762
58,0.017209
59,0.018886
60,0.019333
61,0.019780
62,0.020338
63,0.020785
64,0.021344
65,0.021903
66,0.022462
67,0.022909
68,0.023467
69,0.023914
70,0.023244
71,0.024808
72,0.024697
73,0.024026
74,0.024697
75,0.027826
76,0.029837
77,0.033190
78,0.036766
79,0.040789
80,0.044029
81,0.047494
82,0.051181
83,0.053975
84,0.056545
85,0.059339
86,0.061015
87,0.062692
88,0.065262
89,0.067050
90,0.067832
91,0.069508
92,0.070738
93,0.071743
94,0.072079
95,0.071855
96,0.071855
97,0.072190
98,0.071632
99,0.072414
100,0.071408
101,0.070626
102,0.070179
103,0.069844
104,0.069508
105,0.069397
106,0.068726
107,0.068279
108,0.067497
109,0.066044
110,0.066044
111,0.065374
112,0.065150
113,0.064033
114,0.062915
115,0.062021
116,0.060792
117,0.059898
118,0.059786
119,0.061574
120,0.060568
121,0.058780
122,0.058110
123,0.059227
124,0.059674
125,0.061351
126,0.064480
127,0.066491
128,0.069620
129,0.071855
130,0.075319
131,0.078225
132,0.083254
133,0.089176
134,0.098228
135,0.104262
136,0.109179
137,0.117002
138,0.126054
139,0.133764
140,0.143151
141,0.149186
142,0.154103
143,0.163378
144,0.170083
145,0.176564
146,0.185951
147,0.192098
148,0.199138
149,0.208301
150,0.216906
151,0.222270
152,0.230540
153,0.238250
154,0.244173
155,0.249984
156,0.256913
157,0.260265
158,0.265964
159,0.273116
160,0.278815
161,0.284403
162,0.289879
163,0.278145
164,0.267193
165,0.257024
166,0.247526
167,0.239144
168,0.230651
169,0.222494
170,0.215789
171,0.209531
172,0.202714
173,0.198579
174,0.192992
175,0.188522
176,0.184275
177,0.180587
178,0.177011
179,0.174665
180,0.171089
181,0.167960
182,0.165837
183,0.163602
184,0.161478
185,0.159243
186,0.157008
187,0.155332
188,0.154550
189,0.154215
190,0.152762
191,0.151868
192,0.149633
193,0.147398
194,0.145275
195,0.145610
196,0.147957
197,0.155332
198,0.166619
199,0.179693
200,0.193550
201,0.203831
202,0.216906
203,0.228528
204,0.242050
205,0.251437
206,0.261830
207,0.268199
208,0.274792
209,0.278257
210,0.281497
211,0.283956
212,0.274010
213,0.264623
214,0.255907
215,0.246408
216,0.238809
217,0.231098
218,0.223388
219,0.216683
220,0.209978
221,0.203384
222,0.197350
223,0.190868
224,0.184275
225,0.178129
226,0.172542
227,0.165837
228,0.160473
229,0.154885
230,0.150080
231,0.144157
232,0.138681
233,0.134100
234,0.130300
235,0.126501
236,0.122589
237,0.118678
238,0.114543
239,0.110297
240,0.107168
241,0.103145
242,0.101804
243,0.101916
244,0.102810
245,0.105603
246,0.111191
247,0.120913
248,0.128400
249,0.141028
250,0.152203
251,0.165166
252,0.176117
253,0.188857
254,0.205284
255,0.218582
256,0.235457
257,0.250655
258,0.264064
259,0.276245
260,0.289543
261,0.302395
262,0.315469
263,0.328321
264,0.342960
265,0.359163
266,0.370674
267,0.384642
268,0.398052
269,0.410457
270,0.422973
271,0.432471
272,0.445881
273,0.458732
274,0.470019
275,0.481976
276,0.491699
277,0.503544
278,0.517557
279,0.528805
280,0.541917
281,0.552039
282,0.565514
283,0.577598
284,0.588729
285,0.602204
286,0.609736
287,0.620716
288,0.625787
289,0.629445
290,0.632411
291,0.606861
292,0.569351
293,0.538984
294,0.511509
295,0.486893
296,0.464767
297,0.445099
298,0.425543
299,0.409227
300,0.391459
301,0.375032
302,0.359834
303,0.348100
304,0.335473
305,0.322957
306,0.311335
307,0.301054
308,0.290214
309,0.281497
310,0.271775
311,0.262835
312,0.253448
313,0.242609
314,0.237692
315,0.233110
316,0.231210
317,0.230875
318,0.229087
319,0.230651
320,0.231322
321,0.233333
322,0.236239
