Time,Subsystem 119,Subsystem 121
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.002881,0.000000
12,0.002881,0.000000
13,0.005761,0.000000
14,0.005761,0.000000
15,0.008642,0.000000
16,0.011523,0.000000
17,0.011523,0.000000
18,0.011523,0.000000
19,0.008642,0.005041
20,0.008642,0.010082
21,0.005761,0.015123
22,0.005761,0.015123
23,0.005761,0.020165
24,0.005761,0.020165
25,0.008642,0.025206
26,0.008642,0.025206
27,0.011523,0.025206
28,0.011523,0.025206
29,0.014403,0.025206
30,0.014403,0.025206
31,0.014403,0.025206
32,0.014403,0.025206
33,0.011523,0.025566
34,0.014403,0.025206
35,0.014403,0.025206
36,0.014403,0.025566
37,0.014403,0.025206
38,0.014403,0.025206
39,0.014403,0.025206
40,0.014403,0.025206
41,0.017284,0.020885
42,0.017284,0.025206
43,0.017284,0.025206
44,0.017284,0.025206
45,0.017284,0.025206
46,0.017284,0.025206
47,0.017284,0.025206
48,0.017284,0.025566
49,0.017284,0.025566
50,0.017284,0.025206
51,0.017284,0.025566
52,0.017284,0.025206
53,0.017284,0.025566
54,0.014403,0.026286
55,0.014403,0.026286
56,0.014403,0.025926
57,0.014403,0.025566
58,0.014403,0.025566
59,0.014403,0.025206
60,0.014403,0.025206
61,0.014403,0.025206
62,0.014403,0.025566
63,0.017284,0.025566
64,0.014403,0.030967
65,0.017284,0.030607
66,0.017284,0.035288
67,0.020165,0.036008
68,0.017284,0.041770
69,0.017284,0.046451
70,0.017284,0.052212
71,0.017284,0.052572
72,0.017284,0.052932
73,0.017284,0.052212
74,0.017284,0.052212
75,0.014403,0.052572
76,0.014403,0.047171
77,0.014403,0.052212
78,0.011523,0.052932
79,0.017284,0.046811
80,0.011523,0.047531
81,0.014403,0.052572
82,0.014403,0.047531
83,0.014403,0.052212
84,0.014403,0.050412
85,0.011523,0.050772
86,0.017284,0.045010
87,0.011523,0.047531
88,0.017284,0.046451
89,0.014403,0.046451
90,0.014403,0.051492
91,0.014403,0.051852
92,0.014403,0.051492
93,0.014403,0.046451
94,0.014403,0.046451
95,0.011523,0.046451
96,0.014403,0.053292
97,0.018364,0.052932
98,0.014403,0.060134
99,0.011523,0.067335
100,0.011523,0.071656
101,0.008642,0.075977
102,0.008642,0.075617
103,0.005761,0.075617
104,0.005761,0.073097
105,0.005761,0.070576
106,0.002881,0.065535
107,0.002881,0.063014
108,0.002881,0.057973
109,0.002881,0.055453
110,0.002881,0.052932
111,0.000000,0.047891
112,0.000000,0.042850
113,0.000000,0.040329
114,0.000000,0.037809
115,0.000000,0.032767
116,0.000000,0.030247
117,0.000000,0.027726
118,0.000000,0.025206
119,0.000000,0.022685
120,0.000000,0.022685
121,0.000000,0.022685
122,0.002881,0.042850
123,0.014403,0.064095
124,0.023765,0.085340
125,0.036008,0.102623
126,0.042130,0.125309
127,0.046451,0.140432
128,0.055813,0.144393
129,0.055813,0.152315
130,0.058333,0.155195
131,0.054733,0.157356
132,0.055813,0.153395
133,0.054733,0.153395
134,0.055813,0.145473
135,0.055813,0.137551
136,0.052932,0.136471
137,0.049691,0.129630
138,0.046451,0.125669
139,0.045010,0.121708
140,0.043930,0.117747
141,0.046451,0.113786
142,0.047531,0.111265
143,0.046451,0.106944
144,0.042490,0.110905
145,0.036368,0.116667
146,0.032407,0.117747
147,0.029167,0.120267
148,0.026286,0.124588
149,0.024486,0.124588
150,0.020525,0.130350
151,0.020165,0.131430
152,0.020165,0.135391
153,0.023045,0.133951
154,0.020165,0.139712
155,0.020165,0.141872
156,0.020525,0.139352
157,0.020165,0.141152
158,0.020885,0.141512
159,0.020525,0.140792
160,0.020525,0.140072
161,0.020885,0.138632
162,0.018004,0.140072
163,0.020165,0.135751
164,0.018364,0.137912
165,0.020525,0.135391
166,0.020165,0.136111
167,0.020165,0.135031
168,0.020525,0.133230
169,0.020525,0.131790
170,0.020525,0.130710
171,0.020525,0.129990
172,0.017644,0.131430
173,0.018004,0.128909
174,0.017284,0.127469
175,0.018004,0.127829
176,0.018364,0.125669
177,0.017644,0.124228
178,0.020165,0.122068
179,0.017644,0.124588
180,0.020525,0.122068
181,0.019084,0.122788
182,0.019444,0.123508
183,0.022325,0.118467
184,0.022685,0.114866
185,0.021965,0.115947
186,0.020165,0.117747
187,0.019084,0.117747
188,0.019805,0.114146
189,0.020525,0.111626
190,0.020165,0.110185
191,0.021245,0.107305
192,0.023405,0.103344
193,0.021605,0.102263
194,0.024486,0.096862
195,0.020525,0.097582
196,0.020525,0.094702
197,0.021605,0.090381
198,0.022685,0.086420
199,0.020885,0.085700
200,0.021965,0.082099
201,0.020885,0.080658
202,0.020885,0.078138
203,0.019805,0.077418
204,0.023765,0.071296
205,0.020885,0.071656
206,0.023765,0.068056
207,0.018724,0.072377
208,0.018724,0.069856
209,0.017644,0.070576
210,0.018724,0.069496
211,0.020525,0.067695
212,0.021605,0.065535
213,0.020525,0.060494
214,0.016564,0.060134
215,0.016564,0.053652
216,0.016564,0.056173
217,0.018724,0.065175
218,0.015484,0.079218
219,0.012603,0.092181
220,0.011523,0.100463
221,0.011523,0.105864
222,0.008642,0.105864
223,0.008642,0.103344
224,0.005761,0.100823
225,0.005761,0.095782
226,0.005761,0.090741
227,0.002881,0.085700
228,0.002881,0.078138
229,0.002881,0.073097
230,0.002881,0.068056
231,0.002881,0.063014
232,0.000000,0.057973
233,0.000000,0.055453
234,0.000000,0.050412
235,0.000000,0.045370
236,0.000000,0.042850
237,0.000000,0.037809
238,0.000000,0.032767
239,0.000000,0.030247
240,0.000000,0.027726
241,0.000000,0.025206
242,0.002881,0.041409
243,0.014763,0.061214
244,0.025926,0.082459
245,0.037088,0.103704
246,0.044290,0.125309
247,0.051492,0.142593
248,0.059414,0.151595
249,0.061214,0.159516
