Time,Subsystem 3,Subsystem 12,Subsystem 13
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000154
10,0.000000,0.000000,0.000154
11,0.000000,0.000154,0.000154
12,0.000000,0.000154,0.000309
13,0.000000,0.000309,0.000309
14,0.000000,0.000309,0.000463
15,0.000000,0.000309,0.000463
16,0.000000,0.000463,0.001080
17,0.000000,0.000309,0.002006
18,0.000000,0.001235,0.001852
19,0.000000,0.001389,0.002469
20,0.000000,0.002160,0.002315
21,0.000000,0.002006,0.003086
22,0.000000,0.002778,0.003241
23,0.000000,0.003858,0.003241
24,0.000000,0.004784,0.004012
25,0.000000,0.004630,0.004784
26,0.000000,0.004630,0.006790
27,0.000000,0.004784,0.009105
28,0.000000,0.003858,0.010494
29,0.000000,0.004012,0.011883
30,0.000000,0.003704,0.011883
31,0.000000,0.003858,0.013272
32,0.000000,0.003858,0.014660
33,0.000000,0.003704,0.016667
34,0.000000,0.005556,0.016667
35,0.000000,0.005864,0.018210
36,0.000000,0.005556,0.019599
37,0.000000,0.005556,0.023148
38,0.000000,0.005864,0.024074
39,0.000000,0.007562,0.023611
40,0.000000,0.007562,0.025154
41,0.000000,0.008642,0.025463
42,0.000000,0.008488,0.026852
43,0.000000,0.009259,0.027469
44,0.000000,0.010494,0.025926
45,0.000000,0.010185,0.026543
46,0.000000,0.009259,0.027932
47,0.000000,0.010185,0.028704
48,0.000000,0.010185,0.028704
49,0.000000,0.010185,0.028086
50,0.000000,0.009259,0.028858
51,0.000000,0.010185,0.026543
52,0.000000,0.010340,0.030093
53,0.000000,0.012346,0.035648
54,0.000000,0.013426,0.043673
55,0.000000,0.012500,0.051852
56,0.000000,0.014198,0.059259
57,0.000000,0.018827,0.067284
58,0.000000,0.019599,0.084259
59,0.000000,0.025926,0.090432
60,0.000000,0.023920,0.104784
61,0.000000,0.031019,0.110494
62,0.000000,0.028241,0.122222
63,0.000000,0.030401,0.134877
64,0.000000,0.033179,0.147068
65,0.000000,0.035802,0.157870
66,0.000000,0.038117,0.168364
67,0.000000,0.040278,0.177315
68,0.000000,0.042130,0.188735
69,0.000000,0.044136,0.199691
70,0.000000,0.045370,0.210031
71,0.000000,0.046914,0.211265
72,0.000000,0.045216,0.220370
73,0.000000,0.043827,0.231790
74,0.000000,0.045370,0.232099
75,0.000000,0.046759,0.233025
76,0.000000,0.045216,0.242284
77,0.000000,0.044136,0.243364
78,0.000000,0.046296,0.233796
79,0.000000,0.045988,0.231327
80,0.000000,0.052160,0.235031
81,0.000000,0.054321,0.256944
82,0.000000,0.054938,0.279475
83,0.000000,0.062654,0.293519
84,0.000000,0.068210,0.307407
85,0.000000,0.073765,0.320833
86,0.000000,0.079321,0.334259
87,0.000000,0.084877,0.347685
88,0.000000,0.090741,0.361111
89,0.000000,0.095988,0.374537
90,0.000000,0.101543,0.387500
91,0.000000,0.105120,0.401185
92,0.000000,0.107740,0.416295
93,0.000000,0.107952,0.429800
94,0.000000,0.108273,0.442605
95,0.000000,0.108703,0.455923
96,0.000000,0.109158,0.469767
97,0.000000,0.109890,0.484424
98,0.000000,0.110547,0.498441
99,0.000000,0.110972,0.512504
100,0.000000,0.113601,0.522457
101,0.000000,0.115246,0.528308
102,0.000000,0.116158,0.530529
103,0.000000,0.116620,0.530809
104,0.000000,0.116877,0.530234
105,0.000000,0.117050,0.529345
106,0.000000,0.117111,0.528044
107,0.000000,0.117169,0.526811
108,0.000000,0.117314,0.526022
109,0.000000,0.117510,0.525504
110,0.000000,0.117694,0.524985
111,0.000000,0.117892,0.524589
112,0.000000,0.118117,0.524365
113,0.000000,0.118333,0.524149
114,0.000000,0.118541,0.523940
115,0.000000,0.118742,0.523739
116,0.000000,0.118936,0.523546
117,0.000000,0.119123,0.523358
118,0.000000,0.119304,0.523178
119,0.000000,0.119479,0.523003
120,0.000000,0.119806,0.522675
121,0.000000,0.118222,0.524260
122,0.000000,0.120077,0.522405
123,0.000000,0.120278,0.522309
124,0.000000,0.120659,0.522889
125,0.000000,0.121509,0.525298
126,0.000000,0.121665,0.524255
127,0.000000,0.117074,0.502271
128,0.000000,0.107700,0.461373
129,0.000000,0.100330,0.428484
130,0.000000,0.096142,0.404167
131,0.000000,0.091667,0.383488
132,0.000000,0.088580,0.364198
133,0.000000,0.085031,0.347222
134,0.000000,0.081173,0.332407
135,0.000000,0.078086,0.318519
136,0.000000,0.075309,0.304784
137,0.000000,0.072685,0.292130
138,0.000000,0.070679,0.279938
139,0.000000,0.066049,0.271296
140,0.000000,0.060031,0.263889
141,0.000000,0.057253,0.254167
142,0.000000,0.056173,0.242284
143,0.000000,0.055710,0.232253
144,0.000000,0.055401,0.222222
145,0.000000,0.054475,0.213272
146,0.000000,0.052623,0.205247
147,0.000000,0.052006,0.196296
148,0.000000,0.051389,0.186111
149,0.000000,0.049537,0.179630
150,0.000000,0.049228,0.171759
151,0.000000,0.047531,0.165741
152,0.000000,0.046142,0.158951
153,0.000000,0.045988,0.152006
154,0.000000,0.044599,0.145833
155,0.000000,0.043519,0.140278
156,0.000000,0.042593,0.134105
157,0.000000,0.041049,0.129475
158,0.000000,0.039352,0.125309
159,0.000000,0.038117,0.120679
160,0.000000,0.037500,0.115741
161,0.000000,0.035802,0.112037
162,0.000000,0.035340,0.107253
163,0.000000,0.033488,0.104012
164,0.000000,0.032716,0.100000
165,0.000000,0.031327,0.097068
166,0.000000,0.031173,0.092747
167,0.000000,0.030247,0.088272
168,0.000000,0.029475,0.084722
169,0.000000,0.027160,0.082253
170,0.000000,0.026080,0.078549
171,0.000000,0.025154,0.074383
172,0.000000,0.025772,0.073148
173,0.000000,0.027469,0.075000
174,0.000000,0.027932,0.081019
175,0.000000,0.029167,0.082253
176,0.000000,0.026543,0.096605
177,0.000000,0.027160,0.109722
178,0.000000,0.025309,0.122840
179,0.000000,0.026543,0.134722
180,0.000000,0.024228,0.144290
181,0.000000,0.025463,0.154321
182,0.000000,0.023148,0.172994
183,0.000000,0.026235,0.180864
184,0.000000,0.033333,0.190432
185,0.000000,0.036111,0.209568
186,0.000000,0.039043,0.222222
187,0.000000,0.045988,0.234414
188,0.000000,0.046759,0.253858
189,0.000000,0.051235,0.266512
190,0.000000,0.053241,0.278704
191,0.000000,0.057716,0.278241
192,0.000000,0.059568,0.288426
193,0.000000,0.065895,0.288735
194,0.000000,0.065741,0.298920
195,0.000000,0.065895,0.309722
196,0.000000,0.069136,0.310031
197,0.000000,0.068981,0.309259
198,0.000000,0.071914,0.309877
199,0.000000,0.068364,0.320062
200,0.000000,0.071296,0.320988
201,0.000000,0.080710,0.345988
202,0.000000,0.087654,0.371605
203,0.000000,0.089815,0.394136
204,0.000000,0.096011,0.418620
205,0.000000,0.104535,0.432654
206,0.000000,0.105724,0.457018
207,0.000000,0.113035,0.486094
208,0.000000,0.119739,0.512339
209,0.000000,0.120136,0.525098
210,0.000000,0.123070,0.524325
211,0.000000,0.128053,0.518691
212,0.000000,0.125738,0.519435
213,0.000000,0.123115,0.520391
214,0.000000,0.127031,0.515899
