Time,Subsystem 41
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000144
25,0.000144
26,0.000144
27,0.000288
28,0.000288
29,0.000432
30,0.000576
31,0.000432
32,0.000720
33,0.000864
34,0.000720
35,0.001008
36,0.000864
37,0.001152
38,0.001152
39,0.001296
40,0.001728
41,0.001584
42,0.002016
43,0.002016
44,0.002449
45,0.002593
46,0.002881
47,0.002881
48,0.003169
49,0.003457
50,0.004033
51,0.004321
52,0.005041
53,0.005617
54,0.006049
55,0.006770
56,0.008066
57,0.008354
58,0.009650
59,0.010370
60,0.011667
61,0.012819
62,0.015267
63,0.017428
64,0.020309
65,0.021461
66,0.024053
67,0.027366
68,0.030103
69,0.029527
70,0.033992
71,0.038025
72,0.040761
73,0.042778
74,0.045658
75,0.045802
76,0.048395
77,0.048827
78,0.051420
79,0.051708
80,0.052716
81,0.052716
82,0.055741
83,0.056749
84,0.056749
85,0.057181
86,0.057181
87,0.060062
88,0.060062
89,0.061070
90,0.061070
91,0.062942
92,0.064095
93,0.064095
94,0.064095
95,0.061214
96,0.057469
97,0.055453
98,0.051132
99,0.048827
100,0.046811
101,0.044218
102,0.042202
103,0.042202
104,0.038601
105,0.036728
106,0.035432
107,0.032840
108,0.032695
109,0.030103
110,0.029527
111,0.029095
112,0.029671
113,0.025206
114,0.025062
115,0.025062
116,0.024198
117,0.022325
118,0.023045
119,0.023333
120,0.020741
121,0.021605
122,0.023765
123,0.032695
124,0.039033
125,0.051276
126,0.063374
127,0.074321
128,0.084835
129,0.094918
130,0.105576
131,0.116379
132,0.124588
133,0.131790
134,0.137840
135,0.141296
136,0.145761
137,0.147778
138,0.150658
139,0.152675
140,0.155267
141,0.157428
142,0.158004
143,0.158724
144,0.158004
145,0.158436
146,0.158724
147,0.157428
148,0.158436
149,0.158868
150,0.159444
151,0.160885
152,0.160309
153,0.159733
154,0.160597
155,0.160165
156,0.160165
157,0.167078
158,0.170247
159,0.179033
160,0.184362
161,0.192716
162,0.198333
163,0.204671
164,0.216626
165,0.221235
166,0.229588
167,0.231749
168,0.243128
169,0.244712
170,0.256235
171,0.256379
172,0.256667
173,0.267757
174,0.266605
175,0.266317
176,0.258107
177,0.264588
178,0.254794
179,0.252202
180,0.241543
181,0.232181
182,0.224547
183,0.215617
184,0.208272
185,0.201070
186,0.195165
187,0.191132
188,0.185226
189,0.180617
190,0.175864
191,0.170679
192,0.164774
193,0.158868
194,0.152963
195,0.149506
196,0.144033
197,0.142016
198,0.139568
199,0.137119
200,0.135679
201,0.133230
202,0.130206
203,0.129053
204,0.128909
205,0.129053
206,0.128333
207,0.126317
208,0.125021
209,0.123580
210,0.122140
211,0.121564
212,0.119979
213,0.122860
214,0.129342
215,0.136399
216,0.141296
217,0.138416
218,0.141152
219,0.147202
220,0.152963
221,0.158148
222,0.165206
223,0.169959
224,0.176440
225,0.179465
226,0.183930
227,0.188107
228,0.194012
229,0.198621
230,0.204095
231,0.209280
232,0.214321
233,0.217922
234,0.222675
235,0.224835
236,0.228868
237,0.232901
238,0.233765
239,0.237798
240,0.239239
241,0.241831
242,0.248745
243,0.259979
244,0.274671
245,0.291379
246,0.306070
247,0.299733
248,0.295988
249,0.292387
250,0.288642
251,0.287778
252,0.286770
253,0.287490
254,0.284321
255,0.282593
256,0.280000
257,0.276831
258,0.273951
259,0.269630
260,0.266461
261,0.260556
262,0.255514
263,0.249897
264,0.245288
265,0.241543
266,0.237942
267,0.234053
268,0.230597
269,0.226708
270,0.223683
271,0.220370
272,0.217202
273,0.214609
274,0.211872
275,0.208128
276,0.207407
277,0.203519
278,0.199198
279,0.198765
280,0.195165
281,0.192428
282,0.189547
283,0.187099
284,0.185082
285,0.182346
286,0.181193
287,0.178745
288,0.177016
289,0.173272
290,0.172695
291,0.170247
292,0.175432
293,0.172840
294,0.176008
295,0.177881
296,0.173272
297,0.182490
298,0.180041
299,0.186235
300,0.182634
301,0.176728
302,0.172407
303,0.168519
304,0.166646
305,0.165062
306,0.163909
307,0.162613
308,0.160597
309,0.157716
310,0.155556
311,0.152531
312,0.148354
313,0.144609
314,0.144465
315,0.152819
316,0.152531
317,0.152531
318,0.155988
319,0.161893
320,0.160309
321,0.156420
322,0.152675
323,0.151811
324,0.151811
325,0.152963
326,0.152243
327,0.150658
328,0.149938
329,0.151379
330,0.149218
331,0.146049
332,0.154691
333,0.163621
334,0.168230
335,0.169959
336,0.180041
337,0.189835
338,0.197037
339,0.205391
340,0.211440
341,0.216626
342,0.224259
343,0.232037
344,0.233765
345,0.238086
346,0.244424
347,0.251914
348,0.259115
349,0.266029
350,0.270926
351,0.273951
352,0.279856
353,0.281728
354,0.287490
355,0.293251
356,0.296276
357,0.301605
358,0.306646
359,0.310823
360,0.315432
361,0.319609
362,0.328251
363,0.340638
364,0.356481
365,0.371173
366,0.388745
367,0.410206
368,0.398107
369,0.389321
370,0.379383
371,0.373765
372,0.366420
373,0.361091
374,0.353313
375,0.348128
376,0.342798
377,0.337325
378,0.331708
379,0.326235
380,0.319753
381,0.311831
382,0.306502
383,0.301605
384,0.298004
385,0.293107
386,0.287634
387,0.282449
388,0.276975
389,0.271646
390,0.268765
391,0.266893
392,0.263292
393,0.260267
394,0.256811
395,0.254362
396,0.253354
397,0.250761
398,0.249033
399,0.246296
400,0.252058
401,0.257099
402,0.261708
403,0.258827
404,0.252922
405,0.255514
406,0.262716
407,0.258539
408,0.265597
409,0.259835
410,0.253354
411,0.249033
412,0.243560
413,0.240967
414,0.236646
415,0.233189
416,0.237222
417,0.233189
418,0.228724
419,0.232613
420,0.229588
421,0.224403
422,0.227284
423,0.221379
424,0.216193
425,0.213313
426,0.208704
427,0.206255
428,0.205535
429,0.203663
430,0.201214
431,0.199630
432,0.195885
433,0.192572
434,0.188827
435,0.185658
436,0.183930
437,0.182490
438,0.184362
439,0.187675
440,0.195021
441,0.197037
442,0.191276
443,0.186667
444,0.180761
445,0.178601
446,0.175576
447,0.173416
448,0.170247
449,0.169671
450,0.175432
451,0.184218
452,0.179321
453,0.177737
454,0.186955
455,0.191132
456,0.191420
457,0.197181
458,0.204095
459,0.210288
460,0.209856
461,0.209568
462,0.217346
463,0.218786
464,0.225988
465,0.233045
466,0.239815
467,0.245288
468,0.251770
469,0.251770
470,0.257819
471,0.263148
472,0.268621
473,0.273374
474,0.278560
475,0.284177
476,0.283169
477,0.288354
478,0.292099
479,0.281584
480,0.286193
481,0.289074
482,0.297572
483,0.309815
484,0.326379
485,0.336605
486,0.359218
487,0.374918
488,0.369588
489,0.368004
490,0.367716
491,0.367572
492,0.366852
493,0.365700
494,0.365267
495,0.364691
496,0.361955
497,0.360226
498,0.356770
499,0.352449
500,0.351152
501,0.348704
502,0.343086
503,0.338189
504,0.334012
505,0.332140
506,0.328539
507,0.326523
508,0.325082
509,0.321914
510,0.318169
511,0.314856
512,0.311399
513,0.307078
514,0.304774
515,0.301461
516,0.298436
517,0.294115
518,0.290802
519,0.294403
520,0.297284
521,0.293539
522,0.288210
523,0.284465
524,0.279136
525,0.276543
526,0.273374
527,0.268189
528,0.262716
529,0.259547
530,0.261852
531,0.259259
532,0.266461
533,0.279568
534,0.272798
535,0.266461
536,0.270062
537,0.265309
538,0.273807
539,0.269630
540,0.259835
541,0.259979
542,0.250905
543,0.244712
544,0.237798
545,0.233189
546,0.229588
547,0.225988
548,0.225700
549,0.222675
550,0.220802
551,0.217778
552,0.211584
553,0.206831
554,0.203086
555,0.198477
556,0.194588
557,0.196893
558,0.202078
559,0.208272
560,0.214753
561,0.209712
562,0.212305
563,0.208416
564,0.203807
565,0.198765
566,0.195453
567,0.193004
568,0.189547
569,0.185226
570,0.187387
571,0.195741
572,0.195597
573,0.205967
574,0.199774
575,0.201070
576,0.204239
577,0.214033
578,0.223395
579,0.232613
580,0.239671
581,0.236934
582,0.242984
583,0.248169
584,0.255082
585,0.263004
586,0.265021
587,0.272366
588,0.276975
589,0.281008
590,0.282305
591,0.287778
592,0.292099
593,0.297140
594,0.302901
595,0.306502
596,0.312407
597,0.304053
598,0.309671
599,0.315576
600,0.310103
601,0.314568
602,0.323786
603,0.337037
604,0.353889
605,0.373189
606,0.392346
607,0.418272
608,0.444630
609,0.472572
610,0.463498
611,0.454856
612,0.446214
613,0.439877
614,0.432675
615,0.425905
616,0.419712
617,0.412078
618,0.404733
619,0.397819
620,0.394074
621,0.390473
622,0.381831
623,0.375206
624,0.368580
625,0.360947
626,0.356481
627,0.352160
628,0.348560
629,0.344239
630,0.338045
631,0.332428
632,0.325802
633,0.320329
634,0.314712
635,0.310103
636,0.306502
637,0.301029
638,0.297428
639,0.293683
640,0.291091
641,0.287490
642,0.284177
643,0.286626
644,0.281008
645,0.277984
646,0.274959
647,0.277119
648,0.272510
649,0.268477
650,0.267469
651,0.264012
652,0.268765
653,0.262860
654,0.258251
655,0.253786
656,0.250617
657,0.246152
658,0.248601
659,0.242984
660,0.249609
661,0.246872
662,0.247016
663,0.238374
664,0.231461
665,0.226708
666,0.220658
667,0.213745
668,0.208848
669,0.203951
670,0.200926
671,0.197757
672,0.194012
673,0.188683
674,0.183786
675,0.178601
676,0.174136
677,0.169383
678,0.166502
679,0.165206
680,0.162469
681,0.170391
682,0.171543
683,0.174568
684,0.176584
685,0.173560
686,0.170391
687,0.167654
688,0.166646
689,0.164774
690,0.161029
691,0.158148
692,0.161605
693,0.170679
694,0.178025
695,0.181049
696,0.185947
697,0.185802
698,0.193868
699,0.200206
700,0.205679
701,0.213601
702,0.220947
703,0.221235
704,0.228868
705,0.226564
706,0.233765
707,0.239671
708,0.246296
709,0.253066
710,0.256235
711,0.261996
712,0.266461
713,0.272942
714,0.277840
715,0.283745
716,0.288930
717,0.294403
718,0.299877
719,0.301029
720,0.306070
721,0.310679
722,0.309239
723,0.322346
724,0.339342
725,0.356770
726,0.375350
727,0.395370
728,0.411358
729,0.396235
730,0.381831
731,0.369444
732,0.358066
733,0.346831
734,0.335453
735,0.324650
736,0.316008
737,0.306934
738,0.296708
739,0.288354
740,0.280288
741,0.272510
742,0.265885
743,0.258539
744,0.251193
745,0.247449
746,0.242119
747,0.237222
748,0.232469
749,0.229877
750,0.226852
751,0.225556
752,0.229877
753,0.235062
754,0.229156
755,0.223827
756,0.219506
757,0.216626
758,0.213457
759,0.209424
760,0.205391
761,0.201358
762,0.198621
763,0.196173
764,0.193436
765,0.191564
766,0.188971
767,0.186523
768,0.184650
769,0.183642
770,0.180761
771,0.180329
772,0.177881
773,0.177305
774,0.171543
775,0.170967
776,0.169383
777,0.169095
778,0.167222
779,0.162901
780,0.162037
781,0.160597
782,0.157140
783,0.153683
784,0.153683
785,0.154115
786,0.151811
787,0.149506
788,0.147346
789,0.145905
790,0.143889
791,0.142305
792,0.140144
793,0.137407
794,0.134527
795,0.132942
796,0.136255
797,0.143169
798,0.146193
799,0.152099
800,0.154259
801,0.164486
802,0.165206
803,0.169959
804,0.170247
805,0.176728
806,0.182202
807,0.188395
808,0.192860
809,0.185947
810,0.179321
811,0.179177
812,0.186523
813,0.187099
814,0.188971
815,0.192428
816,0.192140
817,0.200062
818,0.200782
819,0.207695
820,0.212593
821,0.220658
822,0.215329
823,0.222243
824,0.227860
825,0.232613
826,0.238374
827,0.245144
828,0.246152
829,0.252490
830,0.258827
831,0.265021
832,0.268333
833,0.273663
834,0.278704
835,0.284033
836,0.280576
837,0.285761
838,0.290658
839,0.295556
840,0.300453
841,0.304342
842,0.313128
843,0.326091
844,0.336605
845,0.354465
846,0.372469
847,0.386872
848,0.404588
849,0.387449
850,0.372757
851,0.358786
852,0.345967
853,0.335885
854,0.322058
855,0.311687
856,0.299012
857,0.289650
858,0.282737
859,0.274383
860,0.267613
861,0.261276
862,0.254650
863,0.250329
864,0.245432
865,0.242407
866,0.240535
867,0.241543
868,0.235782
869,0.232181
870,0.233189
871,0.233189
872,0.233477
873,0.233909
874,0.233045
875,0.234774
876,0.240391
877,0.245720
878,0.255514
879,0.267901
880,0.281872
881,0.294259
882,0.306214
883,0.321049
884,0.334733
885,0.349280
886,0.360082
887,0.361379
888,0.365844
889,0.385288
890,0.395370
891,0.407037
892,0.426193
893,0.423601
894,0.440597
895,0.420720
896,0.402572
897,0.398971
898,0.394362
899,0.387737
900,0.372037
901,0.357490
902,0.345247
903,0.334300
904,0.324506
905,0.314856
906,0.307078
907,0.298868
908,0.291235
909,0.286049
910,0.279568
911,0.272366
912,0.265453
913,0.255947
914,0.246872
915,0.253930
916,0.268909
917,0.284465
918,0.297860
919,0.311399
920,0.325514
921,0.338477
922,0.353025
923,0.367284
924,0.380823
925,0.394362
926,0.395082
927,0.391193
928,0.386008
929,0.378663
930,0.358354
931,0.346543
932,0.339486
933,0.331996
934,0.342222
935,0.321770
936,0.324074
937,0.314568
938,0.323066
939,0.311687
940,0.320329
941,0.310103
942,0.316440
943,0.304486
944,0.311111
945,0.297860
946,0.304918
947,0.311831
948,0.291667
949,0.291379
950,0.297284
951,0.300165
952,0.305782
953,0.311399
954,0.316008
955,0.296708
956,0.290514
957,0.295844
958,0.299444
959,0.303765
960,0.307942
961,0.294835
962,0.303765
963,0.316152
964,0.332572
965,0.350864
966,0.372613
967,0.395802
968,0.415679
969,0.403580
970,0.390329
971,0.380247
972,0.369588
973,0.359794
974,0.351728
975,0.339918
976,0.332860
977,0.324938
978,0.317449
979,0.309527
980,0.302037
981,0.297572
982,0.290658
983,0.288210
984,0.283601
985,0.281872
986,0.277263
987,0.272654
988,0.268621
989,0.267901
990,0.264444
991,0.262140
992,0.258251
993,0.255082
994,0.252346
995,0.248889
996,0.247305
997,0.245144
998,0.249753
999,0.263004
1000,0.275679
1001,0.289938
