Time,Subsystem 48
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000112
13,0.000112
14,0.000223
15,0.000223
16,0.000335
17,0.000447
18,0.000447
19,0.000335
20,0.000447
21,0.000559
22,0.000559
23,0.000447
24,0.000447
25,0.000447
26,0.000447
27,0.000335
28,0.000335
29,0.000335
30,0.000335
31,0.000670
32,0.000559
33,0.000670
34,0.000670
35,0.000670
36,0.000670
37,0.000782
38,0.000670
39,0.000782
40,0.000894
41,0.001006
42,0.001117
43,0.001117
44,0.001229
45,0.001229
46,0.001341
47,0.001229
48,0.001341
49,0.001341
50,0.001453
51,0.001564
52,0.001676
53,0.001788
54,0.001788
55,0.002011
56,0.002123
57,0.002347
58,0.002570
59,0.002794
60,0.002682
61,0.003352
62,0.004023
63,0.004135
64,0.004805
65,0.005029
66,0.005811
67,0.006146
68,0.006481
69,0.007934
70,0.009163
71,0.010616
72,0.011287
73,0.012069
74,0.013969
75,0.016539
76,0.019333
77,0.022350
78,0.025926
79,0.028720
80,0.032743
81,0.036319
82,0.040677
83,0.044812
84,0.049617
85,0.053863
86,0.055316
87,0.057551
88,0.059674
89,0.062021
90,0.063809
91,0.065821
92,0.067720
93,0.069061
94,0.072079
95,0.073531
96,0.073196
97,0.074202
98,0.074090
99,0.073308
100,0.073196
101,0.073084
102,0.071855
103,0.070961
104,0.071185
105,0.070514
106,0.069732
107,0.068614
108,0.067832
109,0.066379
110,0.065150
111,0.063697
112,0.062915
113,0.061015
114,0.061462
115,0.059786
116,0.058333
117,0.057216
118,0.055540
119,0.053863
120,0.051964
121,0.050399
122,0.048611
123,0.047047
124,0.045370
125,0.044141
126,0.043359
127,0.041906
128,0.039671
129,0.038107
130,0.036989
131,0.035536
132,0.035760
133,0.034419
134,0.033078
135,0.032407
136,0.031290
137,0.030731
138,0.030061
139,0.029837
140,0.028496
141,0.027155
142,0.026149
143,0.024920
144,0.024920
145,0.025144
146,0.025591
147,0.026708
148,0.028384
149,0.029167
150,0.030284
151,0.031066
152,0.031625
153,0.032854
154,0.034531
155,0.037548
156,0.038889
157,0.042800
158,0.046488
159,0.050623
160,0.053640
161,0.058445
162,0.063027
163,0.067385
164,0.071855
165,0.075431
166,0.080460
167,0.080683
168,0.079566
169,0.080348
170,0.080907
171,0.081130
172,0.081242
173,0.081130
174,0.080460
175,0.081019
176,0.083254
177,0.085042
178,0.086271
179,0.086271
180,0.085936
181,0.085712
182,0.085153
183,0.086047
184,0.086494
185,0.086271
186,0.086159
187,0.087165
188,0.088841
189,0.091299
190,0.092976
191,0.097222
192,0.100798
193,0.103257
194,0.105827
195,0.104486
196,0.106274
197,0.107838
198,0.109626
199,0.112308
200,0.115437
201,0.118566
202,0.123036
203,0.128065
204,0.132982
205,0.138123
206,0.143151
207,0.147286
208,0.151309
209,0.158014
210,0.164049
211,0.168295
212,0.171536
213,0.173883
214,0.176676
215,0.178017
216,0.178688
217,0.179582
218,0.178464
219,0.178799
220,0.177570
221,0.176788
222,0.176341
223,0.174330
224,0.174330
225,0.172318
226,0.171871
227,0.171759
228,0.169524
229,0.168295
230,0.166507
231,0.163490
232,0.161925
233,0.160249
234,0.163043
235,0.166507
236,0.165725
237,0.169971
238,0.173212
239,0.173883
240,0.171759
241,0.174553
242,0.174665
243,0.170418
244,0.172542
245,0.174777
246,0.176117
247,0.170418
248,0.164831
249,0.161814
250,0.155109
251,0.147398
252,0.142369
253,0.135664
254,0.129294
255,0.124601
256,0.119796
257,0.114543
258,0.110856
259,0.107056
260,0.103368
261,0.100686
262,0.096105
263,0.093199
264,0.091635
265,0.088506
266,0.086494
267,0.086494
268,0.086047
269,0.084259
270,0.082918
271,0.082918
272,0.081801
273,0.080907
274,0.079901
275,0.078784
276,0.077331
277,0.076213
278,0.075319
279,0.075208
280,0.074761
281,0.073420
282,0.073084
283,0.074984
284,0.077778
285,0.081354
286,0.086047
287,0.087947
288,0.088282
289,0.088953
290,0.090852
291,0.089623
292,0.089958
293,0.090629
294,0.092082
295,0.093087
296,0.093646
297,0.094652
298,0.095099
299,0.096887
300,0.098004
301,0.099234
302,0.101133
303,0.102027
304,0.102810
305,0.103815
306,0.103927
307,0.104486
308,0.104486
309,0.104374
310,0.105492
311,0.106386
312,0.106944
313,0.107280
314,0.107615
315,0.111191
316,0.119460
317,0.125160
318,0.133988
319,0.141028
320,0.149745
321,0.159690
322,0.169524
323,0.181817
324,0.194221
325,0.204949
326,0.218918
327,0.224840
328,0.228752
329,0.231434
330,0.236015
331,0.241379
332,0.247637
333,0.251772
334,0.256689
335,0.260712
336,0.265070
337,0.270546
338,0.276133
339,0.271775
340,0.268311
341,0.266411
342,0.262053
343,0.259930
344,0.256801
345,0.252107
346,0.248196
347,0.245291
348,0.241268
349,0.237133
350,0.233669
351,0.233222
352,0.234004
353,0.233445
354,0.240932
355,0.235233
356,0.240709
357,0.234674
358,0.238362
359,0.232104
360,0.225623
361,0.219253
362,0.212324
363,0.206625
364,0.200032
365,0.193774
366,0.189527
367,0.182934
368,0.178352
369,0.173324
370,0.168183
371,0.162037
372,0.157455
373,0.152650
374,0.147845
375,0.142146
376,0.136782
377,0.132870
378,0.128512
379,0.124266
380,0.120243
381,0.117561
382,0.116108
383,0.114432
384,0.113426
385,0.113538
386,0.111861
387,0.110632
388,0.108509
389,0.105939
390,0.103368
391,0.102027
392,0.100910
393,0.100239
394,0.098898
395,0.098004
396,0.096775
397,0.095769
398,0.095993
399,0.099457
400,0.101469
401,0.100910
402,0.099681
403,0.098675
404,0.097334
405,0.097222
406,0.098228
407,0.101804
408,0.104598
409,0.108062
410,0.113538
411,0.113873
412,0.112644
413,0.112979
414,0.114096
415,0.113985
416,0.115326
417,0.119796
418,0.119572
419,0.119237
420,0.119907
421,0.119572
422,0.119349
423,0.118790
424,0.120019
425,0.120243
426,0.120131
427,0.120690
428,0.120690
429,0.119237
430,0.119237
431,0.119013
432,0.119013
433,0.118790
434,0.122589
435,0.128177
436,0.133429
437,0.141922
438,0.151086
439,0.159690
440,0.171201
441,0.180587
442,0.193550
443,0.206178
444,0.217577
445,0.230875
446,0.237356
447,0.242385
448,0.249872
449,0.256466
450,0.261494
451,0.269428
452,0.279262
453,0.284850
454,0.290773
455,0.298148
456,0.301948
457,0.305971
458,0.303512
459,0.299936
460,0.294796
461,0.293008
462,0.290326
463,0.288202
464,0.282950
465,0.279039
466,0.276022
467,0.270546
468,0.266299
469,0.260824
470,0.256019
471,0.251437
472,0.247414
473,0.241603
474,0.238474
475,0.233445
476,0.239368
477,0.233892
478,0.238697
479,0.244061
480,0.237468
481,0.231322
482,0.224058
483,0.220817
484,0.213554
485,0.207743
486,0.201596
487,0.194780
488,0.188522
489,0.181593
490,0.175559
491,0.169860
492,0.163602
493,0.159132
494,0.153209
495,0.148068
496,0.143375
497,0.136893
498,0.131976
499,0.125942
500,0.120243
501,0.116667
502,0.112197
503,0.109403
504,0.106609
505,0.104151
506,0.101469
507,0.099681
508,0.097334
509,0.095211
510,0.094205
511,0.093311
512,0.090629
513,0.089511
514,0.090182
515,0.088729
516,0.088282
517,0.087947
518,0.087388
519,0.087165
520,0.086271
521,0.086494
522,0.086830
523,0.087612
524,0.088282
525,0.087835
526,0.087723
527,0.090741
528,0.093758
529,0.099792
530,0.105827
531,0.111191
532,0.116331
533,0.122589
534,0.125048
535,0.126054
536,0.125830
537,0.125718
538,0.126389
539,0.125495
540,0.124601
541,0.124266
542,0.123260
543,0.123707
544,0.124601
545,0.124042
546,0.124154
547,0.122925
548,0.123372
549,0.123707
550,0.123260
551,0.123372
552,0.122925
553,0.122478
554,0.122813
555,0.123372
556,0.125383
557,0.129071
558,0.136223
559,0.144939
560,0.154997
561,0.164496
562,0.173212
563,0.184275
564,0.196121
565,0.208637
566,0.223388
567,0.236127
568,0.242273
569,0.247079
570,0.254454
571,0.260936
572,0.268758
573,0.276580
574,0.283956
575,0.291667
576,0.296584
577,0.305412
578,0.310664
579,0.306976
580,0.310105
581,0.306082
582,0.301724
583,0.296584
584,0.292114
585,0.288202
586,0.283062
587,0.276804
588,0.272781
589,0.264958
590,0.261718
591,0.256130
592,0.251213
593,0.248420
594,0.245067
595,0.242385
596,0.236574
597,0.231881
598,0.227411
599,0.222382
600,0.217800
601,0.212771
602,0.207966
603,0.202714
604,0.196903
605,0.198020
606,0.202043
607,0.195785
608,0.198020
609,0.201820
610,0.195003
611,0.189080
612,0.179805
613,0.175000
614,0.169524
615,0.164384
616,0.160696
617,0.155891
618,0.152091
619,0.146839
620,0.143151
621,0.140693
622,0.138905
623,0.137117
624,0.135664
625,0.134100
626,0.132200
627,0.129965
628,0.129630
629,0.128065
630,0.126836
631,0.126836
632,0.126277
633,0.124489
634,0.122813
635,0.120801
636,0.117449
637,0.114655
638,0.111638
639,0.108844
640,0.106274
641,0.104262
642,0.101357
643,0.101133
644,0.101022
645,0.100575
646,0.100351
647,0.100686
648,0.101804
649,0.101133
650,0.101357
651,0.102698
652,0.104374
653,0.106050
654,0.106721
655,0.112979
656,0.118119
657,0.122142
658,0.126948
659,0.131641
660,0.136223
661,0.141810
662,0.141810
663,0.141028
664,0.140581
665,0.140581
666,0.141140
667,0.140581
668,0.139799
669,0.139911
670,0.138793
671,0.138793
672,0.137899
673,0.137229
674,0.137340
675,0.143822
676,0.151980
677,0.162819
678,0.170195
679,0.177682
680,0.188633
681,0.197126
682,0.208190
683,0.217018
684,0.227634
685,0.233669
686,0.246632
687,0.262165
688,0.271887
689,0.286861
690,0.289320
691,0.297925
692,0.305635
693,0.314240
694,0.323739
695,0.331561
696,0.341284
697,0.346871
698,0.350112
699,0.352347
700,0.355699
701,0.347765
702,0.340501
703,0.334020
704,0.325527
705,0.318487
706,0.313123
707,0.307200
708,0.300048
709,0.295243
710,0.288873
711,0.282056
712,0.276692
713,0.270658
714,0.266188
715,0.261830
716,0.256242
717,0.250319
718,0.244844
719,0.237915
720,0.232216
721,0.225846
722,0.221041
723,0.215118
724,0.211654
725,0.206178
726,0.198579
727,0.193662
728,0.187628
729,0.183269
730,0.175894
731,0.171871
732,0.164049
733,0.160696
734,0.157679
735,0.159355
736,0.157791
737,0.156897
738,0.154215
739,0.153879
740,0.155444
741,0.155891
742,0.154215
743,0.154438
744,0.154662
745,0.151421
746,0.149074
747,0.146616
748,0.144939
749,0.143263
750,0.145386
751,0.144604
752,0.147510
753,0.147063
754,0.145945
755,0.145722
756,0.148068
757,0.150192
758,0.153209
759,0.159243
760,0.164384
761,0.167960
762,0.172430
763,0.176453
764,0.180587
765,0.185281
766,0.184163
767,0.182822
768,0.180699
769,0.183716
770,0.182934
771,0.180476
772,0.179917
773,0.176788
774,0.173547
775,0.171201
776,0.169077
777,0.166395
778,0.164831
779,0.162037
780,0.159467
781,0.157008
782,0.154997
783,0.153656
784,0.150415
785,0.148739
786,0.146392
787,0.143375
788,0.141810
789,0.143487
790,0.145275
791,0.147286
792,0.147510
793,0.144939
794,0.143934
795,0.145163
796,0.148068
797,0.151644
798,0.158014
799,0.165837
800,0.170642
801,0.175223
802,0.179470
803,0.183158
804,0.187739
805,0.194109
806,0.198356
807,0.204390
808,0.210983
809,0.214671
810,0.217800
811,0.226293
812,0.232216
813,0.239256
814,0.244844
815,0.251213
816,0.254789
817,0.259595
818,0.264623
819,0.267529
820,0.264623
821,0.265294
822,0.265741
823,0.264623
824,0.264400
825,0.263170
826,0.262500
827,0.259595
828,0.257807
829,0.255348
830,0.255907
831,0.253448
832,0.251660
833,0.247190
834,0.244285
835,0.241156
836,0.237803
837,0.233780
838,0.229087
839,0.224058
840,0.219365
841,0.214671
842,0.210983
843,0.206849
844,0.201485
845,0.196009
846,0.188857
847,0.184946
848,0.180476
849,0.175559
850,0.171089
851,0.169636
852,0.172653
853,0.171871
854,0.172542
855,0.174441
856,0.170307
857,0.167848
858,0.169636
859,0.167625
860,0.167736
861,0.171983
862,0.170418
863,0.171871
864,0.177011
865,0.181370
866,0.185951
867,0.188969
868,0.193327
869,0.197909
870,0.201261
871,0.198579
872,0.199250
873,0.203273
874,0.203161
875,0.197126
876,0.191539
877,0.190868
878,0.186734
879,0.184387
880,0.181481
881,0.178464
882,0.175112
883,0.176453
884,0.179805
885,0.180587
886,0.176676
887,0.172318
888,0.168854
889,0.165390
890,0.164607
891,0.160808
892,0.158796
893,0.156003
894,0.154103
895,0.151756
896,0.150974
897,0.154215
898,0.152874
899,0.151980
900,0.150527
901,0.148739
902,0.146504
903,0.145833
904,0.144492
905,0.143040
906,0.141699
907,0.140246
908,0.137340
909,0.135888
910,0.134323
911,0.133094
912,0.131082
913,0.132759
914,0.137340
915,0.142257
916,0.149856
917,0.155891
918,0.161031
919,0.166395
920,0.175894
921,0.185057
922,0.189863
923,0.193327
924,0.199473
925,0.201485
926,0.207854
927,0.214783
928,0.222047
929,0.229310
930,0.235345
931,0.243167
932,0.249090
933,0.254566
934,0.263170
935,0.268981
936,0.274345
937,0.281497
938,0.288314
939,0.290996
940,0.290214
941,0.289655
942,0.288873
943,0.288761
944,0.290661
945,0.290661
946,0.288538
947,0.288538
948,0.288985
949,0.286750
950,0.285297
951,0.282727
952,0.280827
953,0.278480
954,0.275016
955,0.271775
956,0.269428
957,0.266188
958,0.260712
959,0.256466
960,0.254231
961,0.257918
962,0.251437
963,0.253560
964,0.249090
965,0.249872
966,0.253560
967,0.245514
968,0.245738
969,0.247861
970,0.238027
971,0.239033
972,0.242609
973,0.232328
974,0.232216
975,0.232551
976,0.229757
977,0.230875
978,0.225958
979,0.221823
980,0.215342
981,0.213330
982,0.207407
983,0.201038
984,0.199026
985,0.202267
986,0.195003
987,0.188298
988,0.182711
989,0.178464
990,0.177570
991,0.173547
992,0.170307
993,0.169748
994,0.175000
995,0.171648
996,0.166731
997,0.162372
998,0.159132
999,0.155779
1000,0.156673
1001,0.154550
