Time,Subsystem 54
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.001117
6,0.001117
7,0.002458
8,0.003464
9,0.004582
10,0.004917
11,0.006034
12,0.007375
13,0.007599
14,0.008716
15,0.009834
16,0.010169
17,0.010951
18,0.012292
19,0.013298
20,0.014751
21,0.014751
22,0.016315
23,0.017209
24,0.018327
25,0.018886
26,0.021009
27,0.021791
28,0.022126
29,0.023132
30,0.024361
31,0.025367
32,0.025926
33,0.027043
34,0.028384
35,0.029502
36,0.030955
37,0.032072
38,0.032407
39,0.033525
40,0.033748
41,0.034754
42,0.035089
43,0.037324
44,0.037324
45,0.037324
46,0.037324
47,0.037548
48,0.037548
49,0.037548
50,0.037548
51,0.038107
52,0.038107
53,0.038218
54,0.038442
55,0.038442
56,0.038777
57,0.038777
58,0.039112
59,0.039224
60,0.039559
61,0.041794
62,0.042018
63,0.042241
64,0.042465
65,0.042800
66,0.045706
67,0.046153
68,0.046264
69,0.046823
70,0.047158
71,0.047158
72,0.048052
73,0.048835
74,0.048946
75,0.049840
76,0.050734
77,0.051628
78,0.052746
79,0.054199
80,0.057663
81,0.058333
82,0.059563
83,0.060457
84,0.061574
85,0.062692
86,0.064144
87,0.067609
88,0.068838
89,0.070179
90,0.071520
91,0.073196
92,0.073643
93,0.076213
94,0.076772
95,0.077443
96,0.079007
97,0.080460
98,0.081689
99,0.083701
100,0.085600
101,0.086941
102,0.089064
103,0.089735
104,0.089511
105,0.091858
106,0.091411
107,0.092417
108,0.094317
109,0.095211
110,0.096216
111,0.097781
112,0.099457
113,0.101804
114,0.103480
115,0.103815
116,0.104709
117,0.103257
118,0.103033
119,0.102586
120,0.100798
121,0.100128
122,0.099010
123,0.098228
124,0.097334
125,0.096999
126,0.098675
127,0.102698
128,0.106944
129,0.105827
130,0.104262
131,0.103927
132,0.104039
133,0.103368
134,0.102698
135,0.101916
136,0.100798
137,0.100016
138,0.099122
139,0.099010
140,0.098675
141,0.098004
142,0.096999
143,0.096663
144,0.095099
145,0.094093
146,0.092417
147,0.093423
148,0.091970
149,0.090852
150,0.089511
151,0.090964
152,0.089847
153,0.091299
154,0.089958
155,0.088617
156,0.087723
157,0.086718
158,0.085265
159,0.082918
160,0.081466
161,0.080013
162,0.079007
163,0.079789
164,0.080795
165,0.080795
166,0.082248
167,0.083924
168,0.087500
169,0.090517
170,0.094652
171,0.097222
172,0.101245
173,0.103704
174,0.108285
175,0.112420
176,0.114767
177,0.120690
178,0.126612
179,0.132647
180,0.137005
181,0.142704
182,0.150862
183,0.159020
184,0.164049
185,0.169301
186,0.175559
187,0.182822
188,0.189527
189,0.194444
190,0.196121
191,0.199585
192,0.201596
193,0.201038
194,0.200367
195,0.203496
196,0.202602
197,0.201038
198,0.200144
199,0.200702
200,0.200479
201,0.200032
202,0.197350
203,0.194444
204,0.196568
205,0.193662
206,0.194109
207,0.193997
208,0.194556
209,0.191762
210,0.188745
211,0.185057
212,0.181258
213,0.178464
214,0.177235
215,0.176788
216,0.176006
217,0.175670
218,0.177682
219,0.178352
220,0.180476
221,0.180811
222,0.182264
223,0.185728
224,0.184834
225,0.184387
226,0.188186
227,0.193215
228,0.197573
229,0.198132
230,0.198691
231,0.199473
232,0.200479
233,0.202602
234,0.206178
235,0.208525
236,0.215118
237,0.214895
238,0.216012
239,0.215789
240,0.215900
241,0.213442
242,0.209978
243,0.206290
244,0.204949
245,0.199585
246,0.195897
247,0.193662
248,0.186510
249,0.183940
250,0.179582
251,0.173436
252,0.172430
253,0.169077
254,0.164160
255,0.161367
256,0.153656
257,0.152091
258,0.144269
259,0.143375
260,0.138346
261,0.135776
262,0.133653
263,0.131976
264,0.128847
265,0.126948
266,0.124824
267,0.123036
268,0.119796
269,0.118566
270,0.116108
271,0.114543
272,0.113873
273,0.112308
274,0.110632
275,0.109403
276,0.107615
277,0.113538
278,0.111191
279,0.111191
280,0.115102
281,0.113873
282,0.112197
283,0.109738
284,0.111973
285,0.109962
286,0.110520
287,0.111973
288,0.107838
289,0.111191
290,0.108509
291,0.109962
292,0.110520
293,0.116667
294,0.119796
295,0.124489
296,0.132759
297,0.139799
298,0.149633
299,0.161590
300,0.172318
301,0.180923
302,0.189080
303,0.201932
304,0.214559
305,0.227858
306,0.240038
307,0.251660
308,0.262947
309,0.276245
310,0.287979
311,0.300160
312,0.312005
313,0.323180
314,0.332902
315,0.333014
316,0.331897
317,0.329773
318,0.327650
319,0.325639
320,0.323739
321,0.321616
322,0.317704
323,0.316252
324,0.313905
325,0.311111
326,0.309435
327,0.307200
328,0.304183
329,0.301165
330,0.298819
331,0.295354
332,0.293343
333,0.292002
334,0.290773
335,0.289432
336,0.287644
337,0.294237
338,0.292449
339,0.290326
340,0.294349
341,0.294572
342,0.293231
343,0.294572
344,0.291778
345,0.288761
346,0.286638
347,0.284291
348,0.281721
349,0.278257
350,0.274681
351,0.271105
352,0.268199
353,0.265182
354,0.263170
355,0.260489
356,0.257471
357,0.250655
358,0.240709
359,0.239033
360,0.235680
361,0.232998
362,0.229087
363,0.220929
364,0.216012
365,0.207519
366,0.204949
367,0.200926
368,0.198914
369,0.194444
370,0.192098
371,0.188745
372,0.184722
373,0.181258
374,0.177235
375,0.172542
376,0.169301
377,0.165613
378,0.161255
379,0.158126
380,0.154215
381,0.151421
382,0.148962
383,0.145722
384,0.144269
385,0.141810
386,0.139687
387,0.136558
388,0.133988
389,0.130747
390,0.128177
391,0.124936
392,0.123483
393,0.121360
394,0.119907
395,0.118902
396,0.118119
397,0.116778
398,0.116108
399,0.113761
400,0.113202
401,0.111414
402,0.109962
403,0.108621
404,0.107727
405,0.107503
406,0.105045
407,0.109291
408,0.112644
409,0.112085
410,0.114432
411,0.119684
412,0.127171
413,0.132647
414,0.141587
415,0.151421
416,0.156226
417,0.161367
418,0.167736
419,0.175447
420,0.180476
421,0.188075
422,0.199361
423,0.212213
424,0.229310
425,0.236686
426,0.244732
427,0.256242
428,0.264958
429,0.277251
430,0.284962
431,0.296919
432,0.309658
433,0.318710
434,0.326309
435,0.324409
436,0.322621
437,0.320386
438,0.317257
439,0.313905
440,0.312117
441,0.309211
442,0.308094
443,0.306194
444,0.303177
445,0.299377
446,0.297142
447,0.293343
448,0.289320
449,0.285967
450,0.283621
451,0.278704
452,0.274234
453,0.274792
454,0.271663
455,0.269875
456,0.276133
457,0.275016
458,0.272893
459,0.274010
460,0.272110
461,0.276133
462,0.274010
463,0.276357
464,0.276916
465,0.274234
466,0.272222
467,0.271216
468,0.269317
469,0.266635
470,0.265182
471,0.264400
472,0.262277
473,0.259818
474,0.255572
475,0.254231
476,0.253225
477,0.252554
478,0.245849
479,0.241491
480,0.237021
481,0.234116
482,0.231881
483,0.228305
484,0.224393
485,0.220817
486,0.212101
487,0.206737
488,0.198803
489,0.193886
490,0.187739
491,0.185840
492,0.181034
493,0.178017
494,0.174665
495,0.169971
496,0.166172
497,0.163490
498,0.158796
499,0.156450
500,0.152762
501,0.148739
502,0.147286
503,0.145051
504,0.142481
505,0.139128
506,0.138570
507,0.136335
508,0.133764
509,0.130188
510,0.128624
511,0.125718
512,0.123819
513,0.120578
514,0.119237
515,0.117337
516,0.116667
517,0.115996
518,0.115214
519,0.113538
520,0.112308
521,0.110744
522,0.109515
523,0.108285
524,0.106497
525,0.107168
526,0.104821
527,0.107391
528,0.111638
529,0.114655
530,0.113426
531,0.118119
532,0.125383
533,0.134211
534,0.139799
535,0.151644
536,0.160696
537,0.168519
538,0.175559
539,0.183269
540,0.189080
541,0.197573
542,0.207966
543,0.220929
544,0.231098
545,0.246073
546,0.259818
547,0.268870
548,0.279709
549,0.288649
550,0.298148
551,0.308876
552,0.318710
553,0.330667
554,0.342401
555,0.339607
556,0.340725
557,0.338155
558,0.334802
559,0.330779
560,0.326644
561,0.325527
562,0.324633
563,0.322063
564,0.318263
565,0.314240
566,0.310888
567,0.306976
568,0.302395
569,0.298707
570,0.294237
571,0.293231
572,0.290326
573,0.286191
574,0.282168
575,0.284403
576,0.282950
577,0.286303
578,0.284850
579,0.280603
580,0.280492
581,0.278145
582,0.277698
583,0.277698
584,0.274457
585,0.271887
586,0.269540
587,0.265517
588,0.265629
589,0.265852
590,0.263394
591,0.261383
592,0.259595
593,0.256019
594,0.253784
595,0.254119
596,0.249872
597,0.246520
598,0.246296
599,0.246855
600,0.244397
601,0.237803
602,0.235792
603,0.232216
604,0.227411
605,0.225064
606,0.221264
607,0.216794
608,0.209307
609,0.201261
610,0.197685
611,0.187292
612,0.183269
613,0.175223
614,0.168407
615,0.166284
616,0.161814
617,0.157455
618,0.153544
619,0.148962
620,0.144828
621,0.139799
622,0.136558
623,0.128847
624,0.127618
625,0.120913
626,0.119237
627,0.112644
628,0.111303
629,0.106721
630,0.104709
631,0.101357
632,0.098451
633,0.096552
634,0.093646
635,0.092976
636,0.090741
637,0.088729
638,0.087835
639,0.084930
640,0.083254
641,0.081913
642,0.080572
643,0.078113
644,0.075990
645,0.074984
646,0.073867
647,0.074761
648,0.076884
649,0.074984
650,0.077219
651,0.080795
652,0.082807
653,0.083365
654,0.089735
655,0.098116
656,0.102363
657,0.112532
658,0.119013
659,0.132647
660,0.140916
661,0.153432
662,0.165054
663,0.176564
664,0.186063
665,0.200144
666,0.207407
667,0.215118
668,0.220706
669,0.230987
670,0.241379
671,0.255907
672,0.269205
673,0.282615
674,0.297142
675,0.300271
676,0.298707
677,0.299266
678,0.302730
679,0.300607
680,0.298595
681,0.299601
682,0.297366
683,0.296137
684,0.293566
685,0.290437
686,0.293678
687,0.290102
688,0.285632
689,0.283509
690,0.279151
691,0.274457
692,0.269652
693,0.266746
694,0.266858
695,0.267305
696,0.264847
697,0.266411
698,0.269652
699,0.265182
700,0.263841
701,0.269428
702,0.275463
703,0.275128
704,0.280939
705,0.282838
706,0.290214
707,0.298483
708,0.301054
709,0.310105
710,0.315469
711,0.319381
712,0.324745
713,0.324968
714,0.320610
715,0.319157
716,0.316810
717,0.313681
718,0.310999
719,0.309323
720,0.308541
721,0.307088
722,0.297142
723,0.285297
724,0.274345
725,0.263617
726,0.251996
727,0.242609
728,0.230428
729,0.220147
730,0.208413
731,0.197573
732,0.189974
733,0.182152
734,0.176564
735,0.171201
736,0.166284
737,0.160808
738,0.154997
739,0.150974
740,0.144716
741,0.139128
742,0.134435
743,0.129630
744,0.124824
745,0.120019
746,0.115773
747,0.111191
748,0.106944
749,0.102921
750,0.098787
751,0.095099
752,0.090629
753,0.087612
754,0.085042
755,0.081913
756,0.079454
757,0.074872
758,0.070961
759,0.067497
760,0.065709
761,0.062915
762,0.060568
763,0.058892
764,0.057439
765,0.055763
766,0.054199
767,0.052522
768,0.050958
769,0.049170
770,0.048052
771,0.047158
772,0.046153
773,0.044476
774,0.043247
775,0.043806
776,0.046600
777,0.051405
778,0.056545
779,0.061909
780,0.068056
781,0.077890
782,0.088282
783,0.101916
784,0.115102
785,0.128959
786,0.144045
787,0.156003
788,0.167736
789,0.178129
790,0.187628
791,0.199473
792,0.211989
793,0.222605
794,0.230540
795,0.241603
796,0.250655
797,0.263059
798,0.274122
799,0.285967
800,0.284962
801,0.283285
802,0.277251
803,0.276804
804,0.270099
805,0.271887
806,0.267417
807,0.260377
808,0.259818
809,0.254678
810,0.253113
811,0.253895
812,0.252890
813,0.251660
814,0.254566
815,0.251549
816,0.248755
817,0.246520
818,0.256242
819,0.253001
820,0.257024
