Time,Subsystem 90,Subsystem 105
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.001080
15,0.000000,0.001080
16,0.000000,0.001080
17,0.000000,0.002160
18,0.000000,0.001080
19,0.000000,0.002160
20,0.000000,0.002160
21,0.000360,0.002160
22,0.000360,0.003241
23,0.000360,0.002160
24,0.000720,0.003241
25,0.000360,0.003241
26,0.000360,0.004321
27,0.000720,0.003241
28,0.000720,0.004321
29,0.000720,0.004321
30,0.000720,0.005401
31,0.000720,0.005401
32,0.000360,0.005401
33,0.000360,0.005401
34,0.001800,0.004321
35,0.001440,0.006481
36,0.002160,0.005401
37,0.001800,0.005401
38,0.001440,0.006121
39,0.002521,0.005041
40,0.002881,0.005041
41,0.002881,0.005041
42,0.002521,0.006121
43,0.003601,0.005401
44,0.003601,0.006481
45,0.004321,0.006481
46,0.005401,0.006481
47,0.005401,0.006481
48,0.005761,0.006481
49,0.005401,0.006481
50,0.005401,0.006481
51,0.005761,0.006481
52,0.005401,0.006481
53,0.005401,0.006481
54,0.005761,0.006481
55,0.005761,0.006481
56,0.006121,0.006481
57,0.005761,0.006481
58,0.006121,0.006481
59,0.006481,0.006481
60,0.006842,0.006481
61,0.006842,0.006481
62,0.006842,0.006842
63,0.006842,0.006481
64,0.006842,0.006481
65,0.006842,0.006481
66,0.006842,0.006481
67,0.006842,0.006481
68,0.007922,0.005401
69,0.007922,0.005401
70,0.007922,0.004321
71,0.008642,0.004321
72,0.007202,0.004321
73,0.007202,0.004321
74,0.005761,0.004321
75,0.006121,0.004321
76,0.005041,0.004321
77,0.003961,0.005401
78,0.003241,0.005401
79,0.003241,0.005401
80,0.002160,0.005401
81,0.002160,0.006481
82,0.002160,0.007562
83,0.001080,0.007562
84,0.001080,0.008642
85,0.001080,0.009722
86,0.001080,0.010802
87,0.001080,0.010802
88,0.000000,0.010802
89,0.000000,0.010802
90,0.001080,0.009722
91,0.002160,0.009722
92,0.003241,0.009722
93,0.002160,0.009722
94,0.003241,0.008642
95,0.002160,0.008642
96,0.003241,0.007562
97,0.002160,0.007562
98,0.002160,0.006481
99,0.003241,0.005401
100,0.002160,0.004321
101,0.002160,0.005401
102,0.002160,0.004321
103,0.001080,0.004321
104,0.002160,0.003241
105,0.002160,0.003241
106,0.001080,0.002160
107,0.001080,0.002160
108,0.001080,0.002160
109,0.001080,0.002160
110,0.001080,0.002160
111,0.000000,0.002160
112,0.000000,0.001080
113,0.000000,0.001080
114,0.000000,0.001080
115,0.000000,0.001080
116,0.000000,0.001080
117,0.000000,0.000000
118,0.000000,0.000000
119,0.000000,0.000000
120,0.000000,0.000000
121,0.000000,0.000000
122,0.005761,0.005041
123,0.018364,0.010802
124,0.023405,0.026646
125,0.030967,0.039969
126,0.048611,0.040689
127,0.065175,0.037088
128,0.056533,0.053292
129,0.049331,0.067335
130,0.041049,0.078498
131,0.037809,0.079938
132,0.030967,0.082099
133,0.024846,0.087860
134,0.022685,0.086780
135,0.019084,0.086060
136,0.017644,0.082819
137,0.014763,0.079578
138,0.019444,0.068776
139,0.021965,0.060494
140,0.023045,0.053652
141,0.023405,0.047531
142,0.023045,0.042490
143,0.022685,0.038169
144,0.021965,0.034208
145,0.021245,0.030607
146,0.020525,0.027366
147,0.019444,0.024126
148,0.019084,0.021965
149,0.018364,0.019805
150,0.017644,0.018004
151,0.017284,0.015844
152,0.016924,0.014403
153,0.017644,0.012963
154,0.019084,0.011883
155,0.018364,0.013683
156,0.017644,0.014763
157,0.017284,0.016564
158,0.016564,0.018364
159,0.015484,0.021605
160,0.014043,0.024846
161,0.013323,0.027366
162,0.012963,0.028086
163,0.012243,0.029887
164,0.012603,0.031327
165,0.012243,0.033488
166,0.013323,0.033848
167,0.012603,0.036008
168,0.014403,0.033488
169,0.014403,0.033488
170,0.013683,0.034928
171,0.012243,0.037449
172,0.012243,0.038529
173,0.012243,0.038889
174,0.013323,0.038169
175,0.013323,0.038889
176,0.012243,0.040689
177,0.012243,0.041409
178,0.013323,0.040329
179,0.013683,0.039969
180,0.012963,0.040689
181,0.013323,0.040689
182,0.012243,0.041409
183,0.011163,0.040689
184,0.010442,0.041770
185,0.009722,0.041770
186,0.009362,0.042130
187,0.009002,0.042490
188,0.009362,0.042850
189,0.008642,0.042850
190,0.008642,0.041770
191,0.007922,0.040689
192,0.008282,0.036368
193,0.007922,0.034568
194,0.007562,0.032407
195,0.006481,0.031327
196,0.005401,0.029527
197,0.004321,0.028086
198,0.004321,0.026646
199,0.003241,0.025206
200,0.003241,0.023405
201,0.002160,0.021605
202,0.002160,0.020525
203,0.002160,0.019084
204,0.001080,0.017644
205,0.001080,0.016204
206,0.001080,0.015123
207,0.001080,0.014043
208,0.001080,0.013683
209,0.000000,0.012963
210,0.000000,0.013683
211,0.000000,0.014043
212,0.000000,0.015123
213,0.001080,0.012963
214,0.002160,0.011883
215,0.003241,0.009722
216,0.002160,0.009722
217,0.003241,0.008642
218,0.002160,0.008642
219,0.002160,0.008282
220,0.002160,0.007202
221,0.002160,0.006121
222,0.002160,0.005041
223,0.002160,0.005041
224,0.001080,0.003961
225,0.001080,0.003241
226,0.001080,0.004321
227,0.001080,0.003241
228,0.001080,0.003241
229,0.000000,0.002160
230,0.000000,0.002160
231,0.001080,0.002160
232,0.001080,0.001080
233,0.001080,0.001080
234,0.001080,0.001080
235,0.001080,0.001080
236,0.000000,0.001080
237,-0.000000,-0.000000
238,-0.000000,-0.000000
239,-0.000000,-0.000000
240,-0.000000,-0.000000
241,-0.000000,-0.000000
242,0.004321,0.015123
243,0.012963,0.038529
244,0.021605,0.063735
245,0.031327,0.091101
246,0.048611,0.109465
247,0.060854,0.129270
248,0.054372,0.158796
