Time,Subsystem 86,Subsystem 101
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000360,0.000000
12,0.000360,0.000000
13,0.000720,0.000360
14,0.001080,0.000360
15,0.001080,0.000720
16,0.002160,0.000720
17,0.002881,0.000720
18,0.004321,0.000720
19,0.005041,0.001080
20,0.005401,0.001800
21,0.006842,0.001440
22,0.008642,0.001440
23,0.008642,0.001080
24,0.011883,0.001080
25,0.013323,0.002160
26,0.012963,0.002521
27,0.016924,0.001080
28,0.019444,0.001800
29,0.021605,0.002521
30,0.024126,0.002521
31,0.027366,0.002160
32,0.027366,0.003961
33,0.029167,0.003961
34,0.029887,0.004681
35,0.034568,0.004321
36,0.037088,0.004681
37,0.038169,0.004681
38,0.040329,0.005761
39,0.043210,0.005041
40,0.041409,0.005401
41,0.044290,0.005761
42,0.045730,0.005041
43,0.048251,0.005401
44,0.050051,0.005761
45,0.049331,0.006121
46,0.050772,0.006481
47,0.053292,0.006842
48,0.056533,0.005761
49,0.057613,0.006121
50,0.056533,0.006481
51,0.057973,0.006842
52,0.059414,0.006842
53,0.060134,0.006842
54,0.060494,0.006842
55,0.061214,0.006842
56,0.060134,0.006842
57,0.060854,0.006842
58,0.061574,0.006842
59,0.061574,0.006842
60,0.061934,0.007202
61,0.062294,0.007202
62,0.062654,0.007562
63,0.063735,0.007202
64,0.064095,0.007562
65,0.064815,0.007562
66,0.066255,0.007202
67,0.065535,0.009722
68,0.079218,0.012243
69,0.092541,0.014403
70,0.106224,0.017284
71,0.120628,0.019805
72,0.135751,0.021965
73,0.150154,0.024846
74,0.164558,0.027366
75,0.177521,0.031687
76,0.191564,0.034928
77,0.204527,0.039249
78,0.217130,0.043570
79,0.230093,0.047171
80,0.242335,0.051852
81,0.256019,0.055093
82,0.269702,0.058333
83,0.282305,0.061214
84,0.296348,0.063374
85,0.307870,0.067695
86,0.322274,0.068776
87,0.332716,0.073097
88,0.343879,0.074897
89,0.355761,0.077778
90,0.368004,0.079218
91,0.382047,0.079938
92,0.396451,0.081379
93,0.411214,0.083899
94,0.428498,0.085340
95,0.446070,0.087557
96,0.461646,0.093796
97,0.483029,0.097572
98,0.503178,0.105441
99,0.521098,0.109103
100,0.525902,0.112362
101,0.525491,0.114458
102,0.523389,0.116785
103,0.507805,0.132534
104,0.500965,0.139323
105,0.490165,0.149947
106,0.485981,0.153938
107,0.476948,0.163042
108,0.472253,0.167755
109,0.467050,0.173045
110,0.461990,0.178193
111,0.456549,0.183727
112,0.450461,0.189920
113,0.445075,0.195400
114,0.440652,0.199899
115,0.441018,0.199526
116,0.437064,0.203549
117,0.437212,0.203398
118,0.438078,0.202516
119,0.439318,0.201256
120,0.439852,0.200712
121,0.440091,0.200469
122,0.443157,0.198154
123,0.430481,0.188158
124,0.335597,0.146553
125,0.270062,0.118467
126,0.219650,0.095782
127,0.184722,0.077418
128,0.154115,0.064815
129,0.140072,0.052212
130,0.128189,0.043570
131,0.126029,0.036368
132,0.125669,0.031327
133,0.127469,0.027366
134,0.131070,0.024126
135,0.133951,0.022685
136,0.137912,0.020525
137,0.142593,0.018724
138,0.145833,0.018364
139,0.147994,0.018004
140,0.151595,0.016564
141,0.151235,0.017284
142,0.151235,0.016564
143,0.151595,0.015844
144,0.150154,0.016564
145,0.147634,0.015844
146,0.147274,0.015123
147,0.145113,0.014763
148,0.141512,0.015484
149,0.138272,0.015123
150,0.134671,0.015123
151,0.130710,0.015844
152,0.126389,0.016564
153,0.122788,0.016924
154,0.118827,0.017284
155,0.114506,0.018004
156,0.111265,0.018724
157,0.109465,0.018004
158,0.107305,0.018004
159,0.103704,0.019084
160,0.100823,0.019084
161,0.096142,0.021245
162,0.092181,0.023045
163,0.089300,0.023765
164,0.086780,0.023765
165,0.084619,0.023765
166,0.080658,0.025926
167,0.080298,0.024846
168,0.078138,0.025566
169,0.075977,0.025926
170,0.075257,0.025206
171,0.074177,0.024846
172,0.072737,0.025566
173,0.072016,0.025206
174,0.070576,0.025566
175,0.069856,0.025566
176,0.071296,0.023765
177,0.070216,0.024126
178,0.069496,0.024126
179,0.068416,0.024846
180,0.067695,0.025206
181,0.067695,0.024846
182,0.066975,0.025566
183,0.066615,0.025566
184,0.069136,0.023045
185,0.068416,0.023405
186,0.067695,0.023405
187,0.067335,0.023405
188,0.081379,0.028447
189,0.095422,0.033488
190,0.109465,0.038529
191,0.123148,0.043570
192,0.137191,0.048251
193,0.151235,0.052932
194,0.164558,0.058333
195,0.178601,0.063014
196,0.192284,0.068056
197,0.206327,0.072737
198,0.220730,0.076698
199,0.234414,0.081379
200,0.247737,0.086420
201,0.261420,0.091101
202,0.275463,0.095422
203,0.289506,0.099383
204,0.302829,0.104064
205,0.316512,0.108385
206,0.329835,0.111986
207,0.343519,0.114866
208,0.355761,0.119547
209,0.368724,0.124588
210,0.387449,0.129630
211,0.409352,0.134826
212,0.446337,0.142053
213,0.478755,0.157553
214,0.491783,0.149033
215,0.503341,0.136382
216,0.489892,0.149809
217,0.502316,0.137172
218,0.481476,0.158370
219,0.476951,0.162974
220,0.457082,0.183185
221,0.437108,0.203503
222,0.422762,0.218097
223,0.407318,0.233807
224,0.392589,0.248791
225,0.382267,0.259290
226,0.374632,0.267056
227,0.367037,0.274783
228,0.358463,0.283505
229,0.354244,0.287796
230,0.353370,0.288686
231,0.346763,0.295406
232,0.342604,0.299637
233,0.338821,0.303485
234,0.336732,0.305611
235,0.332144,0.310277
236,0.332141,0.310280
237,0.330809,0.311635
238,0.330809,0.311635
239,0.327571,0.314929
240,0.326889,0.315623
241,0.325485,0.317051
242,0.321991,0.320605
243,0.320202,0.322425
244,0.314552,0.328172
245,0.305926,0.336947
246,0.297753,0.345261
247,0.293130,0.349964
248,0.284978,0.358257
249,0.270576,0.372907
