Time,Subsystem 63
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000270
20,0.000270
21,0.000540
22,0.000810
23,0.000810
24,0.001080
25,0.001620
26,0.002431
27,0.002971
28,0.002701
29,0.003781
30,0.003511
31,0.004861
32,0.006752
33,0.007022
34,0.009722
35,0.010532
36,0.012153
37,0.014043
38,0.016474
39,0.019715
40,0.022145
41,0.021605
42,0.027006
43,0.032948
44,0.032948
45,0.034838
46,0.035918
47,0.035648
48,0.036998
49,0.039699
50,0.041590
51,0.043750
52,0.043480
53,0.044560
54,0.045910
55,0.047261
56,0.048611
57,0.056713
58,0.055633
59,0.063194
60,0.064275
61,0.064545
62,0.066435
63,0.063465
64,0.063465
65,0.063465
66,0.062114
67,0.060224
68,0.059954
69,0.058063
70,0.054552
71,0.052932
72,0.050231
73,0.049151
74,0.041860
75,0.042940
76,0.041319
77,0.039429
78,0.035918
79,0.035918
80,0.037539
81,0.033488
82,0.030517
83,0.028356
84,0.025656
85,0.022415
86,0.020255
87,0.018364
88,0.018364
89,0.012963
90,0.011073
91,0.009452
92,0.012963
93,0.012963
94,0.008912
95,0.007832
96,0.007832
97,0.007832
98,0.005401
99,0.004591
100,0.004321
101,0.004321
102,0.004321
103,0.004321
104,0.004321
105,0.004321
106,0.000540
107,0.000540
108,0.000540
109,0.000540
110,0.000540
111,0.000540
112,0.000540
113,0.000000
114,0.000000
115,0.000000
116,0.000000
117,0.000000
118,0.000000
119,0.000000
120,0.000000
121,0.000000
122,0.005401
123,0.024576
124,0.051852
125,0.080748
126,0.116127
127,0.152045
128,0.164198
129,0.178511
130,0.183912
131,0.185532
132,0.187963
133,0.190664
134,0.200386
135,0.207948
136,0.224691
137,0.240625
138,0.255478
139,0.270602
140,0.286265
141,0.300309
142,0.310301
143,0.322454
144,0.335417
145,0.351080
146,0.317323
147,0.287346
148,0.262770
149,0.241435
150,0.223881
151,0.209838
152,0.197955
153,0.188773
154,0.182292
155,0.175270
156,0.168789
157,0.161227
158,0.154745
159,0.145563
160,0.139892
161,0.139892
162,0.136921
163,0.136111
164,0.131520
165,0.129090
166,0.125579
167,0.121258
168,0.117477
169,0.113156
170,0.108025
171,0.105594
172,0.109645
173,0.109645
174,0.112076
175,0.106404
176,0.108025
177,0.109645
178,0.112346
179,0.111535
180,0.104784
181,0.105594
182,0.106404
183,0.105864
184,0.101273
185,0.099383
186,0.098843
187,0.099653
188,0.100193
189,0.100193
190,0.100463
191,0.096952
192,0.092091
193,0.087500
194,0.086960
195,0.077778
196,0.067515
197,0.065625
198,0.056713
199,0.049421
200,0.049961
201,0.043210
202,0.040509
203,0.038619
204,0.035108
205,0.031867
206,0.028356
207,0.028356
208,0.026736
209,0.022955
210,0.019715
211,0.018904
212,0.020525
213,0.020525
214,0.014043
215,0.012963
216,0.013233
217,0.011343
218,0.010802
219,0.011073
220,0.011073
221,0.006752
222,0.007562
223,0.009182
224,0.012423
225,0.015123
226,0.012963
227,0.015664
228,0.017554
229,0.018364
230,0.019444
231,0.019174
232,0.015394
233,0.012963
234,0.011073
235,0.012693
236,0.017284
237,0.022685
238,0.027276
239,0.031597
240,0.037809
241,0.042400
242,0.055363
243,0.073187
244,0.095872
245,0.121528
246,0.150694
247,0.158256
248,0.166088
249,0.172029
250,0.181211
251,0.188503
252,0.195525
253,0.204977
254,0.216860
255,0.236034
256,0.256829
257,0.275463
258,0.304630
259,0.328665
260,0.354591
261,0.388349
262,0.424267
263,0.468557
264,0.507176
265,0.560641
266,0.610799
267,0.630487
268,0.631156
269,0.629687
270,0.626993
271,0.624546
272,0.622339
273,0.619195
274,0.616069
275,0.614249
276,0.586982
277,0.507670
278,0.454244
279,0.407793
280,0.369174
281,0.332986
282,0.302469
283,0.273843
284,0.252508
285,0.230633
286,0.211728
287,0.199576
288,0.184992
289,0.171759
290,0.158796
291,0.149614
292,0.140162
293,0.134761
294,0.128819
295,0.123148
296,0.119637
297,0.111265
298,0.103164
299,0.105594
300,0.108295
301,0.110455
302,0.105864
303,0.106134
304,0.110725
305,0.109915
306,0.109375
307,0.102083
308,0.100193
309,0.101273
310,0.100463
311,0.096952
312,0.090741
313,0.084529
314,0.086150
315,0.075077
316,0.069136
317,0.060764
318,0.051042
319,0.057523
320,0.049151
321,0.051042
322,0.044830
323,0.042130
