Time,Subsystem 84,Subsystem 98
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000216,0.000000
7,0.000216,0.000000
8,0.001512,0.000000
9,0.003889,0.000000
10,0.007346,0.000000
11,0.006049,0.000000
12,0.011883,0.000000
13,0.010370,0.000000
14,0.025494,0.000000
15,0.026790,0.000000
16,0.033056,0.000000
17,0.039105,0.000000
18,0.041698,0.000000
19,0.046667,0.000000
20,0.053580,0.000000
21,0.061574,0.000000
22,0.069568,0.000000
23,0.076698,0.000000
24,0.083179,0.000000
25,0.088580,0.000000
26,0.086636,0.000000
27,0.089877,0.000000
28,0.097654,0.000000
29,0.103488,0.000000
30,0.108673,0.000000
31,0.113426,0.000000
32,0.113210,0.000000
33,0.117963,0.000000
34,0.121852,0.000000
35,0.124877,0.000000
36,0.128117,0.000000
37,0.130926,0.000000
38,0.133302,0.000000
39,0.135463,0.000000
40,0.137191,0.000000
41,0.138704,0.000000
42,0.140000,0.000000
43,0.141080,0.000000
44,0.142160,0.000000
45,0.143025,0.000000
46,0.143889,0.000000
47,0.144537,0.000000
48,0.145185,0.000000
49,0.145617,0.000000
50,0.146049,0.000000
51,0.146481,0.000000
52,0.146914,0.000000
53,0.147130,0.000000
54,0.147346,0.000000
55,0.147562,0.000000
56,0.147778,0.000000
57,0.147994,0.000000
58,0.148210,0.000000
59,0.148426,0.000000
60,0.148426,0.000000
61,0.148426,0.000000
62,0.148426,0.000000
63,0.148426,0.000000
64,0.148426,0.000000
65,0.148426,0.000000
66,0.148426,0.000000
67,0.148426,0.000000
68,0.148426,0.000000
69,0.148426,0.000000
70,0.148426,0.000000
71,0.148426,0.000000
72,0.148426,0.000000
73,0.148426,0.000000
74,0.148426,0.000000
75,0.148426,0.000000
76,0.148426,0.000000
77,0.148426,0.000000
78,0.148426,0.000000
79,0.148426,0.000000
80,0.146265,0.000000
81,0.137840,0.000000
82,0.131142,0.000000
83,0.128765,0.000000
84,0.125093,0.000000
85,0.119907,0.000000
86,0.117747,0.000000
87,0.108673,0.000000
88,0.102840,0.000000
89,0.100031,0.000000
90,0.095926,0.000000
91,0.089877,0.000000
92,0.083179,0.000000
93,0.072593,0.000000
94,0.063302,0.000000
95,0.055309,0.000000
96,0.048395,0.000000
97,0.042130,0.000000
98,0.036728,0.000000
99,0.032191,0.000000
100,0.029599,0.000000
101,0.029599,0.000000
102,0.024630,0.000000
103,0.024630,0.000000
104,0.024630,0.000000
105,0.016420,0.000000
106,0.016420,0.000000
107,0.016420,0.000000
108,0.016420,0.000000
109,0.008210,0.000000
110,0.008210,0.000000
111,0.008210,0.000000
112,0.008210,0.000000
113,0.008210,0.000000
114,0.008210,0.000000
115,0.008210,0.000000
116,0.008210,0.000000
117,0.000000,0.000000
118,0.000000,0.000000
119,0.000000,0.000000
120,0.000000,0.000000
121,0.000000,0.000000
122,0.008210,0.000000
123,0.025278,0.000000
124,0.041914,0.000000
125,0.062222,0.000000
126,0.091173,0.000000
127,0.119259,0.000000
128,0.149506,0.000000
129,0.174568,0.000000
130,0.200278,0.000000
131,0.227284,0.000000
132,0.255586,0.000000
133,0.280216,0.000000
134,0.301605,0.000000
135,0.320617,0.000000
136,0.331636,0.000000
137,0.342006,0.000000
138,0.345679,0.000000
139,0.349136,0.000000
140,0.346975,0.000000
141,0.345031,0.000000
142,0.339198,0.000000
143,0.333796,0.000000
144,0.329043,0.000000
145,0.321481,0.000000
146,0.315000,0.000000
147,0.300525,0.000000
148,0.293827,0.000000
149,0.281296,0.000000
150,0.273951,0.000000
151,0.267469,0.000000
152,0.260340,0.000000
153,0.251698,0.000000
154,0.245216,0.000000
155,0.234846,0.000000
156,0.228796,0.000000
157,0.223611,0.000000
158,0.213889,0.000000
159,0.205679,0.000000
160,0.203086,0.000000
161,0.197685,0.000000
162,0.194660,0.000000
163,0.189691,0.000000
164,0.184938,0.000000
165,0.180401,0.000000
166,0.176296,0.000000
167,0.172840,0.000000
168,0.169815,0.000000
169,0.167222,0.000000
170,0.164846,0.000000
171,0.162901,0.000000
172,0.161173,0.000000
173,0.159660,0.000000
174,0.158364,0.000000
175,0.157068,0.000000
176,0.155988,0.000000
177,0.155123,0.000000
178,0.154259,0.000000
179,0.152315,0.000000
180,0.148642,0.000000
181,0.142160,0.000000
182,0.134815,0.000000
183,0.125741,0.000000
184,0.120123,0.000000
185,0.113210,0.000000
186,0.109321,0.000000
187,0.103920,0.000000
188,0.097654,0.000000
189,0.097222,0.000000
190,0.095710,0.000000
191,0.094414,0.000000
192,0.090741,0.000000
193,0.090093,0.000000
194,0.091389,0.000000
195,0.093981,0.000000
196,0.097006,0.000000
197,0.100247,0.000000
198,0.104352,0.000000
199,0.109105,0.000000
200,0.109537,0.000000
201,0.105000,0.000000
202,0.104784,0.000000
203,0.097222,0.000000
204,0.098951,0.000000
205,0.100679,0.000000
206,0.097438,0.000000
207,0.099167,0.000000
208,0.101111,0.000000
209,0.103272,0.000000
210,0.092037,0.000000
211,0.080154,0.000000
212,0.069784,0.000000
213,0.060926,0.000000
214,0.053148,0.000000
215,0.046451,0.000000
216,0.040617,0.000000
217,0.035432,0.000000
218,0.030895,0.000000
219,0.029599,0.000000
220,0.029599,0.000000
221,0.024630,0.000000
222,0.024630,0.000000
223,0.024630,0.000000
224,0.016420,0.000000
225,0.016420,0.000000
226,0.016420,0.000000
227,0.016420,0.000000
228,0.008210,0.000000
229,0.008210,0.000000
230,0.008210,0.000000
231,0.008210,0.000000
232,0.008210,0.000000
233,0.008210,0.000000
234,0.008210,0.000000
235,0.008210,0.000000
236,0.000000,0.000000
237,0.000000,0.000000
238,0.000000,0.000000
239,0.000000,0.000000
240,0.000000,0.000000
241,0.000000,0.000000
242,0.000000,0.000000
243,0.013179,0.000000
244,0.040617,0.000000
245,0.068056,0.000000
246,0.092253,0.000000
247,0.125093,0.000000
248,0.155340,0.000000
249,0.188395,0.000000
