Time,Subsystem 97,Subsystem 110,Subsystem 113
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000
12,0.000000,0.001080,0.000000
13,0.000000,0.001440,0.000000
14,0.000000,0.001080,0.000000
15,0.000000,0.003961,0.000360
16,0.000000,0.003601,0.001080
17,0.000000,0.004681,0.001080
18,0.000000,0.005761,0.001080
19,0.000000,0.006121,0.001800
20,0.000000,0.007922,0.001800
21,0.000000,0.009362,0.002160
22,0.000000,0.010082,0.003241
23,0.000000,0.011163,0.002521
24,0.000000,0.012603,0.002881
25,0.000000,0.013683,0.003961
26,0.000000,0.014403,0.003601
27,0.000000,0.014403,0.003961
28,0.000000,0.015844,0.004321
29,0.000000,0.016924,0.004681
30,0.000000,0.017644,0.005041
31,0.000000,0.018364,0.005041
32,0.000000,0.018724,0.005041
33,0.000000,0.019084,0.005041
34,0.000000,0.019444,0.005041
35,0.000000,0.019805,0.005041
36,0.000000,0.020165,0.005041
37,0.000000,0.020165,0.005041
38,0.000000,0.020165,0.005041
39,0.000000,0.020165,0.005041
40,0.000000,0.020165,0.005041
41,0.000000,0.020165,0.005041
42,0.000000,0.020165,0.005041
43,0.000000,0.020165,0.005041
44,0.000000,0.020165,0.005041
45,0.000000,0.020165,0.005041
46,0.000000,0.020165,0.005041
47,0.000000,0.020165,0.005041
48,0.000000,0.020165,0.005041
49,0.000000,0.024486,0.006121
50,0.000000,0.028807,0.007202
51,0.000000,0.033128,0.008282
52,0.000000,0.037449,0.009362
53,0.000000,0.041770,0.010442
54,0.000000,0.046091,0.011523
55,0.000000,0.050412,0.012603
56,0.000000,0.054733,0.013683
57,0.000000,0.059053,0.014763
58,0.000000,0.063374,0.015844
59,0.000000,0.067695,0.016924
60,0.000000,0.072016,0.018004
61,0.000000,0.076337,0.019084
62,0.000000,0.080658,0.020165
63,0.000000,0.084979,0.021245
64,0.000000,0.089300,0.022325
65,0.000000,0.093621,0.023405
66,0.000000,0.097942,0.024486
67,0.000000,0.102263,0.025566
68,0.000000,0.105864,0.025926
69,0.000000,0.108385,0.026646
70,0.000000,0.118827,0.030247
71,0.000000,0.120267,0.053292
72,0.000000,0.122068,0.082099
73,0.000000,0.123868,0.115586
74,0.000000,0.126389,0.148714
75,0.000000,0.127829,0.181842
76,0.000000,0.129630,0.216409
77,0.000000,0.130710,0.250617
78,0.000000,0.132510,0.281584
79,0.000000,0.133230,0.313272
80,0.000000,0.133951,0.341358
81,0.000000,0.134671,0.368004
82,0.000000,0.135421,0.394738
83,0.000000,0.136856,0.421089
84,0.000000,0.138482,0.445180
85,0.000000,0.139500,0.469245
86,0.000000,0.140945,0.490590
87,0.000000,0.141019,0.504607
88,0.000000,0.139397,0.512257
89,0.000000,0.136903,0.516274
90,0.000000,0.134380,0.518579
91,0.000000,0.131752,0.520689
92,0.000000,0.129366,0.522404
93,0.000000,0.126686,0.524070
94,0.000000,0.124520,0.525427
95,0.000000,0.122002,0.527405
96,0.000000,0.119774,0.529407
97,0.000000,0.118594,0.530262
98,0.000000,0.116626,0.532144
99,0.000000,0.115332,0.533439
100,0.000000,0.114032,0.534624
101,0.000000,0.112986,0.535666
102,0.000000,0.111609,0.537037
103,0.000000,0.110668,0.537974
104,0.000000,0.109441,0.539196
105,0.000000,0.107983,0.540647
106,0.000000,0.107083,0.541543
107,0.000000,0.105991,0.542630
108,0.000000,0.104350,0.544264
109,0.000000,0.103503,0.545107
110,0.000000,0.102501,0.546104
111,0.000000,0.101356,0.547245
112,0.000000,0.100678,0.547919
113,0.000000,0.099614,0.548978
114,0.000000,0.098900,0.549689
115,0.000000,0.098005,0.550580
116,0.000000,0.096664,0.551916
117,0.000000,0.096001,0.552575
118,0.000000,0.095173,0.553400
119,0.000000,0.094014,0.554554
120,0.000000,0.093474,0.555091
121,0.000000,0.092936,0.555626
122,0.000000,0.092295,0.556362
123,0.000000,0.091302,0.561156
124,0.000000,0.085354,0.485633
125,0.000000,0.079938,0.381687
126,0.000000,0.076698,0.302469
127,0.000000,0.073097,0.240535
128,0.000000,0.070576,0.191924
129,0.000000,0.068416,0.153755
130,0.000000,0.068416,0.123868
131,0.000000,0.068056,0.100823
132,0.000000,0.067695,0.083179
133,0.000000,0.069136,0.068776
134,0.000000,0.068776,0.058333
135,0.000000,0.070216,0.048971
136,0.000000,0.069136,0.042850
137,0.000000,0.070216,0.037088
138,0.000000,0.069496,0.033488
139,0.000000,0.069496,0.029527
140,0.000000,0.068416,0.026646
141,0.000000,0.066255,0.024486
142,0.000000,0.063014,0.022685
143,0.000000,0.061214,0.020165
144,0.000000,0.057613,0.019084
145,0.000000,0.054733,0.017284
146,0.000000,0.051852,0.015844
147,0.000000,0.048611,0.014763
148,0.000000,0.046451,0.013323
149,0.000000,0.043930,0.012603
150,0.000000,0.040689,0.012243
151,0.000000,0.038889,0.010802
152,0.000000,0.036728,0.010082
153,0.000000,0.033848,0.009722
154,0.000000,0.032407,0.009002
155,0.000000,0.030967,0.008282
156,0.000000,0.029527,0.008282
157,0.000000,0.028086,0.007922
158,0.000000,0.026646,0.008282
159,0.000000,0.025566,0.007922
160,0.000000,0.024486,0.007562
161,0.000000,0.023765,0.007202
162,0.000000,0.023045,0.006842
163,0.000000,0.022685,0.006481
164,0.000000,0.022325,0.006481
165,0.000000,0.021965,0.006481
166,0.000000,0.021605,0.006481
167,0.000000,0.021605,0.006481
168,0.000000,0.021605,0.006481
169,0.000000,0.025926,0.007562
170,0.000000,0.030247,0.008642
171,0.000000,0.034568,0.009722
172,0.000000,0.038889,0.010802
173,0.000000,0.043210,0.011883
174,0.000000,0.047531,0.012963
175,0.000000,0.051852,0.014043
176,0.000000,0.056173,0.015123
177,0.000000,0.060494,0.016204
178,0.000000,0.065535,0.017284
179,0.000000,0.070216,0.018364
180,0.000000,0.077418,0.019444
181,0.000000,0.084619,0.021605
182,0.000000,0.090741,0.023765
183,0.000000,0.100103,0.025926
184,0.000360,0.110185,0.028086
185,0.006842,0.111265,0.028086
186,0.024126,0.114866,0.029167
187,0.049331,0.115226,0.029167
188,0.064455,0.118827,0.030247
189,0.072016,0.119907,0.030247
190,0.096502,0.124588,0.032407
191,0.122428,0.130710,0.068056
192,0.122428,0.133230,0.145833
193,0.122428,0.136111,0.238735
194,0.124935,0.141084,0.348906
195,0.111378,0.130019,0.411139
196,0.095316,0.111231,0.442098
197,0.083664,0.104554,0.460397
198,0.075109,0.099855,0.473630
199,0.068459,0.094654,0.485457
200,0.063361,0.093221,0.491981
201,0.059367,0.089976,0.499207
202,0.056246,0.089731,0.502571
203,0.053683,0.088499,0.506361
204,0.051585,0.087782,0.509173
205,0.049734,0.087277,0.511527
206,0.048242,0.087225,0.513070
207,0.046887,0.086022,0.515623
208,0.045748,0.086365,0.516419
209,0.044800,0.086957,0.516779
210,0.043977,0.086530,0.518027
211,0.043235,0.086475,0.518824
212,0.042551,0.087243,0.518744
213,0.041991,0.086096,0.520445
214,0.041509,0.085474,0.521546
