Time,Subsystem 75
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.001440
8,0.002160
9,0.004321
10,0.005761
11,0.007922
12,0.009362
13,0.011523
14,0.012963
15,0.015123
16,0.016564
17,0.019444
18,0.022325
19,0.025206
20,0.027366
21,0.032407
22,0.032407
23,0.085700
24,0.085700
25,0.138992
26,0.138992
27,0.193724
28,0.193724
29,0.248457
30,0.248457
31,0.303189
32,0.303189
33,0.357922
34,0.357922
35,0.413374
36,0.413374
37,0.469547
38,0.469547
39,0.525720
40,0.525720
41,0.588482
42,0.588482
43,0.638620
44,0.638620
45,0.638620
46,0.641103
47,0.641103
48,0.641103
49,0.641103
50,0.641103
51,0.641103
52,0.641103
53,0.641103
54,0.641103
55,0.641103
56,0.641168
57,0.641117
58,0.641028
59,0.640739
60,0.640451
61,0.640434
62,0.640451
63,0.640347
64,0.640347
65,0.640347
66,0.640347
67,0.640347
68,0.640347
69,0.640347
70,0.640347
71,0.640347
72,0.640347
73,0.640347
74,0.640347
75,0.640347
76,0.640347
77,0.640347
78,0.640347
79,0.640347
80,0.640347
81,0.640347
82,0.640347
83,0.640347
84,0.640347
85,0.640347
86,0.640347
87,0.640347
88,0.640347
89,0.640347
90,0.640433
91,0.510597
92,0.298148
93,0.177881
94,0.113066
95,0.072737
96,0.047531
97,0.036728
98,0.030967
99,0.025926
100,0.024486
101,0.024486
102,0.024486
103,0.022325
104,0.025206
105,0.020165
106,0.018724
107,0.016564
108,0.016564
109,0.019444
110,0.018724
111,0.018724
112,0.016564
113,0.019444
114,0.019444
115,0.019444
116,0.018004
117,0.018004
118,0.020165
119,0.020165
120,0.025926
121,0.025926
122,0.079938
123,0.159156
124,0.269342
125,0.385288
126,0.490432
127,0.615729
128,0.641075
129,0.640347
130,0.640347
131,0.640347
132,0.640347
133,0.640347
134,0.640347
135,0.640347
136,0.640347
137,0.640347
138,0.640347
139,0.640347
140,0.640347
141,0.640347
142,0.640347
143,0.640347
144,0.640347
145,0.640347
146,0.640347
147,0.640347
148,0.640347
149,0.640347
150,0.640347
151,0.640347
152,0.640347
153,0.640347
154,0.640347
155,0.640347
156,0.640347
157,0.640347
158,0.640347
159,0.640347
160,0.640347
161,0.640347
162,0.640347
163,0.640347
164,0.640347
165,0.640347
166,0.640347
167,0.640347
168,0.640347
169,0.640347
170,0.640347
171,0.640347
172,0.640347
173,0.640347
174,0.640347
175,0.640347
176,0.640347
177,0.640347
178,0.640347
179,0.640347
180,0.640347
181,0.640347
182,0.640347
183,0.640347
184,0.640347
185,0.640347
186,0.640347
187,0.640347
188,0.640347
189,0.640347
190,0.640347
191,0.640347
192,0.640347
193,0.640347
194,0.640347
195,0.640347
196,0.640347
197,0.640347
198,0.640347
199,0.640347
200,0.640347
201,0.640347
202,0.640347
203,0.640347
204,0.640347
205,0.640347
206,0.640347
207,0.640347
208,0.640347
209,0.640347
210,0.640347
211,0.640347
212,0.640347
213,0.640347
214,0.640347
215,0.640347
216,0.640347
217,0.640347
218,0.640483
219,0.640620
220,0.641149
221,0.642816
222,0.555443
223,0.372325
224,0.254218
225,0.181481
226,0.128189
227,0.094342
228,0.074177
229,0.065535
230,0.055453
231,0.048971
232,0.046091
233,0.046091
234,0.046811
235,0.043210
236,0.042490
237,0.041770
238,0.042490
239,0.055453
240,0.061934
241,0.061934
242,0.073457
243,0.123148
244,0.154835
245,0.213169
246,0.272942
247,0.334877
248,0.398971
249,0.464506
250,0.532537
251,0.614738
252,0.641170
253,0.640625
254,0.640347
255,0.640347
256,0.640347
257,0.640347
258,0.640347
259,0.640347
260,0.640347
261,0.640347
262,0.640347
263,0.640347
264,0.640347
265,0.640347
266,0.640347
267,0.640347
268,0.640347
269,0.640347
270,0.640347
271,0.640347
272,0.640347
273,0.640347
274,0.640347
275,0.640347
276,0.640347
277,0.640347
278,0.640347
279,0.640347
280,0.640347
281,0.640347
282,0.640347
283,0.640347
284,0.640347
285,0.640347
286,0.640347
287,0.640347
288,0.640347
289,0.640347
290,0.640347
291,0.640347
292,0.640347
293,0.640347
294,0.640347
295,0.640347
296,0.640347
297,0.640347
298,0.640347
299,0.640347
300,0.640347
301,0.640347
302,0.640347
303,0.640347
304,0.640347
305,0.640347
306,0.640347
307,0.640347
308,0.640347
309,0.640347
310,0.640347
311,0.640347
312,0.640347
313,0.640347
314,0.640347
315,0.640347
316,0.640347
317,0.640347
318,0.640347
319,0.640347
320,0.640347
321,0.640347
322,0.640347
323,0.640347
324,0.640347
325,0.640347
326,0.640347
327,0.640347
328,0.640347
329,0.640347
330,0.640347
331,0.640347
332,0.640347
333,0.640347
334,0.640347
335,0.640347
336,0.640347
337,0.640359
338,0.640502
339,0.640646
340,0.642669
341,0.480350
342,0.323354
343,0.216770
344,0.144753
345,0.101543
346,0.077058
347,0.056893
348,0.047531
349,0.042490
350,0.041770
351,0.044650
352,0.041049
353,0.038889
354,0.041770
355,0.042490
356,0.048251
357,0.047531
358,0.051132
359,0.066975
360,0.076337
361,0.077058
362,0.114506
363,0.164198
364,0.213169
365,0.288786
366,0.366564
367,0.446502
368,0.528828
369,0.625090
370,0.641169
371,0.640435
372,0.640347
373,0.640347
374,0.640347
375,0.640347
376,0.640347
377,0.640347
378,0.640347
379,0.640347
380,0.640347
381,0.640347
382,0.640347
383,0.640347
384,0.640347
385,0.640347
386,0.640347
387,0.640347
388,0.640347
389,0.640347
390,0.640347
391,0.640347
392,0.640347
393,0.640347
394,0.640347
395,0.640347
396,0.640347
397,0.640347
398,0.640347
399,0.640347
400,0.640347
401,0.640347
402,0.640347
403,0.640347
404,0.640347
405,0.640347
406,0.640347
407,0.640347
408,0.640347
409,0.640347
410,0.640347
411,0.640347
412,0.640347
413,0.640347
414,0.640347
415,0.640347
416,0.640347
417,0.640347
418,0.640347
419,0.640347
420,0.640347
421,0.640347
422,0.640347
423,0.640347
424,0.640347
425,0.640347
426,0.640347
427,0.640347
428,0.640347
429,0.640347
430,0.640347
431,0.640347
432,0.640347
433,0.640347
434,0.640347
435,0.640347
436,0.640347
437,0.640347
438,0.640347
439,0.640347
440,0.640347
441,0.640347
442,0.640347
443,0.640347
444,0.640347
445,0.640347
446,0.640347
447,0.640347
448,0.640347
449,0.640347
450,0.640347
451,0.640347
452,0.640347
453,0.640347
454,0.640347
455,0.640347
456,0.640347
457,0.640359
458,0.640483
459,0.640620
460,0.640645
461,0.641264
462,0.642095
463,0.643296
464,0.562272
465,0.391770
466,0.303909
467,0.249177
468,0.192284
469,0.156996
470,0.128189
471,0.109465
472,0.101543
473,0.094342
474,0.087140
475,0.086420
476,0.092181
477,0.088580
478,0.085700
479,0.102984
480,0.117387
481,0.125309
482,0.137551
483,0.187243
484,0.219650
485,0.278704
486,0.339918
487,0.402572
488,0.467387
489,0.534088
490,0.614738
491,0.641144
492,0.640743
493,0.640347
494,0.640347
495,0.640347
496,0.640347
497,0.640347
498,0.640347
499,0.640347
500,0.640347
501,0.559190
502,0.556131
503,0.557014
504,0.560022
505,0.562885
506,0.565399
507,0.567638
508,0.569638
509,0.571557
510,0.572250
511,0.573717
512,0.574818
513,0.575723
514,0.576558
515,0.576603
516,0.576603
517,0.577460
518,0.577460
519,0.578251
520,0.578293
521,0.578293
522,0.578293
523,0.578293
524,0.579106
525,0.579106
526,0.579106
527,0.579106
528,0.579106
529,0.579106
530,0.579106
531,0.579106
532,0.579106
533,0.579106
534,0.579857
535,0.579857
536,0.579857
537,0.579857
538,0.579857
539,0.579857
540,0.579857
541,0.579857
542,0.579857
543,0.579857
544,0.579857
545,0.579857
546,0.579857
547,0.579857
548,0.579857
549,0.579857
550,0.579857
551,0.579857
552,0.579857
553,0.579857
554,0.579857
555,0.579857
556,0.579857
557,0.579857
558,0.579857
559,0.579857
560,0.579857
561,0.579857
562,0.579857
563,0.579857
564,0.579857
565,0.579857
566,0.579857
567,0.579857
568,0.579857
569,0.579857
570,0.592524
571,0.586126
572,0.589287
573,0.597481
574,0.615389
575,0.632613
576,0.640347
577,0.640347
578,0.640421
579,0.641004
580,0.414095
581,0.259979
582,0.159156
583,0.099383
584,0.069856
585,0.051132
586,0.047531
587,0.041770
588,0.030247
589,0.029527
590,0.023045
591,0.030967
592,0.025206
593,0.025926
594,0.032407
595,0.025926
596,0.032407
597,0.033848
598,0.029527
599,0.034568
600,0.040329
601,0.040329
602,0.075617
603,0.121708
604,0.183642
605,0.242695
606,0.316152
607,0.391049
608,0.466667
609,0.545432
610,0.633313
611,0.641096
612,0.640428
613,0.640347
614,0.640347
615,0.640347
616,0.640347
617,0.640347
618,0.640347
619,0.640347
620,0.640347
621,0.640347
622,0.640347
623,0.640347
624,0.640347
625,0.640347
626,0.640347
627,0.640347
628,0.640347
629,0.640347
630,0.640347
631,0.640347
632,0.640347
633,0.640347
634,0.640347
635,0.640347
636,0.640347
637,0.640347
638,0.640347
639,0.640347
640,0.640347
641,0.640347
642,0.640347
643,0.640347
644,0.640347
645,0.640347
646,0.640347
647,0.640347
648,0.640347
649,0.640347
650,0.640347
651,0.640347
652,0.640347
653,0.640347
654,0.640347
655,0.640347
656,0.640347
657,0.640347
658,0.640347
659,0.640347
660,0.640347
661,0.640347
662,0.640347
663,0.640347
664,0.640347
665,0.640347
666,0.640347
667,0.640347
668,0.640347
669,0.640347
670,0.640347
671,0.640347
672,0.640347
673,0.640347
674,0.640347
675,0.640347
676,0.640347
677,0.640347
678,0.640347
679,0.640347
680,0.640347
681,0.640347
682,0.640347
683,0.640347
684,0.640347
685,0.640347
686,0.640347
687,0.640347
688,0.640347
689,0.640347
690,0.640347
691,0.640347
692,0.640347
693,0.640347
694,0.640347
695,0.640347
696,0.640347
697,0.640347
698,0.640419
699,0.640648
700,0.637886
701,0.407613
702,0.267181
703,0.176440
704,0.115947
705,0.080658
706,0.060494
707,0.044650
708,0.038169
709,0.035288
710,0.026646
711,0.028807
712,0.028807
713,0.027366
714,0.025206
715,0.025206
716,0.030967
717,0.031687
718,0.032407
719,0.040329
720,0.043930
721,0.043930
722,0.078498
723,0.134671
724,0.189403
725,0.275103
726,0.362243
727,0.451543
728,0.543094
729,0.637932
730,0.640987
731,0.640347
732,0.640347
733,0.640347
734,0.640347
735,0.640347
736,0.640347
737,0.640347
738,0.640347
739,0.640347
740,0.640347
741,0.640347
742,0.640347
743,0.640347
744,0.640347
745,0.640347
746,0.640347
747,0.640347
748,0.640347
749,0.640347
750,0.640347
751,0.640347
752,0.640347
753,0.640347
754,0.640347
755,0.640347
756,0.640347
757,0.640347
758,0.640347
759,0.640347
760,0.640347
761,0.640347
762,0.640347
763,0.640347
764,0.640347
765,0.640347
766,0.640347
767,0.640347
768,0.640347
769,0.640347
770,0.640347
771,0.640347
772,0.640347
773,0.640347
774,0.640347
775,0.640347
776,0.640347
777,0.640347
778,0.640347
779,0.640347
780,0.640347
781,0.640347
782,0.640347
783,0.640347
784,0.640347
785,0.640347
786,0.640347
787,0.640347
788,0.640347
789,0.640347
790,0.640347
791,0.640347
792,0.640347
793,0.640347
794,0.640347
795,0.640347
796,0.640347
797,0.640347
798,0.640347
799,0.640347
800,0.640347
801,0.640347
802,0.640347
803,0.640347
804,0.640347
805,0.640347
806,0.640347
807,0.640347
808,0.640347
809,0.640347
810,0.640347
811,0.640347
812,0.640347
813,0.640347
814,0.640347
815,0.640347
816,0.640347
817,0.640359
818,0.640506
819,0.640619
820,0.640684
821,0.641980
822,0.642242
823,0.643908
824,0.584283
825,0.440021
826,0.334156
827,0.253498
828,0.191564
829,0.148354
830,0.120988
831,0.108025
832,0.102263
833,0.095782
834,0.092181
835,0.086420
836,0.084259
837,0.082099
838,0.073457
839,0.087140
840,0.092181
841,0.096502
842,0.105144
843,0.159877
844,0.195165
845,0.259979
846,0.326955
847,0.396091
848,0.467387
849,0.541356
850,0.628679
851,0.641190
852,0.640427
853,0.640347
854,0.640347
855,0.640347
856,0.640347
857,0.640347
858,0.640347
859,0.640347
860,0.640347
861,0.640347
862,0.640347
863,0.640347
864,0.640347
865,0.640347
866,0.640347
867,0.640347
868,0.640347
869,0.640347
870,0.640347
871,0.640347
872,0.640347
873,0.640347
874,0.640347
875,0.640347
876,0.640347
877,0.640347
878,0.640347
879,0.640347
880,0.640347
881,0.640347
882,0.640347
883,0.640347
884,0.640347
885,0.640347
886,0.640347
887,0.640347
888,0.640347
889,0.640347
890,0.640347
891,0.640347
892,0.640347
893,0.640347
894,0.640347
895,0.640347
896,0.640347
897,0.640347
898,0.640347
899,0.640347
900,0.640347
901,0.640347
902,0.640347
903,0.640347
904,0.640347
905,0.640347
906,0.640347
907,0.640347
908,0.640347
909,0.640347
910,0.640347
911,0.640347
912,0.640347
913,0.640347
914,0.640347
915,0.640347
916,0.640347
917,0.640347
918,0.640347
919,0.640347
920,0.640347
921,0.640347
922,0.640347
923,0.640347
924,0.640347
925,0.640347
926,0.640347
927,0.640347
928,0.640347
929,0.640347
930,0.640347
931,0.640347
932,0.640347
933,0.640347
934,0.640347
935,0.640347
936,0.640347
937,0.640359
938,0.640503
939,0.640616
940,0.641196
941,0.642212
942,0.642850
943,0.639751
944,0.451543
945,0.325514
946,0.247737
947,0.177160
948,0.136831
949,0.108745
950,0.087140
951,0.074897
952,0.058333
953,0.056893
954,0.041049
955,0.054733
956,0.039609
957,0.054733
958,0.040329
959,0.040329
960,0.068416
961,0.070576
962,0.101543
963,0.143313
964,0.198045
965,0.241975
966,0.314712
967,0.389609
968,0.466667
969,0.546858
970,0.635098
971,0.641130
972,0.640437
973,0.640347
974,0.640347
975,0.640347
976,0.640347
977,0.640347
978,0.640347
979,0.640347
980,0.640347
981,0.640347
982,0.640347
983,0.640347
984,0.640347
985,0.640347
986,0.640347
987,0.640347
988,0.640347
989,0.640347
990,0.640347
991,0.640347
992,0.640347
993,0.640347
994,0.640347
995,0.640347
996,0.640347
997,0.640347
998,0.640347
999,0.640347
1000,0.640347
1001,0.640347
