Time,Subsystem 33
1,0.000000
2,0.000000
3,0.000112
4,0.000112
5,0.000559
6,0.000670
7,0.000670
8,0.001117
9,0.001676
10,0.002123
11,0.002682
12,0.002794
13,0.003352
14,0.003911
15,0.004023
16,0.004470
17,0.005029
18,0.005029
19,0.005587
20,0.005923
21,0.006370
22,0.007152
23,0.007375
24,0.007822
25,0.008381
26,0.008828
27,0.009387
28,0.009499
29,0.009946
30,0.010393
31,0.010616
32,0.011175
33,0.011734
34,0.012292
35,0.012851
36,0.013410
37,0.013969
38,0.014304
39,0.014639
40,0.015198
41,0.015310
42,0.015868
43,0.015980
44,0.016651
45,0.017098
46,0.017098
47,0.017098
48,0.017098
49,0.017098
50,0.017098
51,0.017098
52,0.017098
53,0.017098
54,0.016874
55,0.016874
56,0.016874
57,0.016874
58,0.017098
59,0.017209
60,0.017209
61,0.017321
62,0.017321
63,0.017433
64,0.017433
65,0.017545
66,0.017545
67,0.017992
68,0.017992
69,0.018103
70,0.018215
71,0.018327
72,0.018439
73,0.018439
74,0.018550
75,0.018550
76,0.018662
77,0.018662
78,0.018662
79,0.018662
80,0.018774
81,0.018774
82,0.018997
83,0.018997
84,0.019221
85,0.019556
86,0.019780
87,0.020003
88,0.020674
89,0.021344
90,0.022238
91,0.022797
92,0.023914
93,0.024920
94,0.026038
95,0.027043
96,0.027937
97,0.027490
98,0.029278
99,0.031290
100,0.032854
101,0.035983
102,0.037883
103,0.040006
104,0.042353
105,0.045147
106,0.048052
107,0.050846
108,0.053752
109,0.054310
110,0.056098
111,0.058333
112,0.058892
113,0.059898
114,0.061239
115,0.062468
116,0.062356
117,0.062468
118,0.063139
119,0.063474
120,0.063586
121,0.064033
122,0.064368
123,0.063921
124,0.064033
125,0.063921
126,0.064815
127,0.064480
128,0.064591
129,0.065597
130,0.065374
131,0.064256
132,0.064591
133,0.063809
134,0.064144
135,0.062580
136,0.062692
137,0.064480
138,0.063697
139,0.063139
140,0.064703
141,0.064144
142,0.063921
143,0.065821
144,0.065038
145,0.064480
146,0.063474
147,0.063921
148,0.062692
149,0.063139
150,0.062356
151,0.061239
152,0.060121
153,0.059674
154,0.059004
155,0.058110
156,0.057104
157,0.055987
158,0.055540
159,0.054757
160,0.053975
161,0.052969
162,0.051964
163,0.050846
164,0.049505
165,0.049170
166,0.048164
167,0.047941
168,0.047047
169,0.046153
170,0.046600
171,0.046376
172,0.046488
173,0.046488
174,0.047270
175,0.048388
176,0.049393
177,0.050511
178,0.052075
179,0.052746
180,0.054981
181,0.057551
182,0.059786
183,0.062692
184,0.063697
185,0.067497
186,0.069955
187,0.071855
188,0.074202
189,0.077107
190,0.081130
191,0.083589
192,0.086047
193,0.087612
194,0.089400
195,0.091635
196,0.093534
197,0.095658
198,0.098228
199,0.096999
200,0.096552
201,0.095211
202,0.093981
203,0.092864
204,0.091746
205,0.091188
206,0.091858
207,0.091746
208,0.090294
209,0.090629
210,0.092193
211,0.093758
212,0.095434
213,0.098675
214,0.100686
215,0.102139
216,0.103927
217,0.105939
218,0.108174
219,0.110520
220,0.112979
221,0.116108
222,0.122366
223,0.131976
224,0.140246
225,0.148962
226,0.158014
227,0.167625
228,0.177347
229,0.179582
230,0.179135
231,0.177794
232,0.177011
233,0.176564
234,0.176117
235,0.174888
236,0.173100
237,0.170754
238,0.169077
239,0.167401
240,0.165948
241,0.163490
242,0.162261
243,0.159355
244,0.157120
245,0.155220
246,0.152985
247,0.150527
248,0.148962
249,0.146616
250,0.145163
251,0.143263
252,0.142146
253,0.141363
254,0.139799
255,0.139464
256,0.140358
257,0.143710
258,0.148068
259,0.152427
260,0.154550
261,0.157344
262,0.163043
263,0.164496
264,0.165837
265,0.163043
266,0.163490
267,0.160920
268,0.161478
269,0.158685
270,0.157902
271,0.158908
272,0.155779
273,0.156226
274,0.160137
275,0.156785
276,0.154550
277,0.154773
278,0.151533
279,0.154326
280,0.152538
281,0.152985
282,0.155332
283,0.158908
284,0.156338
285,0.158685
286,0.157344
287,0.153656
288,0.147957
289,0.143822
290,0.139911
291,0.137452
292,0.132423
293,0.130300
294,0.127842
295,0.124936
296,0.121919
297,0.120131
298,0.117225
299,0.116108
300,0.114879
301,0.113426
302,0.111750
303,0.112085
304,0.111191
305,0.111079
306,0.110073
307,0.109291
308,0.108732
309,0.107950
310,0.107168
311,0.109515
312,0.110632
313,0.111861
314,0.112197
315,0.118008
316,0.119796
317,0.120913
318,0.122701
319,0.121584
320,0.120354
321,0.119013
322,0.117561
