Time,Subsystem 11
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000103
17,0.000103
18,0.000103
19,0.000103
20,0.000206
21,0.000206
22,0.000206
23,0.000309
24,0.000309
25,0.000412
26,0.000309
27,0.000412
28,0.000412
29,0.000514
30,0.000617
31,0.000514
32,0.000514
33,0.000514
34,0.001029
35,0.001029
36,0.001132
37,0.001235
38,0.001337
39,0.001235
40,0.001749
41,0.001852
42,0.001749
43,0.002160
44,0.002160
45,0.002572
46,0.002058
47,0.002366
48,0.002675
49,0.002984
50,0.003292
51,0.003601
52,0.003704
53,0.003807
54,0.004115
55,0.004527
56,0.005041
57,0.005144
58,0.005658
59,0.005761
60,0.006276
61,0.006379
62,0.006893
63,0.006893
64,0.006790
65,0.006996
66,0.007202
67,0.007716
68,0.007922
69,0.008436
70,0.008539
71,0.008333
72,0.008333
73,0.008642
74,0.008848
75,0.009362
76,0.010185
77,0.010905
78,0.011831
79,0.012551
80,0.013477
81,0.014300
82,0.015226
83,0.016255
84,0.017078
85,0.017593
86,0.018416
87,0.018519
88,0.018930
89,0.019444
90,0.019753
91,0.020267
92,0.020267
93,0.020885
94,0.020988
95,0.021296
96,0.021193
97,0.021296
98,0.021193
99,0.021193
100,0.021296
101,0.021193
102,0.021296
103,0.021193
104,0.020988
105,0.020782
106,0.020267
107,0.019959
108,0.019959
109,0.019650
110,0.019239
111,0.018930
112,0.018519
113,0.018313
114,0.018004
115,0.017593
116,0.017284
117,0.016770
118,0.016872
119,0.017490
120,0.016872
121,0.016461
122,0.016461
123,0.016461
124,0.016564
125,0.016975
126,0.017181
127,0.017490
128,0.017901
129,0.018930
130,0.019753
131,0.020782
132,0.021605
133,0.022840
134,0.024383
135,0.026235
136,0.027881
137,0.030247
138,0.032922
139,0.034774
140,0.036728
141,0.039506
142,0.040844
143,0.043416
144,0.045473
145,0.048251
146,0.049897
147,0.052572
148,0.054835
149,0.057716
150,0.060494
151,0.063374
152,0.065432
153,0.068210
154,0.070679
155,0.073251
156,0.075514
157,0.078292
158,0.080453
159,0.083230
160,0.085597
161,0.087757
162,0.090329
163,0.093107
164,0.095576
165,0.097119
166,0.099177
167,0.101852
168,0.103189
169,0.105864
170,0.108230
171,0.111008
172,0.113374
173,0.115638
174,0.117798
175,0.119959
176,0.115226
177,0.110802
178,0.106687
179,0.102881
180,0.098971
181,0.095576
182,0.092181
183,0.089095
184,0.086008
185,0.083230
186,0.080453
187,0.078086
188,0.075926
189,0.073765
190,0.071605
191,0.070062
192,0.068416
193,0.067181
194,0.065947
195,0.067181
196,0.067695
197,0.069650
198,0.071399
199,0.074177
200,0.077263
201,0.081070
202,0.084156
203,0.086831
204,0.089198
205,0.090226
206,0.091461
207,0.091667
208,0.092181
209,0.092593
210,0.092490
211,0.092490
212,0.092901
213,0.092387
214,0.091564
215,0.090947
216,0.089918
217,0.089198
218,0.087449
219,0.086317
220,0.085391
221,0.083848
222,0.082510
223,0.080453
224,0.078909
225,0.076749
226,0.074794
227,0.073045
228,0.071502
229,0.069650
230,0.067490
231,0.065432
232,0.063889
233,0.062346
234,0.060597
235,0.059156
236,0.057922
237,0.056687
238,0.055144
239,0.055453
240,0.054733
241,0.053189
242,0.052778
243,0.052778
244,0.053601
245,0.054321
246,0.056173
247,0.058848
248,0.060905
249,0.063374
250,0.067387
251,0.070988
252,0.074383
253,0.078395
254,0.082202
255,0.086728
256,0.092387
257,0.096296
258,0.101852
259,0.107510
260,0.113889
261,0.113992
262,0.114712
263,0.115535
264,0.119444
265,0.122942
266,0.127366
267,0.132613
268,0.137551
269,0.143930
270,0.146914
271,0.148868
272,0.150823
273,0.154938
274,0.159465
275,0.160494
276,0.164095
277,0.167490
278,0.172531
279,0.174691
280,0.178086
281,0.178395
282,0.181276
283,0.183848
284,0.185905
285,0.181687
286,0.178395
287,0.174074
288,0.170370
289,0.165432
290,0.160288
291,0.156893
292,0.152778
293,0.150206
294,0.150309
295,0.147119
296,0.143930
297,0.141255
298,0.138683
299,0.135700
300,0.131893
301,0.128909
302,0.127778
303,0.125206
304,0.123045
305,0.119959
306,0.117901
307,0.115638
308,0.114095
309,0.111523
310,0.109362
311,0.108951
312,0.106584
313,0.104630
314,0.103292
315,0.103909
316,0.104012
317,0.105658
318,0.107407
319,0.109877
320,0.112963
321,0.116461
322,0.120782
323,0.125000
324,0.130247
325,0.134053
326,0.135494
327,0.137757
328,0.137140
329,0.136420
330,0.135288
331,0.134156
332,0.132613
333,0.132305
334,0.130247
335,0.128292
336,0.125926
337,0.123663
338,0.121091
339,0.118724
340,0.116255
341,0.113992
342,0.111626
343,0.108848
344,0.105967
345,0.102984
346,0.100514
347,0.097942
348,0.095473
349,0.092490
350,0.089815
351,0.086831
352,0.084053
353,0.081584
354,0.079115
355,0.076337
356,0.074074
357,0.071811
358,0.069753
359,0.067695
360,0.065432
361,0.063374
362,0.062243
363,0.062140
364,0.064609
365,0.066872
366,0.069959
367,0.072634
368,0.077160
369,0.081893
370,0.088374
371,0.093107
372,0.097428
373,0.103498
374,0.108230
375,0.113169
376,0.119959
377,0.125823
378,0.131584
379,0.138272
380,0.144239
381,0.144547
382,0.144547
383,0.144547
384,0.145370
385,0.151440
386,0.152469
387,0.151955
388,0.150412
389,0.150720
390,0.151852
391,0.155144
392,0.156070
393,0.158230
394,0.159465
395,0.163066
396,0.164095
397,0.165535
398,0.167798
399,0.172016
400,0.173560
401,0.174280
402,0.176543
403,0.180864
404,0.185597
405,0.185905
406,0.187963
407,0.191255
408,0.186214
409,0.187963
410,0.191872
411,0.195782
412,0.199588
413,0.201646
414,0.197840
415,0.194547
416,0.191975
417,0.189300
418,0.194239
419,0.189403
420,0.187551
421,0.184979
422,0.183128
423,0.177675
424,0.171914
425,0.167078
426,0.162449
427,0.158025
428,0.154733
429,0.151132
430,0.146811
431,0.142078
432,0.137346
433,0.133128
434,0.130041
435,0.128807
436,0.128292
437,0.128909
438,0.130041
439,0.131481
440,0.133025
441,0.136420
442,0.138374
443,0.141152
444,0.143107
445,0.145473
446,0.145576
447,0.145165
448,0.143724
449,0.142593
450,0.141255
451,0.139712
452,0.138169
453,0.136420
454,0.134774
455,0.132716
456,0.130041
457,0.127675
458,0.125206
459,0.122428
460,0.119856
461,0.117181
462,0.114506
463,0.111626
464,0.108745
465,0.106173
466,0.103395
467,0.100617
468,0.097737
469,0.094753
470,0.092181
471,0.089300
472,0.086317
473,0.083642
474,0.081173
475,0.079218
476,0.076852
477,0.074691
478,0.072737
479,0.070679
480,0.068519
481,0.066049
482,0.064918
483,0.066770
484,0.068416
485,0.071193
486,0.074794
487,0.078601
488,0.082305
489,0.088786
490,0.094342
491,0.100412
492,0.106687
493,0.113374
494,0.120062
495,0.126749
496,0.133951
497,0.141975
498,0.148868
499,0.156996
500,0.164815
501,0.171914
502,0.171914
503,0.171502
504,0.170988
505,0.174691
506,0.181687
507,0.188580
508,0.194136
509,0.191255
510,0.189918
511,0.188374
512,0.185700
513,0.183951
514,0.181996
515,0.180658
516,0.180144
517,0.178498
518,0.176852
519,0.175412
520,0.173868
521,0.172634
522,0.171296
523,0.175103
524,0.180658
525,0.184259
526,0.181070
527,0.183333
528,0.187654
529,0.192284
530,0.196399
531,0.200823
532,0.205761
533,0.208848
534,0.213683
535,0.207819
536,0.202984
537,0.203704
538,0.199794
539,0.196708
540,0.191049
541,0.189712
542,0.186934
543,0.181996
544,0.177160
545,0.172531
546,0.168313
547,0.164300
548,0.161523
549,0.158539
550,0.154424
551,0.149691
552,0.145267
553,0.140947
554,0.138066
555,0.136111
556,0.135905
557,0.137243
558,0.138066
559,0.140947
560,0.143107
561,0.145267
562,0.147942
563,0.150823
564,0.152572
565,0.155041
566,0.156276
567,0.155144
568,0.153601
569,0.151955
570,0.150000
571,0.148045
572,0.146091
573,0.144239
574,0.142078
575,0.139506
576,0.136934
577,0.133848
578,0.131070
579,0.128395
580,0.125412
581,0.122942
582,0.119650
583,0.116461
584,0.113272
585,0.110288
586,0.106893
587,0.103909
588,0.101337
589,0.098457
590,0.095473
591,0.092490
592,0.089712
593,0.086831
594,0.084259
595,0.081687
596,0.079321
597,0.077058
598,0.074897
599,0.072428
600,0.070062
601,0.067490
602,0.067695
603,0.067490
604,0.068827
605,0.071811
606,0.075823
607,0.079835
608,0.084671
609,0.089403
610,0.094136
611,0.100412
612,0.106173
613,0.112037
614,0.117181
615,0.123560
616,0.130041
617,0.136111
618,0.143004
619,0.151132
620,0.151646
621,0.151955
622,0.152469
623,0.153395
624,0.155144
625,0.158745
626,0.160185
627,0.165021
628,0.168827
629,0.170679
630,0.173354
631,0.173354
632,0.178189
633,0.180761
634,0.181481
635,0.183230
636,0.182099
637,0.179218
638,0.181379
639,0.186626
640,0.184465
641,0.182510
642,0.183848
643,0.181173
644,0.178704
645,0.178498
646,0.182819
647,0.179115
648,0.175823
649,0.178395
650,0.183128
651,0.185802
652,0.189506
653,0.193210
654,0.196811
655,0.200309
656,0.199383
657,0.200823
658,0.194753
659,0.193724
660,0.189712
661,0.188374
662,0.185288
663,0.181790
664,0.180041
665,0.174897
666,0.169444
667,0.165123
668,0.160905
669,0.157613
670,0.154527
671,0.150823
672,0.146399
673,0.141667
674,0.138889
675,0.136831
676,0.136317
677,0.135802
678,0.134568
679,0.135597
680,0.137449
681,0.139918
682,0.141358
683,0.144342
684,0.145782
685,0.148148
686,0.148765
687,0.148765
688,0.146811
689,0.145473
690,0.143416
691,0.141461
692,0.139198
693,0.137654
694,0.135185
695,0.132819
696,0.130658
697,0.127675
698,0.125103
699,0.122222
700,0.118827
701,0.116152
702,0.113580
703,0.110288
704,0.107099
705,0.103601
706,0.100514
707,0.097531
708,0.094753
709,0.091770
710,0.088786
711,0.085905
712,0.082922
713,0.080453
714,0.078498
715,0.076029
716,0.074588
717,0.072428
718,0.070679
719,0.068416
720,0.066358
721,0.064403
722,0.063683
723,0.063786
724,0.064918
725,0.066358
726,0.068004
727,0.069547
728,0.073868
729,0.080041
730,0.086728
731,0.093519
732,0.100309
733,0.107613
734,0.114609
735,0.120885
736,0.128498
737,0.134465
738,0.135700
739,0.136523
740,0.137963
741,0.142181
742,0.146708
743,0.153601
744,0.161317
745,0.169136
746,0.168416
747,0.168621
748,0.167593
749,0.166770
750,0.165844
751,0.166152
752,0.166049
753,0.165021
754,0.164403
755,0.166564
756,0.167593
757,0.167695
758,0.169342
759,0.168107
760,0.168004
761,0.168519
762,0.166667
763,0.164198
764,0.161626
765,0.163889
766,0.163889
767,0.166255
768,0.170267
769,0.171193
770,0.172634
771,0.174794
772,0.177572
773,0.178807
774,0.180556
775,0.179424
776,0.173971
777,0.168930
778,0.164815
779,0.159568
780,0.155453
781,0.156379
782,0.153189
783,0.151337
784,0.149588
785,0.148663
786,0.145885
787,0.143930
788,0.139198
789,0.135185
790,0.131173
791,0.127160
792,0.122634
793,0.118313
794,0.115638
795,0.113786
796,0.112654
797,0.112757
798,0.113374
799,0.114815
800,0.116667
801,0.118519
802,0.117901
803,0.120782
804,0.121091
805,0.122325
806,0.121914
807,0.116975
808,0.117387
809,0.116975
810,0.116975
811,0.116975
812,0.115535
813,0.114918
814,0.113477
815,0.111420
816,0.109877
817,0.107613
818,0.105453
819,0.102984
820,0.100309
821,0.097840
822,0.096091
823,0.093313
824,0.091461
825,0.088889
826,0.091564
827,0.094650
828,0.096502
829,0.099177
830,0.101235
831,0.103807
832,0.105864
833,0.102058
834,0.097737
835,0.099177
836,0.095576
837,0.091770
838,0.087037
839,0.083642
840,0.079424
841,0.076337
842,0.073971
843,0.072942
844,0.072942
845,0.072428
846,0.072840
847,0.074074
848,0.077058
849,0.080041
850,0.082613
851,0.086317
852,0.090329
853,0.094239
854,0.097840
855,0.102160
856,0.105761
857,0.109465
858,0.112860
859,0.115329
860,0.122737
861,0.127675
862,0.131276
863,0.133539
864,0.137449
865,0.139300
866,0.143930
867,0.149177
868,0.151132
869,0.153601
870,0.154321
871,0.154630
872,0.155041
873,0.156790
874,0.159877
875,0.162037
876,0.163374
877,0.165432
878,0.167798
879,0.169444
880,0.168930
881,0.169342
882,0.171502
883,0.171708
884,0.169753
885,0.167284
886,0.165021
887,0.162243
888,0.159877
889,0.156790
890,0.155041
891,0.152058
892,0.148868
893,0.146296
894,0.144136
895,0.142181
896,0.139918
897,0.137963
898,0.136317
899,0.133745
900,0.134362
901,0.131584
902,0.129115
903,0.126955
904,0.124691
905,0.122840
906,0.120473
907,0.118519
908,0.117284
909,0.116049
910,0.115021
911,0.113169
912,0.111523
913,0.109259
914,0.106996
915,0.106790
916,0.106687
917,0.107407
918,0.109259
919,0.111317
920,0.113374
921,0.116461
922,0.118724
923,0.120267
924,0.122634
925,0.123971
926,0.129218
927,0.129424
928,0.130453
929,0.130761
930,0.133745
931,0.133745
932,0.133539
933,0.136008
934,0.135185
935,0.134979
936,0.135597
937,0.135700
938,0.133128
939,0.129733
940,0.131070
941,0.132099
942,0.135905
943,0.139918
944,0.134877
945,0.130556
946,0.133230
947,0.128086
948,0.123765
949,0.125926
950,0.128704
951,0.122942
952,0.118313
953,0.119444
954,0.114403
955,0.110082
956,0.108539
957,0.104424
958,0.099486
959,0.097016
960,0.092593
961,0.088889
962,0.086111
963,0.084259
964,0.083951
965,0.083539
966,0.083848
967,0.084671
968,0.086831
969,0.089506
970,0.092181
971,0.095267
972,0.098765
973,0.101852
974,0.105144
975,0.108951
976,0.112860
977,0.116255
978,0.119547
979,0.122634
980,0.124794
981,0.133128
982,0.137551
983,0.141255
984,0.145370
985,0.151029
986,0.156790
987,0.162037
988,0.167490
989,0.168519
990,0.172634
991,0.176543
992,0.183436
993,0.184774
994,0.188889
995,0.190432
996,0.193519
997,0.194444
998,0.194342
999,0.198765
1000,0.200823
1001,0.202778
