Time,Subsystem 31,Subsystem 36
1,0.000000,0.000000
2,0.000074,0.000000
3,0.000074,0.000074
4,0.000074,0.000223
5,0.000223,0.000223
6,0.000223,0.000372
7,0.000223,0.000372
8,0.000223,0.000372
9,0.000372,0.001639
10,0.000521,0.001713
11,0.000447,0.001639
12,0.000596,0.002756
13,0.000745,0.002905
14,0.000670,0.002831
15,0.000968,0.004023
16,0.000968,0.004023
17,0.000894,0.004842
18,0.001192,0.005140
19,0.001117,0.005960
20,0.001415,0.006109
21,0.001415,0.006928
22,0.001639,0.007003
23,0.001713,0.007748
24,0.001788,0.007822
25,0.001862,0.008642
26,0.001937,0.008567
27,0.002011,0.009312
28,0.002086,0.009238
29,0.002160,0.010132
30,0.002309,0.010877
31,0.002458,0.011026
32,0.002533,0.011920
33,0.002756,0.012814
34,0.002831,0.013931
35,0.003054,0.014006
36,0.003278,0.014825
37,0.003352,0.015943
38,0.003501,0.016762
39,0.003576,0.017805
40,0.003650,0.018774
41,0.003799,0.018848
42,0.003948,0.019668
43,0.003948,0.020785
44,0.004097,0.021605
45,0.004246,0.022648
46,0.004321,0.023095
47,0.004395,0.023542
48,0.004544,0.023840
49,0.004693,0.023244
50,0.004842,0.023691
51,0.004991,0.024063
52,0.005140,0.024436
53,0.005215,0.024808
54,0.005289,0.025181
55,0.005364,0.025479
56,0.005438,0.025777
57,0.005513,0.026075
58,0.005587,0.026373
59,0.005662,0.026671
60,0.005736,0.026894
61,0.005811,0.027118
62,0.005885,0.027341
63,0.005960,0.027565
64,0.006034,0.027788
65,0.006109,0.028012
66,0.006183,0.028235
67,0.006258,0.028459
68,0.006332,0.028608
69,0.006407,0.028757
70,0.006481,0.028906
71,0.006556,0.029055
72,0.006630,0.029204
73,0.006705,0.029353
74,0.006705,0.029502
75,0.006705,0.029651
76,0.006705,0.029800
77,0.006705,0.029949
78,0.006705,0.030098
79,0.006705,0.030172
80,0.006705,0.030247
81,0.006705,0.030321
82,0.006705,0.030396
83,0.006705,0.030470
84,0.006705,0.030545
85,0.006705,0.030619
86,0.006705,0.030694
87,0.006705,0.030768
88,0.006705,0.030843
89,0.006705,0.030917
90,0.006705,0.030992
91,0.006705,0.031066
92,0.006705,0.031141
93,0.006705,0.031215
94,0.006705,0.031290
95,0.006705,0.031364
96,0.006705,0.031439
97,0.006705,0.031513
98,0.006705,0.031588
99,0.006705,0.031662
100,0.006705,0.031737
101,0.006705,0.031737
102,0.006705,0.031737
103,0.006705,0.031737
104,0.006705,0.031737
105,0.006705,0.031737
106,0.006705,0.031737
107,0.006705,0.031737
108,0.006705,0.031737
109,0.006705,0.031737
110,0.006705,0.031737
111,0.006705,0.031737
112,0.006705,0.031737
113,0.006705,0.031737
114,0.006705,0.031737
115,0.006705,0.031737
116,0.006705,0.031737
117,0.006705,0.031737
118,0.006705,0.031737
119,0.006705,0.031737
120,0.006705,0.031737
121,0.006705,0.031737
122,0.006705,0.031737
123,0.006705,0.031737
124,0.006705,0.031737
125,0.006705,0.031737
126,0.006705,0.031737
127,0.006705,0.031737
128,0.006705,0.031737
129,0.006705,0.031737
130,0.006705,0.031737
131,0.006705,0.031737
132,0.006705,0.031737
133,0.006705,0.031737
134,0.006705,0.031737
135,0.006705,0.031737
136,0.006705,0.031737
137,0.006705,0.031737
138,0.006705,0.031737
139,0.006705,0.031737
140,0.006705,0.031737
141,0.006705,0.031737
142,0.006705,0.031737
143,0.006705,0.031737
144,0.006705,0.031737
145,0.006705,0.031737
146,0.006705,0.031737
147,0.006705,0.031737
148,0.006705,0.031737
149,0.006705,0.031737
150,0.006705,0.031737
151,0.006705,0.031737
152,0.006705,0.031737
153,0.006705,0.031737
154,0.006705,0.031737
155,0.006705,0.031737
156,0.006705,0.031737
157,0.006705,0.031737
158,0.006705,0.031737
159,0.006705,0.031737
160,0.006705,0.031737
161,0.006705,0.031737
162,0.006705,0.031737
163,0.006705,0.031737
164,0.006705,0.031737
165,0.006705,0.031737
166,0.006705,0.031737
167,0.006705,0.031737
168,0.006705,0.031737
169,0.006705,0.031737
170,0.006705,0.031737
171,0.006705,0.031737
172,0.006705,0.031737
173,0.006705,0.031737
174,0.006705,0.031737
175,0.006705,0.031737
176,0.006705,0.031737
177,0.006705,0.031737
178,0.006705,0.031737
179,0.006705,0.031737
