Time,Subsystem 102,Subsystem 105
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000540
4,0.000000,0.000540
5,0.001890,0.001350
6,0.001890,0.001890
7,0.003781,0.001350
8,0.003781,0.002701
9,0.005671,0.003511
10,0.006211,0.003781
11,0.007562,0.004591
12,0.009992,0.004591
13,0.008102,0.005401
14,0.009992,0.005941
15,0.011883,0.006481
16,0.012423,0.007022
17,0.012963,0.007562
18,0.013503,0.008102
19,0.014043,0.008642
20,0.014583,0.008642
21,0.015123,0.008642
22,0.015123,0.008642
23,0.015123,0.008642
24,0.015123,0.008642
25,0.015123,0.008642
26,0.015123,0.008642
27,0.015123,0.008642
28,0.015123,0.008642
29,0.015123,0.008642
30,0.015123,0.008642
31,0.015123,0.008642
32,0.015123,0.008642
33,0.015123,0.008642
34,0.015123,0.008642
35,0.015123,0.008642
36,0.015123,0.008642
37,0.015123,0.008642
38,0.015123,0.008642
39,0.015123,0.008642
40,0.015123,0.008642
41,0.015123,0.008642
42,0.015123,0.008642
43,0.015123,0.008642
44,0.015123,0.008642
45,0.015123,0.008642
46,0.015123,0.008642
47,0.015123,0.008642
48,0.015123,0.008642
49,0.015123,0.008642
50,0.015123,0.008642
51,0.015123,0.008642
52,0.015123,0.008642
53,0.015123,0.008642
54,0.015123,0.008642
55,0.015123,0.008642
56,0.015123,0.008642
57,0.015123,0.008642
58,0.015123,0.008642
59,0.015123,0.008642
60,0.015123,0.008642
61,0.015123,0.008642
62,0.015123,0.008642
63,0.015123,0.008642
64,0.015123,0.008642
65,0.015123,0.008642
66,0.015123,0.008642
67,0.015123,0.008642
68,0.015123,0.008642
69,0.015123,0.008642
70,0.015123,0.008642
71,0.015123,0.008642
72,0.015123,0.008642
73,0.015123,0.008642
74,0.015123,0.008642
75,0.015123,0.008642
76,0.015123,0.008642
77,0.015123,0.008642
78,0.015123,0.008642
79,0.015123,0.008642
80,0.015123,0.008102
81,0.014583,0.008372
82,0.014853,0.008372
83,0.015394,0.008372
84,0.014853,0.008912
85,0.014853,0.008912
86,0.014853,0.008912
87,0.015394,0.008912
88,0.015394,0.008912
89,0.015394,0.008912
90,0.015394,0.008912
91,0.015394,0.008912
92,0.015394,0.008912
93,0.015394,0.008912
94,0.015394,0.008912
95,0.015394,0.008912
96,0.015394,0.008912
97,0.015394,0.008372
98,0.014853,0.008372
99,0.015394,0.007562
100,0.013503,0.008102
101,0.013503,0.008642
102,0.014043,0.008102
103,0.014583,0.007832
104,0.014853,0.007832
105,0.015394,0.007832
106,0.015394,0.007562
107,0.015394,0.007562
108,0.015394,0.007562
109,0.015394,0.007292
110,0.015394,0.007292
111,0.015394,0.007292
112,0.015394,0.007292
113,0.015394,0.007292
114,0.015394,0.007292
115,0.015394,0.007292
116,0.015394,0.007292
117,0.015394,0.007292
118,0.015394,0.007292
119,0.015394,0.007292
120,0.015394,0.007292
121,0.015394,0.007292
122,0.015394,0.007292
123,0.015394,0.007292
124,0.015394,0.007292
125,0.015394,0.007292
126,0.015394,0.007292
127,0.015394,0.007292
128,0.015394,0.007292
129,0.015394,0.007292
130,0.015394,0.007292
131,0.015394,0.007292
132,0.015394,0.007292
133,0.014853,0.007832
134,0.014853,0.008372
135,0.014853,0.008372
136,0.015394,0.008372
137,0.015394,0.008372
138,0.015394,0.008372
139,0.015394,0.007832
140,0.015394,0.007832
141,0.015394,0.007832
142,0.015394,0.007832
143,0.015394,0.007832
144,0.015394,0.007832
145,0.015394,0.007832
146,0.015394,0.007832
147,0.015394,0.007832
148,0.015394,0.008102
149,0.015394,0.008102
150,0.015394,0.008102
151,0.015394,0.008102
152,0.015394,0.008102
153,0.015394,0.008102
154,0.015394,0.008102
155,0.015394,0.008102
156,0.015394,0.008102
157,0.015394,0.008102
158,0.015394,0.008102
159,0.015394,0.008102
160,0.015394,0.008102
161,0.015394,0.008102
162,0.015394,0.008102
163,0.015394,0.008102
164,0.015394,0.008102
165,0.015394,0.008102
166,0.015394,0.008102
167,0.015394,0.008102
168,0.015394,0.008102
169,0.015394,0.008102
170,0.015394,0.008102
171,0.015394,0.008102
172,0.015394,0.008102
173,0.015394,0.008102
174,0.015394,0.008102
175,0.015394,0.008102
176,0.015394,0.008102
177,0.017284,0.008102
178,0.017284,0.009452
179,0.017284,0.010262
180,0.017284,0.010802
181,0.017284,0.011343
182,0.017284,0.011883
183,0.017284,0.012153
184,0.017284,0.012423
185,0.017284,0.012693
186,0.017284,0.012963
187,0.017284,0.013233
188,0.017284,0.013503
189,0.017284,0.013503
190,0.017284,0.013503
191,0.017284,0.013503
192,0.017284,0.013503
193,0.017284,0.013503
194,0.017284,0.013503
195,0.017284,0.013503
196,0.017284,0.013503
197,0.017284,0.013503
198,0.017284,0.013503
199,0.017284,0.013503
200,0.017284,0.013503
201,0.017284,0.013503
202,0.017284,0.013503
203,0.017284,0.013503
204,0.017284,0.013503
205,0.017284,0.013503
206,0.017284,0.013503
207,0.017284,0.013503
208,0.017284,0.013503
209,0.017284,0.013503
210,0.017284,0.013503
211,0.017284,0.013503
212,0.017284,0.013503
213,0.017284,0.013503
214,0.017284,0.013503
215,0.017284,0.013503
216,0.017284,0.013503
217,0.017284,0.013503
218,0.015394,0.013503
219,0.015394,0.012963
220,0.015394,0.012423
221,0.015394,0.011883
222,0.015394,0.011343
223,0.015394,0.011073
224,0.015394,0.010802
225,0.015394,0.010802
226,0.015394,0.010802
227,0.015394,0.010802
228,0.015394,0.010802
229,0.015394,0.010802
230,0.015394,0.010802
231,0.015394,0.010802
232,0.015394,0.010802
233,0.015394,0.010802
234,0.015394,0.010802
235,0.015394,0.010802
236,0.015394,0.010802
237,0.015394,0.010802
238,0.015394,0.010802
239,0.015394,0.010802
240,0.015394,0.010802
241,0.015394,0.010802
242,0.015394,0.010802
243,0.015394,0.010802
244,0.015394,0.010802
245,0.015394,0.010802
246,0.015394,0.010802
247,0.014853,0.010802
248,0.014853,0.010802
249,0.014853,0.010802
