Vehicle,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,
952,22,
953,33,
954,6,3,
955,16,
956,56,
957,11,
958,21,
959,3,6,
960,0,6,
961,8,6,
962,48,
963,11,
964,21,
965,3,
966,24,
967,0,
968,2,8,
969,1,
970,48,
971,9,
972,22,
973,6,8,
974,56,
975,11,8,
976,3,9,
977,12,9,
978,24,
979,0,9,
980,18,
981,54,
982,48,
983,3,
984,24,
985,0,
986,2,11,
987,8,11,
988,32,
989,48,
990,33,
991,6,11,
992,56,
993,21,11,
994,55,
995,24,
996,0,
997,18,
998,54,
999,48,
1000,9,12,
1001,19,12,
1002,22,12,
1003,11,
1004,37,
1005,55,12,
1006,12,
1007,24,
1008,18,16,
1009,49,
1010,34,
1011,11,16,
1012,55,16,
1013,3,
1014,12,
1015,24,
1016,0,
1017,2,
1018,8,
1019,32,
1020,54,
1021,49,
1022,48,
1023,9,
1024,19,
1025,22,
1026,34,
1027,16,18,
1028,56,
1029,11,18,
1030,21,18,
1031,23,18,
1032,55,
1033,3,
1034,12,19,
1035,24,
1036,18,
1037,32,
1038,54,
1039,49,
1040,22,19,
1041,34,
1042,3,
1043,2,
1044,8,
1045,18,21,
1046,32,21,
1047,48,
1048,34,
1049,6,
1050,11,21,
1051,55,
1052,12,
1053,24,22,
1054,0,
1055,2,
1056,18,
1057,54,22,
1058,48,
1059,9,22,
1060,19,22,
1061,33,22,
1062,34,22,
1063,16,
1064,56,
1065,55,
1066,3,
1067,2,
1068,18,
1069,32,23,
1070,48,23,
1071,56,
1072,11,23,
1073,21,23,
1074,3,
1075,12,
1076,
1077,0,
1078,2,
1079,8,
1080,18,
1081,32,
1082,54,24,
1083,49,
1084,48,24,
1085,19,
1086,22,24,
1087,33,24,
1088,34,24,
1089,46,24,
1090,6,
1091,16,
1092,56,
1093,11,
1094,37,
1095,24,
1096,54,
1097,49,
1098,48,32,
1099,22,
1100,46,
1101,56,
1102,37,32,
1103,55,
1104,0,
1105,32,
1106,54,33,
1107,19,33,
1108,22,33,
1109,34,
1110,24,34,
1111,8,
1112,54,34,
1113,49,
1114,48,34,
1115,33,34,
1116,46,34,
1117,56,
1118,37,
1119,12,
1120,24,
1121,0,
1122,2,
1123,32,37,
1124,54,
1125,49,
1126,48,37,
1127,19,
1128,22,
1129,34,37,
1130,46,
1131,56,
1132,11,
1133,23,37,
1134,12,
1135,24,
1136,0,
1137,32,
1138,54,46,
1139,49,
1140,9,
1141,33,46,
1142,3,
1143,24,
1144,0,
1145,2,
1146,8,
1147,18,
1148,49,
1149,9,
1150,19,
1151,22,
1152,56,48,
1153,11,
1154,21,
1155,23,
1156,37,48,
1157,3,
1158,49,
1159,22,53,
1160,46,53,
1161,37,
1162,3,
1163,12,
1164,24,
1165,0,
1166,18,
1167,32,
1168,49,
1169,48,
1170,9,
1171,19,
1172,22,
1173,33,54,
1174,34,
1175,46,54,
1176,16,
1177,56,
1178,11,
1179,37,
1180,3,55,
1181,12,
1182,32,
1183,48,
1184,9,55,
1185,16,55,
1186,56,
1187,3,
1188,24,
1189,0,
1190,2,
1191,8,
1192,18,
1193,32,
1194,54,56,
1195,1,
1196,49,
1197,48,56,
1198,9,
1199,19,
1200,22,
1201,33,
1202,34,56,
1203,46,56,
1204,6,
1205,16,
1206,
1207,11,
1208,21,
1209,23,
1210,37,
1211,55,
1212,3,0,
1213,12,
1214,24,
1215,2,
1216,8,0,
1217,18,
1218,32,
1219,54,
1220,1,
1221,48,
1222,9,0,
1223,19,
1224,22,
1225,34,
1226,46,
1227,6,0,
1228,16,
1229,56,
1230,21,
1231,55,
1232,3,
1233,24,
1234,8,2,
1235,18,
1236,32,
1237,1,
1238,48,
1239,34,
1240,16,
1241,56,
1242,11,2,
1243,21,
1244,55,
1245,0,3,
1246,2,
1247,8,
1248,18,
1249,32,
1250,54,
1251,1,
1252,48,
1253,9,3,
1254,19,
1255,22,
1256,33,
1257,6,3,
1258,16,
1259,56,
1260,11,
1261,21,
1262,3,6,
1263,0,6,
1264,8,6,
1265,48,
1266,11,
1267,21,
1268,3,
1269,24,
1270,0,
1271,2,8,
1272,1,
1273,48,
1274,9,
1275,22,
1276,6,8,
1277,56,
1278,11,8,
1279,3,9,
1280,12,9,
1281,24,
1282,0,9,
1283,18,
1284,54,
1285,48,
1286,3,
1287,24,
1288,0,
1289,2,11,
1290,8,11,
1291,32,
1292,48,
1293,33,
1294,6,11,
1295,56,
1296,21,11,
1297,55,
1298,24,
1299,0,
1300,18,
1301,54,
1302,48,
1303,9,12,
1304,19,12,
1305,22,12,
1306,11,
1307,37,
1308,55,12,
1309,12,
1310,24,
1311,18,16,
1312,49,
1313,34,
1314,11,16,
1315,55,16,
1316,3,
1317,12,
1318,24,
1319,0,
1320,2,
1321,8,
1322,32,
1323,54,
1324,49,
1325,48,
1326,9,
1327,19,
1328,22,
1329,34,
1330,16,18,
1331,56,
1332,11,18,
1333,21,18,
1334,23,
1335,55,
1336,3,
1337,12,19,
1338,24,
1339,18,
1340,32,
1341,54,
1342,49,
1343,22,19,
1344,34,
1345,3,
1346,2,
1347,8,
1348,18,21,
1349,32,21,
1350,48,
1351,34,
1352,6,
1353,11,21,
1354,55,
1355,12,
1356,24,22,
1357,0,
1358,2,
1359,18,
1360,54,22,
1361,48,
1362,9,22,
1363,19,22,
1364,33,22,
1365,34,22,
1366,16,
1367,56,
1368,55,
1369,3,
1370,2,
1371,18,
1372,32,23,
1373,48,23,
1374,56,
1375,11,23,
1376,21,23,
1377,3,
1378,12,
1379,
1380,0,
1381,2,
1382,8,
1383,18,
1384,32,
1385,54,24,
1386,49,
1387,48,
1388,19,
1389,22,24,
1390,33,24,
1391,34,24,
1392,46,24,
1393,6,
1394,16,
1395,56,
1396,11,
1397,37,
1398,24,
1399,54,
1400,49,
1401,48,32,
1402,22,
1403,46,
1404,56,
1405,37,32,
1406,55,
1407,0,
1408,32,
1409,54,33,
1410,19,33,
1411,22,33,
1412,34,33,
1413,24,34,
1414,8,
1415,54,34,
1416,49,
1417,48,34,
1418,33,34,
1419,46,34,
1420,56,
1421,37,
1422,12,
1423,24,
1424,0,
1425,2,
1426,32,37,
1427,54,
1428,49,
1429,48,37,
1430,19,
1431,22,
1432,34,37,
1433,46,
1434,56,
1435,11,
1436,23,37,
1437,12,
1438,24,
1439,0,
1440,32,
1441,54,46,
1442,49,
1443,9,
1444,33,46,
1445,3,
1446,24,
1447,0,
1448,2,
1449,8,
1450,18,
1451,49,
1452,9,
1453,19,
1454,22,
1455,56,48,
1456,11,
1457,21,
1458,23,
1459,37,48,
1460,3,
1461,49,
1462,22,53,
1463,46,53,
1464,37,
1465,3,
1466,12,
1467,24,
1468,0,
1469,18,
1470,32,
1471,49,
1472,48,
1473,9,
1474,19,
1475,22,
1476,33,54,
1477,34,
1478,46,54,
1479,16,
1480,56,
1481,11,
1482,37,
1483,3,55,
1484,12,
1485,32,
1486,48,
1487,9,55,
1488,16,55,
1489,56,
1490,3,
1491,24,
1492,0,
1493,2,
1494,8,
1495,18,
1496,32,
1497,54,56,
1498,1,
1499,49,
1500,48,56,
1501,9,
1502,19,
1503,22,
1504,33,
1505,34,56,
1506,46,56,
1507,6,
1508,16,
1509,
1510,11,
1511,21,
1512,23,
1513,37,
1514,55,
1515,3,0,
1516,12,
1517,24,
1518,2,
1519,8,
1520,18,
1521,32,
1522,54,
1523,1,
1524,48,
1525,9,0,
1526,19,
1527,22,
1528,34,
1529,46,
1530,6,0,
1531,16,
1532,56,
1533,21,
1534,55,
1535,3,
1536,24,
1537,8,2,
1538,18,
1539,32,
1540,1,
1541,48,
1542,34,
1543,16,
1544,56,
1545,11,2,
1546,21,
1547,55,
1548,0,3,
1549,2,
1550,8,
1551,18,
1552,32,
1553,54,
1554,1,
1555,48,
1556,9,3,
1557,19,
1558,22,
1559,33,
1560,6,3,
1561,16,
1562,56,
1563,11,
1564,21,
1565,3,6,
1566,0,6,
1567,8,6,
1568,48,
1569,11,
1570,21,
1571,3,
1572,24,
1573,0,
1574,2,8,
1575,1,
1576,48,
1577,9,
1578,22,
1579,6,8,
1580,56,
1581,11,8,
1582,3,9,
1583,12,9,
1584,24,
1585,0,9,
1586,18,
1587,54,
1588,48,
1589,3,
1590,24,
1591,0,
1592,2,11,
1593,8,11,
1594,32,
1595,48,
1596,33,
1597,6,11,
1598,56,
1599,21,11,
1600,55,
1601,24,
1602,0,
1603,18,
1604,54,
1605,48,
1606,9,12,
1607,19,12,
1608,22,12,
1609,11,
1610,37,
1611,55,12,
1612,12,
1613,24,
1614,18,16,
1615,49,
1616,34,
1617,11,16,
1618,55,16,
1619,3,
1620,12,
1621,24,
1622,0,
1623,2,
1624,8,
1625,32,
1626,54,
1627,49,
1628,48,
1629,9,
1630,19,
1631,22,
1632,34,
1633,16,18,
1634,56,
1635,11,18,
1636,21,18,
1637,23,
1638,55,
1639,3,
1640,12,19,
1641,24,
1642,18,
1643,32,
1644,54,
1645,49,
1646,22,19,
1647,34,
1648,3,
1649,2,
1650,8,
1651,18,21,
1652,32,21,
1653,48,
1654,34,
1655,6,
1656,11,21,
1657,55,
1658,12,
1659,24,22,
1660,0,
1661,2,
1662,18,
1663,54,22,
1664,48,
1665,9,22,
1666,19,22,
1667,33,22,
1668,34,22,
1669,16,
1670,56,
1671,55,
1672,3,
1673,2,
1674,18,
1675,32,23,
1676,48,23,
1677,56,
1678,11,23,
1679,21,23,
1680,3,
1681,12,
1682,
1683,0,
1684,2,
1685,8,
1686,18,
1687,32,
1688,54,24,
1689,49,
1690,48,
1691,19,
1692,22,24,
1693,33,24,
1694,34,24,
1695,46,24,
1696,6,
1697,16,
1698,56,
1699,11,
1700,37,
1701,24,
1702,54,
1703,49,
1704,48,32,
1705,22,
1706,46,
1707,56,
1708,37,32,
1709,55,
1710,0,
1711,32,
1712,54,33,
1713,19,33,
1714,22,33,
1715,34,33,
1716,24,34,
1717,8,
1718,54,34,
1719,49,
1720,48,34,
1721,33,34,
1722,46,34,
1723,56,
1724,37,
1725,12,
1726,24,
1727,0,
1728,2,
1729,32,37,
1730,54,
1731,49,
1732,48,37,
1733,19,
1734,22,
1735,34,37,
1736,46,
1737,56,
1738,11,
1739,23,37,
1740,12,
1741,24,
1742,0,
1743,32,
1744,54,46,
1745,49,
1746,9,
1747,33,46,
1748,3,
1749,24,
1750,0,
1751,2,
1752,8,
1753,18,
1754,49,
1755,9,
1756,19,
1757,22,
1758,56,48,
1759,11,
1760,21,
1761,23,
1762,37,48,
1763,3,
1764,49,
1765,22,53,
1766,46,53,
1767,37,
1768,3,
1769,12,
1770,24,
1771,0,
1772,18,
1773,32,
1774,49,
1775,48,
1776,9,
1777,19,
1778,22,
1779,33,54,
1780,34,
1781,46,54,
1782,16,
1783,56,
1784,11,
1785,37,
1786,3,55,
1787,12,
1788,32,
1789,48,
1790,9,55,
1791,16,55,
1792,56,
1793,3,
1794,24,
1795,0,
1796,2,
1797,8,
1798,18,
1799,32,
1800,54,56,
1801,1,
1802,49,
1803,48,56,
1804,9,
1805,19,
1806,22,
1807,33,
1808,34,56,
1809,46,56,
1810,6,
1811,16,
1812,
1813,11,
1814,21,
1815,23,
1816,37,
1817,55,
1818,3,0,
1819,12,
1820,24,
1821,2,
1822,8,
1823,18,
1824,32,
1825,54,
1826,1,
1827,48,
1828,9,0,
1829,19,
1830,22,
1831,34,
1832,46,
1833,6,0,
1834,16,
1835,56,
1836,21,
1837,55,
1838,3,
1839,24,
1840,8,2,
1841,18,
1842,32,
1843,1,
1844,48,
1845,34,
1846,16,
1847,56,
1848,11,2,
1849,21,
1850,55,
1851,0,3,
1852,2,
1853,8,
1854,18,
1855,32,
1856,54,
1857,1,
1858,48,
1859,9,3,
1860,19,
1861,22,
1862,33,
1863,6,3,
1864,16,
1865,56,
1866,11,
1867,21,
1868,3,6,
1869,0,6,
1870,8,6,
1871,48,
1872,11,
1873,21,
1874,3,
1875,24,
1876,0,
1877,2,8,
1878,1,
1879,48,
1880,9,
1881,22,
1882,6,8,
1883,56,
1884,11,8,
1885,3,9,
1886,12,9,
1887,24,
1888,0,9,
1889,18,
1890,54,
1891,48,
1892,3,
1893,24,
1894,0,
1895,2,11,
1896,8,11,
1897,32,
1898,48,
1899,33,
1900,6,11,
1901,56,
1902,21,11,
1903,55,
1904,24,
1905,0,
1906,18,
1907,54,
1908,48,
1909,9,12,
1910,19,12,
1911,22,12,
1912,11,
1913,37,
1914,55,12,
1915,12,
1916,24,
1917,18,16,
1918,49,
1919,34,
1920,11,16,
1921,55,16,
1922,3,
1923,12,
1924,24,
1925,0,
1926,2,
1927,8,
1928,32,
1929,54,
1930,49,
1931,48,
1932,9,
1933,19,
1934,22,
1935,34,
1936,16,18,
1937,56,
1938,11,18,
1939,21,18,
1940,23,
1941,55,
1942,3,
1943,12,19,
1944,24,
1945,18,
1946,32,
1947,54,
1948,49,
1949,22,19,
1950,34,
1951,3,
1952,2,
1953,8,
1954,18,21,
1955,32,21,
1956,48,
1957,34,
1958,6,
1959,11,21,
1960,55,
1961,12,
1962,24,22,
1963,0,
1964,2,
1965,18,
1966,54,22,
1967,48,
1968,9,22,
1969,19,22,
1970,33,22,
1971,34,22,
1972,16,
1973,56,
1974,55,
1975,3,
1976,2,
1977,18,
1978,32,23,
1979,48,23,
1980,56,
1981,11,23,
1982,21,23,
1983,3,
1984,12,
1985,
1986,0,
1987,2,
1988,8,
1989,18,
1990,32,
1991,54,24,
1992,49,
1993,48,
1994,19,
1995,22,24,
1996,33,24,
1997,34,24,
1998,46,24,
1999,6,
2000,16,
2001,56,
2002,11,
2003,37,
2004,24,
2005,54,
2006,49,
2007,48,32,
2008,22,
2009,46,
2010,56,
2011,37,32,
2012,55,
2013,0,
2014,32,
2015,54,33,
2016,19,33,
2017,22,33,
2018,34,33,
2019,24,34,
2020,8,
2021,54,34,
2022,49,
2023,48,34,
2024,33,34,
2025,46,34,
2026,56,
2027,37,
2028,12,
2029,24,
2030,0,
2031,2,
2032,32,37,
2033,54,
2034,49,
2035,48,37,
2036,19,
2037,22,
2038,34,37,
2039,46,
2040,56,
2041,11,
2042,23,37,
2043,12,
2044,24,
2045,0,
2046,32,
2047,54,46,
2048,49,
2049,9,
2050,33,46,
2051,3,
2052,24,
2053,0,
2054,2,
2055,8,
2056,18,
2057,49,
2058,9,
2059,19,
2060,22,
2061,56,48,
2062,11,
2063,21,
2064,23,
2065,37,48,
2066,3,
2067,49,
2068,22,53,
2069,46,53,
2070,37,
2071,3,
2072,12,
2073,24,
2074,0,
2075,18,
2076,32,
2077,49,
2078,48,
2079,9,
2080,19,
2081,22,
2082,33,54,
2083,34,
2084,46,54,
2085,16,
2086,56,
2087,11,
2088,37,
2089,3,55,
2090,12,
2091,32,
2092,48,
2093,9,55,
2094,16,55,
2095,56,
2096,3,
2097,24,
2098,0,
2099,2,
2100,8,
2101,18,
2102,32,
2103,54,56,
2104,1,
2105,49,
2106,48,56,
2107,9,
2108,19,
2109,22,
2110,33,
2111,34,56,
2112,46,56,
2113,6,
2114,16,
2115,
2116,11,
2117,21,
2118,23,
2119,37,
2120,55,
2121,3,0,
2122,12,
2123,24,
2124,2,
2125,8,
2126,18,
2127,32,
2128,54,
2129,1,
2130,48,
2131,9,0,
2132,19,
2133,22,
2134,34,
2135,46,
2136,6,0,
2137,16,
2138,56,
2139,21,
2140,55,
2141,3,
2142,24,
2143,8,2,
2144,18,
2145,32,
2146,1,
2147,48,
2148,34,
2149,16,
2150,56,
2151,11,2,
2152,21,
2153,55,
2154,0,3,
2155,2,
2156,8,
2157,18,
2158,32,
2159,54,
2160,1,
2161,48,
2162,9,3,
2163,19,
2164,22,
2165,33,
2166,6,3,
2167,16,
2168,56,
2169,11,
2170,21,
2171,3,6,
2172,0,6,
2173,8,6,
2174,48,
2175,11,
2176,21,
2177,3,
2178,24,
2179,0,
2180,2,8,
2181,1,
2182,48,
2183,9,
2184,22,
2185,6,8,
2186,56,
2187,11,8,
2188,3,9,
2189,12,9,
2190,24,
2191,0,9,
2192,18,
2193,54,
2194,48,
2195,3,
2196,24,
2197,0,
2198,2,11,
2199,8,11,
2200,32,
2201,48,
2202,33,
2203,6,11,
2204,56,
2205,21,11,
2206,55,
2207,24,
2208,0,
2209,18,
2210,54,
2211,48,
2212,9,12,
2213,19,12,
2214,22,12,
2215,11,
2216,37,
2217,55,12,
2218,12,
2219,24,
2220,18,16,
2221,49,
2222,34,
2223,11,16,
2224,55,16,
2225,3,
2226,12,
2227,24,
2228,0,
2229,2,
2230,8,
2231,32,
2232,54,
2233,49,
2234,48,
2235,9,
2236,19,
2237,22,
2238,34,
2239,16,18,
2240,56,
2241,11,18,
2242,21,18,
2243,23,
2244,55,
2245,3,
2246,12,19,
2247,24,
2248,18,
2249,32,
2250,54,
2251,49,
2252,22,19,
2253,34,
2254,3,
2255,2,
2256,8,
2257,18,21,
2258,32,21,
2259,48,
2260,34,
2261,6,
2262,11,21,
2263,55,
2264,12,
2265,24,22,
2266,0,
2267,2,
2268,18,
2269,54,22,
2270,48,
2271,9,22,
