Time,North,East,South,West
83,red,blue,red,blue
84,red,blue,red,blue
85,red,blue,red,blue
86,red,blue,red,blue
87,red,blue,red,blue
88,red,blue,red,blue
89,red,blue,red,blue
90,red,blue,red,blue
91,red,blue,red,blue
92,red,blue,red,blue
93,red,blue,red,blue
94,red,blue,red,blue
95,red,blue,red,blue
96,red,blue,red,blue
97,red,blue,red,blue
98,red,blue,red,blue
99,red,blue,red,blue
100,red,blue,red,blue
101,red,blue,red,blue
102,red,blue,red,blue
103,red,blue,red,blue
104,red,blue,red,blue
105,red,blue,red,blue
106,red,blue,red,blue
107,red,blue,red,blue
108,red,blue,red,blue
109,red,blue,red,blue
110,red,blue,red,blue
111,red,blue,red,blue
112,red,blue,red,blue
113,red,blue,red,blue
114,red,blue,red,blue
115,red,yellow,red,yellow
116,red,yellow,red,yellow
117,red,yellow,red,yellow
118,red,red,red,red
119,red,red,red,red
120,blue,red,blue,red
121,blue,red,blue,red
122,blue,red,blue,red
123,blue,red,blue,red
124,blue,red,blue,red
125,blue,red,blue,red
126,blue,red,blue,red
127,blue,red,blue,red
128,blue,red,blue,red
129,blue,red,blue,red
130,blue,red,blue,red
131,blue,red,blue,red
132,blue,red,blue,red
133,blue,red,blue,red
134,blue,red,blue,red
135,blue,red,blue,red
136,blue,red,blue,red
137,blue,red,blue,red
138,blue,red,blue,red
139,blue,red,blue,red
140,blue,red,blue,red
141,blue,red,blue,red
142,blue,red,blue,red
143,blue,red,blue,red
144,blue,red,blue,red
145,blue,red,blue,red
146,blue,red,blue,red
147,blue,red,blue,red
148,blue,red,blue,red
149,blue,red,blue,red
150,blue,red,blue,red
151,blue,red,blue,red
152,blue,red,blue,red
153,blue,red,blue,red
154,blue,red,blue,red
155,blue,red,blue,red
156,blue,red,blue,red
157,blue,red,blue,red
158,blue,red,blue,red
159,blue,red,blue,red
160,blue,red,blue,red
161,blue,red,blue,red
162,blue,red,blue,red
163,blue,red,blue,red
164,blue,red,blue,red
165,blue,red,blue,red
166,blue,red,blue,red
167,blue,red,blue,red
168,blue,red,blue,red
169,blue,red,blue,red
170,blue,red,blue,red
171,blue,red,blue,red
172,blue,red,blue,red
173,blue,red,blue,red
174,blue,red,blue,red
175,blue,red,blue,red
176,blue,red,blue,red
177,blue,red,blue,red
178,blue,red,blue,red
179,blue,red,blue,red
180,blue,red,blue,red
181,blue,red,blue,red
182,blue,red,blue,red
183,blue,red,blue,red
184,blue,red,blue,red
185,blue,red,blue,red
186,blue,red,blue,red
187,yellow,red,yellow,red
188,yellow,red,yellow,red
189,yellow,red,yellow,red
190,red,red,red,red
191,red,red,red,red
192,red,blue,red,blue
193,red,blue,red,blue
194,red,blue,red,blue
195,red,blue,red,blue
196,red,blue,red,blue
197,red,blue,red,blue
198,red,blue,red,blue
199,red,blue,red,blue
200,red,blue,red,blue
201,red,blue,red,blue
202,red,blue,red,blue
203,red,blue,red,blue
204,red,blue,red,blue
205,red,blue,red,blue
206,red,blue,red,blue
207,red,blue,red,blue
208,red,blue,red,blue
209,red,blue,red,blue
210,red,blue,red,blue
211,red,blue,red,blue
212,red,blue,red,blue
213,red,blue,red,blue
214,red,blue,red,blue
215,red,blue,red,blue
216,red,blue,red,blue
217,red,blue,red,blue
218,red,blue,red,blue
219,red,blue,red,blue
220,red,blue,red,blue
221,red,blue,red,blue
222,red,blue,red,blue
223,red,blue,red,blue
224,red,blue,red,blue
225,red,blue,red,blue
226,red,blue,red,blue
227,red,blue,red,blue
228,red,blue,red,blue
229,red,blue,red,blue
230,red,blue,red,blue
231,red,blue,red,blue
232,red,blue,red,blue
233,red,blue,red,blue
234,red,blue,red,blue
235,red,yellow,red,yellow
236,red,yellow,red,yellow
237,red,yellow,red,yellow
238,red,red,red,red
239,red,red,red,red
240,blue,red,blue,red
241,blue,red,blue,red
242,blue,red,blue,red
243,blue,red,blue,red
244,blue,red,blue,red
245,blue,red,blue,red
246,blue,red,blue,red
247,blue,red,blue,red
248,blue,red,blue,red
249,blue,red,blue,red
250,blue,red,blue,red
251,blue,red,blue,red
252,blue,red,blue,red
253,blue,red,blue,red
254,blue,red,blue,red
255,blue,red,blue,red
256,blue,red,blue,red
257,blue,red,blue,red
258,blue,red,blue,red
259,blue,red,blue,red
260,blue,red,blue,red
261,blue,red,blue,red
262,blue,red,blue,red
263,blue,red,blue,red
264,blue,red,blue,red
265,blue,red,blue,red
266,blue,red,blue,red
267,blue,red,blue,red
268,blue,red,blue,red
269,blue,red,blue,red
270,blue,red,blue,red
271,blue,red,blue,red
272,blue,red,blue,red
273,blue,red,blue,red
274,blue,red,blue,red
275,blue,red,blue,red
276,blue,red,blue,red
277,blue,red,blue,red
278,blue,red,blue,red
279,blue,red,blue,red
280,blue,red,blue,red
281,blue,red,blue,red
282,blue,red,blue,red
283,blue,red,blue,red
284,blue,red,blue,red
285,blue,red,blue,red
286,blue,red,blue,red
287,blue,red,blue,red
288,blue,red,blue,red
289,blue,red,blue,red
290,blue,red,blue,red
291,blue,red,blue,red
292,blue,red,blue,red
293,blue,red,blue,red
294,blue,red,blue,red
295,blue,red,blue,red
296,blue,red,blue,red
297,blue,red,blue,red
298,blue,red,blue,red
299,blue,red,blue,red
300,blue,red,blue,red
301,blue,red,blue,red
302,blue,red,blue,red
303,blue,red,blue,red
304,blue,red,blue,red
305,blue,red,blue,red
306,blue,red,blue,red
307,yellow,red,yellow,red
308,yellow,red,yellow,red
309,yellow,red,yellow,red
310,red,red,red,red
311,red,red,red,red
312,red,blue,red,blue
313,red,blue,red,blue
314,red,blue,red,blue
315,red,blue,red,blue
316,red,blue,red,blue
317,red,blue,red,blue
318,red,blue,red,blue
319,red,blue,red,blue
320,red,blue,red,blue
321,red,blue,red,blue
322,red,blue,red,blue
323,red,blue,red,blue
324,red,blue,red,blue
325,red,blue,red,blue
326,red,blue,red,blue
327,red,blue,red,blue
328,red,blue,red,blue
329,red,blue,red,blue
330,red,blue,red,blue
331,red,blue,red,blue
332,red,blue,red,blue
333,red,blue,red,blue
334,red,blue,red,blue
335,red,blue,red,blue
336,red,blue,red,blue
337,red,blue,red,blue
338,red,blue,red,blue
339,red,blue,red,blue
340,red,blue,red,blue
341,red,blue,red,blue
342,red,blue,red,blue
343,red,blue,red,blue
344,red,blue,red,blue
345,red,blue,red,blue
346,red,blue,red,blue
347,red,blue,red,blue
348,red,blue,red,blue
349,red,blue,red,blue
350,red,blue,red,blue
351,red,blue,red,blue
352,red,blue,red,blue
353,red,blue,red,blue
354,red,blue,red,blue
355,red,yellow,red,yellow
356,red,yellow,red,yellow
357,red,yellow,red,yellow
358,red,red,red,red
359,red,red,red,red
360,blue,red,blue,red
361,blue,red,blue,red
362,blue,red,blue,red
363,blue,red,blue,red
364,blue,red,blue,red
365,blue,red,blue,red
366,blue,red,blue,red
367,blue,red,blue,red
368,blue,red,blue,red
369,blue,red,blue,red
370,blue,red,blue,red
371,blue,red,blue,red
372,blue,red,blue,red
373,blue,red,blue,red
374,blue,red,blue,red
375,blue,red,blue,red
376,blue,red,blue,red
377,blue,red,blue,red
378,blue,red,blue,red
379,blue,red,blue,red
380,blue,red,blue,red
381,blue,red,blue,red
382,blue,red,blue,red
383,blue,red,blue,red
384,blue,red,blue,red
385,blue,red,blue,red
386,blue,red,blue,red
387,blue,red,blue,red
388,blue,red,blue,red
389,blue,red,blue,red
390,blue,red,blue,red
391,blue,red,blue,red
392,blue,red,blue,red
393,blue,red,blue,red
394,blue,red,blue,red
395,blue,red,blue,red
396,blue,red,blue,red
397,blue,red,blue,red
398,blue,red,blue,red
399,blue,red,blue,red
400,blue,red,blue,red
401,blue,red,blue,red
402,blue,red,blue,red
403,blue,red,blue,red
404,blue,red,blue,red
405,blue,red,blue,red
406,blue,red,blue,red
407,blue,red,blue,red
408,blue,red,blue,red
409,blue,red,blue,red
410,blue,red,blue,red
411,blue,red,blue,red
412,blue,red,blue,red
413,blue,red,blue,red
414,blue,red,blue,red
415,blue,red,blue,red
416,blue,red,blue,red
417,blue,red,blue,red
418,blue,red,blue,red
419,blue,red,blue,red
420,blue,red,blue,red
421,blue,red,blue,red
422,blue,red,blue,red
423,blue,red,blue,red
424,blue,red,blue,red
425,blue,red,blue,red
426,blue,red,blue,red
427,yellow,red,yellow,red
428,yellow,red,yellow,red
429,yellow,red,yellow,red
430,red,red,red,red
431,red,red,red,red
432,red,blue,red,blue
433,red,blue,red,blue
434,red,blue,red,blue
435,red,blue,red,blue
436,red,blue,red,blue
437,red,blue,red,blue
438,red,blue,red,blue
439,red,blue,red,blue
440,red,blue,red,blue
441,red,blue,red,blue
442,red,blue,red,blue
443,red,blue,red,blue
444,red,blue,red,blue
445,red,blue,red,blue
446,red,blue,red,blue
447,red,blue,red,blue
448,red,blue,red,blue
449,red,blue,red,blue
450,red,blue,red,blue
451,red,blue,red,blue
452,red,blue,red,blue
453,red,blue,red,blue
454,red,blue,red,blue
455,red,blue,red,blue
456,red,blue,red,blue
457,red,blue,red,blue
458,red,blue,red,blue
459,red,blue,red,blue
460,red,blue,red,blue
461,red,blue,red,blue
462,red,blue,red,blue
463,red,blue,red,blue
464,red,blue,red,blue
465,red,blue,red,blue
466,red,blue,red,blue
467,red,blue,red,blue
468,red,blue,red,blue
469,red,blue,red,blue
470,red,blue,red,blue
471,red,blue,red,blue
472,red,blue,red,blue
473,red,blue,red,blue
474,red,blue,red,blue
475,red,yellow,red,yellow
476,red,yellow,red,yellow
477,red,yellow,red,yellow
478,red,red,red,red
479,red,red,red,red
480,blue,red,blue,red
481,blue,red,blue,red
482,blue,red,blue,red
483,blue,red,blue,red
484,blue,red,blue,red
485,blue,red,blue,red
486,blue,red,blue,red
487,blue,red,blue,red
488,blue,red,blue,red
489,blue,red,blue,red
490,blue,red,blue,red
491,blue,red,blue,red
492,blue,red,blue,red
493,blue,red,blue,red
494,blue,red,blue,red
495,blue,red,blue,red
496,blue,red,blue,red
497,blue,red,blue,red
498,blue,red,blue,red
499,blue,red,blue,red
500,blue,red,blue,red
501,blue,red,blue,red
502,blue,red,blue,red
503,blue,red,blue,red
504,blue,red,blue,red
505,blue,red,blue,red
506,blue,red,blue,red
507,blue,red,blue,red
508,blue,red,blue,red
509,blue,red,blue,red
510,blue,red,blue,red
511,blue,red,blue,red
512,blue,red,blue,red
513,blue,red,blue,red
514,blue,red,blue,red
515,blue,red,blue,red
516,blue,red,blue,red
517,blue,red,blue,red
518,blue,red,blue,red
519,blue,red,blue,red
520,blue,red,blue,red
521,blue,red,blue,red
522,blue,red,blue,red
523,blue,red,blue,red
524,blue,red,blue,red
525,blue,red,blue,red
526,blue,red,blue,red
527,blue,red,blue,red
528,blue,red,blue,red
529,blue,red,blue,red
530,blue,red,blue,red
531,blue,red,blue,red
532,blue,red,blue,red
533,blue,red,blue,red
534,blue,red,blue,red
535,blue,red,blue,red
536,blue,red,blue,red
537,blue,red,blue,red
538,blue,red,blue,red
539,blue,red,blue,red
540,blue,red,blue,red
541,blue,red,blue,red
542,blue,red,blue,red
543,blue,red,blue,red
544,blue,red,blue,red
545,blue,red,blue,red
546,blue,red,blue,red
547,yellow,red,yellow,red
548,yellow,red,yellow,red
549,yellow,red,yellow,red
550,red,red,red,red
551,red,red,red,red
552,red,blue,red,blue
553,red,blue,red,blue
554,red,blue,red,blue
555,red,blue,red,blue
556,red,blue,red,blue
557,red,blue,red,blue
558,red,blue,red,blue
559,red,blue,red,blue
560,red,blue,red,blue
561,red,blue,red,blue
562,red,blue,red,blue
563,red,blue,red,blue
564,red,blue,red,blue
565,red,blue,red,blue
566,red,blue,red,blue
567,red,blue,red,blue
568,red,blue,red,blue
569,red,blue,red,blue
570,red,blue,red,blue
571,red,blue,red,blue
572,red,blue,red,blue
573,red,blue,red,blue
574,red,blue,red,blue
575,red,blue,red,blue
576,red,blue,red,blue
577,red,blue,red,blue
578,red,blue,red,blue
579,red,blue,red,blue
580,red,blue,red,blue
581,red,blue,red,blue
582,red,blue,red,blue
583,red,blue,red,blue
584,red,blue,red,blue
585,red,blue,red,blue
586,red,blue,red,blue
587,red,blue,red,blue
588,red,blue,red,blue
589,red,blue,red,blue
590,red,blue,red,blue
591,red,blue,red,blue
592,red,blue,red,blue
593,red,blue,red,blue
594,red,blue,red,blue
595,red,yellow,red,yellow
596,red,yellow,red,yellow
597,red,yellow,red,yellow
598,red,red,red,red
599,red,red,red,red
600,blue,red,blue,red
601,blue,red,blue,red
602,blue,red,blue,red
603,blue,red,blue,red
604,blue,red,blue,red
605,blue,red,blue,red
606,blue,red,blue,red
607,blue,red,blue,red
608,blue,red,blue,red
609,blue,red,blue,red
610,blue,red,blue,red
611,blue,red,blue,red
612,blue,red,blue,red
613,blue,red,blue,red
614,blue,red,blue,red
615,blue,red,blue,red
616,blue,red,blue,red
617,blue,red,blue,red
618,blue,red,blue,red
619,blue,red,blue,red
620,blue,red,blue,red
621,blue,red,blue,red
622,blue,red,blue,red
623,blue,red,blue,red
624,blue,red,blue,red
625,blue,red,blue,red
626,blue,red,blue,red
627,blue,red,blue,red
628,blue,red,blue,red
629,blue,red,blue,red
630,blue,red,blue,red
631,blue,red,blue,red
632,blue,red,blue,red
633,blue,red,blue,red
634,blue,red,blue,red
635,blue,red,blue,red
636,blue,red,blue,red
637,blue,red,blue,red
638,blue,red,blue,red
639,blue,red,blue,red
640,blue,red,blue,red
641,blue,red,blue,red
642,blue,red,blue,red
643,blue,red,blue,red
644,blue,red,blue,red
645,blue,red,blue,red
646,blue,red,blue,red
647,blue,red,blue,red
648,blue,red,blue,red
649,blue,red,blue,red
650,blue,red,blue,red
651,blue,red,blue,red
652,blue,red,blue,red
653,blue,red,blue,red
654,blue,red,blue,red
655,blue,red,blue,red
656,blue,red,blue,red
657,blue,red,blue,red
658,blue,red,blue,red
659,blue,red,blue,red
660,blue,red,blue,red
661,blue,red,blue,red
662,blue,red,blue,red
663,blue,red,blue,red
664,blue,red,blue,red
665,blue,red,blue,red
666,blue,red,blue,red
667,yellow,red,yellow,red
668,yellow,red,yellow,red
669,yellow,red,yellow,red
670,red,red,red,red
671,red,red,red,red
672,red,blue,red,blue
673,red,blue,red,blue
674,red,blue,red,blue
675,red,blue,red,blue
676,red,blue,red,blue
677,red,blue,red,blue
678,red,blue,red,blue
679,red,blue,red,blue
680,red,blue,red,blue
681,red,blue,red,blue
682,red,blue,red,blue
683,red,blue,red,blue
684,red,blue,red,blue
685,red,blue,red,blue
686,red,blue,red,blue
687,red,blue,red,blue
688,red,blue,red,blue
689,red,blue,red,blue
690,red,blue,red,blue
691,red,blue,red,blue
692,red,blue,red,blue
693,red,blue,red,blue
694,red,blue,red,blue
695,red,blue,red,blue
696,red,blue,red,blue
697,red,blue,red,blue
698,red,blue,red,blue
699,red,blue,red,blue
700,red,blue,red,blue
701,red,blue,red,blue
702,red,blue,red,blue
703,red,blue,red,blue
704,red,blue,red,blue
705,red,blue,red,blue
706,red,blue,red,blue
707,red,blue,red,blue
708,red,blue,red,blue
709,red,blue,red,blue
710,red,blue,red,blue
711,red,blue,red,blue
712,red,blue,red,blue
713,red,blue,red,blue
714,red,blue,red,blue
715,red,yellow,red,yellow
716,red,yellow,red,yellow
717,red,yellow,red,yellow
718,red,red,red,red
719,red,red,red,red
720,blue,red,blue,red
721,blue,red,blue,red
722,blue,red,blue,red
723,blue,red,blue,red
724,blue,red,blue,red
725,blue,red,blue,red
726,blue,red,blue,red
727,blue,red,blue,red
728,blue,red,blue,red
729,blue,red,blue,red
730,blue,red,blue,red
731,blue,red,blue,red
732,blue,red,blue,red
733,blue,red,blue,red
734,blue,red,blue,red
735,blue,red,blue,red
736,blue,red,blue,red
737,blue,red,blue,red
738,blue,red,blue,red
739,blue,red,blue,red
740,blue,red,blue,red
741,blue,red,blue,red
742,blue,red,blue,red
743,blue,red,blue,red
744,blue,red,blue,red
745,blue,red,blue,red
746,blue,red,blue,red
747,blue,red,blue,red
748,blue,red,blue,red
749,blue,red,blue,red
750,blue,red,blue,red
751,blue,red,blue,red
752,blue,red,blue,red
753,blue,red,blue,red
754,blue,red,blue,red
755,blue,red,blue,red
756,blue,red,blue,red
757,blue,red,blue,red
758,blue,red,blue,red
759,blue,red,blue,red
760,blue,red,blue,red
761,blue,red,blue,red
762,blue,red,blue,red
763,blue,red,blue,red
764,blue,red,blue,red
765,blue,red,blue,red
766,blue,red,blue,red
767,blue,red,blue,red
768,blue,red,blue,red
769,blue,red,blue,red
770,blue,red,blue,red
771,blue,red,blue,red
772,blue,red,blue,red
773,blue,red,blue,red
774,blue,red,blue,red
775,blue,red,blue,red
776,blue,red,blue,red
777,blue,red,blue,red
778,blue,red,blue,red
779,blue,red,blue,red
780,blue,red,blue,red
781,blue,red,blue,red
782,blue,red,blue,red
783,blue,red,blue,red
784,blue,red,blue,red
785,blue,red,blue,red
786,blue,red,blue,red
787,yellow,red,yellow,red
788,yellow,red,yellow,red
789,yellow,red,yellow,red
790,red,red,red,red
791,red,red,red,red
792,red,blue,red,blue
793,red,blue,red,blue
794,red,blue,red,blue
795,red,blue,red,blue
796,red,blue,red,blue
797,red,blue,red,blue
798,red,blue,red,blue
799,red,blue,red,blue
800,red,blue,red,blue
801,red,blue,red,blue
802,red,blue,red,blue
803,red,blue,red,blue
804,red,blue,red,blue
805,red,blue,red,blue
806,red,blue,red,blue
807,red,blue,red,blue
808,red,blue,red,blue
809,red,blue,red,blue
810,red,blue,red,blue
811,red,blue,red,blue
812,red,blue,red,blue
813,red,blue,red,blue
814,red,blue,red,blue
815,red,blue,red,blue
816,red,blue,red,blue
817,red,blue,red,blue
818,red,blue,red,blue
819,red,blue,red,blue
820,red,blue,red,blue
821,red,blue,red,blue
822,red,blue,red,blue
823,red,blue,red,blue
824,red,blue,red,blue
825,red,blue,red,blue
826,red,blue,red,blue
827,red,blue,red,blue
828,red,blue,red,blue
829,red,blue,red,blue
830,red,blue,red,blue
831,red,blue,red,blue
832,red,blue,red,blue
833,red,blue,red,blue
834,red,blue,red,blue
835,red,yellow,red,yellow
836,red,yellow,red,yellow
837,red,yellow,red,yellow
838,red,red,red,red
839,red,red,red,red
840,blue,red,blue,red
841,blue,red,blue,red
842,blue,red,blue,red
843,blue,red,blue,red
844,blue,red,blue,red
845,blue,red,blue,red
846,blue,red,blue,red
847,blue,red,blue,red
848,blue,red,blue,red
849,blue,red,blue,red
850,blue,red,blue,red
851,blue,red,blue,red
852,blue,red,blue,red
853,blue,red,blue,red
854,blue,red,blue,red
855,blue,red,blue,red
856,blue,red,blue,red
857,blue,red,blue,red
858,blue,red,blue,red
859,blue,red,blue,red
860,blue,red,blue,red
861,blue,red,blue,red
862,blue,red,blue,red
863,blue,red,blue,red
864,blue,red,blue,red
865,blue,red,blue,red
866,blue,red,blue,red
867,blue,red,blue,red
868,blue,red,blue,red
869,blue,red,blue,red
870,blue,red,blue,red
871,blue,red,blue,red
872,blue,red,blue,red
873,blue,red,blue,red
874,blue,red,blue,red
875,blue,red,blue,red
876,blue,red,blue,red
877,blue,red,blue,red
878,blue,red,blue,red
879,blue,red,blue,red
880,blue,red,blue,red
881,blue,red,blue,red
882,blue,red,blue,red
883,blue,red,blue,red
884,blue,red,blue,red
885,blue,red,blue,red
886,blue,red,blue,red
887,blue,red,blue,red
888,blue,red,blue,red
889,blue,red,blue,red
890,blue,red,blue,red
891,blue,red,blue,red
892,blue,red,blue,red
893,blue,red,blue,red
894,blue,red,blue,red
895,blue,red,blue,red
896,blue,red,blue,red
897,blue,red,blue,red
898,blue,red,blue,red
899,blue,red,blue,red
900,blue,red,blue,red
901,blue,red,blue,red
902,blue,red,blue,red
903,blue,red,blue,red
904,blue,red,blue,red
905,blue,red,blue,red
906,blue,red,blue,red
907,yellow,red,yellow,red
908,yellow,red,yellow,red
909,yellow,red,yellow,red
910,red,red,red,red
911,red,red,red,red
912,red,blue,red,blue
913,red,blue,red,blue
914,red,blue,red,blue
915,red,blue,red,blue
916,red,blue,red,blue
917,red,blue,red,blue
918,red,blue,red,blue
919,red,blue,red,blue
920,red,blue,red,blue
921,red,blue,red,blue
922,red,blue,red,blue
923,red,blue,red,blue
924,red,blue,red,blue
925,red,blue,red,blue
926,red,blue,red,blue
927,red,blue,red,blue
928,red,blue,red,blue
929,red,blue,red,blue
930,red,blue,red,blue
931,red,blue,red,blue
932,red,blue,red,blue
933,red,blue,red,blue
934,red,blue,red,blue
935,red,blue,red,blue
936,red,blue,red,blue
937,red,blue,red,blue
938,red,blue,red,blue
939,red,blue,red,blue
940,red,blue,red,blue
941,red,blue,red,blue
942,red,blue,red,blue
943,red,blue,red,blue
944,red,blue,red,blue
945,red,blue,red,blue
946,red,blue,red,blue
947,red,blue,red,blue
948,red,blue,red,blue
949,red,blue,red,blue
950,red,blue,red,blue
951,red,blue,red,blue
952,red,blue,red,blue
953,red,blue,red,blue
954,red,blue,red,blue
955,red,yellow,red,yellow
956,red,yellow,red,yellow
957,red,yellow,red,yellow
958,red,red,red,red
959,red,red,red,red
960,blue,red,blue,red
961,blue,red,blue,red
962,blue,red,blue,red
963,blue,red,blue,red
964,blue,red,blue,red
965,blue,red,blue,red
966,blue,red,blue,red
967,blue,red,blue,red
968,blue,red,blue,red
969,blue,red,blue,red
970,blue,red,blue,red
971,blue,red,blue,red
972,blue,red,blue,red
973,blue,red,blue,red
974,blue,red,blue,red
975,blue,red,blue,red
976,blue,red,blue,red
977,blue,red,blue,red
978,blue,red,blue,red
979,blue,red,blue,red
980,blue,red,blue,red
981,blue,red,blue,red
982,blue,red,blue,red
983,blue,red,blue,red
984,blue,red,blue,red
985,blue,red,blue,red
986,blue,red,blue,red
987,blue,red,blue,red
988,blue,red,blue,red
989,blue,red,blue,red
990,blue,red,blue,red
991,blue,red,blue,red
992,blue,red,blue,red
993,blue,red,blue,red
994,blue,red,blue,red
995,blue,red,blue,red
996,blue,red,blue,red
997,blue,red,blue,red
998,blue,red,blue,red
999,blue,red,blue,red
1000,blue,red,blue,red
1001,blue,red,blue,red
