Time,Mean,Mean+SD,Mean-SD,SD
1,0.004286,0.004286,0.004286,0.000000
2,0.004289,0.004289,0.004289,0.000000
3,0.004293,0.004293,0.004293,0.000000
4,0.004296,0.004296,0.004296,0.000000
5,0.004300,0.004300,0.004300,0.000000
6,0.004304,0.004304,0.004304,0.000000
7,0.004307,0.004307,0.004307,0.000000
8,0.004311,0.004311,0.004311,0.000000
9,0.004315,0.004315,0.004314,0.000000
10,0.004318,0.004318,0.004318,0.000000
11,0.004322,0.004322,0.004322,0.000000
12,0.004327,0.004327,0.004327,0.000000
13,0.004331,0.004331,0.004331,0.000000
14,0.004336,0.004336,0.004336,0.000000
15,0.004341,0.004341,0.004341,0.000000
16,0.004348,0.004348,0.004348,0.000000
17,0.004355,0.004355,0.004355,0.000000
18,0.004362,0.004363,0.004362,0.000000
19,0.004371,0.004371,0.004371,0.000000
20,0.004380,0.004380,0.004380,0.000000
21,0.004390,0.004390,0.004390,0.000000
22,0.004400,0.004401,0.004400,0.000000
23,0.004412,0.004412,0.004412,0.000000
24,0.004425,0.004425,0.004425,0.000000
25,0.004439,0.004439,0.004439,0.000000
26,0.004454,0.004454,0.004454,0.000000
27,0.004470,0.004470,0.004470,0.000000
28,0.004486,0.004486,0.004486,0.000000
29,0.004502,0.004502,0.004502,0.000000
30,0.004520,0.004520,0.004519,0.000000
31,0.004538,0.004539,0.004538,0.000000
32,0.004558,0.004558,0.004558,0.000000
33,0.004578,0.004579,0.004578,0.000000
34,0.004599,0.004599,0.004599,0.000000
35,0.004621,0.004621,0.004620,0.000000
36,0.004643,0.004644,0.004643,0.000000
37,0.004666,0.004667,0.004666,0.000000
38,0.004690,0.004691,0.004690,0.000001
39,0.004715,0.004716,0.004715,0.000001
40,0.004741,0.004742,0.004741,0.000001
41,0.004767,0.004768,0.004766,0.000001
42,0.004794,0.004795,0.004794,0.000001
43,0.004822,0.004823,0.004821,0.000001
44,0.004851,0.004852,0.004850,0.000001
45,0.004880,0.004881,0.004879,0.000001
46,0.004910,0.004911,0.004909,0.000001
47,0.004941,0.004942,0.004940,0.000001
48,0.004973,0.004974,0.004972,0.000001
49,0.005007,0.005008,0.005005,0.000001
50,0.005040,0.005042,0.005039,0.000001
51,0.005076,0.005077,0.005074,0.000001
52,0.005112,0.005113,0.005111,0.000001
53,0.005149,0.005150,0.005148,0.000001
54,0.005187,0.005189,0.005186,0.000001
55,0.005227,0.005228,0.005225,0.000001
56,0.005140,0.005141,0.005139,0.000001
57,0.005067,0.005068,0.005066,0.000001
58,0.005007,0.005009,0.005006,0.000001
59,0.004958,0.004960,0.004957,0.000001
60,0.004916,0.004917,0.004915,0.000001
61,0.004881,0.004883,0.004880,0.000001
62,0.004852,0.004853,0.004850,0.000001
63,0.004827,0.004828,0.004825,0.000001
64,0.004805,0.004807,0.004804,0.000001
65,0.004787,0.004788,0.004786,0.000001
66,0.004771,0.004772,0.004770,0.000001
67,0.004757,0.004759,0.004756,0.000001
68,0.004746,0.004747,0.004745,0.000001
69,0.004737,0.004739,0.004736,0.000001
70,0.004728,0.004730,0.004727,0.000001
71,0.004721,0.004723,0.004720,0.000001
72,0.004716,0.004717,0.004715,0.000001
73,0.004711,0.004713,0.004710,0.000001
74,0.004707,0.004708,0.004706,0.000001
75,0.004703,0.004704,0.004701,0.000001
76,0.004701,0.004703,0.004700,0.000001
77,0.004700,0.004701,0.004698,0.000001
78,0.004698,0.004700,0.004697,0.000001
79,0.004697,0.004699,0.004696,0.000001
80,0.004696,0.004698,0.004695,0.000001
81,0.004696,0.004697,0.004694,0.000001
82,0.004694,0.004696,0.004693,0.000001
83,0.004692,0.004693,0.004691,0.000001
84,0.004689,0.004690,0.004688,0.000001
85,0.004685,0.004687,0.004684,0.000001
86,0.004681,0.004683,0.004680,0.000001
87,0.004677,0.004678,0.004675,0.000001
88,0.004672,0.004673,0.004671,0.000001
89,0.004666,0.004667,0.004664,0.000001
90,0.004659,0.004660,0.004657,0.000001
91,0.004652,0.004653,0.004651,0.000001
92,0.004645,0.004646,0.004644,0.000001
93,0.004637,0.004638,0.004636,0.000001
94,0.004629,0.004630,0.004628,0.000001
95,0.004619,0.004620,0.004618,0.000001
96,0.004609,0.004609,0.004608,0.000001
97,0.004598,0.004599,0.004598,0.000001
98,0.004587,0.004588,0.004586,0.000001
99,0.004576,0.004577,0.004576,0.000001
100,0.004565,0.004566,0.004564,0.000001
101,0.004553,0.004553,0.004552,0.000001
102,0.004537,0.004538,0.004537,0.000001
103,0.004528,0.004529,0.004528,0.000000
104,0.004514,0.004515,0.004514,0.000000
105,0.004501,0.004501,0.004500,0.000000
106,0.004498,0.004499,0.004498,0.000000
107,0.004486,0.004486,0.004486,0.000000
108,0.004475,0.004475,0.004474,0.000000
109,0.004465,0.004466,0.004465,0.000000
110,0.004463,0.004464,0.004463,0.000000
111,0.004455,0.004455,0.004455,0.000000
112,0.004446,0.004447,0.004446,0.000000
113,0.004439,0.004439,0.004439,0.000000
114,0.004433,0.004433,0.004432,0.000000
115,0.004427,0.004427,0.004427,0.000000
116,0.004425,0.004425,0.004425,0.000000
117,0.004414,0.004414,0.004414,0.000000
118,0.004421,0.004421,0.004421,0.000000
119,0.004425,0.004425,0.004425,0.000000
120,0.004429,0.004429,0.004429,0.000000
121,0.004432,0.004432,0.004432,0.000000
122,0.004437,0.004437,0.004437,0.000000
123,0.004441,0.004441,0.004441,0.000000
124,0.004445,0.004445,0.004445,0.000000
125,0.004453,0.004453,0.004453,0.000000
126,0.004462,0.004462,0.004462,0.000000
127,0.004475,0.004475,0.004475,0.000000
128,0.004490,0.004491,0.004490,0.000000
129,0.004511,0.004511,0.004511,0.000000
130,0.004536,0.004536,0.004536,0.000000
131,0.004564,0.004565,0.004564,0.000000
132,0.004597,0.004597,0.004597,0.000000
133,0.004634,0.004635,0.004634,0.000000
134,0.004676,0.004677,0.004676,0.000000
135,0.004723,0.004724,0.004722,0.000001
136,0.004774,0.004775,0.004773,0.000001
137,0.004829,0.004830,0.004828,0.000001
138,0.004888,0.004889,0.004886,0.000001
139,0.004950,0.004951,0.004948,0.000002
140,0.005011,0.005013,0.005010,0.000002
141,0.005077,0.005079,0.005074,0.000002
142,0.005142,0.005145,0.005140,0.000003
143,0.005212,0.005215,0.005209,0.000003
144,0.005282,0.005286,0.005279,0.000004
145,0.005356,0.005360,0.005352,0.000004
146,0.005433,0.005438,0.005429,0.000004
147,0.005513,0.005518,0.005508,0.000005
148,0.005594,0.005599,0.005589,0.000005
149,0.005678,0.005683,0.005672,0.000006
150,0.005764,0.005770,0.005758,0.000006
151,0.005855,0.005861,0.005848,0.000006
