Time,Mean,Mean+SD,Mean-SD,SD
1,0.001286,0.001286,0.001286,0.000000
2,0.001286,0.001286,0.001286,0.000000
3,0.001286,0.001286,0.001286,0.000000
4,0.001286,0.001286,0.001286,0.000000
5,0.001286,0.001286,0.001286,0.000000
6,0.001286,0.001286,0.001286,0.000000
7,0.001286,0.001286,0.001286,0.000000
8,0.001286,0.001286,0.001286,0.000000
9,0.001286,0.001286,0.001286,0.000000
10,0.001286,0.001286,0.001286,0.000000
11,0.001286,0.001286,0.001286,0.000000
12,0.001286,0.001286,0.001286,0.000000
13,0.001286,0.001286,0.001286,0.000000
14,0.001286,0.001286,0.001286,0.000000
15,0.001286,0.001286,0.001286,0.000000
16,0.001286,0.001286,0.001286,0.000000
17,0.001286,0.001286,0.001286,0.000000
18,0.001286,0.001286,0.001286,0.000000
19,0.001286,0.001286,0.001286,0.000000
20,0.001286,0.001286,0.001286,0.000000
21,0.001286,0.001286,0.001286,0.000000
22,0.001286,0.001286,0.001286,0.000000
23,0.001286,0.001286,0.001286,0.000000
24,0.001286,0.001286,0.001286,0.000000
25,0.001286,0.001286,0.001286,0.000000
26,0.001286,0.001286,0.001286,0.000000
27,0.001286,0.001286,0.001286,0.000000
28,0.001286,0.001286,0.001286,0.000000
29,0.001286,0.001286,0.001286,0.000000
30,0.001286,0.001286,0.001286,0.000000
31,0.001286,0.001286,0.001286,0.000000
32,0.001286,0.001286,0.001286,0.000000
33,0.001286,0.001286,0.001286,0.000000
34,0.001286,0.001286,0.001286,0.000000
35,0.001286,0.001286,0.001286,0.000000
36,0.001286,0.001286,0.001286,0.000000
37,0.001286,0.001286,0.001286,0.000000
38,0.001286,0.001286,0.001286,0.000000
39,0.001286,0.001286,0.001286,0.000000
40,0.001286,0.001286,0.001286,0.000000
41,0.001286,0.001286,0.001286,0.000000
42,0.001287,0.001287,0.001287,0.000000
43,0.001287,0.001287,0.001287,0.000000
44,0.001287,0.001287,0.001287,0.000000
45,0.001287,0.001287,0.001287,0.000000
46,0.001287,0.001287,0.001287,0.000000
47,0.001287,0.001287,0.001287,0.000000
48,0.001287,0.001287,0.001287,0.000000
49,0.001287,0.001287,0.001287,0.000000
50,0.001287,0.001287,0.001287,0.000000
51,0.001288,0.001288,0.001288,0.000000
52,0.001288,0.001288,0.001288,0.000000
53,0.001288,0.001288,0.001288,0.000000
54,0.001290,0.001290,0.001290,0.000000
55,0.001296,0.001296,0.001296,0.000000
56,0.001301,0.001301,0.001301,0.000000
57,0.001301,0.001301,0.001301,0.000000
58,0.001317,0.001317,0.001317,0.000000
59,0.001339,0.001339,0.001339,0.000000
60,0.001357,0.001357,0.001356,0.000000
61,0.001391,0.001392,0.001391,0.000001
62,0.001417,0.001418,0.001416,0.000001
63,0.001448,0.001450,0.001447,0.000001
64,0.001489,0.001491,0.001487,0.000002
65,0.001544,0.001546,0.001541,0.000002
66,0.001604,0.001608,0.001601,0.000004
67,0.001671,0.001675,0.001666,0.000005
68,0.001707,0.001712,0.001702,0.000005
69,0.001733,0.001736,0.001730,0.000003
70,0.001733,0.001734,0.001732,0.000001
71,0.001759,0.001760,0.001759,0.000001
72,0.001759,0.001760,0.001759,0.000000
73,0.001791,0.001791,0.001791,0.000000
74,0.001791,0.001791,0.001791,0.000000
75,0.001791,0.001791,0.001791,0.000000
76,0.001797,0.001797,0.001797,0.000000
77,0.001797,0.001797,0.001797,0.000000
78,0.001797,0.001797,0.001797,0.000000
79,0.001797,0.001797,0.001797,0.000000
80,0.001797,0.001797,0.001797,0.000000
81,0.001797,0.001797,0.001797,0.000000
82,0.001797,0.001797,0.001797,0.000000
83,0.001592,0.001592,0.001592,0.000000
84,0.001449,0.001449,0.001449,0.000000
85,0.001371,0.001371,0.001371,0.000000
86,0.001345,0.001345,0.001345,0.000000
87,0.001324,0.001324,0.001324,0.000000
88,0.001324,0.001324,0.001324,0.000000
89,0.001304,0.001304,0.001304,0.000000
90,0.001304,0.001304,0.001304,0.000000
91,0.001304,0.001304,0.001304,0.000000
92,0.001286,0.001286,0.001286,0.000000
93,0.001286,0.001286,0.001286,0.000000
94,0.001286,0.001286,0.001286,0.000000
95,0.001286,0.001286,0.001286,0.000000
96,0.001286,0.001286,0.001286,0.000000
97,0.001286,0.001286,0.001286,0.000000
98,0.001286,0.001286,0.001286,0.000000
99,0.001286,0.001286,0.001286,0.000000
100,0.001286,0.001286,0.001286,0.000000
101,0.001286,0.001286,0.001286,0.000000
102,0.001286,0.001286,0.001286,0.000000
103,0.001286,0.001286,0.001286,0.000000
104,0.001286,0.001286,0.001286,0.000000
105,0.001286,0.001286,0.001286,0.000000
106,0.001286,0.001286,0.001286,0.000000
107,0.001286,0.001286,0.001286,0.000000
108,0.001286,0.001286,0.001286,0.000000
109,0.001286,0.001286,0.001286,0.000000
110,0.001286,0.001286,0.001286,0.000000
111,0.001286,0.001286,0.001286,0.000000
112,0.001286,0.001286,0.001286,0.000000
113,0.001286,0.001286,0.001286,0.000000
114,0.001286,0.001286,0.001286,0.000000
115,0.001286,0.001286,0.001286,0.000000
116,0.001286,0.001286,0.001286,0.000000
117,0.001286,0.001286,0.001286,0.000000
118,0.001286,0.001286,0.001286,0.000000
119,0.001286,0.001286,0.001286,0.000000
120,0.001286,0.001286,0.001286,0.000000
121,0.001286,0.001286,0.001286,0.000000
122,0.001369,0.001369,0.001369,0.000000
123,0.001469,0.001472,0.001467,0.000002
124,0.001573,0.001581,0.001566,0.000008
125,0.001696,0.001712,0.001681,0.000015
126,0.001842,0.001883,0.001802,0.000040
127,0.002030,0.002101,0.001964,0.000066
128,0.002280,0.002368,0.002198,0.000082
129,0.002597,0.002696,0.002505,0.000092
130,0.002948,0.003052,0.002851,0.000097
131,0.003407,0.003520,0.003302,0.000105
132,0.003956,0.004076,0.003844,0.000112
133,0.004546,0.004666,0.004432,0.000113
134,0.005275,0.005396,0.005161,0.000115
135,0.006130,0.006253,0.006012,0.000118
136,0.006974,0.007090,0.006862,0.000112
137,0.007326,0.007413,0.007241,0.000085
138,0.009970,0.010099,0.009844,0.000126
139,0.010275,0.010369,0.010184,0.000092
140,0.014256,0.014401,0.014115,0.000141
141,0.014593,0.014696,0.014491,0.000101
142,0.015037,0.015110,0.014964,0.000073
143,0.025848,0.027974,0.027551,-0.001703
144,0.026436,0.028498,0.028200,-0.001764
145,0.027274,0.029292,0.029081,-0.001808
146,0.028309,0.030296,0.030147,-0.001838
147,0.028622,0.030587,0.030483,-0.001860
148,0.027483,0.284887,0.276236,-0.248752
149,0.028907,0.284944,0.278956,-0.250049
150,0.028907,0.284001,0.279864,-0.250957
151,0.031512,0.285957,0.283102,-0.251590
152,0.031512,0.285509,0.283542,-0.252030
153,0.037450,0.291140,0.289784,-0.252334
154,0.037686,0.291163,0.290231,-0.252545
155,0.037686,0.291016,0.290376,-0.252691
156,0.037686,0.290915,0.290477,-0.252791
157,0.045000,0.310727,0.310423,-0.265423
158,0.045000,0.321534,0.321323,-0.276323
159,0.045000,-1083.325894,1083.397323,-1083.352323
160,0.045000,-1585.797387,1585.868816,-1585.823816
161,0.045000,-2323.150743,2323.222172,-2323.177172
162,0.045000,-3405.887574,3405.959005,-3405.914005
163,0.045000,-4996.774488,4996.845912,-4996.800912
164,0.045000,-7335.670937,7335.742357,-7335.697357
165,0.045000,-21552.715880,21552.715860,-21552.670860
166,0.045000,-31680.557244,31680.557201,-31680.512201
167,0.045000,-46594.597081,46594.597268,-46594.552268
168,0.045000,-68567.513972,68567.514175,-68567.469175
169,0.045000,-100955.928809,100955.928809,-100955.883809
170,0.045000,-148718.953325,148718.951415,-148718.906415
171,0.045000,-219186.029582,219186.027508,-219185.982508
172,0.045000,-323193.003290,323193.007801,-323192.962801
173,0.045000,-476773.689371,476773.699189,-476773.654189
174,0.045000,-703644.260034,703644.260034,-703644.215034
175,0.045000,-1038925.791045,1038925.791119,-1038925.746119
176,0.045000,-1534696.976642,1534696.875086,-1534696.830086
177,0.045000,-2268140.344326,2268140.122648,-2268140.077648
178,0.045000,-3353835.510772,3353835.510772,-3353835.465772
179,0.045000,-4962218.067687,4962218.078165,-4962218.033165
180,0.045000,-7346117.440160,7346122.100166,-7346122.055166
181,0.045000,-10879398.943407,10879398.943407,-10879398.898407
182,0.045000,-16130752.135729,16130752.135729,-16130752.090729
183,0.045000,-23946626.299902,23946650.547782,-23946650.502782
184,0.045000,-35592268.506983,35592215.337889,-35592215.292889
185,0.045000,-53237298.119090,53237181.323704,-53237181.278704
186,0.045000,-79845288.934655,79845288.934655,-79845288.889655
187,0.045000,-120957113.248730,120957113.248730,-120957113.203730
188,0.045000,-185991449.451346,185992644.792865,-185992644.747865
189,0.045000,-291299075.036853,291296844.888691,-291296844.843691
190,0.045000,-479290235.432259,479290235.432259,-479290235.387259
191,0.045000,-946042612.916650,946030119.630094,-946030119.585094
192,0.045000,-4329034852.226733,4326343855.755168,-4326343855.710168
193,0.045000,-2379918774.372290,2379918774.372290,-2379918774.327290
194,0.045000,-1636152127.168065,1636152127.168065,-1636152127.123065
195,0.045000,-1704384540.543515,1704449552.062876,-1704449552.017875
196,0.045000,-1893572598.434384,1893232879.563110,-1893232879.518110
197,0.045000,-2211766618.597865,2211766618.597865,-2211766618.552865
198,0.045000,-2582457400.180161,2582429670.906374,-2582429670.861374
199,0.045000,-3190394607.729815,3190369011.282188,-3190369011.237188
200,0.045000,-4298782480.640301,4296119213.442523,-4296119213.397523
201,0.045000,-4278908991.875957,4276266953.250700,-4276266953.205699
202,0.045000,-4266856440.040673,4264173381.125660,-4264173381.080660
203,0.027963,-332778297.583490,332778297.594416,-332778297.566453
204,0.025209,-2.340499,2.345916,-2.320707
205,0.024482,0.026796,0.024865,-0.000382
206,0.009523,0.009772,0.009288,0.000235
207,0.006031,0.006183,0.005888,0.000144
208,0.004233,0.004331,0.004141,0.000093
209,0.003337,0.003412,0.003266,0.000071
210,0.002804,0.002866,0.002744,0.000060
211,0.002456,0.002511,0.002403,0.000053
212,0.002202,0.002252,0.002154,0.000048
213,0.002012,0.002058,0.001968,0.000044
214,0.001860,0.001904,0.001818,0.000042
215,0.001728,0.001765,0.001692,0.000036
216,0.001599,0.001611,0.001587,0.000012
217,0.001481,0.001485,0.001478,0.000004
218,0.001404,0.001405,0.001403,0.000001
219,0.001384,0.001385,0.001384,0.000000
220,0.001361,0.001361,0.001361,0.000000
221,0.001340,0.001340,0.001340,0.000000
222,0.001342,0.001342,0.001342,0.000000
223,0.001304,0.001304,0.001304,0.000000
224,0.001304,0.001304,0.001304,0.000000
225,0.001304,0.001304,0.001304,0.000000
226,0.001286,0.001286,0.001286,0.000000
227,0.001286,0.001286,0.001286,0.000000
228,0.001286,0.001286,0.001286,0.000000
229,0.001286,0.001286,0.001286,0.000000
230,0.001286,0.001286,0.001286,0.000000
