Time,inflow,outflow
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,6.000000,0.000000
9,0.000000,0.000000
10,6.000000,0.000000
11,0.000000,0.000000
12,6.000000,0.000000
13,0.000000,0.000000
14,6.000000,0.000000
15,0.000000,0.000000
16,6.000000,0.000000
17,0.000000,0.000000
18,6.000000,0.000000
19,0.000000,0.000000
20,6.000000,0.000000
21,0.000000,0.000000
22,24.000000,0.000000
23,12.000000,0.000000
24,12.000000,0.000000
25,6.000000,0.000000
26,6.000000,6.000000
27,18.000000,0.000000
28,12.000000,0.000000
29,6.000000,0.000000
30,6.000000,0.000000
31,24.000000,6.000000
32,24.000000,0.000000
33,24.000000,0.000000
34,24.000000,0.000000
35,24.000000,6.000000
36,24.000000,0.000000
37,30.000000,6.000000
38,30.000000,0.000000
39,30.000000,6.000000
40,30.000000,0.000000
41,30.000000,6.000000
42,30.000000,6.000000
43,30.000000,0.000000
44,30.000000,0.000000
45,30.000000,0.000000
46,30.000000,30.000000
47,36.000000,6.000000
48,36.000000,6.000000
49,36.000000,6.000000
50,36.000000,6.000000
51,36.000000,6.000000
52,36.000000,0.000000
53,36.000000,24.000000
54,36.000000,12.000000
55,42.000000,6.000000
56,42.000000,0.000000
57,42.000000,24.000000
58,42.000000,0.000000
59,42.000000,24.000000
60,42.000000,0.000000
61,42.000000,24.000000
62,42.000000,0.000000
63,42.000000,24.000000
64,48.000000,24.000000
65,48.000000,24.000000
66,48.000000,24.000000
67,48.000000,6.000000
68,48.000000,24.000000
69,0.000000,6.000000
70,0.000000,30.000000
71,0.000000,30.000000
72,0.000000,24.000000
73,318.000000,6.000000
74,276.000000,30.000000
75,240.000000,30.000000
76,216.000000,30.000000
77,192.000000,30.000000
78,174.000000,30.000000
79,150.000000,36.000000
80,138.000000,36.000000
81,126.000000,36.000000
82,120.000000,36.000000
83,102.000000,36.000000
84,96.000000,36.000000
85,90.000000,66.000000
86,84.000000,54.000000
87,78.000000,72.000000
88,72.000000,60.000000
89,66.000000,72.000000
90,60.000000,60.000000
91,54.000000,78.000000
92,60.000000,72.000000
93,54.000000,60.000000
94,54.000000,66.000000
95,48.000000,78.000000
96,42.000000,72.000000
97,42.000000,72.000000
98,42.000000,66.000000
99,36.000000,72.000000
100,36.000000,72.000000
101,36.000000,66.000000
102,36.000000,66.000000
103,30.000000,66.000000
104,30.000000,78.000000
105,24.000000,78.000000
106,24.000000,78.000000
107,24.000000,84.000000
108,24.000000,66.000000
109,30.000000,66.000000
110,24.000000,66.000000
111,24.000000,78.000000
112,24.000000,72.000000
113,24.000000,48.000000
114,24.000000,72.000000
115,24.000000,66.000000
116,24.000000,66.000000
117,0.000000,66.000000
118,0.000000,36.000000
119,0.000000,6.000000
120,0.000000,66.000000
121,276.000000,54.000000
122,264.000000,48.000000
123,258.000000,54.000000
124,246.000000,66.000000
125,234.000000,60.000000
126,228.000000,72.000000
127,216.000000,72.000000
128,210.000000,66.000000
129,210.000000,72.000000
130,210.000000,78.000000
131,198.000000,78.000000
132,198.000000,84.000000
133,192.000000,66.000000
134,192.000000,60.000000
135,192.000000,42.000000
136,192.000000,48.000000
137,192.000000,18.000000
138,186.000000,6.000000
139,186.000000,54.000000
140,180.000000,42.000000
141,180.000000,6.000000
142,174.000000,72.000000
143,174.000000,18.000000
144,174.000000,36.000000
145,168.000000,6.000000
146,168.000000,60.000000
147,168.000000,18.000000
148,168.000000,30.000000
149,168.000000,0.000000
150,162.000000,6.000000
151,162.000000,0.000000
152,162.000000,54.000000
153,162.000000,0.000000
154,156.000000,30.000000
155,162.000000,0.000000
156,162.000000,30.000000
157,156.000000,0.000000
158,156.000000,24.000000
159,156.000000,0.000000
160,156.000000,24.000000
161,150.000000,0.000000
162,156.000000,24.000000
163,156.000000,0.000000
164,150.000000,24.000000
165,150.000000,0.000000
166,150.000000,30.000000
167,150.000000,0.000000
168,150.000000,24.000000
169,150.000000,0.000000
170,150.000000,24.000000
171,150.000000,0.000000
172,150.000000,24.000000
173,144.000000,24.000000
174,150.000000,24.000000
175,150.000000,24.000000
176,150.000000,426.000000
177,150.000000,402.000000
178,144.000000,402.000000
179,144.000000,372.000000
180,144.000000,372.000000
181,144.000000,360.000000
182,138.000000,348.000000
183,138.000000,330.000000
184,138.000000,312.000000
185,138.000000,306.000000
186,138.000000,300.000000
187,138.000000,282.000000
188,138.000000,282.000000
189,0.000000,276.000000
190,0.000000,270.000000
191,0.000000,204.000000
192,0.000000,216.000000
193,1278.000000,186.000000
194,1254.000000,252.000000
195,1236.000000,168.000000
196,1218.000000,252.000000
197,1212.000000,246.000000
198,1002.000000,258.000000
199,846.000000,264.000000
200,726.000000,276.000000
201,618.000000,294.000000
202,528.000000,300.000000
203,456.000000,318.000000
204,396.000000,294.000000
205,336.000000,336.000000
206,300.000000,342.000000
207,258.000000,360.000000
208,216.000000,366.000000
209,192.000000,366.000000
210,174.000000,366.000000
211,150.000000,384.000000
212,132.000000,342.000000
213,120.000000,384.000000
214,102.000000,384.000000
215,96.000000,378.000000
216,90.000000,378.000000
217,84.000000,366.000000
218,66.000000,372.000000
219,60.000000,348.000000
220,54.000000,366.000000
221,54.000000,354.000000
222,48.000000,348.000000
223,42.000000,348.000000
224,42.000000,330.000000
225,42.000000,342.000000
226,30.000000,324.000000
227,30.000000,318.000000
228,30.000000,294.000000
229,30.000000,288.000000
230,30.000000,300.000000
231,24.000000,282.000000
232,24.000000,264.000000
233,24.000000,276.000000
234,24.000000,252.000000
235,24.000000,264.000000
236,24.000000,228.000000
237,0.000000,228.000000
238,0.000000,222.000000
239,0.000000,126.000000
240,0.000000,144.000000
241,792.000000,222.000000
242,762.000000,186.000000
243,732.000000,180.000000
244,714.000000,180.000000
245,696.000000,204.000000
246,672.000000,156.000000
247,648.000000,102.000000
248,636.000000,186.000000
249,624.000000,186.000000
