Time,inflow,outflow
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,6.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,6.000000,0.000000
14,0.000000,0.000000
15,6.000000,0.000000
16,0.000000,0.000000
17,6.000000,0.000000
18,0.000000,0.000000
19,6.000000,0.000000
20,6.000000,0.000000
21,6.000000,0.000000
22,6.000000,0.000000
23,6.000000,0.000000
24,6.000000,0.000000
25,6.000000,0.000000
26,6.000000,0.000000
27,6.000000,0.000000
28,12.000000,0.000000
29,12.000000,0.000000
30,12.000000,0.000000
31,6.000000,0.000000
32,18.000000,0.000000
33,18.000000,0.000000
34,18.000000,0.000000
35,24.000000,0.000000
36,24.000000,0.000000
37,24.000000,0.000000
38,24.000000,0.000000
39,30.000000,0.000000
40,30.000000,0.000000
41,24.000000,0.000000
42,12.000000,0.000000
43,0.000000,0.000000
44,36.000000,0.000000
45,6.000000,0.000000
46,18.000000,0.000000
47,36.000000,0.000000
48,24.000000,0.000000
49,0.000000,0.000000
50,126.000000,0.000000
51,0.000000,24.000000
52,228.000000,24.000000
53,102.000000,24.000000
54,126.000000,24.000000
55,102.000000,24.000000
56,102.000000,24.000000
57,102.000000,24.000000
58,114.000000,36.000000
59,102.000000,30.000000
60,114.000000,42.000000
61,102.000000,42.000000
62,12.000000,48.000000
63,0.000000,36.000000
64,444.000000,24.000000
65,0.000000,6.000000
66,456.000000,18.000000
67,24.000000,6.000000
68,12.000000,108.000000
69,12.000000,6.000000
70,12.000000,114.000000
71,306.000000,6.000000
72,216.000000,114.000000
73,114.000000,12.000000
74,432.000000,6.000000
75,432.000000,108.000000
76,432.000000,54.000000
77,432.000000,42.000000
78,432.000000,102.000000
79,432.000000,96.000000
80,432.000000,0.000000
81,0.000000,210.000000
82,0.000000,108.000000
83,0.000000,12.000000
84,0.000000,12.000000
85,912.000000,0.000000
86,798.000000,114.000000
87,720.000000,0.000000
88,684.000000,114.000000
89,606.000000,0.000000
90,570.000000,534.000000
91,498.000000,12.000000
92,456.000000,12.000000
93,414.000000,48.000000
94,384.000000,384.000000
95,378.000000,384.000000
96,342.000000,384.000000
97,306.000000,384.000000
98,300.000000,414.000000
99,270.000000,336.000000
100,264.000000,414.000000
101,228.000000,336.000000
102,228.000000,336.000000
103,228.000000,336.000000
104,192.000000,336.000000
105,186.000000,342.000000
106,192.000000,342.000000
107,192.000000,342.000000
108,186.000000,342.000000
109,156.000000,264.000000
110,150.000000,306.000000
111,150.000000,264.000000
112,156.000000,228.000000
113,150.000000,228.000000
114,150.000000,264.000000
115,156.000000,306.000000
116,150.000000,0.000000
117,0.000000,0.000000
118,0.000000,0.000000
119,0.000000,0.000000
120,0.000000,0.000000
121,1464.000000,0.000000
122,1350.000000,0.000000
123,1272.000000,0.000000
124,1170.000000,0.000000
125,1110.000000,0.000000
126,1020.000000,0.000000
127,936.000000,0.000000
128,900.000000,0.000000
129,780.000000,0.000000
130,750.000000,0.000000
131,726.000000,0.000000
132,648.000000,0.000000
133,624.000000,0.000000
134,672.000000,0.000000
135,636.000000,0.000000
136,600.000000,0.000000
137,564.000000,0.000000
138,534.000000,0.000000
139,510.000000,0.000000
140,480.000000,0.000000
141,462.000000,0.000000
142,444.000000,0.000000
143,432.000000,0.000000
144,420.000000,0.000000
145,414.000000,0.000000
146,408.000000,0.000000
147,396.000000,0.000000
148,402.000000,0.000000
149,402.000000,0.000000
150,426.000000,0.000000
151,426.000000,0.000000
152,426.000000,0.000000
153,444.000000,0.000000
154,438.000000,0.000000
155,450.000000,0.000000
156,456.000000,0.000000
157,498.000000,0.000000
158,492.000000,0.000000
159,534.000000,0.000000
160,534.000000,0.000000
161,534.000000,0.000000
162,636.000000,0.000000
163,636.000000,0.000000
164,636.000000,0.000000
165,624.000000,0.000000
166,636.000000,0.000000
167,636.000000,0.000000
168,624.000000,0.000000
169,636.000000,0.000000
170,636.000000,0.000000
171,636.000000,2310.000000
172,726.000000,2310.000000
173,732.000000,2316.000000
174,744.000000,2322.000000
175,636.000000,2316.000000
176,648.000000,2196.000000
177,840.000000,2028.000000
178,840.000000,1884.000000
179,864.000000,1770.000000
180,858.000000,1668.000000
181,876.000000,1572.000000
182,858.000000,1482.000000
183,852.000000,1404.000000
184,840.000000,1332.000000
185,852.000000,1278.000000
186,852.000000,1230.000000
187,852.000000,1182.000000
188,828.000000,1128.000000
189,840.000000,744.000000
190,852.000000,636.000000
191,852.000000,1044.000000
192,828.000000,1068.000000
193,852.000000,1062.000000
194,840.000000,1056.000000
195,834.000000,978.000000
196,744.000000,960.000000
197,726.000000,942.000000
198,738.000000,954.000000
199,726.000000,954.000000
200,636.000000,954.000000
201,0.000000,522.000000
202,0.000000,534.000000
203,0.000000,522.000000
204,0.000000,534.000000
205,1218.000000,522.000000
206,1098.000000,534.000000
207,990.000000,522.000000
208,876.000000,522.000000
209,798.000000,534.000000
210,720.000000,942.000000
211,684.000000,528.000000
212,606.000000,636.000000
213,570.000000,630.000000
214,498.000000,636.000000
215,456.000000,624.000000
216,414.000000,714.000000
217,384.000000,1050.000000
218,378.000000,972.000000
219,342.000000,936.000000
220,306.000000,972.000000
221,300.000000,858.000000
222,270.000000,858.000000
223,264.000000,858.000000
224,228.000000,780.000000
225,228.000000,780.000000
226,228.000000,780.000000
227,192.000000,780.000000
228,186.000000,672.000000
229,192.000000,678.000000
230,192.000000,678.000000
231,186.000000,600.000000
232,156.000000,600.000000
233,150.000000,600.000000
234,150.000000,564.000000
235,156.000000,534.000000
236,150.000000,0.000000
237,0.000000,0.000000
238,0.000000,0.000000
239,0.000000,0.000000
240,0.000000,0.000000
241,2154.000000,0.000000
242,2160.000000,0.000000
243,2148.000000,0.000000
244,2040.000000,0.000000
245,1842.000000,0.000000
246,1716.000000,0.000000
247,1572.000000,0.000000
