Time,inflow,outflow
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,24.000000,0.000000
8,12.000000,0.000000
9,24.000000,0.000000
10,24.000000,0.000000
11,24.000000,0.000000
12,36.000000,0.000000
13,0.000000,0.000000
14,102.000000,0.000000
15,60.000000,0.000000
16,66.000000,0.000000
17,72.000000,24.000000
18,90.000000,12.000000
19,84.000000,0.000000
20,90.000000,24.000000
21,96.000000,24.000000
22,102.000000,0.000000
23,108.000000,48.000000
24,114.000000,0.000000
25,120.000000,66.000000
26,126.000000,12.000000
27,132.000000,24.000000
28,126.000000,60.000000
29,138.000000,24.000000
30,138.000000,36.000000
31,144.000000,66.000000
32,138.000000,84.000000
33,150.000000,66.000000
34,150.000000,96.000000
35,150.000000,78.000000
36,150.000000,96.000000
37,150.000000,66.000000
38,150.000000,96.000000
39,150.000000,78.000000
40,150.000000,60.000000
41,150.000000,108.000000
42,162.000000,66.000000
43,0.000000,150.000000
44,0.000000,126.000000
45,0.000000,150.000000
46,0.000000,126.000000
47,0.000000,126.000000
48,0.000000,60.000000
49,0.000000,96.000000
50,0.000000,66.000000
51,0.000000,90.000000
52,0.000000,60.000000
53,0.000000,102.000000
54,0.000000,60.000000
55,438.000000,102.000000
56,420.000000,72.000000
57,408.000000,90.000000
58,396.000000,60.000000
59,384.000000,102.000000
60,366.000000,60.000000
61,360.000000,90.000000
62,348.000000,60.000000
63,342.000000,216.000000
64,330.000000,60.000000
65,324.000000,222.000000
66,318.000000,60.000000
67,312.000000,216.000000
68,306.000000,186.000000
69,300.000000,228.000000
70,294.000000,222.000000
71,288.000000,186.000000
72,282.000000,228.000000
73,276.000000,222.000000
74,276.000000,222.000000
75,270.000000,234.000000
76,270.000000,234.000000
77,264.000000,228.000000
78,264.000000,228.000000
79,258.000000,216.000000
80,258.000000,348.000000
81,252.000000,216.000000
82,252.000000,354.000000
83,252.000000,240.000000
84,246.000000,234.000000
85,246.000000,348.000000
86,246.000000,234.000000
87,246.000000,228.000000
88,246.000000,228.000000
89,240.000000,348.000000
90,240.000000,222.000000
91,240.000000,222.000000
92,240.000000,210.000000
93,240.000000,336.000000
94,234.000000,210.000000
95,234.000000,222.000000
96,234.000000,210.000000
97,234.000000,216.000000
98,228.000000,246.000000
99,234.000000,216.000000
100,240.000000,246.000000
101,246.000000,246.000000
102,252.000000,246.000000
103,252.000000,246.000000
104,252.000000,222.000000
105,258.000000,216.000000
106,264.000000,240.000000
107,270.000000,216.000000
108,276.000000,264.000000
109,276.000000,246.000000
110,276.000000,210.000000
111,276.000000,222.000000
112,282.000000,330.000000
113,282.000000,354.000000
114,288.000000,210.000000
115,288.000000,222.000000
116,294.000000,252.000000
117,300.000000,330.000000
118,0.000000,252.000000
119,0.000000,228.000000
120,0.000000,204.000000
121,924.000000,354.000000
122,912.000000,216.000000
123,900.000000,240.000000
124,852.000000,348.000000
125,798.000000,372.000000
126,780.000000,414.000000
127,762.000000,330.000000
128,756.000000,348.000000
129,738.000000,396.000000
130,756.000000,438.000000
131,738.000000,498.000000
132,738.000000,522.000000
133,756.000000,558.000000
134,726.000000,456.000000
135,648.000000,606.000000
136,594.000000,504.000000
137,552.000000,672.000000
138,510.000000,552.000000
139,474.000000,678.000000
140,438.000000,582.000000
141,408.000000,708.000000
142,384.000000,588.000000
143,354.000000,594.000000
144,336.000000,690.000000
145,312.000000,570.000000
146,294.000000,552.000000
147,288.000000,558.000000
148,276.000000,672.000000
149,264.000000,510.000000
150,246.000000,504.000000
151,240.000000,486.000000
152,234.000000,480.000000
153,222.000000,462.000000
154,216.000000,450.000000
155,222.000000,438.000000
156,210.000000,558.000000
157,204.000000,414.000000
158,228.000000,384.000000
159,246.000000,366.000000
160,264.000000,348.000000
161,276.000000,348.000000
162,288.000000,336.000000
163,0.000000,324.000000
164,0.000000,324.000000
165,0.000000,312.000000
166,0.000000,300.000000
167,0.000000,294.000000
168,0.000000,276.000000
169,0.000000,258.000000
170,0.000000,222.000000
171,0.000000,210.000000
172,0.000000,186.000000
173,0.000000,174.000000
174,0.000000,174.000000
175,1866.000000,150.000000
176,1764.000000,102.000000
177,1674.000000,162.000000
178,1596.000000,174.000000
179,1524.000000,180.000000
180,1458.000000,318.000000
181,1392.000000,372.000000
182,1338.000000,402.000000
183,1284.000000,438.000000
184,1236.000000,606.000000
185,1200.000000,630.000000
186,1152.000000,732.000000
187,1122.000000,702.000000
188,1098.000000,810.000000
189,1074.000000,822.000000
190,1062.000000,840.000000
191,1044.000000,822.000000
192,1026.000000,858.000000
193,1020.000000,912.000000
194,1014.000000,1002.000000
195,1002.000000,1038.000000
196,990.000000,1008.000000
197,990.000000,990.000000
198,978.000000,996.000000
199,972.000000,1038.000000
200,966.000000,1038.000000
201,966.000000,1050.000000
202,960.000000,1026.000000
203,960.000000,1062.000000
204,960.000000,1056.000000
205,954.000000,1032.000000
206,948.000000,1056.000000
207,948.000000,1044.000000
208,948.000000,1026.000000
209,948.000000,1026.000000
210,948.000000,1020.000000
211,948.000000,1014.000000
212,954.000000,1002.000000
213,942.000000,996.000000
214,942.000000,984.000000
215,948.000000,978.000000
216,948.000000,972.000000
217,942.000000,960.000000
218,942.000000,948.000000
219,942.000000,948.000000
220,942.000000,960.000000
221,942.000000,954.000000
222,936.000000,972.000000
223,936.000000,972.000000
224,936.000000,960.000000
225,936.000000,960.000000
226,942.000000,942.000000
227,942.000000,948.000000
228,942.000000,942.000000
229,942.000000,960.000000
230,942.000000,960.000000
231,942.000000,954.000000
232,936.000000,960.000000
233,942.000000,960.000000
234,936.000000,954.000000
235,930.000000,954.000000
236,924.000000,960.000000
237,924.000000,960.000000
238,0.000000,966.000000
239,0.000000,972.000000
240,0.000000,948.000000
241,1440.000000,894.000000
242,1428.000000,864.000000
243,1386.000000,858.000000
244,1398.000000,834.000000
245,1380.000000,846.000000
246,1362.000000,816.000000
