Time,inflow,outflow
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,0.000000,0.000000
20,0.000000,0.000000
21,0.000000,0.000000
22,0.000000,0.000000
23,0.000000,0.000000
24,0.000000,0.000000
25,0.000000,0.000000
26,0.000000,0.000000
27,0.000000,0.000000
28,0.000000,0.000000
29,0.000000,0.000000
30,0.000000,0.000000
31,0.000000,0.000000
32,0.000000,0.000000
33,0.000000,0.000000
34,0.000000,0.000000
35,0.000000,0.000000
36,0.000000,0.000000
37,0.000000,0.000000
38,0.000000,0.000000
39,0.000000,0.000000
40,0.000000,0.000000
41,0.000000,0.000000
42,0.000000,0.000000
43,12.000000,0.000000
44,0.000000,0.000000
45,0.000000,0.000000
46,0.000000,0.000000
47,12.000000,0.000000
48,0.000000,0.000000
49,0.000000,0.000000
50,0.000000,0.000000
51,12.000000,0.000000
52,0.000000,0.000000
53,12.000000,0.000000
54,0.000000,0.000000
55,0.000000,0.000000
56,0.000000,0.000000
57,0.000000,0.000000
58,0.000000,0.000000
59,36.000000,0.000000
60,0.000000,0.000000
61,0.000000,12.000000
62,0.000000,0.000000
63,0.000000,0.000000
64,0.000000,12.000000
65,0.000000,0.000000
66,12.000000,0.000000
67,0.000000,0.000000
68,0.000000,12.000000
69,0.000000,0.000000
70,36.000000,12.000000
71,24.000000,0.000000
72,24.000000,12.000000
73,36.000000,0.000000
74,48.000000,0.000000
75,54.000000,0.000000
76,60.000000,36.000000
77,60.000000,0.000000
78,54.000000,24.000000
79,60.000000,12.000000
80,60.000000,12.000000
81,48.000000,0.000000
82,54.000000,0.000000
83,48.000000,0.000000
84,42.000000,0.000000
85,36.000000,0.000000
86,48.000000,0.000000
87,60.000000,0.000000
88,54.000000,0.000000
89,48.000000,0.000000
90,36.000000,0.000000
91,36.000000,0.000000
92,72.000000,0.000000
93,72.000000,0.000000
94,72.000000,0.000000
95,72.000000,0.000000
96,84.000000,0.000000
97,78.000000,0.000000
98,90.000000,0.000000
99,96.000000,0.000000
100,108.000000,0.000000
101,108.000000,0.000000
102,108.000000,0.000000
103,108.000000,0.000000
104,108.000000,0.000000
105,120.000000,0.000000
106,126.000000,0.000000
107,120.000000,0.000000
108,120.000000,0.000000
109,126.000000,0.000000
110,126.000000,0.000000
111,126.000000,0.000000
112,120.000000,0.000000
113,108.000000,0.000000
114,96.000000,0.000000
115,96.000000,0.000000
116,84.000000,0.000000
117,78.000000,0.000000
118,78.000000,0.000000
119,66.000000,0.000000
120,54.000000,0.000000
121,42.000000,0.000000
122,54.000000,0.000000
123,42.000000,0.000000
124,42.000000,0.000000
125,36.000000,0.000000
126,24.000000,0.000000
127,0.000000,0.000000
128,42.000000,0.000000
129,0.000000,0.000000
130,42.000000,0.000000
131,0.000000,0.000000
132,42.000000,0.000000
133,24.000000,0.000000
134,12.000000,0.000000
135,42.000000,0.000000
136,54.000000,0.000000
137,84.000000,0.000000
138,96.000000,0.000000
139,114.000000,0.000000
140,132.000000,0.000000
141,138.000000,0.000000
142,162.000000,0.000000
143,168.000000,0.000000
144,180.000000,0.000000
145,186.000000,0.000000
146,192.000000,0.000000
147,192.000000,0.000000
148,198.000000,0.000000
149,204.000000,0.000000
150,204.000000,0.000000
151,204.000000,0.000000
152,198.000000,0.000000
153,198.000000,0.000000
154,198.000000,0.000000
155,198.000000,0.000000
156,198.000000,0.000000
157,192.000000,0.000000
158,192.000000,0.000000
159,186.000000,0.000000
160,180.000000,0.000000
161,168.000000,0.000000
162,162.000000,0.000000
163,156.000000,0.000000
164,150.000000,0.000000
165,144.000000,0.000000
166,138.000000,0.000000
167,132.000000,0.000000
168,126.000000,0.000000
169,120.000000,1398.000000
170,114.000000,1200.000000
171,108.000000,1032.000000
172,102.000000,882.000000
173,96.000000,762.000000
174,96.000000,660.000000
175,90.000000,576.000000
176,84.000000,498.000000
177,78.000000,438.000000
178,72.000000,384.000000
179,66.000000,336.000000
180,60.000000,300.000000
181,54.000000,270.000000
182,48.000000,240.000000
183,42.000000,216.000000
184,36.000000,192.000000
185,36.000000,174.000000
186,30.000000,156.000000
187,24.000000,138.000000
188,24.000000,126.000000
189,24.000000,114.000000
190,18.000000,102.000000
191,18.000000,0.000000
192,12.000000,0.000000
193,12.000000,0.000000
194,6.000000,0.000000
195,0.000000,0.000000
196,0.000000,0.000000
197,36.000000,0.000000
198,24.000000,0.000000
199,42.000000,0.000000
200,60.000000,0.000000
201,84.000000,0.000000
202,102.000000,0.000000
203,114.000000,0.000000
204,126.000000,0.000000
205,138.000000,0.000000
206,138.000000,0.000000
207,138.000000,0.000000
208,132.000000,0.000000
209,132.000000,0.000000
210,132.000000,0.000000
211,126.000000,0.000000
212,126.000000,0.000000
213,114.000000,0.000000
214,108.000000,0.000000
215,102.000000,0.000000
216,78.000000,0.000000
217,78.000000,0.000000
218,72.000000,0.000000
219,90.000000,0.000000
220,72.000000,0.000000
221,78.000000,0.000000
222,72.000000,0.000000
223,72.000000,0.000000
224,72.000000,0.000000
225,84.000000,0.000000
226,72.000000,0.000000
227,72.000000,0.000000
228,78.000000,0.000000
229,78.000000,0.000000
230,78.000000,0.000000
231,78.000000,0.000000
232,84.000000,0.000000
233,84.000000,0.000000
234,84.000000,0.000000
235,84.000000,0.000000
236,78.000000,0.000000
237,84.000000,0.000000
238,84.000000,0.000000
239,84.000000,0.000000
240,84.000000,0.000000
241,84.000000,0.000000
242,84.000000,0.000000
243,84.000000,0.000000
244,84.000000,0.000000
245,84.000000,0.000000
246,84.000000,0.000000
247,42.000000,0.000000
248,42.000000,0.000000
249,42.000000,0.000000
