Time,inflow,outflow
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,6.000000,0.000000
15,0.000000,0.000000
16,18.000000,0.000000
17,12.000000,0.000000
18,12.000000,0.000000
19,18.000000,0.000000
20,18.000000,12.000000
21,24.000000,6.000000
22,30.000000,6.000000
23,36.000000,12.000000
24,36.000000,18.000000
25,42.000000,18.000000
26,48.000000,24.000000
27,48.000000,30.000000
28,48.000000,36.000000
29,54.000000,30.000000
30,60.000000,42.000000
31,60.000000,48.000000
32,66.000000,48.000000
33,66.000000,54.000000
34,66.000000,48.000000
35,66.000000,60.000000
36,66.000000,60.000000
37,72.000000,60.000000
38,72.000000,66.000000
39,72.000000,66.000000
40,72.000000,72.000000
41,72.000000,72.000000
42,72.000000,72.000000
43,72.000000,72.000000
44,72.000000,72.000000
45,72.000000,72.000000
46,72.000000,72.000000
47,72.000000,72.000000
48,72.000000,72.000000
49,0.000000,72.000000
50,0.000000,72.000000
51,534.000000,60.000000
52,528.000000,42.000000
53,534.000000,108.000000
54,534.000000,204.000000
55,534.000000,276.000000
56,528.000000,312.000000
57,522.000000,366.000000
58,522.000000,438.000000
59,522.000000,456.000000
60,486.000000,504.000000
61,456.000000,522.000000
62,432.000000,498.000000
63,408.000000,510.000000
64,384.000000,498.000000
65,324.000000,468.000000
66,246.000000,444.000000
67,198.000000,432.000000
68,156.000000,390.000000
69,126.000000,348.000000
70,108.000000,306.000000
71,114.000000,264.000000
72,144.000000,180.000000
73,150.000000,174.000000
74,132.000000,162.000000
75,162.000000,174.000000
76,168.000000,162.000000
77,174.000000,156.000000
78,174.000000,150.000000
79,180.000000,156.000000
80,186.000000,156.000000
81,180.000000,168.000000
82,192.000000,180.000000
83,192.000000,168.000000
84,192.000000,174.000000
85,198.000000,180.000000
86,198.000000,168.000000
87,198.000000,192.000000
88,198.000000,192.000000
89,204.000000,198.000000
90,204.000000,198.000000
91,204.000000,198.000000
92,204.000000,198.000000
93,204.000000,198.000000
94,204.000000,198.000000
95,204.000000,204.000000
96,204.000000,204.000000
97,204.000000,204.000000
98,204.000000,204.000000
99,204.000000,204.000000
100,204.000000,204.000000
101,204.000000,204.000000
102,204.000000,204.000000
103,204.000000,204.000000
104,204.000000,204.000000
105,204.000000,204.000000
106,204.000000,204.000000
107,204.000000,204.000000
108,204.000000,204.000000
109,0.000000,204.000000
110,0.000000,204.000000
111,0.000000,186.000000
112,0.000000,126.000000
113,0.000000,72.000000
114,0.000000,60.000000
115,0.000000,0.000000
116,0.000000,144.000000
117,0.000000,0.000000
118,0.000000,0.000000
119,0.000000,144.000000
120,0.000000,0.000000
121,336.000000,0.000000
122,330.000000,0.000000
123,330.000000,42.000000
124,324.000000,108.000000
125,306.000000,162.000000
126,282.000000,210.000000
127,276.000000,246.000000
128,258.000000,258.000000
129,252.000000,270.000000
130,246.000000,270.000000
131,246.000000,270.000000
132,240.000000,264.000000
133,240.000000,258.000000
134,246.000000,258.000000
135,246.000000,246.000000
136,252.000000,252.000000
137,246.000000,246.000000
138,252.000000,246.000000
139,246.000000,252.000000
140,246.000000,252.000000
141,246.000000,246.000000
142,234.000000,240.000000
143,222.000000,246.000000
144,216.000000,246.000000
145,204.000000,240.000000
146,192.000000,228.000000
147,186.000000,222.000000
148,174.000000,222.000000
149,162.000000,216.000000
150,156.000000,204.000000
151,144.000000,198.000000
152,138.000000,186.000000
153,132.000000,174.000000
154,120.000000,168.000000
155,114.000000,162.000000
156,108.000000,150.000000
157,102.000000,144.000000
158,96.000000,132.000000
159,90.000000,120.000000
160,90.000000,114.000000
161,84.000000,108.000000
162,84.000000,102.000000
163,78.000000,102.000000
164,78.000000,90.000000
165,78.000000,90.000000
166,78.000000,90.000000
167,72.000000,90.000000
168,72.000000,84.000000
169,0.000000,78.000000
170,0.000000,78.000000
171,396.000000,66.000000
172,396.000000,54.000000
173,390.000000,54.000000
174,384.000000,132.000000
175,396.000000,204.000000
176,384.000000,270.000000
177,390.000000,312.000000
178,390.000000,342.000000
179,390.000000,318.000000
180,390.000000,354.000000
181,366.000000,372.000000
182,348.000000,354.000000
183,324.000000,366.000000
184,300.000000,378.000000
185,270.000000,372.000000
186,246.000000,372.000000
187,222.000000,342.000000
188,198.000000,330.000000
189,174.000000,306.000000
190,150.000000,282.000000
191,132.000000,258.000000
192,114.000000,228.000000
193,90.000000,216.000000
194,78.000000,186.000000
195,12.000000,162.000000
196,12.000000,144.000000
197,12.000000,114.000000
198,24.000000,84.000000
199,60.000000,42.000000
200,150.000000,24.000000
201,156.000000,54.000000
202,174.000000,66.000000
203,192.000000,30.000000
204,204.000000,30.000000
205,204.000000,150.000000
206,198.000000,156.000000
207,198.000000,168.000000
208,198.000000,180.000000
209,198.000000,198.000000
210,198.000000,198.000000
211,198.000000,198.000000
212,198.000000,198.000000
213,198.000000,198.000000
214,198.000000,198.000000
215,198.000000,198.000000
216,204.000000,198.000000
217,204.000000,198.000000
218,204.000000,198.000000
219,204.000000,198.000000
220,204.000000,198.000000
221,204.000000,204.000000
222,204.000000,204.000000
223,204.000000,204.000000
224,204.000000,204.000000
225,204.000000,204.000000
226,204.000000,204.000000
227,204.000000,204.000000
228,204.000000,204.000000
229,0.000000,204.000000
230,0.000000,204.000000
231,0.000000,186.000000
232,0.000000,126.000000
233,0.000000,72.000000
234,0.000000,60.000000
235,0.000000,0.000000
236,0.000000,144.000000
237,0.000000,0.000000
238,0.000000,0.000000
239,0.000000,144.000000
240,0.000000,0.000000
241,282.000000,0.000000
242,282.000000,0.000000
243,276.000000,30.000000
244,276.000000,90.000000
245,276.000000,138.000000
246,276.000000,174.000000
247,276.000000,210.000000
248,264.000000,228.000000
249,264.000000,246.000000
250,252.000000,258.000000
