Time,inflow,outflow
1,630.000000,0.000000
2,630.000000,0.000000
3,630.000000,0.000000
4,630.000000,6.000000
5,630.000000,138.000000
6,630.000000,120.000000
7,630.000000,216.000000
8,630.000000,258.000000
9,630.000000,330.000000
10,630.000000,378.000000
11,630.000000,420.000000
12,630.000000,462.000000
13,630.000000,444.000000
14,630.000000,486.000000
15,630.000000,516.000000
16,630.000000,540.000000
17,630.000000,564.000000
18,630.000000,576.000000
19,630.000000,588.000000
20,630.000000,594.000000
21,630.000000,600.000000
22,630.000000,612.000000
23,630.000000,618.000000
24,630.000000,618.000000
25,630.000000,624.000000
26,630.000000,624.000000
27,630.000000,624.000000
28,630.000000,624.000000
29,630.000000,630.000000
30,630.000000,630.000000
31,630.000000,630.000000
32,630.000000,630.000000
33,630.000000,630.000000
34,630.000000,630.000000
35,630.000000,630.000000
36,630.000000,630.000000
37,630.000000,630.000000
38,630.000000,630.000000
39,630.000000,630.000000
40,630.000000,630.000000
41,630.000000,630.000000
42,630.000000,630.000000
43,630.000000,630.000000
44,630.000000,630.000000
45,630.000000,630.000000
46,630.000000,630.000000
47,630.000000,630.000000
48,630.000000,630.000000
49,630.000000,630.000000
50,630.000000,630.000000
51,630.000000,630.000000
52,630.000000,630.000000
53,630.000000,630.000000
54,630.000000,630.000000
55,630.000000,630.000000
56,630.000000,630.000000
57,630.000000,630.000000
58,630.000000,630.000000
59,630.000000,630.000000
60,630.000000,630.000000
61,630.000000,630.000000
62,630.000000,630.000000
63,630.000000,630.000000
64,630.000000,630.000000
65,630.000000,630.000000
66,630.000000,630.000000
67,630.000000,630.000000
68,630.000000,630.000000
69,630.000000,630.000000
70,630.000000,630.000000
71,630.000000,630.000000
72,630.000000,630.000000
73,630.000000,630.000000
74,630.000000,630.000000
75,630.000000,630.000000
76,630.000000,630.000000
77,630.000000,630.000000
78,630.000000,630.000000
79,630.000000,0.000000
80,630.000000,0.000000
81,630.000000,0.000000
82,630.000000,0.000000
83,630.000000,0.000000
84,630.000000,0.000000
85,630.000000,0.000000
86,630.000000,0.000000
87,630.000000,0.000000
88,630.000000,0.000000
89,630.000000,0.000000
90,630.000000,0.000000
91,630.000000,0.000000
92,630.000000,0.000000
93,630.000000,0.000000
94,630.000000,0.000000
95,630.000000,0.000000
96,630.000000,0.000000
97,630.000000,0.000000
98,630.000000,0.000000
99,630.000000,0.000000
100,630.000000,0.000000
101,630.000000,0.000000
102,630.000000,0.000000
103,630.000000,0.000000
104,630.000000,0.000000
105,630.000000,0.000000
106,630.000000,0.000000
107,630.000000,0.000000
108,630.000000,0.000000
109,630.000000,0.000000
110,630.000000,0.000000
111,630.000000,0.000000
112,630.000000,0.000000
113,630.000000,0.000000
114,630.000000,0.000000
115,630.000000,0.000000
116,630.000000,0.000000
117,630.000000,0.000000
118,630.000000,0.000000
119,630.000000,0.000000
120,630.000000,0.000000
121,630.000000,2340.000000
122,630.000000,2340.000000
123,630.000000,2340.000000
124,630.000000,2340.000000
125,630.000000,2340.000000
126,630.000000,2346.000000
127,630.000000,2346.000000
128,630.000000,2346.000000
129,630.000000,2346.000000
130,630.000000,2340.000000
131,630.000000,2352.000000
132,630.000000,2310.000000
133,630.000000,1908.000000
134,630.000000,1632.000000
135,630.000000,1416.000000
136,630.000000,1248.000000
137,630.000000,1116.000000
138,630.000000,1008.000000
139,630.000000,924.000000
140,630.000000,858.000000
141,630.000000,810.000000
142,630.000000,774.000000
143,630.000000,744.000000
144,630.000000,720.000000
145,630.000000,702.000000
146,630.000000,684.000000
147,630.000000,672.000000
148,630.000000,666.000000
149,630.000000,648.000000
150,630.000000,648.000000
151,630.000000,642.000000
152,630.000000,642.000000
153,630.000000,636.000000
154,630.000000,636.000000
155,630.000000,636.000000
156,630.000000,636.000000
157,630.000000,630.000000
158,630.000000,630.000000
159,630.000000,630.000000
160,630.000000,630.000000
161,630.000000,630.000000
162,630.000000,630.000000
163,630.000000,630.000000
164,630.000000,630.000000
165,630.000000,630.000000
166,630.000000,630.000000
167,630.000000,630.000000
168,630.000000,630.000000
169,630.000000,630.000000
170,630.000000,630.000000
171,630.000000,630.000000
172,630.000000,630.000000
173,630.000000,630.000000
174,630.000000,630.000000
175,630.000000,636.000000
176,630.000000,636.000000
177,630.000000,630.000000
178,630.000000,636.000000
179,630.000000,636.000000
180,630.000000,522.000000
181,630.000000,534.000000
182,630.000000,552.000000
183,630.000000,570.000000
184,630.000000,702.000000
185,630.000000,690.000000
186,630.000000,678.000000
187,630.000000,666.000000
188,630.000000,654.000000
189,630.000000,648.000000
190,630.000000,654.000000
191,630.000000,642.000000
192,630.000000,642.000000
193,630.000000,636.000000
194,630.000000,636.000000
195,630.000000,636.000000
196,630.000000,636.000000
197,630.000000,636.000000
198,630.000000,630.000000
199,630.000000,0.000000
200,630.000000,0.000000
201,630.000000,0.000000
202,630.000000,0.000000
203,630.000000,0.000000
204,630.000000,0.000000
205,630.000000,0.000000
206,630.000000,0.000000
207,630.000000,0.000000
208,630.000000,0.000000
209,630.000000,0.000000
210,630.000000,0.000000
211,630.000000,0.000000
212,630.000000,0.000000
213,630.000000,0.000000
214,630.000000,0.000000
215,630.000000,0.000000
216,630.000000,0.000000
217,630.000000,0.000000
218,630.000000,0.000000
219,630.000000,0.000000
220,630.000000,0.000000
221,630.000000,0.000000
222,630.000000,0.000000
223,630.000000,0.000000
224,630.000000,0.000000
225,630.000000,0.000000
226,630.000000,0.000000
227,630.000000,0.000000
228,630.000000,0.000000
229,630.000000,0.000000
230,630.000000,0.000000
231,630.000000,0.000000
232,630.000000,0.000000
233,630.000000,0.000000
234,630.000000,0.000000
235,630.000000,0.000000
236,630.000000,0.000000
237,630.000000,0.000000
238,630.000000,0.000000
239,630.000000,0.000000
240,630.000000,0.000000
241,630.000000,2340.000000
242,630.000000,2346.000000
243,630.000000,2340.000000
244,630.000000,2340.000000
245,630.000000,2340.000000
246,630.000000,2346.000000
247,630.000000,2346.000000
248,630.000000,2340.000000
249,630.000000,2340.000000
250,630.000000,2340.000000
251,630.000000,2346.000000
252,630.000000,2316.000000
253,630.000000,1914.000000
254,630.000000,1632.000000
255,630.000000,1416.000000
256,630.000000,1254.000000
257,630.000000,1116.000000
258,630.000000,1014.000000
259,630.000000,930.000000
260,630.000000,864.000000
261,630.000000,816.000000
262,630.000000,774.000000
263,630.000000,738.000000
264,630.000000,714.000000
265,630.000000,696.000000
266,630.000000,684.000000
267,630.000000,672.000000
268,630.000000,660.000000
269,630.000000,654.000000
270,630.000000,648.000000
271,630.000000,648.000000
272,630.000000,642.000000
273,630.000000,642.000000
274,630.000000,636.000000
275,630.000000,636.000000
276,630.000000,636.000000
277,630.000000,636.000000
278,630.000000,630.000000
279,630.000000,630.000000
280,630.000000,630.000000
281,630.000000,630.000000
282,630.000000,630.000000
283,630.000000,630.000000
284,630.000000,630.000000
285,630.000000,630.000000
286,630.000000,630.000000
287,630.000000,630.000000
288,630.000000,630.000000
289,630.000000,630.000000
290,630.000000,630.000000
291,630.000000,630.000000
292,630.000000,630.000000
293,630.000000,636.000000
294,630.000000,636.000000
295,630.000000,630.000000
296,630.000000,636.000000
297,630.000000,636.000000
298,630.000000,522.000000
299,630.000000,534.000000
300,630.000000,552.000000
301,630.000000,570.000000
302,630.000000,582.000000
303,630.000000,594.000000
304,630.000000,720.000000
305,630.000000,702.000000
306,630.000000,690.000000
