Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.000000,0.000000,0.000000,0.000000,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.016004,0.016804,0.015203,0.000001,0.000000
32,0.028550,0.029437,0.027663,0.000001,0.000000
33,0.038385,0.039237,0.037533,0.000001,0.000000
34,0.062099,0.063460,0.060739,0.000002,0.074074
35,0.080690,0.082105,0.079275,0.000002,0.074074
36,0.111268,0.113157,0.109379,0.000004,0.074074
37,0.151243,0.153731,0.148756,0.000006,0.148148
38,0.108508,0.111010,0.106006,0.000006,0.074074
39,0.149079,0.151901,0.146258,0.000008,0.148148
40,0.180886,0.183610,0.178161,0.000007,0.148148
41,0.131746,0.134219,0.129273,0.000006,0.074074
42,0.167297,0.169928,0.164666,0.000007,0.148148
43,0.195167,0.197656,0.192678,0.000006,0.148148
44,0.142942,0.145178,0.140705,0.000005,0.074074
45,0.176074,0.178486,0.173662,0.000006,0.148148
46,0.218052,0.220877,0.215226,0.000008,0.148148
47,0.192890,0.196189,0.189590,0.000011,0.148148
48,0.247238,0.250990,0.243486,0.000014,0.148148
49,0.289844,0.293476,0.286212,0.000013,0.222222
50,0.249171,0.252473,0.245870,0.000011,0.148148
51,0.275356,0.278257,0.272456,0.000008,0.222222
52,1.958207,2.046083,1.870331,0.007722,1.740741
53,4.791653,4.962636,4.620671,0.029235,4.592593
54,8.010649,8.259029,7.762269,0.061693,7.074074
55,12.062532,12.380013,11.745052,0.100794,8.777778
56,17.674308,18.049391,17.299225,0.140688,14.703704
57,21.143393,21.568362,20.718424,0.180599,18.333333
58,24.205463,24.671135,23.739792,0.216850,21.444444
59,28.367977,28.867868,27.868086,0.249891,25.592593
60,29.957658,30.484254,29.431061,0.277304,26.481481
61,33.578831,34.128279,33.029383,0.301893,28.703704
62,36.693144,37.263778,36.122510,0.325623,31.703704
63,38.987835,39.575735,38.399936,0.345626,34.851852
64,39.929421,40.531799,39.327043,0.362859,35.333333
65,41.509141,42.125249,40.893034,0.379589,37.518519
66,43.597130,44.222377,42.971883,0.390934,39.518519
67,51.413936,52.040883,50.786990,0.393061,47.666667
68,58.918241,59.536626,58.299857,0.382400,55.888889
69,66.081539,66.684317,65.478761,0.363341,61.222222
70,72.817466,73.397790,72.237142,0.336776,67.037037
71,79.090327,79.642945,78.537709,0.305387,72.888889
72,84.688096,85.203903,84.172289,0.266057,79.777778
73,89.764628,90.242092,89.287163,0.227972,85.592593
74,94.440537,94.881891,93.999182,0.194794,88.814815
75,98.890398,99.301788,98.479008,0.169242,92.074074
76,102.979007,103.360876,102.597137,0.145824,97.259259
77,106.896437,107.254212,106.538662,0.128003,101.851852
78,110.655665,110.993323,110.318008,0.114012,105.000000
79,114.306876,114.628452,113.985300,0.103411,108.185185
80,117.857403,118.165756,117.549049,0.095082,111.407407
81,121.320995,121.618380,121.023611,0.088438,115.037037
82,124.740442,125.029568,124.451316,0.083594,117.814815
83,128.101275,128.383450,127.819100,0.079623,121.111111
84,131.424159,131.700831,131.147487,0.076548,124.296296
85,134.725295,134.997870,134.452720,0.074297,127.555556
86,138.009382,138.278887,137.739877,0.072633,130.740741
87,141.264099,141.530802,140.997397,0.071130,133.888889
88,144.511796,144.776546,144.247047,0.070092,137.148148
89,147.761832,148.125454,147.398210,0.132221,140.296296
90,151.007152,151.485787,150.528516,0.229092,143.481481
91,154.303433,154.964656,153.642209,0.437217,146.703704
92,157.615427,158.427984,156.802869,0.660249,149.925926
93,160.961459,161.911640,160.011278,0.902844,153.074074
94,164.347368,165.438897,163.255839,1.191435,156.296296
95,167.762642,168.962547,166.562738,1.439770,159.481481
96,171.212727,172.481763,169.943691,1.610452,162.629630
97,174.681034,175.987874,173.374195,1.707830,165.888889
98,178.139582,179.441437,176.837728,1.694826,169.074074
99,181.593538,182.855893,180.331183,1.593541,172.296296
100,184.955354,186.138835,183.771873,1.400627,175.444444
101,188.182508,189.264496,187.100520,1.170698,178.629630
102,191.241773,192.214810,190.268737,0.946800,181.888889
103,194.102587,194.975615,193.229559,0.762178,185.074074
104,196.750894,197.547837,195.953952,0.635118,188.296296
105,199.167834,199.917907,198.417762,0.562608,191.518519
106,201.365013,202.094495,200.635531,0.532144,194.185185
107,203.339815,204.052871,202.626760,0.508448,194.777778
108,205.111647,205.797699,204.425596,0.470667,194.777778
