Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.413793,0.413793,0.413793,0.000000,0.413793
2,0.868807,0.870194,0.867420,0.000002,0.896552
3,1.293312,1.296500,1.290125,0.000010,1.298851
4,1.689355,1.694612,1.684097,0.000028,1.701149
5,2.058842,2.066335,2.051350,0.000056,2.103448
6,2.403556,2.413379,2.393732,0.000097,2.586207
7,2.725157,2.737360,2.712953,0.000149,2.827586
8,3.025194,3.039792,3.010596,0.000213,3.149425
9,3.305114,3.322094,3.288133,0.000288,3.551724
10,3.566265,3.585598,3.546933,0.000374,3.862069
11,3.809906,3.831546,3.788267,0.000468,4.114943
12,4.037212,4.061101,4.013322,0.000571,4.344828
13,4.341230,4.367306,4.315154,0.000680,4.643678
14,4.555898,4.584247,4.527550,0.000804,4.873563
15,4.733185,4.763726,4.702644,0.000933,5.114943
16,5.002033,5.034647,4.969418,0.001064,5.379310
17,5.183889,5.218631,5.149146,0.001207,5.563218
18,5.319069,5.355847,5.282290,0.001353,5.735632
19,5.560127,5.598797,5.521458,0.001495,5.988506
20,5.670080,5.710689,5.629472,0.001649,6.091954
21,5.910592,5.952979,5.868205,0.001797,6.471264
22,6.089001,6.133233,6.044769,0.001956,6.643678
23,6.186482,6.232521,6.140442,0.002120,6.724138
24,6.357886,6.405584,6.310188,0.002275,6.931034
25,6.529292,6.578634,6.479951,0.002435,7.114943
26,6.608746,6.659718,6.557773,0.002598,7.321839
27,6.786320,6.838783,6.733857,0.002752,7.505747
28,6.929000,6.982975,6.875025,0.002913,7.620690
29,7.085102,7.140558,7.029646,0.003075,7.735632
30,7.207748,7.264678,7.150818,0.003241,7.850575
31,7.345160,7.403511,7.286808,0.003405,7.954023
32,7.450369,7.510119,7.390619,0.003570,8.068966
33,7.571513,7.632597,7.510429,0.003731,8.160920
34,7.661546,7.723932,7.599160,0.003892,8.275862
35,7.768530,7.832149,7.704911,0.004047,8.413793
36,7.845353,7.910169,7.780537,0.004201,8.563218
37,7.940013,8.005956,7.874070,0.004348,8.620690
38,8.108786,8.175820,8.041753,0.004494,8.804598
39,8.197277,8.265470,8.129085,0.004650,8.850575
40,8.360295,8.429597,8.290993,0.004803,8.977011
41,8.443417,8.513887,8.372948,0.004966,9.091954
42,8.578437,8.650017,8.506858,0.005124,9.183908
43,8.520496,8.593206,8.447786,0.005287,9.091954
44,8.684831,8.758435,8.611226,0.005418,9.218391
45,8.838146,8.912733,8.763559,0.005563,9.344828
46,8.981183,9.056815,8.905551,0.005720,9.459770
47,9.114628,9.191345,9.037911,0.005885,9.597701
48,9.239126,9.316950,9.161303,0.006056,9.712644
49,9.355277,9.434213,9.276340,0.006231,9.850575
50,9.463640,9.543684,9.383595,0.006407,9.965517
51,9.541748,9.622886,9.460610,0.006583,10.080460
52,9.637608,9.719788,9.555428,0.006754,10.195402
53,9.727040,9.810240,9.643840,0.006922,10.264368
54,9.810476,9.894670,9.726282,0.007089,10.333333
55,9.899812,9.984969,9.814655,0.007252,10.402299
56,9.971664,10.057765,9.885563,0.007413,10.459770
57,10.050192,10.137199,9.963185,0.007570,10.505747
58,10.111961,10.199850,10.024072,0.007724,10.551724
59,10.181082,10.269810,10.092354,0.007873,10.735632
60,10.234075,10.323615,10.144535,0.008017,10.770115
61,10.065123,10.155431,9.974815,0.008156,10.597701
62,10.125891,10.216650,10.035132,0.008237,10.655172
63,10.205573,10.296799,10.114347,0.008322,10.701149
64,10.256923,10.348652,10.165194,0.008414,10.781609
65,10.304831,10.397060,10.212601,0.008506,10.850575
66,10.096652,10.189374,10.003930,0.008597,10.620690
67,10.155306,10.248198,10.062414,0.008629,10.724138
68,10.244510,10.337621,10.151398,0.008670,10.781609
69,10.293249,10.386661,10.199837,0.008726,10.873563
70,10.350215,10.443948,10.256483,0.008786,10.919540
71,10.414856,10.508937,10.320775,0.008851,11.103448
72,10.463668,10.558132,10.369205,0.008923,11.114943
73,10.532196,10.627051,10.437341,0.008997,11.149425
74,10.573141,10.668421,10.477861,0.009078,11.149425
75,10.634329,10.730027,10.538631,0.009158,11.172414
76,10.679920,10.776057,10.583783,0.009242,11.195402
77,10.733948,10.830522,10.637374,0.009327,11.275862
78,10.761366,10.858386,10.664346,0.009413,11.287356
79,10.763956,10.861396,10.666516,0.009495,11.425287
80,10.559476,10.657284,10.461668,0.009566,11.206897
81,10.633074,10.730951,10.535198,0.009580,11.252874
82,10.678750,10.776776,10.580724,0.009609,11.264368
83,10.732856,10.831068,10.634645,0.009646,11.287356
84,10.794830,10.893268,10.696391,0.009690,11.321839
85,10.841153,10.939866,10.742441,0.009744,11.333333
86,10.861382,10.960389,10.762376,0.009802,11.321839
87,10.661865,10.761151,10.562578,0.009858,11.091954
88,10.740092,10.839379,10.640805,0.009858,11.149425
89,10.801580,10.900963,10.702198,0.009877,11.183908
90,10.835957,10.935497,10.736417,0.009908,11.195402
91,10.845040,10.944759,10.745321,0.009944,11.241379
92,10.979951,11.079837,10.880066,0.009977,11.517241
93,10.979380,11.079575,10.879184,0.010039,11.482759
94,11.105284,11.205747,11.004820,0.010093,11.597701
95,11.222745,11.323597,11.121893,0.010171,11.735632
96,11.332331,11.433665,11.230997,0.010269,11.816092
97,11.446064,11.547952,11.344176,0.010381,11.908046
98,11.552171,11.654681,11.449660,0.010508,12.000000
99,11.651163,11.754345,11.547982,0.010646,12.103448
100,11.732024,11.835911,11.628137,0.010792,12.183908
101,11.830451,11.935050,11.725853,0.010941,12.287356
102,11.899291,12.004628,11.793953,0.011096,12.333333
103,12.112940,12.219003,12.006877,0.011249,12.528736
104,12.346747,12.453708,12.239786,0.011441,12.735632
105,12.392463,12.500497,12.284429,0.011671,12.770115
106,12.676493,12.785511,12.567475,0.011885,13.149425
107,12.780560,12.890790,12.670329,0.012151,13.241379
108,12.820177,12.931586,12.708769,0.012412,13.402299
109,12.868633,12.981108,12.756158,0.012651,13.448276
