Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.000000,0.000000,0.000000,0.000000,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.024005,0.025206,0.022805,0.000001,0.000000
27,0.042825,0.044155,0.041494,0.000002,0.000000
28,0.057578,0.058856,0.056300,0.000002,0.000000
29,0.093149,0.095190,0.091108,0.000004,0.111111
30,0.121035,0.123158,0.118913,0.000005,0.111111
31,0.142897,0.144888,0.140906,0.000004,0.111111
32,0.200044,0.203300,0.196788,0.000011,0.222222
33,0.133734,0.137130,0.130337,0.000012,0.111111
34,0.184859,0.188550,0.181168,0.000014,0.185185
35,0.248944,0.253262,0.244626,0.000019,0.185185
36,0.315187,0.319923,0.310451,0.000022,0.296296
37,0.280013,0.285324,0.274702,0.000028,0.259259
38,0.379553,0.386042,0.373064,0.000042,0.259259
39,0.407519,0.414724,0.400314,0.000052,0.370370
40,0.503517,0.510929,0.496104,0.000055,0.370370
41,0.507672,0.515857,0.499487,0.000067,0.444444
42,0.563971,0.573118,0.554824,0.000084,0.481481
43,0.706186,0.716285,0.696086,0.000102,0.592593
44,0.672499,0.683457,0.661541,0.000120,0.555556
45,0.720164,0.731862,0.708467,0.000137,0.555556
46,0.810572,0.822891,0.798254,0.000152,0.666667
47,0.868416,0.881248,0.855585,0.000165,0.740741
48,0.945770,0.959554,0.931986,0.000190,0.814815
49,0.993381,1.007961,0.978800,0.000213,0.851852
50,1.091747,1.107251,1.076243,0.000240,0.925926
51,1.142799,1.159748,1.125849,0.000287,1.000000
52,1.206826,1.225043,1.188609,0.000332,1.000000
53,1.297029,1.316868,1.277190,0.000394,1.111111
54,1.391750,1.412673,1.370826,0.000438,1.222222
55,1.407935,1.429355,1.386516,0.000459,1.185185
56,1.510702,1.532822,1.488582,0.000489,1.296296
57,1.607270,1.629613,1.584926,0.000499,1.370370
58,1.669942,1.692521,1.647364,0.000510,1.370370
59,1.698041,1.720840,1.675242,0.000520,1.370370
60,1.781112,1.804618,1.757606,0.000553,1.444444
61,1.854237,1.877853,1.830621,0.000558,1.518519
62,1.874526,1.897725,1.851327,0.000538,1.555556
63,1.869399,1.892696,1.846101,0.000543,1.518519
64,1.841374,1.864036,1.818712,0.000514,1.518519
65,1.880446,1.903645,1.857247,0.000538,1.555556
66,1.845004,1.868513,1.821495,0.000553,1.481481
67,1.899296,1.923493,1.875099,0.000586,1.555556
68,1.896819,1.920813,1.872824,0.000576,1.481481
69,1.870871,1.894037,1.847706,0.000537,1.481481
70,1.863562,1.885665,1.841458,0.000489,1.518519
71,1.939907,1.961616,1.918197,0.000471,1.629630
72,1.936658,1.959117,1.914199,0.000504,1.518519
73,1.992181,2.014607,1.969755,0.000503,1.592593
74,2.051712,2.074242,2.029182,0.000508,1.666667
75,2.040311,2.063003,2.017619,0.000515,1.666667
76,2.031373,2.054242,2.008505,0.000523,1.666667
77,2.000361,2.022663,1.978058,0.000497,1.666667
78,2.087160,2.109311,2.065008,0.000491,1.703704
79,2.068100,2.090322,2.045879,0.000494,1.703704
80,2.053159,2.075551,2.030766,0.000501,1.703704
81,2.041445,2.064044,2.018847,0.000511,1.703704
82,2.048266,2.071582,2.024950,0.000544,1.777778
83,2.053613,2.077312,2.029914,0.000562,1.777778
84,2.131879,2.155774,2.107984,0.000571,1.851852
85,2.119162,2.142657,2.095667,0.000552,1.851852
86,2.109192,2.132522,2.085862,0.000544,1.851852
87,2.101376,2.124670,2.078082,0.000543,1.851852
88,2.021175,2.044500,1.997850,0.000544,1.777778
89,2.016371,2.039756,1.992987,0.000547,1.777778
90,1.996602,2.019565,1.973639,0.000527,1.777778
91,1.981104,2.003935,1.958273,0.000521,1.777778
92,1.944949,1.967075,1.922822,0.000490,1.703704
93,1.900601,1.922040,1.879162,0.000460,1.703704
94,1.865835,1.887131,1.844538,0.000454,1.703704
95,1.814574,1.835284,1.793864,0.000429,1.518519
96,1.774388,1.795067,1.753709,0.000428,1.518519
97,1.726881,1.747316,1.706446,0.000418,1.518519
98,1.763712,1.784314,1.743109,0.000424,1.592593
99,1.734515,1.755474,1.713556,0.000439,1.592593
100,1.735631,1.757793,1.713469,0.000491,1.592593
101,1.760512,1.784172,1.736852,0.000560,1.518519
102,1.820026,1.845729,1.794324,0.000661,1.518519
103,1.980766,2.008564,1.952968,0.000773,1.703704
104,2.096719,2.126716,2.066721,0.000900,1.703704
105,2.251634,2.284224,2.219044,0.001062,1.814815
106,2.437095,2.472211,2.401979,0.001233,2.000000
107,2.527389,2.564500,2.490278,0.001377,2.074074
108,2.598175,2.635835,2.560515,0.001418,2.185185
