Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.005879,0.006173,0.005585,0.000000,0.000000
12,0.016548,0.017133,0.015963,0.000000,0.000000
13,0.025241,0.025886,0.024596,0.000000,0.000000
14,0.044083,0.045161,0.043004,0.000001,0.031746
15,0.065314,0.066692,0.063935,0.000002,0.031746
16,0.088492,0.090106,0.086878,0.000003,0.063492
17,0.119136,0.121155,0.117117,0.000004,0.063492
18,0.124116,0.126582,0.121651,0.000006,0.095238
19,0.165800,0.168695,0.162905,0.000008,0.126984
20,0.185655,0.189150,0.182159,0.000012,0.126984
21,0.245336,0.249462,0.241211,0.000017,0.190476
22,0.279857,0.284577,0.275137,0.000022,0.222222
23,0.325621,0.331081,0.320161,0.000030,0.253968
24,0.412293,0.418504,0.406082,0.000039,0.349206
25,0.411192,0.418104,0.404281,0.000048,0.349206
26,0.447921,0.455459,0.440382,0.000057,0.380952
27,0.536636,0.546416,0.526856,0.000096,0.444444
28,0.626559,0.637621,0.615498,0.000122,0.539683
29,0.685721,0.697589,0.673853,0.000141,0.603175
30,0.745684,0.758084,0.733285,0.000154,0.571429
31,0.853333,0.867650,0.839015,0.000205,0.698413
32,0.909300,0.924125,0.894474,0.000220,0.761905
33,0.960782,0.975801,0.945763,0.000226,0.825397
34,1.043882,1.060010,1.027754,0.000260,0.888889
35,1.073969,1.090150,1.057787,0.000262,0.793651
36,1.171382,1.188695,1.154068,0.000300,0.888889
37,1.230767,1.248599,1.212935,0.000318,0.984127
38,1.314429,1.333350,1.295507,0.000358,1.015873
39,1.411992,1.432041,1.391943,0.000402,1.142857
40,1.453863,1.473909,1.433817,0.000402,1.111111
41,1.523253,1.544126,1.502381,0.000436,1.238095
42,1.583321,1.605423,1.561219,0.000489,1.269841
43,1.667539,1.691185,1.643893,0.000559,1.396825
44,1.751445,1.777071,1.725820,0.000657,1.523810
45,1.808056,1.834079,1.782033,0.000677,1.619048
46,1.945894,1.975863,1.915925,0.000898,1.746032
47,2.073491,2.106530,2.040453,0.001092,1.904762
48,2.269171,2.307473,2.230868,0.001467,2.126984
49,2.520324,2.564742,2.475905,0.001973,1.841270
50,2.906037,2.956497,2.855576,0.002546,2.317460
51,3.248540,3.304366,3.192714,0.003117,2.571429
52,3.648722,3.710794,3.586651,0.003853,2.698413
53,4.090023,4.158308,4.021738,0.004663,3.206349
54,4.527203,4.601242,4.453164,0.005482,3.682540
55,4.949267,5.028436,4.870098,0.006268,4.095238
56,5.448374,5.532201,5.364547,0.007027,4.730159
57,5.762167,5.850099,5.674235,0.007732,5.174603
58,6.042542,6.134024,5.951059,0.008369,5.555556
59,6.188691,6.283204,6.094177,0.008933,5.777778
60,6.354806,6.451885,6.257728,0.009424,6.000000
61,6.543070,6.642481,6.443658,0.009883,6.253968
62,6.622395,6.723867,6.520924,0.010296,6.380952
63,6.716426,6.819681,6.613170,0.010662,6.507937
64,6.854183,6.958962,6.749404,0.010979,6.666667
65,6.906466,7.012533,6.800398,0.011250,6.730159
66,6.966703,7.073852,6.859554,0.011481,6.603175
67,7.015785,7.123319,6.908250,0.011564,6.698413
68,7.024032,7.131558,6.916506,0.011562,6.761905
69,7.042509,7.150326,6.934692,0.011625,6.825397
70,7.057565,7.165476,6.949654,0.011645,6.317460
71,8.325564,8.433970,8.217158,0.011752,7.619048
72,9.582147,9.690548,9.473746,0.011751,8.825397
73,10.811791,10.919413,10.704168,0.011583,10.031746
74,12.019484,12.125960,11.913007,0.011337,11.333333
75,13.209291,13.314492,13.104090,0.011067,12.571429
76,14.384525,14.488456,14.280594,0.010802,13.841270
77,15.594916,15.699007,15.490825,0.010835,15.111111
78,16.869226,16.975312,16.763140,0.011254,16.222222
79,18.230892,18.340929,18.120855,0.012108,17.682540
80,19.699010,19.814891,19.583129,0.013428,19.015873
81,21.283262,21.406514,21.160009,0.015191,20.380952
82,22.973898,23.105172,22.842625,0.017233,21.936508
83,24.762976,24.902421,24.623532,0.019445,23.682540
84,26.649903,26.797594,26.502212,0.021813,25.587302
85,28.616558,28.771971,28.461146,0.024153,27.682540
86,30.648177,30.810525,30.485830,0.026357,29.841270
87,32.738609,32.907208,32.570010,0.028426,32.063492
88,34.871083,35.044990,34.697176,0.030244,34.317460
89,37.037814,37.216192,36.859435,0.031819,36.571429
90,39.226578,39.408525,39.044631,0.033105,38.793651
91,41.427418,41.612055,41.242780,0.034091,40.920635
92,43.620459,43.806632,43.434286,0.034660,43.111111
93,45.801268,45.988095,45.614440,0.034905,45.142857
94,47.966230,48.153031,47.779429,0.034895,47.015873
95,50.100644,50.286546,49.914741,0.034560,49.301587
96,52.198408,52.382662,52.014154,0.033949,51.111111
97,54.254552,54.436519,54.072585,0.033112,53.269841
98,56.253268,56.432081,56.074456,0.031974,55.396825
99,58.205191,58.380565,58.029817,0.030756,57.492063
100,60.113107,60.284928,59.941285,0.029523,59.492063
101,61.979286,62.147542,61.811031,0.028310,61.428571
102,63.805580,63.970311,63.640848,0.027136,63.301587
103,65.593494,65.754771,65.432217,0.026010,65.047619
104,67.338379,67.496121,67.180637,0.024883,66.793651
105,69.048203,69.202576,68.893830,0.023831,68.507937
106,70.717701,70.868671,70.566730,0.022792,70.190476
107,72.348462,72.496051,72.200872,0.021783,71.841270
108,73.935901,74.079998,73.791805,0.020764,73.460317
