Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000720,0.000756,0.000684,0.000000,0.000000
6,0.001394,0.001441,0.001346,0.000000,0.000000
7,0.002744,0.002825,0.002663,0.000000,0.000000
8,0.005446,0.005601,0.005292,0.000000,0.000000
9,0.009414,0.009660,0.009169,0.000000,0.000000
10,0.016006,0.016408,0.015604,0.000000,0.011111
11,0.025051,0.025639,0.024463,0.000000,0.011111
12,0.037110,0.037926,0.036294,0.000001,0.022222
13,0.051989,0.053055,0.050923,0.000001,0.022222
14,0.070224,0.071575,0.068873,0.000002,0.055556
15,0.092319,0.093997,0.090641,0.000003,0.066667
16,0.118022,0.120051,0.115994,0.000004,0.088889
17,0.136710,0.139122,0.134298,0.000006,0.100000
18,0.171059,0.173894,0.168224,0.000008,0.133333
19,0.198552,0.201832,0.195273,0.000011,0.133333
20,0.241856,0.245610,0.238102,0.000014,0.133333
21,0.289555,0.293799,0.285310,0.000018,0.188889
22,0.319861,0.324621,0.315102,0.000023,0.222222
23,0.377627,0.382934,0.372321,0.000028,0.277778
24,0.418789,0.424677,0.412902,0.000035,0.322222
25,0.488148,0.494655,0.481640,0.000042,0.388889
26,0.529760,0.536906,0.522613,0.000051,0.388889
27,0.610650,0.618462,0.602838,0.000061,0.477778
28,0.697099,0.705588,0.688611,0.000072,0.477778
29,0.733913,0.743097,0.724729,0.000084,0.622222
30,0.831818,0.841704,0.821932,0.000098,0.722222
31,0.879344,0.889929,0.868759,0.000112,0.677778
32,0.987987,0.999279,0.976696,0.000127,0.788889
33,1.046276,1.058272,1.034280,0.000144,0.855556
34,1.153873,1.166566,1.141181,0.000161,0.955556
35,1.166020,1.179394,1.152645,0.000179,0.977778
36,1.249086,1.263125,1.235048,0.000197,1.066667
37,1.381296,1.395995,1.366597,0.000216,1.155556
38,1.517899,1.533249,1.502549,0.000236,1.277778
39,1.603056,1.619042,1.587069,0.000256,1.377778
40,1.692055,1.708661,1.675449,0.000276,1.477778
41,1.840204,1.857410,1.822998,0.000296,1.600000
42,1.958380,1.976165,1.940595,0.000316,1.644444
43,2.013032,2.031374,1.994690,0.000336,1.711111
44,2.057661,2.076276,2.039046,0.000347,1.766667
45,2.081804,2.100480,2.063128,0.000349,1.755556
46,2.108292,2.126868,2.089717,0.000345,1.777778
47,2.215471,2.233822,2.197120,0.000337,1.855556
48,2.214982,2.233013,2.196952,0.000325,1.844444
49,2.240657,2.258295,2.223020,0.000311,1.877778
50,2.259627,2.276817,2.242438,0.000295,1.877778
51,2.227882,2.244582,2.211182,0.000279,1.855556
52,2.290272,2.306453,2.274092,0.000262,1.922222
53,2.269401,2.285041,2.253760,0.000245,1.922222
54,2.254511,2.269599,2.239424,0.000228,1.922222
55,2.212604,2.227132,2.198076,0.000211,1.811111
56,2.307672,2.324396,2.290947,0.000280,2.011111
57,2.531146,2.552860,2.509431,0.000472,2.233333
58,2.777892,2.806087,2.749697,0.000795,2.488889
59,3.123050,3.158283,3.087817,0.001241,2.844444
60,3.474539,3.516800,3.432278,0.001786,3.155556
61,3.955922,4.004983,3.906861,0.002407,3.566667
62,4.358059,4.413554,4.302564,0.003080,3.844444
63,4.807176,4.868684,4.745669,0.003783,4.100000
64,5.286238,5.353317,5.219159,0.004500,4.400000
65,5.734146,5.806339,5.661954,0.005212,4.666667
66,6.179773,6.256629,6.102916,0.005907,5.133333
67,6.641886,6.722979,6.560793,0.006576,5.400000
68,7.106147,7.191067,7.021226,0.007212,5.677778
69,7.569534,7.657890,7.481179,0.007807,5.922222
70,8.141056,8.232483,8.049629,0.008359,6.544444
71,8.596523,8.690682,8.502363,0.008866,6.944444
72,9.389649,9.486224,9.293074,0.009327,7.500000
73,9.874991,9.973697,9.776285,0.009743,8.055556
74,10.673114,10.773679,10.572549,0.010113,8.966667
75,11.160968,11.263148,11.058787,0.010441,9.177778
76,11.960000,12.063573,11.856426,0.010728,9.877778
77,12.492428,12.597206,12.387649,0.010978,10.355556
78,13.290861,13.396669,13.185053,0.011195,11.233333
79,13.732400,13.839075,13.625724,0.011380,11.433333
80,14.528242,14.635647,14.420837,0.011536,12.166667
81,14.677749,14.785753,14.569745,0.011665,12.422222
82,14.958821,15.067314,14.850328,0.011771,12.466667
83,15.215296,15.324173,15.106420,0.011854,12.677778
84,15.225107,15.334277,15.115938,0.011918,12.644444
85,15.432842,15.542231,15.323454,0.011966,12.988889
86,15.683080,15.792625,15.573535,0.012000,13.377778
87,15.886337,15.995973,15.776701,0.012020,13.700000
88,15.831667,15.941341,15.721993,0.012028,13.777778
89,15.852557,15.962224,15.742889,0.012027,13.844444
90,16.048430,16.158043,15.938818,0.012015,14.111111
91,15.995806,16.105299,15.886313,0.011989,14.111111
92,15.894226,16.003535,15.784916,0.011949,14.055556
93,16.042542,16.151592,15.933493,0.011892,14.244444
94,16.095958,16.204675,15.987241,0.011819,14.344444
95,16.098586,16.206902,15.990270,0.011732,14.388889
96,15.983451,16.091301,15.875602,0.011631,14.311111
97,16.141314,16.248671,16.033957,0.011526,14.511111
98,16.134830,16.241604,16.028055,0.011401,14.544444
99,15.977120,16.083267,15.870973,0.011267,14.433333
100,16.111627,16.217090,16.006164,0.011122,14.611111
101,16.069310,16.174000,15.964620,0.010960,14.622222
102,16.038995,16.142832,15.935157,0.010782,14.655556
103,15.786570,15.889473,15.683667,0.010589,14.477778
104,15.546082,15.647991,15.444174,0.010385,14.311111
105,15.293096,15.393920,15.192271,0.010166,14.133333
106,15.036650,15.136280,14.937020,0.009926,13.944444
107,14.867299,14.965663,14.768935,0.009675,13.811111
108,14.616332,14.713336,14.519329,0.009410,13.611111
