Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.053772,0.056461,0.051084,0.000007,0.000000
3,0.159230,0.165047,0.153414,0.000034,0.000000
4,0.311908,0.321209,0.302606,0.000087,0.000000
5,0.507724,0.520688,0.494760,0.000168,0.000000
6,0.742950,0.759642,0.726259,0.000279,0.651852
7,1.014181,1.034589,0.993774,0.000416,0.651852
8,1.318306,1.342364,1.294247,0.000579,1.259259
9,1.637666,1.665275,1.610056,0.000762,1.288889
10,1.999294,2.030329,1.968259,0.000963,1.288889
11,2.371188,2.405507,2.336870,0.001178,1.925926
12,2.780811,2.818261,2.743361,0.001403,1.925926
13,2.603960,2.644384,2.563537,0.001634,1.970370
14,3.038826,3.082062,2.995590,0.001869,1.955556
15,3.491163,3.537053,3.445274,0.002106,2.592593
16,3.959463,4.007848,3.911077,0.002341,2.577778
17,3.849751,3.900479,3.799024,0.002573,2.622222
18,4.345955,4.398876,4.293034,0.002801,3.214815
19,4.854329,4.909301,4.799358,0.003022,3.244444
20,4.781230,4.838115,4.724345,0.003236,3.288889
21,5.310881,5.369549,5.252213,0.003442,3.925926
22,5.834998,5.895325,5.774671,0.003639,4.548148
23,5.775000,5.836870,5.713131,0.003828,4.577778
24,6.315341,6.378643,6.252040,0.004007,5.200000
25,6.268885,6.333486,6.204284,0.004173,5.229630
26,6.819036,6.884790,6.753282,0.004324,5.851852
27,6.765448,6.832229,6.698667,0.004460,5.866667
28,7.307803,7.375501,7.240104,0.004583,6.474074
29,7.260626,7.329147,7.192106,0.004695,6.488889
30,7.808839,7.878099,7.739580,0.004797,7.096296
31,7.767015,7.836939,7.697090,0.004889,7.111111
32,8.320117,8.390640,8.249593,0.004974,7.718519
33,8.282759,8.353824,8.211694,0.005050,7.703704
34,8.247349,8.318903,8.175794,0.005120,7.703704
35,8.213719,8.285716,8.141721,0.005184,7.703704
36,8.181715,8.254114,8.109315,0.005242,7.125926
37,8.743789,8.816553,8.671024,0.005295,7.703704
38,8.714627,8.787723,8.641532,0.005343,7.688889
39,8.686706,8.760102,8.613309,0.005387,7.674074
40,8.659917,8.733587,8.586247,0.005427,7.659259
41,8.634163,8.708082,8.560244,0.005464,7.644444
42,8.615755,8.690034,8.541477,0.005517,7.629630
43,8.597659,8.672242,8.523075,0.005563,7.614815
44,8.594660,8.669503,8.519817,0.005602,7.614815
45,8.591921,8.666985,8.516856,0.005635,7.614815
46,8.595820,8.671206,8.520434,0.005683,7.614815
47,8.599382,8.675028,8.523736,0.005722,7.614815
48,8.609037,8.685026,8.533048,0.005774,7.614815
49,8.617859,8.694115,8.541602,0.005815,7.614815
50,8.632319,8.708915,8.555723,0.005867,7.614815
51,8.645530,8.722382,8.568677,0.005906,7.614815
52,8.664000,8.741174,8.586826,0.005956,7.614815
53,8.680874,8.758283,8.603465,0.005992,7.614815
54,8.696290,8.773865,8.618716,0.006018,7.688889
55,8.701961,8.779777,8.624144,0.006055,7.674074
56,8.705861,8.783842,8.627879,0.006081,7.659259
57,8.714545,8.792763,8.636327,0.006118,7.644444
58,8.721198,8.799571,8.642826,0.006142,7.703704
59,8.738799,8.817527,8.660072,0.006198,7.688889
60,8.766402,8.845633,8.687171,0.006277,7.748148
61,8.796740,8.876446,8.717035,0.006353,7.733333
62,8.823177,8.903195,8.743158,0.006403,7.792593
63,8.858851,8.939322,8.778380,0.006476,7.777778
64,8.908086,8.989217,8.826955,0.006582,7.837037
65,8.954895,9.036835,8.872955,0.006714,7.807407
66,9.013023,9.095873,8.930173,0.006864,7.777778
67,9.096305,9.180128,9.012482,0.007026,7.837037
68,9.174219,9.259048,9.089391,0.007196,7.807407
69,9.894691,9.980153,9.809230,0.007304,8.503704
70,10.606673,10.692483,10.520863,0.007363,9.125926
71,11.328821,11.415132,11.242511,0.007450,9.896296
72,12.042334,12.128882,11.955787,0.007490,10.666667
73,12.783806,12.871135,12.696477,0.007626,11.362963
74,13.550821,13.639342,13.462299,0.007836,11.985185
75,14.342451,14.432490,14.252411,0.008107,12.755556
76,15.174493,15.266674,15.082312,0.008497,13.585185
77,16.037054,16.131670,15.942438,0.008952,14.414815
78,16.932617,17.029968,16.835267,0.009477,15.244444
79,17.860891,17.961212,17.760571,0.010064,16.074074
80,18.826731,18.930327,18.723135,0.010732,16.903704
81,19.820489,19.927383,19.713594,0.011427,17.525926
82,20.839751,20.949907,20.729595,0.012134,18.740741
83,21.892558,22.006131,21.778984,0.012899,19.600000
84,22.923516,23.039375,22.807658,0.013423,20.637037
85,23.924273,24.041352,23.807194,0.013707,21.674074
86,24.897438,25.014948,24.779929,0.013809,22.725926
87,25.841555,25.958831,25.724280,0.013754,23.762963
88,26.850036,26.968450,26.731621,0.014022,24.874074
89,27.825135,27.943797,27.706474,0.014080,25.866667
90,28.865762,28.986009,28.745514,0.014460,27.022222
91,29.870229,29.991022,29.749436,0.014591,27.688889
92,30.944087,31.066811,30.821363,0.015061,28.888889
93,31.978914,32.102397,31.855432,0.015248,30.044444
