Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.000000,0.000000,0.000000,0.000000,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.000000,0.000000,0.000000,0.000000,0.000000
42,0.000000,0.000000,0.000000,0.000000,0.000000
43,0.055556,0.055556,0.055556,0.000000,0.055556
44,0.046553,0.047004,0.046103,0.000000,0.055556
45,0.039010,0.039544,0.038477,0.000000,0.055556
46,0.032689,0.033236,0.032142,0.000000,0.055556
47,0.082948,0.083477,0.082418,0.000000,0.111111
48,0.069507,0.070313,0.068702,0.000001,0.111111
49,0.058244,0.059123,0.057365,0.000001,0.055556
50,0.048807,0.049681,0.047932,0.000001,0.055556
51,0.096454,0.097287,0.095621,0.000001,0.111111
52,0.080825,0.081872,0.079777,0.000001,0.111111
53,0.123284,0.124379,0.122188,0.000001,0.166667
54,0.103307,0.104664,0.101951,0.000002,0.111111
55,0.086568,0.087979,0.085156,0.000002,0.111111
56,0.072540,0.073916,0.071165,0.000002,0.111111
57,0.060786,0.062080,0.059492,0.000002,0.111111
58,0.050937,0.052127,0.049746,0.000001,0.055556
59,0.209350,0.210429,0.208270,0.000001,0.222222
60,0.175427,0.177350,0.173505,0.000004,0.222222
61,0.147002,0.149150,0.144853,0.000005,0.166667
62,0.123182,0.125340,0.121023,0.000005,0.166667
63,0.103222,0.105288,0.101156,0.000004,0.166667
64,0.086496,0.088419,0.084573,0.000004,0.166667
65,0.072480,0.074237,0.070723,0.000003,0.166667
66,0.116292,0.117877,0.114706,0.000003,0.222222
67,0.097448,0.099077,0.095819,0.000003,0.055556
68,0.081658,0.083234,0.080081,0.000002,0.055556
69,0.068426,0.069904,0.066949,0.000002,0.055556
70,0.224005,0.225362,0.222649,0.000002,0.222222
71,0.298819,0.300961,0.296678,0.000005,0.277778
72,0.361511,0.364524,0.358497,0.000009,0.388889
73,0.469599,0.473466,0.465732,0.000015,0.555556
74,0.615729,0.620727,0.610731,0.000025,0.611111
75,0.765958,0.772472,0.759444,0.000042,0.805556
76,0.919622,0.927887,0.911358,0.000068,0.972222
77,1.048387,1.058560,1.038215,0.000103,1.194444
78,1.128510,1.140543,1.116476,0.000145,1.277778
79,1.223427,1.237039,1.209815,0.000185,1.388889
80,1.302964,1.318076,1.287852,0.000228,1.444444
81,1.314058,1.330545,1.297571,0.000272,1.583333
82,1.351132,1.368574,1.333690,0.000304,1.583333
83,1.354421,1.372682,1.336160,0.000333,1.555556
84,1.329399,1.348229,1.310568,0.000355,1.527778
85,1.280654,1.299759,1.261548,0.000365,1.611111
86,1.295363,1.314441,1.276284,0.000364,1.611111
87,1.363244,1.382368,1.344119,0.000366,1.666667
88,1.392348,1.411811,1.372884,0.000379,1.805556
89,1.388958,1.408789,1.369127,0.000393,1.805556
90,1.330562,1.350632,1.310492,0.000403,1.722222
91,1.281628,1.301606,1.261651,0.000399,1.666667
92,1.407290,1.426990,1.387591,0.000388,1.805556
93,1.512591,1.532654,1.492528,0.000403,1.972222
94,1.600828,1.621633,1.580023,0.000433,2.083333
95,1.674768,1.696498,1.653038,0.000472,2.138889
96,1.792283,1.814992,1.769574,0.000516,2.277778
97,1.862977,1.886915,1.839040,0.000573,2.416667
98,1.977773,2.002877,1.952669,0.000630,2.500000
99,2.101745,2.128189,2.075300,0.000699,2.611111
100,2.261184,2.289132,2.233237,0.000781,2.777778
101,2.394789,2.424523,2.365055,0.000884,2.944444
102,2.506744,2.538324,2.475164,0.000997,3.111111
103,2.600559,2.633918,2.567200,0.001113,3.222222
104,2.679172,2.714178,2.644166,0.001225,3.361111
105,2.800602,2.837095,2.764110,0.001332,3.500000
106,2.930134,2.968214,2.892055,0.001450,3.638889
107,3.010900,3.050672,2.971127,0.001582,3.694444
108,3.078578,3.119881,3.037275,0.001706,3.750000
