Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.000653,0.000686,0.000621,0.000000,0.000000
18,0.001919,0.001990,0.001849,0.000000,0.000000
19,0.003107,0.003196,0.003018,0.000000,0.000000
20,0.004875,0.004997,0.004754,0.000000,0.000000
21,0.007187,0.007349,0.007025,0.000000,0.000000
22,0.010009,0.010217,0.009802,0.000000,0.010582
23,0.013964,0.014242,0.013686,0.000000,0.010582
24,0.017675,0.017994,0.017355,0.000000,0.010582
25,0.022462,0.022846,0.022079,0.000000,0.021164
26,0.027608,0.028051,0.027165,0.000000,0.021164
27,0.033089,0.033587,0.032591,0.000000,0.031746
28,0.038232,0.038765,0.037699,0.000000,0.031746
29,0.048283,0.048992,0.047574,0.000001,0.042328
30,0.048438,0.049293,0.047583,0.000001,0.042328
31,0.059818,0.060802,0.058835,0.000001,0.052910
32,0.071150,0.072233,0.070067,0.000001,0.063492
33,0.083088,0.084266,0.081910,0.000001,0.074074
34,0.085014,0.086284,0.083744,0.000002,0.074074
35,0.097403,0.098746,0.096060,0.000002,0.084656
36,0.109680,0.111082,0.108278,0.000002,0.095238
37,0.116497,0.118074,0.114920,0.000002,0.084656
38,0.133474,0.135180,0.131768,0.000003,0.084656
39,0.153976,0.155877,0.152076,0.000004,0.084656
40,0.164591,0.166665,0.162516,0.000004,0.158730
41,0.185785,0.188001,0.183568,0.000005,0.179894
42,0.196395,0.198729,0.194061,0.000005,0.190476
43,0.207657,0.210104,0.205210,0.000006,0.201058
44,0.218877,0.221418,0.216335,0.000006,0.211640
45,0.230057,0.232678,0.227436,0.000007,0.222222
46,0.246426,0.249231,0.243622,0.000008,0.222222
47,0.266358,0.269399,0.263316,0.000009,0.211640
48,0.286365,0.289603,0.283127,0.000010,0.264550
49,0.310363,0.313858,0.306867,0.000012,0.285714
50,0.338105,0.341904,0.334307,0.000014,0.285714
51,0.369361,0.373493,0.365228,0.000017,0.275132
52,0.399993,0.404384,0.395602,0.000019,0.349206
53,0.423379,0.428062,0.418695,0.000022,0.370370
54,0.449893,0.454892,0.444893,0.000025,0.391534
55,0.479996,0.485342,0.474651,0.000029,0.423280
56,0.514120,0.519847,0.508393,0.000033,0.402116
57,0.551363,0.557479,0.545247,0.000037,0.486772
58,0.591533,0.598040,0.585027,0.000042,0.529101
59,0.625827,0.632768,0.618886,0.000048,0.550265
60,0.664536,0.671940,0.657132,0.000055,0.582011
61,0.710000,0.717948,0.702053,0.000063,0.582011
62,0.761150,0.769681,0.752618,0.000073,0.634921
63,0.820247,0.829450,0.811043,0.000085,0.698413
64,0.874912,0.884816,0.865007,0.000098,0.698413
65,0.936654,0.947304,0.926003,0.000113,0.751323
66,1.005689,1.017129,0.994249,0.000131,0.804233
67,1.083527,1.095828,1.071226,0.000151,0.867725
68,1.159696,1.172919,1.146472,0.000175,0.931217
69,1.245533,1.259749,1.231318,0.000202,0.984127
70,1.341096,1.356361,1.325832,0.000233,1.037037
71,1.446437,1.462800,1.430074,0.000268,1.121693
72,1.551024,1.568526,1.533521,0.000306,1.195767
73,1.665485,1.684162,1.646807,0.000349,1.312169
74,1.777975,1.797828,1.758122,0.000394,1.407407
75,1.897892,1.918894,1.876891,0.000441,1.544974
76,2.004267,2.026401,1.982133,0.000490,1.640212
77,2.118446,2.141704,2.095188,0.000541,1.756614
78,2.239295,2.263645,2.214944,0.000593,1.883598
79,2.351246,2.376556,2.325937,0.000641,2.000000
80,2.443615,2.469773,2.417457,0.000684,2.105820
81,2.546743,2.573629,2.519857,0.000723,2.211640
82,2.615155,2.642403,2.587908,0.000742,2.201058
83,2.681435,2.708766,2.654104,0.000747,2.285714
84,2.725203,2.752403,2.698003,0.000740,2.232804
85,2.768360,2.795261,2.741458,0.000724,2.296296
86,2.795004,2.821547,2.768461,0.000705,2.275132
87,2.826667,2.852804,2.800529,0.000683,2.338624
88,2.841873,2.867560,2.816187,0.000660,2.328042
89,2.851569,2.876769,2.826369,0.000635,2.338624
90,2.866022,2.890702,2.841343,0.000609,2.380952
91,2.864429,2.888563,2.840295,0.000582,2.402116
92,2.857055,2.880617,2.833494,0.000555,2.402116
93,2.833676,2.856646,2.810705,0.000528,2.285714
94,2.826371,2.848739,2.804003,0.000500,2.306878
95,2.803057,2.824808,2.781306,0.000473,2.296296
96,2.774650,2.795775,2.753524,0.000446,2.190476
97,2.752046,2.772543,2.731548,0.000420,2.063492
98,2.735540,2.755410,2.715670,0.000395,2.211640
99,2.724756,2.743996,2.705517,0.000370,2.158730
100,2.751741,2.770351,2.733131,0.000346,2.095238
101,2.837939,2.855925,2.819953,0.000323,2.243386
102,2.761392,2.778761,2.744024,0.000302,2.084656
103,2.839809,2.856571,2.823048,0.000281,2.264550
104,2.724216,2.740382,2.708049,0.000261,2.074074
105,2.795783,2.811368,2.780198,0.000243,2.275132
106,2.673762,2.688780,2.658744,0.000226,2.169312
107,2.665224,2.679691,2.650757,0.000209,2.126984
108,2.695622,2.709548,2.681697,0.000194,2.095238
