Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.024005,0.025206,0.022805,0.000001,0.000000
10,0.042825,0.044155,0.041494,0.000002,0.000000
11,0.081583,0.083784,0.079382,0.000005,0.000000
12,0.111968,0.114267,0.109669,0.000005,0.111111
13,0.159794,0.162789,0.156800,0.000009,0.111111
14,0.197287,0.200292,0.194283,0.000009,0.111111
15,0.250685,0.254246,0.247125,0.000013,0.222222
16,0.205441,0.209758,0.201124,0.000019,0.111111
17,0.281083,0.286159,0.276008,0.000026,0.222222
18,0.364388,0.370149,0.358628,0.000033,0.222222
19,0.342590,0.348941,0.336238,0.000040,0.222222
20,0.436612,0.443460,0.429764,0.000047,0.333333
21,0.423215,0.430474,0.415956,0.000053,0.333333
22,0.523823,0.531419,0.516228,0.000058,0.444444
23,0.515590,0.523459,0.507721,0.000062,0.444444
24,0.620246,0.628336,0.612156,0.000065,0.555556
25,0.615186,0.623454,0.606919,0.000068,0.555556
26,0.611219,0.619629,0.602810,0.000071,0.555556
27,0.616111,0.624893,0.607330,0.000077,0.555556
28,0.619947,0.628915,0.610978,0.000080,0.555556
29,0.622953,0.632008,0.613898,0.000082,0.555556
30,0.633312,0.642655,0.623969,0.000087,0.555556
31,0.641433,0.650877,0.631988,0.000089,0.481481
32,0.729875,0.739580,0.720170,0.000094,0.555556
33,0.741139,0.750903,0.731375,0.000095,0.555556
34,0.749969,0.759694,0.740244,0.000095,0.592593
35,0.764893,0.774785,0.755002,0.000098,0.592593
36,0.776593,0.786485,0.766701,0.000098,0.629630
37,0.793767,0.803832,0.783703,0.000101,0.629630
38,0.807231,0.817284,0.797178,0.000101,0.629630
39,0.825788,0.835993,0.815582,0.000104,0.666667
40,0.840335,0.850509,0.830162,0.000103,0.666667
41,0.859741,0.870047,0.849436,0.000106,0.703704
42,0.845920,0.856427,0.835413,0.000110,0.666667
43,0.872121,0.882845,0.861398,0.000115,0.703704
44,0.863627,0.874556,0.852698,0.000119,0.666667
45,0.886003,0.896864,0.875142,0.000118,0.703704
46,0.882511,0.893684,0.871339,0.000125,0.703704
47,0.871772,0.882905,0.860639,0.000124,0.703704
48,0.911364,0.924182,0.898546,0.000164,0.703704
49,1.038424,1.055464,1.021385,0.000290,0.851852
50,1.266062,1.289117,1.243008,0.000532,1.074074
51,1.522480,1.552471,1.492489,0.000899,1.333333
52,1.846498,1.883961,1.809036,0.001403,1.555556
53,2.202479,2.247762,2.157196,0.002051,1.851852
54,2.620553,2.673606,2.567501,0.002815,2.333333
55,3.005230,3.065278,2.945183,0.003606,2.777778
56,3.363725,3.430642,3.296809,0.004478,2.518519
57,3.854873,3.927681,3.782065,0.005301,3.185185
58,4.259799,4.338089,4.181509,0.006129,3.222222
59,4.816381,4.899205,4.733557,0.006860,3.851852
60,5.198530,5.285595,5.111465,0.007580,4.296296
61,5.461993,5.552526,5.371461,0.008196,4.629630
62,5.626469,5.718274,5.534664,0.008428,4.888889
63,5.694367,5.785103,5.603632,0.008233,5.111111
64,5.622539,5.709556,5.535522,0.007572,5.111111
65,5.462205,5.544314,5.380097,0.006742,4.444444
66,5.276612,5.350871,5.202353,0.005514,4.407407
67,4.955076,5.020673,4.889480,0.004303,3.888889
68,4.720155,4.777466,4.662843,0.003285,3.148148
69,4.474031,4.523641,4.424421,0.002461,3.851852
70,4.012906,4.055633,3.970179,0.001826,3.481481
71,3.573446,3.610177,3.536716,0.001349,3.037037
72,3.241049,3.272649,3.209449,0.000999,2.777778
73,2.884444,2.911885,2.857002,0.000753,2.444444
74,2.574933,2.598852,2.551015,0.000572,2.148148
75,2.318346,2.339320,2.297373,0.000440,1.925926
76,2.156289,2.174829,2.137749,0.000344,1.740741
77,2.055308,2.071858,2.038757,0.000274,1.703704
78,1.981173,1.996113,1.966233,0.000223,1.703704
79,1.899049,1.912697,1.885401,0.000186,1.629630
80,1.884737,1.897358,1.872116,0.000159,1.592593
81,1.902552,1.914362,1.890743,0.000139,1.592593
82,1.916518,1.927692,1.905345,0.000125,1.592593
83,1.927467,1.938144,1.916791,0.000114,1.592593
84,1.936051,1.946340,1.925761,0.000106,1.592593
85,1.942779,1.952770,1.932789,0.000100,1.592593
86,1.948055,1.957812,1.938297,0.000095,1.592593
87,1.952190,1.961768,1.942612,0.000092,1.592593
88,1.955432,1.964870,1.945994,0.000089,1.592593
89,1.957974,1.967304,1.948644,0.000087,1.592593
90,1.959966,1.969212,1.950720,0.000085,1.592593
91,1.961528,1.970709,1.952347,0.000084,1.592593
92,1.962753,1.971883,1.953622,0.000083,1.592593
93,1.963712,1.972803,1.954622,0.000083,1.592593
94,1.964465,1.973525,1.955405,0.000082,1.592593
95,1.965055,1.974091,1.956019,0.000082,1.592593
96,1.965518,1.974535,1.956500,0.000081,1.592593
97,1.965880,1.974883,1.956877,0.000081,1.592593
98,1.966164,1.975156,1.957173,0.000081,1.592593
99,1.966387,1.975369,1.957405,0.000081,1.592593
100,1.966562,1.975537,1.957587,0.000081,1.592593
101,1.966699,1.975669,1.957729,0.000080,1.592593
102,1.966806,1.975772,1.957841,0.000080,1.592593
103,1.966890,1.975853,1.957928,0.000080,1.592593
104,1.966956,1.975916,1.957997,0.000080,1.592593
105,1.967008,1.975966,1.958051,0.000080,1.592593
106,1.967049,1.976005,1.958093,0.000080,1.592593
107,1.967080,1.976035,1.958126,0.000080,1.592593
108,1.967105,1.976059,1.958152,0.000080,1.592593
