Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.005879,0.006173,0.005585,0.000000,0.000000
8,0.010669,0.011008,0.010330,0.000000,0.000000
9,0.026330,0.027160,0.025500,0.000001,0.000000
10,0.044970,0.046121,0.043818,0.000001,0.031746
11,0.066036,0.067447,0.064626,0.000002,0.031746
12,0.094960,0.096807,0.093112,0.000003,0.031746
13,0.136164,0.138715,0.133612,0.000007,0.126984
14,0.155628,0.158926,0.152329,0.000011,0.126984
15,0.214991,0.218995,0.210987,0.000016,0.190476
16,0.255131,0.259985,0.250276,0.000024,0.158730
17,0.337220,0.342921,0.331520,0.000032,0.317460
18,0.370010,0.376700,0.363320,0.000045,0.285714
19,0.446111,0.453778,0.438443,0.000059,0.349206
20,0.505767,0.514539,0.496994,0.000077,0.412698
21,0.577891,0.587744,0.568038,0.000097,0.476190
22,0.666053,0.677097,0.655010,0.000122,0.571429
23,0.735538,0.747737,0.723339,0.000149,0.634921
24,0.821549,0.835001,0.808098,0.000181,0.730159
25,0.889281,0.903942,0.874621,0.000215,0.793651
26,0.967986,0.983749,0.952222,0.000248,0.888889
27,1.055631,1.072369,1.038893,0.000280,0.984127
28,1.092948,1.110718,1.075179,0.000316,0.888889
29,1.204483,1.223242,1.185724,0.000352,0.984127
30,1.298891,1.318737,1.279045,0.000394,1.015873
31,1.373464,1.394373,1.352556,0.000437,1.079365
32,1.495368,1.517440,1.473297,0.000487,1.174603
33,1.598225,1.621433,1.575017,0.000539,1.269841
34,1.679682,1.703935,1.655430,0.000588,1.396825
35,1.769571,1.794752,1.744390,0.000634,1.428571
36,1.840462,1.866632,1.814291,0.000685,1.492063
37,1.953486,1.980611,1.926361,0.000736,1.619048
38,2.011482,2.039480,1.983485,0.000784,1.682540
39,2.076375,2.105147,2.047604,0.000828,1.746032
40,2.115142,2.144585,2.085698,0.000867,1.777778
41,2.190233,2.220251,2.160215,0.000901,1.873016
42,2.237309,2.267814,2.206804,0.000931,1.936508
43,2.293304,2.324394,2.262215,0.000967,2.000000
44,2.293075,2.324763,2.261386,0.001004,2.000000
45,2.362258,2.394515,2.330001,0.001041,2.063492
46,2.372775,2.405547,2.340002,0.001074,2.063492
47,2.418969,2.452196,2.385742,0.001104,2.095238
48,2.436620,2.470240,2.403000,0.001130,2.158730
49,2.488628,2.522583,2.454672,0.001153,2.190476
50,2.479270,2.513508,2.445031,0.001172,2.190476
51,2.541016,2.575666,2.506366,0.001201,2.253968
52,2.513726,2.548830,2.478622,0.001232,2.222222
53,2.554982,2.590533,2.519431,0.001264,2.285714
54,2.536864,2.572830,2.500897,0.001294,2.285714
55,2.585593,2.621932,2.549253,0.001321,2.349206
56,2.573563,2.610228,2.536899,0.001344,2.380952
57,2.627254,2.664199,2.590309,0.001365,2.317460
58,2.619267,2.656450,2.582085,0.001383,2.317460
59,2.676252,2.713635,2.638869,0.001398,2.380952
60,2.670950,2.708500,2.633399,0.001410,2.380952
61,2.730121,2.767812,2.692431,0.001421,2.444444
62,2.726601,2.764407,2.688795,0.001429,2.444444
63,2.761357,2.799431,2.723283,0.001450,2.476190
64,2.737943,2.776350,2.699536,0.001475,2.444444
65,2.750611,2.789364,2.711857,0.001502,2.444444
66,2.798558,2.837644,2.759472,0.001528,2.476190
67,2.785891,2.825281,2.746501,0.001552,2.444444
68,2.839062,2.878721,2.799404,0.001573,2.507937
69,2.830653,2.870546,2.790760,0.001591,2.507937
70,2.887293,2.927385,2.847200,0.001607,2.571429
71,2.881709,2.921971,2.841448,0.001621,2.571429
72,2.820723,2.858722,2.782723,0.001444,2.539683
73,2.656979,2.691662,2.622297,0.001203,2.380952
74,2.530613,2.561609,2.499617,0.000961,2.222222
75,2.331235,2.358652,2.303817,0.000752,2.063492
76,2.161723,2.185804,2.137643,0.000580,1.936508
77,1.964814,1.985862,1.943766,0.000443,1.746032
78,1.809072,1.827414,1.790731,0.000336,1.619048
79,1.635141,1.651097,1.619184,0.000255,1.460317
80,1.509879,1.523756,1.496002,0.000193,1.269841
81,1.372541,1.384619,1.360463,0.000146,1.047619
82,1.288855,1.299388,1.278322,0.000111,1.142857
83,1.165404,1.174619,1.156190,0.000085,1.015873
84,1.067167,1.075261,1.059072,0.000066,0.857143
85,0.963606,0.970755,0.956456,0.000051,0.857143
86,0.887453,0.893809,0.881097,0.000040,0.793651
87,0.776020,0.781714,0.770326,0.000032,0.698413
88,0.725199,0.730343,0.720055,0.000026,0.634921
89,0.672032,0.676721,0.667342,0.000022,0.571429
90,0.616952,0.621269,0.612635,0.000019,0.507937
91,0.592061,0.596073,0.588049,0.000016,0.476190
92,0.597646,0.601411,0.593882,0.000014,0.476190
93,0.596319,0.599743,0.592894,0.000012,0.476190
94,0.601116,0.604451,0.597780,0.000011,0.476190
95,0.599145,0.602244,0.596046,0.000010,0.476190
96,0.565794,0.568735,0.562853,0.000009,0.444444
97,0.558607,0.561299,0.555914,0.000007,0.444444
98,0.552751,0.555298,0.550203,0.000006,0.444444
99,0.542100,0.544429,0.539772,0.000005,0.444444
100,0.533422,0.535643,0.531202,0.000005,0.444444
101,0.520472,0.522511,0.518433,0.000004,0.444444
102,0.509920,0.511891,0.507950,0.000004,0.444444
103,0.495444,0.497267,0.493620,0.000003,0.412698
104,0.515394,0.517183,0.513604,0.000003,0.476190
105,0.372919,0.374589,0.371250,0.000003,0.317460
106,0.360298,0.361960,0.358635,0.000003,0.317460
107,0.344134,0.345697,0.342571,0.000002,0.285714
108,0.330964,0.332541,0.329388,0.000002,0.285714
