Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.066667,0.066667,0.066667,0.000000,0.066667
16,0.053704,0.054352,0.053056,0.000000,0.066667
17,0.109928,0.110666,0.109190,0.000001,0.133333
18,0.088553,0.089776,0.087330,0.000001,0.133333
19,0.138001,0.139310,0.136693,0.000002,0.133333
20,0.177834,0.179540,0.176128,0.000003,0.200000
21,0.209922,0.212131,0.207713,0.000005,0.266667
22,0.235771,0.238478,0.233063,0.000007,0.266667
23,0.289926,0.293091,0.286762,0.000010,0.366667
24,0.333552,0.337352,0.329751,0.000014,0.400000
25,0.368694,0.373154,0.364235,0.000020,0.433333
26,0.397004,0.402079,0.391929,0.000026,0.466667
27,0.419809,0.425431,0.414186,0.000032,0.500000
28,0.504846,0.510943,0.498749,0.000037,0.666667
29,0.573348,0.580292,0.566404,0.000048,0.633333
30,0.628530,0.636428,0.620633,0.000062,0.700000
31,0.672983,0.681804,0.664161,0.000078,0.766667
32,0.708792,0.718452,0.699132,0.000093,0.833333
33,0.737638,0.748032,0.727243,0.000108,0.900000
34,0.794208,0.805233,0.783183,0.000122,0.933333
35,0.839779,0.851548,0.828010,0.000139,0.966667
36,0.909822,0.922334,0.897310,0.000157,1.033333
37,0.932912,0.946323,0.919501,0.000180,1.066667
38,0.984846,0.998952,0.970739,0.000199,1.133333
39,0.993348,1.008208,0.978488,0.000221,1.166667
40,1.033530,1.048912,1.018149,0.000237,1.200000
41,1.099233,1.115186,1.083279,0.000255,1.266667
42,1.152160,1.168875,1.135445,0.000279,1.300000
43,1.194795,1.212311,1.177279,0.000307,1.366667
44,1.229141,1.247418,1.210864,0.000334,1.400000
45,1.256808,1.275771,1.237844,0.000360,1.400000
46,1.279095,1.298658,1.259533,0.000383,1.400000
47,1.297049,1.317124,1.276974,0.000403,1.400000
48,1.311512,1.332020,1.291003,0.000421,1.400000
49,1.323162,1.344032,1.302292,0.000436,1.400000
50,1.265881,1.287050,1.244711,0.000448,1.333333
51,1.286404,1.307435,1.265372,0.000442,1.433333
52,1.302936,1.323996,1.281877,0.000443,1.433333
53,1.316254,1.337427,1.295081,0.000448,1.433333
54,1.293649,1.314973,1.272325,0.000455,1.400000
55,1.308773,1.330064,1.287482,0.000453,1.400000
56,1.320956,1.342313,1.299600,0.000456,1.400000
57,1.064104,1.085573,1.042634,0.000461,1.133333
58,0.857194,0.877349,0.837040,0.000406,0.933333
59,0.690518,0.708768,0.672267,0.000333,0.766667
60,0.556250,0.572413,0.540087,0.000261,0.633333
61,0.514757,0.528857,0.500658,0.000199,0.600000
62,0.414666,0.427078,0.402253,0.000154,0.500000
63,0.334036,0.344818,0.323255,0.000116,0.433333
64,0.335751,0.345025,0.326478,0.000086,0.500000
65,0.270466,0.278619,0.262314,0.000066,0.400000
66,0.217876,0.224950,0.210801,0.000050,0.400000
67,0.175511,0.181591,0.169431,0.000037,0.300000
68,0.208051,0.213238,0.202863,0.000027,0.366667
69,0.167596,0.172239,0.162954,0.000022,0.300000
70,0.201675,0.205754,0.197595,0.000017,0.366667
71,0.162460,0.166287,0.158633,0.000015,0.266667
72,0.197537,0.201002,0.194073,0.000012,0.333333
73,0.159127,0.162515,0.155740,0.000011,0.266667
74,0.128186,0.131323,0.125049,0.000010,0.266667
75,0.103261,0.106079,0.100443,0.000008,0.200000
76,0.283182,0.285665,0.280700,0.000006,0.400000
77,0.228119,0.231522,0.224716,0.000012,0.333333
78,0.317096,0.320622,0.313570,0.000012,0.466667
79,0.322105,0.326297,0.317913,0.000018,0.400000
80,0.326140,0.330746,0.321535,0.000021,0.466667
81,0.262724,0.267605,0.257843,0.000024,0.466667
82,0.211639,0.216328,0.206950,0.000022,0.266667
83,0.170487,0.174788,0.166185,0.000019,0.266667
84,0.137337,0.141178,0.133495,0.000015,0.200000
85,0.110632,0.114003,0.107262,0.000011,0.200000
86,0.089120,0.092041,0.086200,0.000009,0.133333
87,0.071791,0.074299,0.069284,0.000006,0.133333
88,0.057832,0.059969,0.055695,0.000005,0.133333
89,0.046587,0.048398,0.044776,0.000003,0.066667
90,0.037528,0.039056,0.036001,0.000002,0.066667
91,0.030231,0.031515,0.028947,0.000002,0.066667
92,0.024353,0.025428,0.023278,0.000001,0.066667
93,0.019618,0.020516,0.018720,0.000001,0.066667
94,0.015803,0.016551,0.015055,0.000001,0.066667
95,0.012730,0.013352,0.012108,0.000000,-0.000000
96,0.010255,0.010771,0.009739,0.000000,-0.000000
97,0.008261,0.008688,0.007833,0.000000,-0.000000
98,0.006655,0.007008,0.006301,0.000000,-0.000000
99,0.005361,0.005653,0.005068,0.000000,-0.000000
100,0.004318,0.004559,0.004077,0.000000,-0.000000
101,0.003479,0.003677,0.003280,0.000000,-0.000000
102,0.002802,0.002966,0.002639,0.000000,-0.000000
103,0.002257,0.002392,0.002123,0.000000,-0.000000
104,0.001818,0.001929,0.001708,0.000000,-0.000000
105,0.001465,0.001556,0.001374,0.000000,-0.000000
106,0.001180,0.001255,0.001105,0.000000,-0.000000
107,0.000951,0.001012,0.000889,0.000000,-0.000000
108,0.000766,0.000816,0.000716,0.000000,-0.000000
