Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.002561,0.002689,0.002433,0.000000,0.000000
12,0.004900,0.005065,0.004734,0.000000,0.000000
13,0.007037,0.007222,0.006852,0.000000,0.000000
14,0.010270,0.010504,0.010036,0.000000,0.000000
15,0.014503,0.014804,0.014203,0.000000,0.014815
16,0.019652,0.020028,0.019275,0.000000,0.014815
17,0.024355,0.024771,0.023938,0.000000,0.014815
18,0.031212,0.031724,0.030700,0.000000,0.029630
19,0.037477,0.038040,0.036914,0.000000,0.029630
20,0.044480,0.045103,0.043858,0.000000,0.029630
21,0.053439,0.054163,0.052715,0.000001,0.044444
22,0.048089,0.048903,0.047276,0.000001,0.029630
23,0.059297,0.060228,0.058367,0.000001,0.044444
24,0.070816,0.071843,0.069790,0.000001,0.044444
25,0.083901,0.085045,0.082757,0.000001,0.059259
26,0.095855,0.097058,0.094651,0.000001,0.059259
27,0.095801,0.097126,0.094477,0.000002,0.074074
28,0.110567,0.111985,0.109150,0.000002,0.088889
29,0.126618,0.128142,0.125095,0.000002,0.103704
30,0.129027,0.130664,0.127391,0.000003,0.103704
31,0.147324,0.149077,0.145571,0.000003,0.118519
32,0.136970,0.138839,0.135101,0.000003,0.103704
33,0.158420,0.160437,0.156404,0.000004,0.118519
34,0.167043,0.169227,0.164860,0.000005,0.118519
35,0.192297,0.194657,0.189936,0.000006,0.133333
36,0.204394,0.206936,0.201851,0.000006,0.148148
37,0.232820,0.235543,0.230098,0.000007,0.177778
38,0.247817,0.250717,0.244917,0.000008,0.192593
39,0.249263,0.252334,0.246191,0.000009,0.192593
40,0.281494,0.284730,0.278258,0.000010,0.222222
41,0.299966,0.303358,0.296573,0.000012,0.237037
42,0.319402,0.322943,0.315861,0.000013,0.251852
43,0.324904,0.328585,0.321223,0.000014,0.251852
44,0.346025,0.349838,0.342212,0.000015,0.251852
45,0.367882,0.371819,0.363946,0.000015,0.281481
46,0.390411,0.394463,0.386359,0.000016,0.311111
47,0.413553,0.417714,0.409393,0.000017,0.340741
48,0.407627,0.411888,0.403366,0.000018,0.340741
49,0.431842,0.436196,0.427487,0.000019,0.370370
50,0.442990,0.447461,0.438520,0.000020,0.385185
51,0.471831,0.476462,0.467201,0.000021,0.414815
52,0.503301,0.508123,0.498479,0.000023,0.444444
53,0.507542,0.512576,0.502509,0.000025,0.444444
54,0.528793,0.534048,0.523537,0.000028,0.459259
55,0.566862,0.572343,0.561381,0.000030,0.488889
56,0.577133,0.582839,0.571427,0.000033,0.488889
57,0.603892,0.609819,0.597966,0.000035,0.518519
58,0.640593,0.646589,0.634597,0.000036,0.533333
59,0.643212,0.649174,0.637250,0.000036,0.533333
60,0.656579,0.662434,0.650723,0.000034,0.548148
61,0.666230,0.671928,0.660531,0.000032,0.562963
62,0.672486,0.677993,0.666979,0.000030,0.562963
63,0.660826,0.666118,0.655535,0.000028,0.548148
64,0.675963,0.681024,0.670902,0.000026,0.562963
65,0.658882,0.663703,0.654060,0.000023,0.533333
66,0.654250,0.658829,0.649671,0.000021,0.533333
67,0.647459,0.651795,0.643122,0.000019,0.533333
68,0.825616,0.836735,0.814497,0.000124,0.711111
69,1.127746,1.148475,1.107017,0.000430,0.992593
70,1.538746,1.569517,1.507974,0.000947,1.377778
71,2.021588,2.062214,1.980963,0.001650,1.837037
72,2.554702,2.604581,2.504823,0.002488,2.370370
73,3.091310,3.149670,3.032950,0.003406,2.888889
74,3.703355,3.769266,3.637444,0.004344,3.481481
75,4.232329,4.304910,4.159748,0.005268,4.000000
76,5.023042,5.101405,4.944680,0.006141,4.785185
77,5.412546,5.495770,5.329322,0.006926,5.185185
78,5.853803,5.941056,5.766549,0.007613,5.629630
79,6.252171,6.342687,6.161655,0.008193,6.044444
80,6.662935,6.756030,6.569839,0.008667,6.459259
81,7.153975,7.248978,7.058972,0.009026,6.948148
82,7.633307,7.729617,7.536996,0.009276,7.422222
83,8.100662,8.197795,8.003528,0.009435,7.881481
84,8.553234,8.650740,8.455727,0.009508,8.340741
85,8.634184,8.731672,8.536697,0.009504,8.370370
86,8.696616,8.793716,8.599517,0.009428,8.444444
87,8.739570,8.835959,8.643181,0.009291,8.488889
88,8.764728,8.860174,8.669283,0.009110,8.533333
89,8.771069,8.865357,8.676780,0.008890,8.533333
90,8.772471,8.865408,8.679535,0.008637,8.548148
91,8.726199,8.817654,8.634745,0.008364,8.518519
92,8.676976,8.766843,8.587109,0.008076,8.444444
93,8.610241,8.698439,8.522044,0.007779,8.370370
94,8.527509,8.613994,8.441024,0.007480,8.281481
95,8.427601,8.512317,8.342885,0.007177,8.177778
96,8.668837,8.751786,8.585888,0.006881,8.370370
97,8.538791,8.619951,8.457631,0.006587,8.207407
98,8.749934,8.829310,8.670557,0.006301,8.444444
99,8.592395,8.670015,8.514775,0.006025,8.281481
100,8.436399,8.512284,8.360514,0.005758,8.148148
101,8.594205,8.668392,8.520017,0.005504,8.281481
102,8.400192,8.472733,8.327652,0.005262,8.088889
103,8.551616,8.622571,8.480661,0.005035,8.237037
104,8.380123,8.449514,8.310732,0.004815,8.059259
105,8.465791,8.533678,8.397905,0.004609,8.133333
106,8.556311,8.622736,8.489885,0.004412,8.251852
107,8.342711,8.407749,8.277672,0.004230,8.059259
108,8.447890,8.511618,8.384162,0.004061,8.177778
