Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.120027,0.126029,0.114026,0.000036,0.000000
12,0.214123,0.220777,0.207469,0.000044,0.000000
13,0.287889,0.294278,0.281500,0.000041,0.000000
14,0.465746,0.475952,0.455539,0.000104,0.555556
15,0.605177,0.615790,0.594564,0.000113,0.555556
16,0.714483,0.724439,0.704528,0.000099,0.555556
17,0.920202,0.933114,0.907290,0.000167,0.555556
18,1.081475,1.094418,1.068533,0.000168,1.111111
19,0.772377,0.788340,0.756414,0.000255,0.555556
20,0.965588,0.981398,0.949778,0.000250,0.555556
21,1.237083,1.255466,1.218700,0.000338,1.111111
22,1.449922,1.467837,1.432006,0.000321,1.111111
23,1.181249,1.201325,1.161173,0.000403,1.111111
24,1.526178,1.549527,1.502828,0.000545,1.111111
25,1.916613,1.943375,1.889850,0.000716,1.666667
26,1.787166,1.817069,1.757263,0.000894,1.111111
27,2.241242,2.273878,2.208606,0.001065,1.666667
28,2.161687,2.196632,2.126742,0.001221,1.666667
29,2.654875,2.691736,2.618014,0.001359,2.222222
30,2.605983,2.644414,2.567551,0.001477,2.222222
31,3.123209,3.162916,3.083501,0.001577,2.777778
32,3.093160,3.133898,3.052422,0.001660,2.777778
33,3.069604,3.111169,3.028038,0.001728,2.777778
34,3.051136,3.093364,3.008909,0.001783,2.777778
35,3.036659,3.079414,2.993904,0.001828,2.777778
36,3.025310,3.068484,2.982135,0.001864,2.777778
37,3.016412,3.059920,2.972904,0.001893,2.777778
38,3.009437,3.053208,2.965666,0.001916,2.777778
39,3.003969,3.047948,2.959989,0.001934,2.777778
40,2.999682,3.043826,2.955538,0.001949,2.777778
41,2.996321,3.040595,2.952048,0.001960,2.777778
42,2.993687,3.038062,2.949311,0.001969,2.777778
43,2.991621,3.036077,2.947165,0.001976,2.777778
44,2.990002,3.034521,2.945483,0.001982,2.777778
45,2.988733,3.033302,2.944164,0.001986,2.777778
46,2.987738,3.032346,2.943130,0.001990,2.777778
47,2.986958,3.031596,2.942319,0.001993,2.777778
48,2.986346,3.031009,2.941683,0.001995,2.777778
49,2.985867,3.030548,2.941185,0.001996,2.777778
50,2.985491,3.030187,2.940794,0.001998,2.777778
51,2.985196,3.029904,2.940488,0.001999,2.777778
52,2.984965,3.029682,2.940248,0.002000,2.777778
53,2.984784,3.029508,2.940060,0.002000,2.777778
54,2.984642,3.029372,2.939912,0.002001,2.777778
55,2.984531,3.029265,2.939797,0.002001,2.777778
56,2.984444,3.029181,2.939706,0.002001,2.777778
57,2.984375,3.029116,2.939635,0.002002,2.777778
58,2.984322,3.029064,2.939579,0.002002,2.777778
59,2.984280,3.029024,2.939535,0.002002,2.777778
60,2.984247,3.028992,2.939501,0.002002,2.777778
61,2.984221,3.028967,2.939474,0.002002,2.777778
62,2.984200,3.028948,2.939453,0.002002,2.777778
63,2.984185,3.028933,2.939437,0.002002,2.777778
64,2.984172,3.028921,2.939424,0.002002,2.777778
65,2.984162,3.028911,2.939414,0.002002,2.777778
66,2.984155,3.028904,2.939406,0.002002,2.777778
67,2.984149,3.028898,2.939399,0.002003,2.777778
68,2.984144,3.028894,2.939394,0.002003,2.777778
69,2.984140,3.028890,2.939391,0.002003,2.777778
70,2.984137,3.028887,2.939388,0.002003,2.777778
71,2.984135,3.028885,2.939385,0.002003,2.777778
72,2.984133,3.028883,2.939383,0.002003,2.777778
73,2.984132,3.028882,2.939382,0.002003,2.777778
74,2.984131,3.028881,2.939381,0.002003,2.777778
75,2.984130,3.028880,2.939380,0.002003,2.777778
76,2.992131,3.037131,2.947132,0.002025,2.777778
77,2.998404,3.043502,2.953305,0.002034,2.777778
78,3.003321,3.048438,2.958204,0.002036,2.777778
79,3.015178,3.060522,2.969833,0.002056,2.777778
80,2.904446,2.946381,2.862510,0.001759,2.222222
81,3.253165,3.290380,3.215950,0.001385,2.814815
82,2.970988,3.003209,2.938767,0.001038,2.259259
83,5.489831,5.618281,5.361380,0.016500,3.962963
84,8.657894,8.894369,8.421419,0.055921,5.518519
85,12.592803,12.907394,12.278211,0.098968,9.703704
86,15.450096,15.786015,15.114177,0.112842,10.666667
87,19.601824,19.937168,19.266481,0.112455,13.333333
88,20.189908,20.499115,19.880700,0.095609,13.333333
89,20.650936,20.939426,20.362445,0.083227,13.333333
90,20.436227,20.693500,20.178955,0.066189,13.333333
91,19.691775,19.915211,19.468339,0.049924,13.333333
92,19.108161,19.311964,18.904358,0.041536,13.333333
93,18.074505,18.253944,17.895065,0.032199,13.333333
94,16.688038,16.842600,16.533475,0.023890,10.666667
95,17.691651,17.822811,17.560491,0.017203,13.333333
96,15.811768,15.921868,15.701667,0.012122,10.666667
97,16.428567,16.520232,16.336902,0.008403,13.333333
98,14.245440,14.321266,14.169615,0.005750,10.666667
99,14.624512,14.686909,14.562114,0.003893,10.666667
100,12.255018,12.306146,12.203891,0.002614,10.666667
101,12.487988,12.529731,12.446244,0.001743,10.666667
102,10.003957,10.037936,9.969979,0.001155,8.000000
103,10.147135,10.174720,10.119550,0.000761,8.000000
104,7.592713,7.615057,7.570370,0.000499,5.333333
105,7.680707,7.698769,7.662645,0.000326,8.000000
106,5.083024,5.097599,5.068449,0.000212,5.333333
107,5.137103,5.148846,5.125360,0.000138,5.333333
108,5.179498,5.188946,5.170051,0.000089,5.333333
