Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.037037,0.037037,0.037037,0.000000,0.037037
5,0.029035,0.029435,0.028635,0.000000,0.037037
6,0.170910,0.171354,0.170467,0.000000,0.185185
7,0.319170,0.321049,0.317292,0.000004,0.333333
8,0.435399,0.439148,0.431650,0.000014,0.518519
9,0.563554,0.569100,0.558007,0.000031,0.592593
10,0.626983,0.634465,0.619502,0.000056,0.703704
11,0.676709,0.685669,0.667749,0.000080,0.740741
12,0.678655,0.688793,0.668516,0.000103,0.740741
13,0.976476,0.987290,0.965663,0.000117,1.037037
14,1.061805,1.075338,1.048272,0.000183,1.111111
15,1.276847,1.292472,1.261222,0.000244,1.333333
16,1.482467,1.500915,1.464019,0.000340,1.666667
17,1.643662,1.665241,1.622083,0.000466,2.148148
18,1.807069,1.831594,1.782543,0.000601,1.925926
19,1.972208,1.999609,1.944807,0.000751,2.481481
20,2.101669,2.131925,2.071414,0.000915,2.111111
21,2.203161,2.235995,2.170326,0.001078,2.222222
22,2.319762,2.354821,2.284703,0.001229,2.777778
23,2.411171,2.448367,2.373976,0.001384,2.851852
24,2.482832,2.521932,2.443731,0.001529,2.888889
25,2.539010,2.579743,2.498278,0.001659,2.925926
26,2.583051,2.625148,2.540954,0.001772,2.962963
27,2.617577,2.660797,2.574358,0.001868,2.962963
28,2.681681,2.725814,2.637547,0.001948,3.000000
29,2.731935,2.777062,2.686808,0.002036,3.037037
30,2.771332,2.817405,2.725259,0.002123,3.037037
31,2.802217,2.849132,2.755301,0.002201,3.037037
32,2.826429,2.874067,2.778792,0.002269,3.037037
33,2.845411,2.893651,2.797170,0.002327,3.037037
34,2.860291,2.909028,2.811554,0.002375,3.037037
35,2.871957,2.921097,2.822816,0.002415,3.037037
36,2.881102,2.930567,2.831636,0.002447,3.037037
37,2.888271,2.937997,2.838545,0.002473,3.037037
38,2.893892,2.943826,2.843957,0.002493,3.037037
39,2.898298,2.948397,2.848198,0.002510,3.037037
40,2.901752,2.951982,2.851521,0.002523,3.037037
41,2.904460,2.954794,2.854126,0.002534,3.037037
42,2.906583,2.956998,2.856167,0.002542,3.037037
43,2.908247,2.958727,2.857767,0.002548,3.037037
44,2.909552,2.960083,2.859021,0.002553,3.037037
45,2.910574,2.961145,2.860003,0.002557,3.037037
46,2.911376,2.961979,2.860774,0.002561,3.037037
47,2.912005,2.962632,2.861378,0.002563,3.037037
48,2.912498,2.963144,2.861851,0.002565,3.037037
49,2.912884,2.963545,2.862222,0.002567,3.037037
50,2.913187,2.963860,2.862513,0.002568,3.037037
51,2.913424,2.964107,2.862741,0.002569,3.037037
52,2.913610,2.964301,2.862920,0.002569,3.037037
53,2.913756,2.964452,2.863060,0.002570,3.037037
54,2.913871,2.964571,2.863170,0.002571,3.037037
55,2.950997,3.001701,2.900293,0.002571,3.074074
56,2.943066,2.994022,2.892110,0.002597,3.074074
57,2.973885,3.024942,2.922828,0.002607,3.111111
58,2.961009,3.012335,2.909682,0.002634,3.111111
59,2.987951,3.039356,2.936546,0.002642,3.111111
60,3.009073,3.060708,2.957438,0.002666,3.148148
61,3.025631,3.077549,2.973713,0.002695,3.148148
62,3.038612,3.090815,2.986409,0.002725,3.185185
63,3.085826,3.138291,3.033360,0.002753,3.222222
64,3.122839,3.175784,3.069893,0.002803,3.259259
65,3.151855,3.205344,3.098365,0.002861,3.296296
66,3.174602,3.228621,3.120584,0.002918,3.333333
67,3.192435,3.246930,3.137940,0.002970,3.333333
68,3.206415,3.261322,3.151508,0.003015,3.333333
69,3.254412,3.309665,3.199159,0.003053,3.370370
70,3.255002,3.310792,3.199212,0.003113,3.370370
71,3.255464,3.311586,3.199343,0.003150,3.370370
72,3.255827,3.312155,3.199500,0.003173,3.370370
73,3.182037,3.238493,3.125581,0.003187,3.296296
74,3.124190,3.180232,3.068147,0.003141,3.222222
75,3.226988,3.282392,3.171584,0.003070,3.333333
76,3.159429,3.215125,3.103733,0.003102,3.259259
77,3.106466,3.161888,3.051044,0.003072,3.185185
78,3.213094,3.267996,3.158192,0.003014,3.333333
79,3.148536,3.203832,3.093241,0.003058,3.259259
80,3.097927,3.153029,3.042824,0.003036,3.185185
81,3.095288,3.149935,3.040641,0.002986,3.222222
82,3.056183,3.110531,3.001835,0.002954,3.185185
83,3.025526,3.079429,2.971623,0.002906,3.148148
84,3.001493,3.054918,2.948068,0.002854,3.111111
85,2.982652,3.035621,2.929682,0.002806,3.074074
86,3.116029,3.168592,3.063467,0.002763,3.222222
87,3.072443,3.125653,3.019232,0.002831,3.185185
88,3.075310,3.128620,3.022000,0.002842,3.222222
89,3.077558,3.130949,3.024167,0.002851,3.259259
90,3.042283,3.095739,2.988828,0.002857,3.185185
91,3.014629,3.067888,2.961370,0.002837,3.148148
92,2.992950,3.045904,2.939996,0.002804,3.111111
93,2.975955,3.028576,2.923334,0.002769,3.111111
94,2.962631,3.014934,2.910329,0.002736,3.111111
95,2.952186,3.004203,2.900169,0.002706,3.074074
96,2.943998,2.995769,2.892227,0.002680,3.074074
97,2.937579,2.989143,2.886014,0.002659,3.074074
98,2.932546,2.983941,2.881151,0.002641,3.148148
99,2.928601,2.979857,2.877345,0.002627,3.148148
100,2.925508,2.976653,2.874363,0.002616,3.148148
101,2.923084,2.974139,2.872028,0.002607,3.148148
102,2.958220,3.009204,2.907236,0.002599,3.185185
103,2.985765,3.036941,2.934589,0.002619,3.222222
104,2.970322,3.021802,2.918842,0.002650,3.222222
105,2.958215,3.009777,2.906653,0.002659,3.222222
106,2.985761,3.037292,2.934231,0.002655,3.259259
107,3.007356,3.059053,2.955659,0.002673,3.259259
108,3.024285,3.076230,2.972341,0.002698,3.259259
